Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-2011.807	-2171.361	159.5534	1.491109	1.021229	8.444376	0.7024948	3.14525	0.8544694	0.319209	0.333228
6	-2004.902	-2163.979	159.077	1.709339	0.9568026	8.444376	0.2492414	3.14525	1.166547	0.8473606	0.3952803
12	-1998.821	-2159.778	160.9574	1.773621	1.078722	6.76457	0.2903742	3.43548	0.328424	0.9573701	0.3679178
18	-1994.803	-2153.297	158.494	1.455661	1.037675	8.741524	0.4833237	3.43548	1.100008	0.806312	0.3609668
24	-1993.625	-2153.112	159.4874	1.670953	0.9420885	7.155445	0.4000454	3.719389	1.463693	0.730979	0.3609668
30	-2002.554	-2160.257	157.7033	2.193558	1.232505	8.843436	1.09795	3.515337	0.5440123	0.5114436	0.3561553
36	-1998.876	-2159.544	160.6683	2.885968	0.8972473	6.930472	0.8482932	2.587857	0.6326701	0.3698918	0.3781657
42	-2004.288	-2166.752	162.464	1.249157	1.040177	6.83915	0.7983751	2.587857	0.0975932	0.5099996	0.5646608
48	-2001.656	-2163.815	162.1584	1.374575	1.145204	7.265516	0.3952813	2.218182	0.8370102	0.2039529	0.4922098
54	-1995.649	-2155.952	160.3022	2.167932	1.067635	7.072498	0.6931481	2.942836	1.106515	0.3269513	0.442493
60	-1996.268	-2156.947	160.6787	1.657837	1.189394	6.834547	0.6931481	3.339185	1.078043	0.1322991	0.4201839
66	-2003.79	-2166.364	162.5745	1.420172	1.182602	5.056955	0.6931481	3.339185	1.024639	0.2743359	0.3788493
72	-2008.453	-2168.053	159.6003	2.430062	1.00885	7.70553	0.5448105	3.538399	0.6597433	0.1957406	0.3501136
78	-2007.335	-2168.451	161.1167	1.853403	1.155977	7.431234	0.5448105	2.690241	0.6597433	0.1495758	0.3761831
84	-2008.112	-2171.355	163.2436	1.762295	1.181464	5.941415	0.4962364	2.0717	0.6873104	0.2437693	0.5108733
90	-2003.215	-2167.63	164.4145	1.438811	0.9127361	5.498633	0.4692345	2.0717	0.6293009	0.164635	0.5243502
96	-1987.928	-2150.931	163.002	1.766076	1.041368	6.267387	0.7340723	2.0717	0.4923323	0.1941325	0.6910654
102	-1990.234	-2152.975	162.741	1.267272	1.031897	6.75042	0.8016286	2.0717	0.3877739	0.3516829	0.8757023
108	-1993.484	-2155.828	162.3441	2.210351	1.282421	6.808547	0.5476883	1.581056	0.4235527	0.2213104	0.9711343
114	-1994.768	-2158.315	163.5466	1.276451	1.031773	6.847004	0.4534228	1.523427	0.3138504	0.3071157	0.9880337
120	-2006.542	-2168.631	162.0889	1.276451	1.043394	7.699154	0.5521578	2.367939	0.134139	0.1575843	0.9675289
126	-2013.46	-2177.044	163.5843	2.249096	1.085867	7.133468	0.4428296	0.9301761	0.1848318	0.07025941	0.6107198
132	-2018.394	-2181.543	163.149	1.943284	0.87729	7.938835	0.3502357	0.9880302	0.2406653	0.09211301	0.7118154
138	-1998.829	-2161.563	162.734	2.475423	0.8741943	7.78603	0.3905341	1.070401	0.122684	0.2264667	0.711313
144	-2019.687	-2177.95	158.262	2.34764	1.025653	6.413708	1.627091	0.2919528	4.583703	1.041404	0.7985342
150	-2011.259	-2170.562	159.3029	2.34764	0.9716292	5.184996	1.433741	1.26925	4.295032	0.6816848	0.925436
156	-2015.355	-2178.763	163.4079	1.348035	0.8174945	3.831361	1.263796	0.3255887	3.38758	0.9092059	0.9976867
162	-2009.167	-2174.281	165.1143	2.683922	1.055224	5.476972	0.3544872	0.790392	0.124188	0.1743811	0.6266229
168	-2000.794	-2167.05	166.2553	1.632747	1.055224	5.344133	0.1594909	0.7596674	0.1522017	0.2535035	0.5325494
174	-2002.298	-2169.507	167.2091	1.166359	1.14282	4.760709	0.1326489	0.7596674	0.2205977	0.1933048	0.5654125
180	-2001.05	-2163.735	162.6849	1.932857	0.9991519	8.356508	0.1174066	0.9384574	0.4174485	0.1788701	0.6154253
186	-1996.068	-2158.354	162.2866	1.840631	0.9991519	8.457718	0.1294713	1.198398	0.4174485	0.2987103	0.5671989
192	-1991.052	-2154.313	163.2617	2.331029	1.042164	7.008084	0.1453351	1.198398	0.3692842	0.2769662	0.7364524
198	-1997.447	-2162.527	165.0796	2.517783	0.9325438	4.85263	0.4797563	1.38949	0.241026	0.1613143	0.7666697
204	-2003.886	-2168.05	164.1642	1.10204	1.000217	7.311767	0.4677031	1.049182	0.2351301	0.1039547	0.8359424
210	-2009.184	-2173.662	164.4784	1.318035	1.315786	6.851705	0.0602888	0.995985	0.2741643	0.1471396	0.8359424
216	-2002.385	-2167.321	164.9363	1.686674	1.233766	5.986946	0.0914351	0.6891568	0.1899662	0.1867376	1.279976
222	-1995.275	-2161.233	165.9574	2.061189	0.9035504	4.935269	0.1601826	0.6891568	0.1024834	0.2704262	1.253988
228	-1994.217	-2158.776	164.5598	1.677483	0.9035504	6.819306	0.09456343	0.6891568	0.08713165	0.2626346	1.200091
234	-2000.06	-2166.237	166.1768	1.475288	1.101843	4.965904	0.1808203	0.8817293	0.183855	0.268318	1.059913
240	-2002.646	-2168.175	165.5293	2.554752	1.101843	4.572205	0.1617771	0.9034131	0.2053893	0.268318	1.154429
246	-2009.25	-2174.811	165.5602	2.22579	1.017262	4.726858	0.2344385	0.9641643	0.2284506	0.268318	1.154429
252	-1997.644	-2162.577	164.9334	1.410981	0.9970249	6.30546	0.147481	0.9874515	0.2680163	0.2304112	1.012335
258	-1998.984	-2162.247	163.2627	1.410981	0.9970249	7.838978	0.07197387	1.290703	0.2579649	0.3576829	0.7745399
264	-2002.589	-2166.883	164.2944	1.774952	0.8207879	6.576727	0.1001309	1.299059	0.2869724	0.318427	0.8334406
270	-2010.041	-2173.431	163.3896	2.163428	1.437117	5.950316	0.06079074	1.36051	0.4813257	0.4969255	1.046794
