Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	gain_loss_ratio	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	tree_length
0	-180.6287	-349.3915	168.7628	0.00317084	0.0513492	0.00401896	0.094436	0.0116252	0.0417916	0.0106868	0.0676761	0.0348546	0.0144308	0.0262654	0.0107422	0.00422472	0.0297096	0.00442526	0.00361258	0.0655088	0.0507686	0.0110064	0.0275643	0.0765558	0.0105016	0.00704174	0.00268107	0.0607691	0.0250441	0.00445967	0.0296629	0.0125873	0.0554533	0.0123041	0.00151404	0.093435	0.00499828	0.022433	0.0558014	0.013389	0.0238731	0.00945662	0.0259015	0.0677618	0.000795665	0.119102	0.00171237	0.0424284	0.0983249	0.0171569	0.131449	0.0491925	0.0962207	0.0141329	0.00584626	0.00872864	0.0797629	0.00963855	0.0139785	0.0432474	0.00480134	0.0384891	0.00654731	0.00672766	0.088176	0.0459061	0.0564905	0.00609967	0.0213251	0.0733162	0.0158508	0.042098	0.0348498	0.00401714	0.0775837	0.0762046	0.0124032	0.0769457	0.0366823	0.0796562	0.0602719	0.0567377	0.065803	0.0273335	0.127145	0.0312732	0.000995448	0.034558	0.0265573	0.128744	0.0264665	0.030512	0.0531172	0.00877948	0.0177639	0.00806912	0.0953507	0.0913215	0.00512293	0.0298724	0.6391786	0.000869874	0.0140869	0.00110254	0.0259071	0.00318919	0.0114649	0.00293177	0.0185659	0.00956186	0.00395887	0.00720551	0.00294697	0.00115899	0.00815039	0.00121401	0.000991059	0.0179714	0.0139276	0.00301945	0.00756186	0.021002	0.00288096	0.0019318	0.000735512	0.0166711	0.00687047	0.00122344	0.00813759	0.00345315	0.0152128	0.00337544	0.000415356	0.0256325	0.0013712	0.00615416	0.0153083	0.00367308	0.00654924	0.00259428	0.0071057	0.0185895	0.000218279	0.0326739	0.000469764	0.0116396	0.026974	0.00470674	0.036061	0.0134952	0.0263967	0.00387716	0.00160383	0.00239457	0.0218818	0.00264419	0.00383479	0.0118643	0.00131718	0.0105589	0.00179616	0.00184563	0.0241898	0.0125937	0.0154973	0.00167336	0.00585023	0.0201132	0.00434844	0.011549	0.00956053	0.00110204	0.0212839	0.0209056	0.00340263	0.0211089	0.0100632	0.0218525	0.0165347	0.0155651	0.0180521	0.00749855	0.0348804	0.00857935	0.000273086	0.00948047	0.00728561	0.0353189	0.00726068	0.00837051	0.0145719	0.00240852	0.00487327	0.00221365	0.0261581	0.0250527	0.0014054	0.00819505	3.645175
36	-177.1214	-345.2441	168.1227	0.0273431	0.0526863	0.0212521	0.190219	0.0123602	0.0360276	0.00477113	0.0218328	0.0879998	0.0370696	0.00132245	0.00323788	0.00548447	0.115047	0.00923079	0.0614191	0.0399687	0.0468221	0.139516	0.0105348	0.160754	0.076987	0.0175618	0.00645287	0.017586	0.017098	0.0444618	0.00889844	0.0324981	0.0252002	0.0240639	0.00952358	0.00568112	0.00167935	0.00933546	0.0850581	0.00250382	0.0181559	0.0566016	0.00651611	0.0250618	0.0218955	0.0563426	0.00545737	0.00273001	0.00784989	0.0517812	0.0473989	0.0575726	0.110359	0.0255361	0.0673381	0.0756921	0.143216	0.0601314	0.0390074	0.0310101	0.0143138	0.013992	0.00105033	0.0018263	0.0215875	0.0633773	0.0291888	0.0123018	0.0137697	0.00525133	0.0763897	0.00681881	0.0200279	0.0326865	0.0837295	0.0398243	0.0206405	0.0074419	0.00514426	0.0266877	0.0115325	0.052829	0.101841	0.0120989	0.0614901	0.0514146	0.012455	0.0369537	0.0345759	0.0755899	0.0432037	0.0697973	0.154635	0.0162419	0.0187606	0.0383196	0.034488	0.0361834	0.011944	0.00157828	1.109623	0.00728931	0.0140455	0.00566552	0.0507098	0.00329506	0.00960447	0.00127192	0.00582032	0.0234596	0.00988227	0.000352547	0.000863177	0.00146209	0.03067	0.0024608	0.0163735	0.0106551	0.0124821	0.0371931	0.00280843	0.0428549	0.0205237	0.00468174	0.00172025	0.0046882	0.0045581	0.0118529	0.00237221	0.00866357	0.00671804	0.00641512	0.00253886	0.00151451	0.000447693	0.00248871	0.0226754	0.000667486	0.00484011	0.0150892	0.00173711	0.00668114	0.00583704	0.0150202	0.00145486	0.000727785	0.00209268	0.0138042	0.0126359	0.0153481	0.0294204	0.00680758	0.0179514	0.0201785	0.0381796	0.0160302	0.0103988	0.00826689	0.00381586	0.00373007	0.000280004	0.000486868	0.00575493	0.0168956	0.00778136	0.00327949	0.00367081	0.00139994	0.0203645	0.0018178	0.00533916	0.00871379	0.0223212	0.0106166	0.00550248	0.00198391	0.00137139	0.00711458	0.00307442	0.0140835	0.0271494	0.00322541	0.0163924	0.0137064	0.00332034	0.00985136	0.00921747	0.0201513	0.0115175	0.018607	0.0412237	0.00432987	0.00500132	0.0102155	0.00919405	0.00964601	0.00318412	0.000420748	3.751125
72	-169.9043	-338.0419	168.1376	0.0156457	0.00527024	0.0260693	0.133561	0.00738256	0.0366861	0.000666283	0.0139296	0.00268566	0.000697829	0.000756081	0.00389755	0.0433689	0.086073	0.0177237	0.038447	0.0121118	0.00432161	0.0126524	0.0188798	0.0958208	0.00153173	0.00615337	0.0350211	0.0674162	0.00642019	0.00195256	0.00786957	0.0119448	0.0373057	0.0515915	0.00717842	0.0442856	0.000727802	0.0013287	0.0411755	0.00249365	0.0547459	0.113507	0.00176423	0.0217476	0.015199	0.105683	0.0231259	0.0662754	0.0346995	0.0994344	0.00742131	0.057317	0.116554	0.0889398	0.0333438	0.180486	0.0849809	0.0345264	0.0362101	0.00413017	0.0186292	0.0741823	0.000950792	0.00494727	0.0512486	0.0620676	0.0343092	0.0588063	0.0336401	0.0380099	0.0141135	0.00806607	0.0361749	0.00753235	0.0626426	0.0779847	0.00131938	0.0104691	0.00324398	0.159346	0.0854803	0.00514919	0.163433	0.0779141	0.0197646	0.166168	0.0296949	0.127297	0.0916066	0.06406	0.0594856	0.0250676	0.0149571	0.00150106	0.0278768	0.00776031	0.00782497	0.0272199	0.0423447	0.00218061	0.8602922	0.00402659	0.00135635	0.0067092	0.0343732	0.00189998	0.00944154	0.000171475	0.00358494	0.000691182	0.000179594	0.000194585	0.00100308	0.0111614	0.0221518	0.00456137	0.00989472	0.0031171	0.00111221	0.00325624	0.0048589	0.0246605	0.000394207	0.00158363	0.00901304	0.0173503	0.0016523	0.000502512	0.00202531	0.00307411	0.00960101	0.0132776	0.00184744	0.0113974	0.000187307	0.000341954	0.0105969	0.000641767	0.0140894	0.0292122	0.000454043	0.00559698	0.00391161	0.0271985	0.00595169	0.0170567	0.00893028	0.0255905	0.00190995	0.0147511	0.0299963	0.0228896	0.00858136	0.0464498	0.0218707	0.00888573	0.00931905	0.00106294	0.0047944	0.0190916	0.000244696	0.00127323	0.0131894	0.0159737	0.00882983	0.0151344	0.00865764	0.00978224	0.00363225	0.00207589	0.00930999	0.00193853	0.0161217	0.0200702	0.000339557	0.00269432	0.000834871	0.0410093	0.0219992	0.0013252	0.0420612	0.020052	0.00508662	0.0427651	0.00764229	0.0327611	0.0235759	0.0164865	0.0153092	0.00645141	0.00384936	0.000386313	0.00717437	0.0019972	0.00201384	0.00700532	0.0108978	0.000561204	3.885603
108	-176.8275	-344.0507	167.2232	0.00440892	0.0408173	0.0175058	0.12629	0.00417066	0.0200506	0.0184535	0.142756	0.102822	0.00175611	0.0182617	0.0218073	0.00739991	0.0867813	0.0310468	0.0104427	0.0362967	0.00843437	0.0898972	0.0355483	0.134615	0.0623407	0.0353054	0.0298729	0.100877	0.00420929	0.0245914	0.00198286	0.0108449	0.071913	0.0681734	0.0384768	0.0178785	0.00481975	0.0359944	0.0648505	0.000184538	0.0849102	0.01694	0.0385433	0.0239163	0.00940353	0.0916605	0.0215773	0.021875	0.0409272	0.0959338	0.028078	0.0325369	0.143042	0.0507105	0.223647	0.141207	0.0536928	0.0579109	0.0455094	0.0382466	0.0154468	0.0553007	0.0218612	0.0547365	0.0483509	0.0996832	0.00871748	0.0793486	0.0132935	0.00445841	0.020271	0.0412832	0.0355045	0.000568162	0.0226074	0.044786	0.0771463	0.000385622	0.120269	0.0757699	0.0638007	0.013636	0.0143965	0.0756314	0.0454704	0.0202263	0.0119316	0.0514933	0.154633	0.0418292	0.0805243	0.0413564	0.00391052	0.0394056	0.0557482	0.0108396	0.0290709	0.0781057	0.0253975	0.00340512	0.6990968	0.000981341	0.00908515	0.00389647	0.0281098	0.00092831	0.00446288	0.00410741	0.0317748	0.0228863	0.000390876	0.0040647	0.00485388	0.00164708	0.0193159	0.00691044	0.00232434	0.00807895	0.00187733	0.0200094	0.00791238	0.0299627	0.0138759	0.00785831	0.00664913	0.0224532	0.000936908	0.00547357	0.000441346	0.00241386	0.0160065	0.0151741	0.00856422	0.00397942	0.00107278	0.00801168	0.0144345	4.10747e-05	0.0188994	0.00377051	0.00857901	0.00532332	0.00209305	0.0204019	0.0048027	0.00486897	0.00910963	0.021353	0.00624962	0.00724209	0.0318385	0.0112872	0.0497796	0.0314299	0.011951	0.0128899	0.0101295	0.00851297	0.00343817	0.0123089	0.00486588	0.0121833	0.010762	0.0221876	0.00194034	0.0176615	0.00295889	0.000992358	0.00451195	0.00918886	0.00790263	0.000126462	0.00503198	0.00996852	0.0171713	8.58321e-05	0.0267695	0.0168649	0.0142008	0.00303511	0.00320438	0.0168341	0.0101209	0.00450198	0.00265574	0.0114614	0.0344183	0.00931038	0.0179232	0.00920514	0.000870408	0.00877093	0.0124085	0.00241268	0.00647062	0.0173848	0.005653	0.000757915	4.492746
144	-195.6714	-362.9166	167.2452	0.00383541	0.014069	0.00281535	0.0754717	0.00109914	0.0409859	0.0386746	0.025267	0.0612537	8.93949e-05	0.0214032	0.0271156	0.0378187	0.0272524	0.0257772	0.00545494	0.00400408	0.00855464	0.04374	0.0208729	0.0747284	0.0978586	0.0161252	0.021803	0.0746059	0.0233312	0.006772	0.00423231	0.0207401	0.0280539	0.0297304	0.0532175	0.00386802	0.0207585	0.0418592	0.0523457	0.0186462	0.0438215	0.124672	0.0258294	0.0261918	0.0118886	0.072636	0.0062024	0.0424252	0.0273439	0.113399	0.0145415	0.0780518	0.101679	0.0663269	0.110862	0.126414	0.00264106	0.107438	0.0630362	0.0640392	0.0545374	0.0773149	0.126286	0.0105763	0.0225287	0.0389681	0.0181273	0.0241462	0.0478112	0.0595452	0.048638	0.0264257	0.128688	0.0394702	0.0220278	0.0778598	0.118069	0.00160317	0.0216979	0.0911764	0.0766815	0.00440074	0.0447291	0.0971273	0.0446295	0.052815	0.0217792	0.029291	0.0586109	0.0231666	0.0522916	0.016394	0.0265367	0.0137719	0.0783065	0.0333708	0.0585808	0.132881	0.0518943	0.0186556	1.03441	0.000892978	0.0032756	0.000655482	0.0175717	0.000255906	0.00954251	0.0090044	0.00588278	0.0142614	2.08133e-05	0.00498319	0.00631318	0.00880511	0.00634502	0.00600157	0.00127004	0.000932248	0.00199173	0.0101837	0.00485973	0.0173986	0.0227839	0.00375433	0.00507627	0.0173701	0.00543207	0.00157669	0.000985385	0.00482881	0.00653163	0.00692196	0.0123903	0.00090057	0.00483308	0.00974584	0.0121873	0.00434129	0.0102027	0.0290267	0.00601371	0.00609808	0.00276796	0.0169114	0.00144407	0.00987761	0.00636633	0.0264021	0.00338561	0.0181724	0.0236732	0.0154425	0.0258115	0.0294321	0.000614903	0.0250142	0.0146764	0.0149099	0.0126976	0.0180008	0.0294025	0.00246242	0.00524524	0.00907272	0.00422048	0.00562182	0.0111316	0.0138636	0.0113241	0.00615254	0.0299617	0.00918963	0.00512861	0.0181277	0.0274895	0.000373257	0.0050518	0.0212281	0.0178533	0.0010246	0.010414	0.0226136	0.0103908	0.0122966	0.00507072	0.00681966	0.0136461	0.00539375	0.0121747	0.00381692	0.0061784	0.00320643	0.0182317	0.00776953	0.013639	0.030938	0.0120823	0.00434347	4.295083
180	-191.6295	-359.25	167.6205	0.00242138	0.0280012	0.00108686	0.0556127	0.0762772	0.0307771	0.0300545	0.0585444	0.109759	0.0298948	0.00289081	0.00513491	0.016037	0.11801	0.0131142	0.104687	0.0518433	0.0211145	0.0508928	0.0228844	0.0826967	0.0773515	0.0265472	0.00713322	0.0187825	0.0597383	0.00125137	0.0238744	0.0769333	0.0224391	0.0686107	0.022161	0.00552452	0.00663488	0.0365804	0.0304461	0.042027	0.0469157	0.0255668	0.0391433	0.0664781	0.00869696	0.11455	0.00953302	0.00612853	0.0146739	0.0274875	0.0276045	0.0499616	0.292333	0.0843438	0.0114521	0.00718751	0.0251003	0.00188004	0.0301938	0.00123855	0.0403086	0.0647258	0.0400924	0.0603301	0.000769428	0.11588	0.264006	0.0778528	0.0232374	0.0313791	0.0202223	0.00193694	0.0313916	0.0243711	0.0104072	0.00392944	0.0499367	0.000890941	0.00812643	0.0100217	0.0321805	0.0018552	0.0183206	0.174613	0.0367784	0.0303842	0.0219693	0.0804743	0.0125947	0.0473494	0.0406034	0.0347022	0.0359519	0.0663239	0.0335357	0.017285	0.104885	0.152704	0.0305356	0.031393	0.8032461	0.000574809	0.00664718	0.000258008	0.0132018	0.0181074	0.00730614	0.0071346	0.0138978	0.0260555	0.00709671	0.000686246	0.00121897	0.00380702	0.0280143	0.00311318	0.0248515	0.012307	0.00501235	0.0120814	0.00543251	0.0196313	0.0183624	0.00630202	0.00169335	0.00445876	0.0141812	0.000297061	0.00566751	0.0182631	0.0053268	0.0162874	0.00526077	0.00131146	0.00157505	0.0086838	0.00722757	0.00997675	0.0111373	0.00606927	0.0092922	0.0157812	0.00206456	0.0271929	0.00226303	0.00145485	0.00348342	0.00652523	0.006553	0.0118603	0.0693965	0.0200223	0.00271861	0.00170624	0.00595854	0.000446301	0.00716769	0.000294019	0.00956882	0.0153652	0.00951749	0.0143217	0.000182654	0.0275087	0.0626721	0.0184814	0.0055163	0.00744905	0.00480056	0.000459808	0.00745201	0.00578543	0.00247056	0.000932806	0.0118544	0.0002115	0.00192913	0.00237905	0.0076393	0.000440404	0.0043491	0.0414513	0.0087308	0.00721287	0.00521528	0.0191037	0.00298984	0.0112402	0.00963881	0.00823791	0.00853458	0.0157446	0.00796101	0.00410327	0.0248986	0.0362503	0.00724882	0.00745235	4.212495
216	-192.3551	-360.9986	168.6435	0.00845582	0.0116994	0.000557038	0.0832455	0.0433188	0.0462347	0.00648328	0.115033	0.0259806	0.0920844	0.0212964	0.0502373	0.0230079	0.00418325	0.00765929	0.114494	0.00817043	0.0353898	0.00707666	0.0186808	0.164813	0.00920713	0.0306347	0.0302151	0.0175456	0.0593309	0.0113758	0.0296805	0.00410249	0.0154465	0.00182497	0.00340462	0.0203661	0.0595213	0.0151575	0.00759658	0.0338971	0.0407975	0.030994	0.0527866	0.0344314	0.0104323	0.187253	0.00684679	0.00566556	0.00259489	0.0150389	0.00473077	0.0196495	0.0917005	0.043852	0.0822361	0.0498655	0.00203002	0.00727124	0.00647992	0.011845	0.0892761	0.0999988	0.0137706	0.0781142	0.000155196	0.066552	0.0401496	0.0153049	0.00512716	0.00755584	0.00529351	0.0349008	0.169441	0.0166957	0.00612366	0.0062437	0.036856	0.0289083	0.0198573	0.048246	0.0272885	0.00133903	0.0173866	0.0480488	0.0243701	0.165903	0.0184554	0.0207906	0.00467807	0.0233798	0.0260538	0.0415297	0.0149261	0.0128621	0.0807124	0.0533719	0.00350575	0.104464	0.0482085	0.0362975	1.01126	0.00241178	0.00333691	0.000158879	0.0237434	0.0123554	0.0131871	0.00184917	0.0328098	0.00741022	0.0262644	0.00607418	0.0143287	0.00656235	0.00119315	0.00218459	0.0326562	0.00233038	0.0100939	0.00201841	0.00532816	0.0470082	0.00262607	0.00873767	0.00861797	0.00500438	0.0169224	0.00324463	0.0084655	0.00117012	0.00440567	0.00052052	0.000971069	0.00580885	0.0169767	0.00432323	0.0021667	0.00966816	0.0116363	0.00884013	0.0150558	0.00982057	0.00297552	0.0534085	0.00195285	0.00161594	0.000740118	0.00428942	0.00134931	0.00560444	0.0261549	0.0125075	0.0234555	0.0142227	0.000579005	0.00207391	0.00184821	0.00337844	0.0254634	0.0285218	0.00392768	0.0222798	4.42651e-05	0.018982	0.0114515	0.00436529	0.00146237	0.00215508	0.00150982	0.00995443	0.0483282	0.00476196	0.0017466	0.00178083	0.0105121	0.00824527	0.00566372	0.0137608	0.00778325	0.00038192	0.00495902	0.0137045	0.00695086	0.0473191	0.00526387	0.00592993	0.00133428	0.00666841	0.00743109	0.0118452	0.00425723	0.00366853	0.0230209	0.0152228	0.000999915	0.0297952	0.0137501	0.0103528	3.506053
252	-183.8171	-352.5341	168.717	4.44986e-05	0.00218289	0.025536	0.0492485	0.0197488	0.0953995	0.0136888	0.133455	0.0174636	0.0405851	0.00572291	0.0271812	0.0204193	0.0265995	0.00197532	0.0346926	0.00120245	0.0219889	0.0348955	0.0683858	0.104997	0.0520173	0.0343058	0.0574759	0.0607448	0.00968247	0.0108388	0.0113853	0.0131594	0.0252475	0.00275217	0.000963427	0.036628	0.0883929	0.0390633	0.0749826	0.00166743	0.0120375	0.0391362	0.012571	0.0531275	0.0613041	0.0894642	0.00385842	0.0118834	0.0106338	0.0016286	0.00849061	0.113504	0.148452	0.0123463	0.0650871	0.0327974	0.0140365	0.00522453	0.0235338	0.0137419	0.0872386	0.0110243	0.0558176	0.0241982	0.000407443	0.0327224	0.0044461	0.0330356	0.0769283	0.0270102	0.0824037	0.08166	0.0204734	0.014285	0.00225164	0.00133194	0.0413684	0.0774552	0.0309848	0.0892165	0.0182496	0.000626871	0.0442188	0.0615488	0.0088979	0.0640921	0.00172387	0.0173485	0.00117431	0.0462824	0.00475159	0.0364926	0.0380958	0.0109404	0.0195409	0.0103661	0.00316142	0.0770381	0.117909	0.0643886	1.053052	1.29406e-05	0.000634805	0.0074261	0.0143219	0.00574312	0.027743	0.00398081	0.0388099	0.00507858	0.0118025	0.00166427	0.00790452	0.0059381	0.00773538	0.000574439	0.0100889	0.000349683	0.00639457	0.0101479	0.0198872	0.0305341	0.0151271	0.00997642	0.0167145	0.0176651	0.00281575	0.003152	0.00331094	0.00382687	0.00734219	0.000800356	0.000280173	0.0106518	0.0257054	0.01136	0.0218056	0.000484904	0.0035006	0.0113811	0.00365577	0.0154499	0.0178278	0.0260169	0.00112206	0.00345581	0.00309239	0.000473611	0.00246914	0.033008	0.0431711	0.00359041	0.0189279	0.00953777	0.00408194	0.00151934	0.00684384	0.00399628	0.0253697	0.00320595	0.0162323	0.00703704	0.000118488	0.00951596	0.00129297	0.00960703	0.0223714	0.0078548	0.0239637	0.0237474	0.00595385	0.00415419	0.000654798	0.000387339	0.0120303	0.0225247	0.00901063	0.0259449	0.00530714	0.0001823	0.0128592	0.0178989	0.00258759	0.0186386	0.000501316	0.00504508	0.000341501	0.0134593	0.0013818	0.0106124	0.0110786	0.00318156	0.00568266	0.00301456	0.000919369	0.0224033	0.0342891	0.0187248	3.438687
288	-192.996	-360.4447	167.4487	7.72251e-05	0.00570729	0.0196354	0.114762	0.0198196	0.0713916	0.032319	0.0714007	0.0862164	0.0255812	0.00241395	0.00174146	0.0225574	0.0424396	0.0580051	0.0284651	0.00217976	0.0119732	0.0490672	0.0363008	0.159584	0.00995492	0.0400111	0.0338757	0.178986	0.0335882	0.0111626	0.022129	0.108433	0.088388	0.00970579	0.0100958	0.0289864	0.070609	0.00628148	0.108579	0.0337697	0.0238835	0.118793	0.00750531	0.0248301	0.00387354	0.101493	0.0144086	0.0422065	0.018593	0.036017	0.0176401	0.0673269	0.0975269	0.064654	0.0920226	0.0196137	0.00329207	0.0337408	0.0184443	0.0171149	0.0778257	0.0832558	0.0457422	0.0504406	0.00153996	0.0627853	0.00680572	0.09998	0.198628	0.0792883	0.0506105	0.0430073	0.00186357	0.0142287	0.0267618	0.00403831	0.0876518	0.0578466	0.117715	0.00956783	0.0213728	0.013606	0.0672778	0.0382616	0.0037137	0.043759	0.00637727	0.0323762	0.0037356	0.0630866	0.00475321	0.00205256	0.0312883	0.0158389	0.0106811	0.183169	0.00761045	0.0118418	0.145842	0.0229205	0.7693709	1.78418e-05	0.00131859	0.00453648	0.0265143	0.00457904	0.0164941	0.00746687	0.0164962	0.0199191	0.0059102	0.00055771	0.00040234	0.00521157	0.0098051	0.0134013	0.00657647	0.000503605	0.00276625	0.0113363	0.00838681	0.0368696	0.00229995	0.00924402	0.00782653	0.0413523	0.00776009	0.00257897	0.0051126	0.025052	0.0204209	0.00224239	0.0023325	0.00669691	0.0163133	0.00145125	0.0250856	0.00780204	0.00551795	0.0274455	0.001734	0.00573666	0.000894929	0.0234485	0.00332892	0.00975125	0.00429565	0.00832124	0.00407551	0.015555	0.0225323	0.0149374	0.0212606	0.00453148	0.000760588	0.00779536	0.00426131	0.00395417	0.0179806	0.0192351	0.0105681	0.0116536	0.000355787	0.0145057	0.00157237	0.023099	0.0458904	0.0183185	0.0116929	0.00993625	0.000430552	0.00328736	0.00618296	0.000932997	0.0202508	0.0133647	0.0271965	0.00221052	0.00493789	0.00314348	0.0155436	0.00883982	0.000858001	0.0101099	0.00147338	0.00748008	0.00086306	0.0145753	0.00109817	0.000474217	0.00722874	0.00365935	0.00246773	0.0423187	0.00175829	0.00273589	0.0336947	0.00529546	4.32832
324	-194.7264	-362.6967	167.9703	0.00637732	0.00331869	0.0302294	0.149682	0.0393571	0.0277645	0.0299186	0.0420965	0.00349321	0.048478	0.0043411	0.038239	0.00336708	0.0110302	0.0644888	0.0199635	0.00620272	0.0139468	0.0646251	0.0347121	0.232816	0.0179821	0.0196549	0.0266425	0.0485433	0.0456203	0.0223123	0.0515195	0.0395878	0.102046	0.00770687	0.0347441	0.0307621	0.0774415	0.0185007	0.0378969	0.0108428	0.0509401	0.0880455	0.0038844	0.0668453	0.0116366	0.0556239	0.0316605	0.0484901	0.00784936	0.0183508	0.00380951	0.0731128	0.061796	0.0397704	0.08511	0.0139259	0.016803	0.0863395	0.0735876	0.00453097	0.0857036	0.093581	0.0247809	0.0254869	0.00229463	0.0560862	0.00310313	0.0031637	0.0666879	0.0232225	0.0202409	0.0616406	0.0289438	0.0452122	0.0197715	0.00269099	0.0615181	0.172934	0.0842929	0.111913	0.0255891	0.00626118	0.0676949	0.0108318	0.016535	0.0929184	0.0687041	0.0257466	0.00141402	0.0904302	0.00735337	0.00490161	0.0384329	0.0270171	0.0509189	0.016378	0.0331388	0.0574139	0.0698405	0.0556191	0.7010046	0.00156738	0.000815649	0.00742961	0.0367879	0.00967296	0.0068238	0.00735324	0.0103462	0.000858541	0.0119147	0.00106693	0.00939816	0.000827543	0.00271094	0.0158497	0.00490651	0.00152447	0.00342778	0.0158832	0.00853135	0.0572202	0.00441953	0.00483066	0.00654804	0.0119307	0.0112123	0.00548378	0.0126622	0.00972966	0.0250804	0.00189415	0.0085392	0.00756055	0.0190331	0.00454699	0.00931408	0.00266488	0.0125198	0.0216393	0.000954686	0.0164289	0.00285999	0.0136709	0.00778135	0.0119176	0.00192917	0.00451017	0.00093628	0.0179693	0.0151879	0.00977454	0.0209179	0.00342263	0.00412975	0.02122	0.018086	0.0011136	0.0210638	0.0229998	0.00609051	0.00626402	0.000563962	0.0137846	0.000762669	0.000777557	0.0163902	0.0057075	0.00497469	0.0151497	0.00711365	0.011112	0.00485934	0.000661377	0.0151196	0.0425029	0.020717	0.0275054	0.00628914	0.00153884	0.0166377	0.00266217	0.00406388	0.022837	0.0168857	0.00632785	0.00034753	0.0222254	0.00180727	0.00120469	0.00944581	0.00664012	0.0125146	0.00402528	0.00814467	0.0141109	0.017165	0.0136697	4.068772
