Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	part_rate_trans	tree_length
0	-237.2252	-397.7735	160.5483	0.0449875	10.15659	3.479399	3.257892
6	-233.4198	-393.8858	160.466	0.04837401	9.84148	5.293494	2.259338
12	-229.775	-390.464	160.689	0.04837401	9.9814	4.206068	2.770197
18	-235.7525	-398.4649	162.7124	0.05120445	3.930822	4.206068	3.140689
24	-231.7716	-392.2537	160.4821	0.04579309	7.212257	3.245759	4.055584
30	-224.6048	-385.9741	161.3693	0.04669169	5.291798	5.459832	2.746276
36	-224.666	-386.2404	161.5744	0.04960258	7.371042	4.745976	2.478708
42	-224.5708	-389.3882	164.8174	0.05808154	3.999737	3.471136	2.269025
48	-229.7794	-391.0918	161.3125	0.05808154	12.39476	3.439079	2.395298
54	-222.7558	-387.3247	164.5688	0.06541343	4.371358	4.428026	1.64127
60	-242.6752	-405.4018	162.7266	0.07221674	7.006011	4.962327	1.657359
66	-234.7644	-397.0091	162.2447	0.05631724	8.043912	4.8957	1.761812
72	-245.6949	-408.4852	162.7904	0.05631724	7.619715	3.998572	2.110717
78	-249.5904	-411.5936	162.0033	0.05244324	5.86562	4.583168	2.72007
84	-246.5293	-407.2272	160.6979	0.06035423	9.057381	4.583168	2.72007
90	-236.4021	-397.5154	161.1133	0.05498225	9.207439	4.583168	2.432845
96	-234.6868	-398.3953	163.7085	0.05539609	4.753989	4.673899	1.928555
102	-233.5206	-393.1043	159.5837	0.0498084	8.8928	6.880262	2.012573
108	-239.206	-400.6634	161.4574	0.05508967	5.565609	6.880262	1.671775
114	-231.4894	-393.0305	161.5411	0.05732766	7.854637	6.209945	1.364948
120	-238.4494	-398.944	160.4945	0.04493587	7.854637	6.018493	2.237219
126	-245.5652	-405.6298	160.0645	0.04597549	9.327094	4.803605	2.922379
132	-256.9559	-421.3048	164.3488	0.05360506	2.947618	4.761596	2.181534
138	-241.744	-404.8844	163.1403	0.05611601	5.796595	4.401924	2.135761
144	-238.9906	-396.5286	157.538	0.04978078	11.19739	8.894982	1.501196
150	-228.7946	-387.8299	159.0353	0.05147498	7.778499	8.894982	1.248562
156	-242.0296	-399.7596	157.73	0.06209621	9.3854	9.817856	1.054903
162	-236.9577	-398.4413	161.4836	0.06763406	6.480418	7.189745	1.054903
168	-258.4487	-422.6866	164.238	0.1229061	4.442355	5.41317	1.034718
174	-245.7431	-409.9689	164.2258	0.1163143	4.84092	5.277615	0.9714554
180	-255.1986	-421.4139	166.2153	0.1305787	3.223729	4.132557	1.075591
186	-239.6059	-405.9535	166.3476	0.1234897	2.641445	4.584197	0.9096406
192	-240.6006	-403.7379	163.1374	0.102269	7.514037	5.171389	0.9495272
198	-241.5093	-406.888	165.3787	0.07626625	2.691489	5.267126	1.193411
204	-234.0804	-400.6179	166.5375	0.1129229	3.464811	3.435241	1.279013
210	-239.1721	-405.3867	166.2146	0.1105183	3.188611	4.137334	1.112149
216	-238.2152	-403.7747	165.5595	0.07347683	3.188611	4.295291	1.542903
222	-234.4688	-396.9215	162.4527	0.05654357	5.654068	4.901369	2.301069
228	-231.3157	-394.6091	163.2934	0.05654357	3.816938	5.294693	2.147846
234	-232.4152	-396.7885	164.3732	0.05427944	4.295632	4.131165	2.017914
240	-240.3828	-404.5849	164.2021	0.0758669	4.652793	4.101152	2.004657
246	-233.9938	-398.7639	164.7702	0.08305359	3.725185	5.305669	1.071166
252	-249.7917	-413.5466	163.7549	0.09041612	6.926015	4.68549	1.071166
258	-239.5515	-403.6559	164.1044	0.09226908	3.720287	6.064751	0.9737726
264	-226.4495	-388.3645	161.9151	0.06170664	6.27793	6.656928	1.231063
270	-223.6704	-383.3262	159.6558	0.06850963	9.073058	8.076813	0.9738209
276	-230.9495	-393.6972	162.7478	0.08580589	8.73262	4.925974	1.129884
282	-230.1465	-392.725	162.5785	0.06589978	11.64052	3.86529	1.378403
288	-211.4821	-373.9629	162.4808	0.05559134	9.304351	4.215591	1.751408
294	-219.8293	-383.3808	163.5515	0.05872128	7.0973	3.810819	1.868162
300	-227.2639	-386.9021	159.6381	0.04659165	11.79889	6.388582	1.668804
306	-228.33	-388.466	160.136	0.04659165	9.786634	6.365521	1.778837
312	-227.7608	-387.8481	160.0873	0.04249578	9.786634	5.61807	2.30948
318	-225.0205	-386.5829	161.5624	0.04271458	7.01938	4.893442	2.489198
324	-237.2726	-398.2145	160.9419	0.05340884	7.39177	5.511344	2.387395
330	-227.5112	-390.5249	163.0137	0.05303686	5.694153	4.384999	2.262403
336	-213.9339	-374.4103	160.4764	0.048193	7.517391	5.948751	2.376384
342	-214.9214	-376.3953	161.4739	0.048193	7.960424	5.430872	1.950661
348	-224.7067	-385.6792	160.9725	0.04765033	6.863719	5.936813	2.240243
354	-226.5675	-388.4262	161.8587	0.04320857	6.633736	4.453754	2.680138
360	-226.883	-389.3914	162.5084	0.05110682	5.716358	4.453754	2.532732
366	-236.2172	-396.9797	160.7624	0.05110682	7.789896	4.721507	2.889191
372	-241.6034	-402.7719	161.1685	0.04767049	8.168033	4.579057	2.641374
378	-224.1482	-387.7981	163.65	0.05912685	3.568471	4.769984	2.354056
384	-201.4616	-366.8052	165.3436	0.05912685	2.665376	4.598905	1.756604
390	-210.976	-375.826	164.85	0.06131199	1.74644	6.161856	1.523635
396	-208.4281	-370.0376	161.6095	0.0490727	4.577565	7.695056	1.334604
402	-221.4544	-381.8716	160.4172	0.05870413	4.485349	9.242057	1.065259
408	-213.5243	-377.1685	163.6442	0.06612753	2.971704	7.113815	0.9006992
414	-223.6171	-387.8942	164.277	0.081595	1.991319	7.295742	0.8115964
420	-234.1315	-396.5333	162.4017	0.08759087	7.891845	5.813312	0.9052869
426	-229.8071	-391.7235	161.9164	0.08757131	9.356642	5.813312	0.845659
432	-216.6641	-378.6451	161.981	0.07167398	10.30195	5.169086	1.130497
438	-221.1758	-385.113	163.9372	0.08562888	8.099058	3.358407	1.615694
444	-214.8597	-379.1859	164.3262	0.08160304	8.235204	2.99058	1.565539
450	-221.2446	-386.0677	164.8231	0.08160304	7.046978	3.214573	1.377042
456	-232.6764	-397.17	164.4936	0.07577352	5.809589	4.361285	1.162304
462	-241.5112	-401.7839	160.2727	0.06836221	14.49288	5.494616	1.292788
468	-252.7777	-415.2342	162.4565	0.05438412	9.412333	3.838217	2.00068
474	-229.3642	-391.2357	161.8715	0.06439791	10.59566	4.771514	1.472942
480	-236.1686	-401.716	165.5474	0.05973109	3.401945	2.574097	2.607914
486	-233.2754	-394.6621	161.3867	0.04955954	8.660484	3.887048	2.818088
492	-233.9088	-395.803	161.8942	0.04955954	7.090698	3.672561	3.010443
498	-230.008	-392.8759	162.8679	0.05583054	7.090698	2.541117	3.101011
504	-240.117	-404.4843	164.3673	0.05792858	4.123191	2.188325	3.283874
510	-233.6381	-393.152	159.5139	0.05587499	15.97762	3.507594	2.893202
516	-243.6282	-404.1336	160.5054	0.05887277	15.29886	3.240724	2.547063
522	-241.1931	-406.4037	165.2106	0.06910111	4.623077	2.539035	2.378437
528	-241.5254	-408.0184	166.493	0.1117873	3.685603	2.467666	1.917973
534	-237.1171	-401.8999	164.7827	0.0788715	6.164052	2.567604	2.134331
540	-242.2824	-405.4033	163.1209	0.06962533	7.398468	3.529712	2.249501
546	-239.7918	-404.1021	164.3104	0.08028567	5.437244	1.966512	3.016159
552	-244.5197	-407.9921	163.4725	0.0805311	6.796649	2.786156	2.646908
558	-236.231	-400.1199	163.8889	0.0661236	7.047917	2.227688	2.677648
564	-250.9382	-410.8345	159.8963	0.05593979	11.8344	2.129404	4.110095
570	-250.0689	-414.6523	164.5834	0.08628692	6.553381	2.047112	2.477905
576	-239.0435	-402.3437	163.3002	0.07824258	8.492865	2.558106	2.477905
582	-246.283	-404.5171	158.2341	0.05078618	22.50899	5.255176	1.728804
588	-248.33	-408.6447	160.3146	0.05078618	9.415352	5.227174	2.48728
594	-259.0905	-419.1858	160.0953	0.05213056	13.13742	4.834399	2.152611
600	-237.2711	-400.4929	163.2218	0.07606639	8.255757	4.009388	1.626271
606	-227.1985	-390.327	163.1285	0.06411547	8.255757	3.915904	1.767178
612	-268.7649	-428.0908	159.3259	0.05385431	16.89662	4.562621	2.222646
618	-257.4017	-419.7264	162.3247	0.06303131	9.771106	4.24279	1.724825
624	-252.109	-415.969	163.86	0.06937746	6.543736	3.812724	1.810442
630	-250.1524	-412.0642	161.9118	0.0692565	10.4938	3.843651	2.110294
636	-238.7385	-400.5843	161.8458	0.06558473	10.4938	4.911936	1.409012
642	-247.0673	-409.6984	162.6311	0.06775895	9.590258	4.063001	1.675065
648	-242.5082	-404.2653	161.7571	0.06163	8.550001	5.252382	1.716523
654	-241.9966	-398.9824	156.9858	0.04766398	21.44396	6.610417	1.794665
660	-241.3614	-399.2245	157.8631	0.04766398	17.70938	6.311345	1.918811
666	-251.5682	-409.2388	157.6705	0.04787128	23.3258	5.907136	1.561513
672	-234.0622	-393.3662	159.304	0.04787128	17.21645	4.833759	2.016315
678	-241.5138	-399.8173	158.3036	0.04787128	20.75276	5.085968	2.024507
684	-243.4459	-403.3776	159.9317	0.04787128	12.28825	5.433776	2.02453
690	-239.3484	-398.4668	159.1184	0.04686333	12.28825	4.77243	2.950726
696	-223.7039	-383.8635	160.1596	0.04509791	11.23661	5.522518	2.021882
702	-239.3171	-401.0103	161.6932	0.0599745	8.968728	5.370524	1.569779
708	-223.4085	-381.8878	158.4793	0.04801955	15.1357	6.758115	1.591766
714	-228.0179	-387.6746	159.6567	0.0501961	15.1357	5.440506	1.691033
720	-232.4719	-393.8978	161.4259	0.0501961	8.137659	5.644475	1.789863
726	-242.0978	-399.9795	157.8816	0.05002398	15.18714	7.629068	1.374392
732	-238.4079	-396.7953	158.3875	0.05002398	16.68926	6.549025	1.541028
738	-244.336	-404.7309	160.3949	0.056319	9.432985	6.549025	1.541028
744	-250.3767	-411.7653	161.3887	0.0508425	5.763078	4.943406	2.905341
750	-234.7735	-397.2827	162.5092	0.06035883	10.81927	3.657605	1.769657
756	-234.1186	-397.676	163.5574	0.07670877	8.737083	3.805319	1.394263
762	-243.6693	-406.6569	162.9876	0.07773791	8.252762	4.262925	1.61185
768	-233.2616	-396.5759	163.3143	0.071622	8.252762	3.593554	1.857066
774	-230.6744	-395.012	164.3375	0.06447628	4.605569	4.063999	1.963845
780	-234.923	-398.7944	163.8714	0.06447628	5.074941	4.434957	1.859026
786	-226.2356	-392.5001	166.2645	0.08898346	4.179337	2.700049	1.725855
792	-229.5113	-396.0355	166.5242	0.1013037	4.179337	2.50903	1.668409
798	-240.5021	-402.7772	162.2751	0.1345055	13.22667	3.966169	1.114255
804	-231.7215	-396.5029	164.7814	0.0840496	5.687916	4.279158	1.018303
810	-234.2233	-397.3542	163.131	0.09687552	6.38893	5.566216	1.043108
