Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-54.56019	-223.6861	169.1259	0.7306377	0.3608904	1.155153	0.394991	0.543068	0.456932	0.773203	0.226797	1.696841
6	-65.2297	-233.9436	168.7139	0.25732	0.300597	1.354737	0.8932866	0.594595	0.405405	0.528557	0.471443	1.704335
12	-57.78929	-227.791	170.0017	0.2388997	0.3359015	0.9106157	0.8932866	0.530967	0.469033	0.719418	0.280582	1.141195
18	-52.21986	-221.4675	169.2476	0.6478465	0.2830117	2.003608	0.6213668	0.383133	0.616867	0.861386	0.138614	1.000165
24	-60.52148	-229.8339	169.3125	0.6478465	0.2830117	2.003608	0.6206667	0.520348	0.479652	0.830976	0.169024	0.8058613
30	-57.43208	-225.2888	167.8567	1.132761	0.2010252	2.142307	0.9631603	0.294363	0.705637	0.452914	0.547086	1.000006
36	-63.65682	-231.8809	168.2241	1.132761	0.8965715	0.8554797	0.3937269	0.462388	0.537612	0.44407	0.55593	1.857622
42	-54.16806	-221.173	167.005	0.921357	0.8335879	3.529418	0.4452704	0.364375	0.635625	0.731051	0.268949	1.417459
48	-56.19692	-222.5898	166.3929	0.7616546	1.925289	2.477986	1.14347	0.645146	0.354854	0.699149	0.300851	1.213792
54	-61.59844	-231.0786	169.4801	0.3084034	0.4875111	1.141167	0.9112589	0.482804	0.517196	0.583706	0.416294	1.206117
60	-72.3805	-240.6651	168.2847	1.012739	0.2505066	1.627548	0.9112589	0.405133	0.594867	0.546966	0.453034	1.206117
66	-66.95208	-235.9054	168.9533	0.1531099	0.2505066	1.627548	1.038328	0.309813	0.690187	0.544991	0.455009	1.308527
72	-70.52563	-240.1845	169.6589	0.093593	0.2505066	1.701936	0.7001244	0.52722	0.47278	0.785252	0.214748	1.085544
78	-62.63403	-230.499	167.865	1.189008	0.2900039	1.672468	1.700626	0.365146	0.634854	0.496752	0.503248	0.5536996
84	-66.06532	-232.8651	166.7997	1.450342	0.596605	2.212109	1.610542	0.488184	0.511816	0.618714	0.381286	1.032378
90	-71.15872	-240.5234	169.3647	0.5516533	0.5478811	0.6348166	1.03872	0.450598	0.549402	0.68191	0.31809	1.415039
