Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	part_rate_trans	tree_length
0	-224.7412	-395.9071	171.1659	0.1490233	1.185616	1.218772	0.4814841
6	-220.3882	-389.9734	169.5852	1.449502	0.8907725	1.737607	0.6862685
12	-241.7588	-411.414	169.6552	0.4447886	1.617176	2.018308	0.5501174
18	-232.2769	-400.489	168.2122	2.00611	1.988085	1.549205	0.6289206
24	-232.1342	-402.3846	170.2504	0.7728486	1.3187	1.361459	0.6056851
30	-233.2606	-398.9165	165.6559	3.538961	3.585571	1.294371	0.8102435
36	-228.6829	-399.6186	170.9357	0.3464141	1.754	0.5557824	0.8403706
42	-238.4627	-406.1275	167.6648	1.720335	2.827342	1.26275	1.171718
48	-236.9933	-402.9467	165.9534	3.778539	2.669731	1.298926	0.9133773
54	-237.9022	-406.7505	168.8483	1.886521	1.389776	0.6534994	1.53445
60	-236.7578	-403.9814	167.2237	3.72867	0.7651067	1.351898	1.301909
66	-242.2939	-412.2045	169.9106	1.40281	1.081566	0.8132107	1.188457
72	-235.7541	-405.0145	169.2605	1.971473	1.125472	0.9324145	1.116513
78	-235.7274	-407.2312	171.5038	0.7210312	0.558168	0.7541719	0.8301303
84	-242.8687	-414.4548	171.5861	0.531058	0.6520529	0.6653466	0.9654674
90	-233.2069	-401.5772	168.3703	0.5486133	3.667505	1.651818	0.4536376
96	-235.5717	-405.2709	169.6993	0.9847349	1.381424	1.334936	1.017941
102	-225.4267	-396.6293	171.2026	0.219841	1.391175	0.5352094	1.067882
108	-233.1766	-402.6426	169.466	1.760835	1.437326	0.5352094	1.203463
114	-252.1105	-419.3897	167.2793	3.133847	0.8121152	2.450509	0.6592643
120	-239.4166	-409.2833	169.8667	1.002288	1.57192	1.223581	0.714501
126	-241.7738	-410.7908	169.017	0.4762831	2.390669	1.955762	0.6033024
132	-222.0169	-392.8688	170.8519	0.2358561	1.837314	0.7275082	0.7733896
138	-231.0548	-401.8366	170.7818	0.4612244	1.797597	0.7177694	0.5014176
144	-229.5505	-400.0926	170.542	0.4632511	1.598002	1.135278	0.5014176
150	-226.1923	-397.5351	171.3429	0.1742638	0.9566716	1.245364	0.5014176
156	-223.1329	-394.6687	171.5358	0.06170785	0.7992878	1.245364	0.7199134
162	-235.768	-404.9822	169.2142	1.10985	2.296366	1.119183	0.7567222
168	-236.6609	-405.4228	168.7619	1.444649	2.084981	1.42182	0.7372407
174	-235.0691	-402.7487	167.6796	2.66712	2.352518	0.6811985	1.152435
180	-233.0623	-400.7304	167.6682	1.583201	3.718451	1.263598	0.629155
186	-225.2407	-394.7679	169.5272	0.7984151	2.105167	1.367612	0.5488891
192	-232.8326	-402.373	169.5404	0.807632	2.006073	1.306249	0.7952108
198	-230.6426	-398.3878	167.7453	1.943762	1.838969	2.234229	0.4761578
204	-246.4789	-414.824	168.3451	1.378305	2.489191	1.628065	0.6548775
210	-238.2526	-407.3464	169.0938	1.129129	1.494459	1.973607	0.655424
216	-236.6667	-406.3726	169.7058	1.050116	1.494459	1.352043	0.7983136
222	-234.1171	-401.0445	166.9275	3.451981	1.070909	2.243271	0.6219202
228	-239.282	-405.3209	166.0389	3.702115	1.318633	2.650766	0.5836047
234	-234.2486	-401.0617	166.8131	2.768472	2.328161	1.82239	0.7769054
240	-229.66	-397.8335	168.1734	1.871968	2.328161	1.430015	0.6584695
246	-231.9328	-398.8638	166.9311	4.305512	1.083332	1.119448	0.9727051
252	-234.1094	-402.2021	168.0927	3.579008	0.7325276	1.001648	1.001781
258	-230.3481	-400.7411	170.393	0.5452198	1.370989	1.119913	0.9887956
264	-225.5739	-394.5977	169.0239	0.8903695	2.08789	1.773348	0.6190133
270	-237.2772	-406.0526	168.7753	2.974058	0.5928589	1.183187	0.8540973
276	-239.7332	-407.188	167.4548	3.276361	0.5928589	2.138764	0.9256747
282	-233.6735	-400.5776	166.9041	2.244385	3.021993	1.851393	0.4701938
288	-219.212	-389.7443	170.5323	0.1703796	1.62594	1.408953	0.4602372
294	-222.253	-392.0763	169.8233	0.3049768	2.138617	1.511354	0.3864026
300	-240.9596	-412.3514	171.3917	0.4731238	0.8870549	0.8347469	0.8030094
306	-235.7531	-404.8842	169.1311	1.614588	1.04621	1.781956	0.8200857
312	-239.1292	-407.7281	168.599	1.247521	2.02855	1.887868	0.6262902
318	-243.7979	-408.3724	164.5746	5.220134	2.02855	1.887868	0.7261414
324	-244.0924	-409.0633	164.9709	5.220134	1.72408	1.769273	0.7039848
330	-239.822	-408.8848	169.0628	1.937564	1.261818	1.239388	0.9085651
336	-236.6957	-406.1718	169.4761	1.937564	1.145849	0.8107694	1.041614
342	-241.8743	-411.1185	169.2443	1.937564	1.03864	1.097034	1.090946
348	-232.741	-402.4534	169.7124	0.796803	2.032465	0.8079713	1.126973
354	-219.7057	-389.3592	169.6535	0.6185967	2.351811	1.213179	0.5851078
360	-218.7217	-390.2166	171.4949	0.1387824	0.8665952	1.213179	0.5530847
366	-231.4207	-398.668	167.2474	4.021429	0.9684799	0.9942823	1.16806
372	-230.4138	-397.9884	167.5746	2.740412	1.459369	1.796596	0.8361823
378	-221.5734	-388.6122	167.0388	4.054061	1.084454	1.44005	0.7608601
384	-224.239	-393.7572	169.5182	0.4598583	2.444887	1.44005	0.5637126
390	-224.0291	-392.9939	168.9648	1.569319	1.665621	1.44005	0.7649038
396	-227.0798	-395.3623	168.2825	1.044158	3.159929	1.512703	0.7066644
402	-220.8538	-389.2349	168.3811	1.963647	1.728557	1.619845	0.6894184
408	-232.0666	-401.5693	169.5027	0.6782094	2.176484	1.456771	0.4741736
414	-243.6899	-415.1369	171.447	0.1648663	0.8820403	0.9679326	0.9487898
420	-240.0218	-407.8015	167.7797	2.745167	1.358348	1.738532	0.7619468
426	-246.2039	-412.199	165.9951	4.732769	1.586963	1.119266	0.9967306
432	-242.5716	-410.5566	167.985	3.193769	1.20945	0.9512467	1.071624
438	-243.4057	-413.7908	170.3851	1.24391	0.7817546	1.288137	0.6008483
444	-232.1042	-403.4761	171.3719	0.180341	0.882442	1.282707	0.5277372
450	-230.3352	-401.3664	171.0312	0.3312689	1.453286	0.9112418	0.470417
456	-224.881	-394.6295	169.7485	0.341335	1.764783	1.866422	0.3813482
462	-223.6225	-394.7988	171.1763	0.1859144	1.080915	1.214247	0.3440997
468	-229.9158	-399.5787	169.6629	0.7456485	1.797841	1.542129	0.4330261
474	-231.792	-401.2527	169.4608	1.180868	2.094947	0.9335616	0.8013464
480	-231.9802	-401.3196	169.3395	0.04449492	1.542631	2.033414	1.403103
486	-238.6409	-407.9891	169.3481	0.04449492	1.971107	1.45514	1.54555
492	-229.8849	-399.5697	169.6848	0.04449492	1.946894	1.288025	1.433495
498	-228.2289	-397.5659	169.337	0.04449492	3.179185	1.288025	0.9133023
504	-234.7266	-402.3691	167.6425	1.19072	1.922539	2.997982	0.4049719
510	-229.1634	-399.03	169.8666	0.5178451	1.496992	1.838562	0.4283673
516	-243.6646	-412.7775	169.1129	1.325016	2.38159	0.9911832	0.6670747
522	-233.3124	-404.0781	170.7658	1.114546	0.9326779	0.74273	0.8427219
528	-235.7706	-405.8704	170.0998	1.295641	1.25983	0.5424903	1.199238
534	-228.3607	-398.8416	170.4809	0.05079705	1.196504	0.8064122	1.70666
540	-224.1443	-395.1341	170.9898	0.2884674	1.604678	0.8064122	0.6746662
546	-236.6299	-407.8577	171.2279	0.2049047	1.637596	0.5985927	0.7160382
552	-229.8218	-397.9609	168.1392	1.994669	2.403582	1.241257	0.7316629
558	-224.8509	-395.0726	170.2218	0.7997083	1.598147	1.118076	0.5215614
564	-224.0018	-394.4691	170.4672	0.7122819	1.348532	1.150064	0.6671762
570	-239.523	-407.5774	168.0544	1.638881	2.795251	1.350139	0.7858917
576	-231.2111	-401.9457	170.7346	0.1412013	1.810745	1.069046	0.4547961
582	-235.6195	-405.7481	170.1286	0.550679	1.810745	1.266535	0.5420196
588	-237.2393	-406.2063	168.967	1.161986	2.452023	1.274283	0.5972872
594	-222.9724	-391.0629	168.0905	2.242217	1.546038	1.853954	0.5314726
600	-225.9548	-394.2362	168.2814	2.242217	1.638352	1.513406	0.7053593
606	-234.2893	-402.5395	168.2503	2.242217	1.650075	1.118058	1.163507
612	-232.2416	-403.5607	171.3191	0.3030552	1.086027	0.9843327	0.6248456
618	-221.0314	-389.9994	168.968	1.603322	1.425111	1.712234	0.6028408
624	-231.7764	-399.695	167.9187	3.796933	1.160899	0.7048078	0.8111549
630	-233.3774	-403.6694	170.292	1.110718	1.231119	0.8192537	0.9599915
636	-232.5205	-401.7606	169.24	1.076337	2.28769	0.9251464	1.000889
642	-219.0464	-390.9704	171.9241	0.15388	0.7776152	0.861021	0.5079495
648	-227.435	-397.0988	169.6638	0.2510324	1.851981	1.986575	0.4275053
654	-223.1952	-391.6495	168.4543	1.430557	1.874415	1.986575	0.6125055
660	-236.8795	-404.933	168.0536	1.458557	2.916158	1.432941	0.8015108
666	-230.3203	-399.3181	168.9978	0.8019973	2.916158	0.9004043	1.067012
672	-229.961	-400.0531	170.0921	1.551477	1.0319	0.9756607	0.7078418
678	-232.4389	-402.4611	170.0223	1.006579	1.394211	0.9219933	1.071517
684	-227.0493	-398.1017	171.0524	0.7327983	0.7794756	1.070086	0.730773
690	-239.8286	-408.6997	168.8712	0.7251973	3.034753	1.18313	0.9013178
696	-222.8986	-392.9883	170.0896	0.7610687	1.733643	0.9502815	0.9049171
702	-223.3765	-391.5706	168.1941	2.62197	1.781609	1.144284	0.5903804
708	-227.8132	-399.0786	171.2654	0.4348855	0.576098	1.21231	0.8930082
714	-231.5182	-401.8572	170.339	0.3794238	1.208048	1.768578	0.6210979
720	-221.0501	-392.194	171.1439	0.2072173	1.208048	1.155903	0.553209
726	-216.9132	-387.9325	171.0193	0.2894145	1.545977	0.7873467	0.7470307
732	-221.5877	-391.7999	170.2122	1.044798	0.7909836	1.467159	0.8884483
738	-220.8928	-391.836	170.9432	0.1449184	1.30315	1.331253	0.5013851
744	-240.9952	-410.013	169.0178	0.7597217	2.780923	1.331253	0.7018519
750	-234.7175	-403.8849	169.1674	0.796295	1.264639	2.476664	0.4146361
756	-240.0769	-411.3827	171.3058	0.2941647	1.059992	0.9297072	0.7994491
762	-240.1222	-407.5643	167.4421	2.624304	2.261142	0.9157924	1.253839
768	-246.3661	-414.8573	168.4912	2.043883	1.329953	1.054485	1.425872
774	-242.2501	-409.4927	167.2426	4.0305	1.10691	1.125423	0.9019561
780	-243.9549	-411.1242	167.1693	3.958439	0.9514792	1.15063	1.169546
786	-247.1501	-413.4432	166.2931	5.103657	0.8200495	0.8435058	1.310624
792	-243.3369	-412.4115	169.0746	2.106449	0.8311679	1.267923	1.124074
798	-248.5858	-417.5595	168.9737	2.106449	0.5808806	1.429937	1.267506
804	-248.4883	-417.9389	169.4506	0.5637831	2.723211	1.09734	0.7637483
810	-245.4399	-417.1485	171.7086	0.2837694	0.8867477	0.6935141	0.8212396
816	-235.4396	-406.7806	171.341	0.1954135	0.9119642	1.255725	0.5915389
822	-234.3812	-405.6708	171.2896	0.09164026	1.521005	0.8018283	0.6297263
828	-230.0431	-399.4171	169.374	1.205746	2.07023	0.9817416	0.8450817
834	-236.2885	-404.3201	168.0316	2.903196	1.027954	1.010799	1.380679
840	-232.6056	-404.1291	171.5235	0.448698	1.014965	0.6846264	0.6701537
846	-230.1448	-399.4499	169.3051	1.546394	1.516977	0.9282686	1.122114
852	-235.3527	-405.4324	170.0797	1.231003	0.7376772	0.9282686	1.374831
858	-234.7376	-403.1123	168.3747	2.751268	1.259455	1.265175	0.712458
864	-225.0878	-396.5671	171.4793	0.3739725	0.8572055	0.9512913	0.6879523
870	-233.9918	-404.5099	170.5181	0.5681839	1.711284	0.9512913	0.494089
876	-233.558	-403.7228	170.1648	0.07659301	1.881602	1.644839	0.4772729
882	-223.494	-393.3939	169.8999	0.5999337	1.340441	1.850238	0.3819259
888	-226.1719	-398.1927	172.0208	0.1441939	0.8645172	0.678898	0.5752438
894	-228.9158	-398.9767	170.0609	0.7019754	2.294768	0.5049461	0.9684081
900	-228.3549	-396.9878	168.6329	2.484211	1.361902	0.3995582	1.458139
906	-228.6018	-399.7366	171.1348	0.5431206	1.07383	0.8911574	0.7216136
912	-242.0489	-413.1803	171.1314	0.1935634	1.339766	0.9999885	0.6918452
918	-230.9597	-402.0342	171.0745	0.1179786	1.33256	1.196901	0.4729836
924	-230.7664	-401.8492	171.0828	0.1823357	1.249423	1.196901	0.4336727
930	-236.1592	-407.2835	171.1243	0.3969903	1.344169	0.8553812	0.539766
936	-236.9808	-406.8395	169.8587	0.4003513	1.621826	1.764804	0.3125987
942	-227.454	-397.8305	170.3765	0.4380262	1.354158	1.552871	0.5374272
948	-228.446	-397.4311	168.9851	1.391358	1.505468	1.736831	0.7769131
954	-228.4757	-399.0998	170.6241	0.6439027	0.914324	1.507951	0.6297586
960	-237.1429	-407.9859	170.8429	0.4234843	1.40767	0.617324	1.121387
966	-224.3566	-394.6115	170.2549	1.24744	0.8862417	1.324046	0.5580653
972	-224.7516	-393.4517	168.7001	1.24744	1.244137	2.523077	0.5580653
978	-236.1753	-405.4439	169.2686	0.495994	1.549658	2.400889	0.4071604
984	-233.2614	-403.7143	170.453	0.08115811	2.055471	1.189016	0.5947835
990	-242.4404	-413.6408	171.2005	0.3968673	1.130411	0.9843196	0.4414335
996	-231.5025	-402.6364	171.1339	0.6526008	1.126142	0.7973487	0.572117
1002	-227.5506	-395.2634	167.7128	2.758282	2.070309	1.034303	0.9102218
1008	-231.9437	-402.2843	170.3406	1.056915	1.305826	0.7978892	0.9102218
1014	-238.0035	-406.8892	168.8857	1.688308	1.499365	1.193949	1.147407
1020	-226.3365	-397.1486	170.8121	1.2895	0.5204621	0.7838391	0.9661462
1026	-231.612	-398.4076	166.7956	3.114136	2.123943	1.553398	0.9076783
1032	-236.1278	-407.8262	171.6985	0.1543346	1.068391	0.7570417	0.6571831
1038	-231.1372	-401.439	170.3019	0.2553345	2.058047	1.17973	0.4952983
1044	-234.5468	-405.2979	170.7512	0.3552592	1.354853	1.241232	0.611637
1050	-238.831	-407.6947	168.8637	1.683699	1.406543	1.711884	0.6947566
1056	-237.2514	-407.4209	170.1695	1.401172	0.9886995	1.088962	0.7126052
1062	-237.4632	-406.3183	168.8551	2.108237	1.030582	1.379225	1.03851
1068	-240.4312	-409.9616	169.5304	1.355981	1.362931	1.029784	1.130736
1074	-242.6976	-413.1266	170.429	0.7136733	1.415945	0.8827725	0.9783855
1080	-234.6245	-406.1852	171.5607	0.08654982	1.153013	0.812337	0.7684501
1086	-224.2193	-394.574	170.3547	0.4057032	1.451728	1.486982	0.6316232
1092	-225.6081	-397.0628	171.4548	0.32453	1.09245	0.8395735	0.5659785
1098	-230.8075	-400.7083	169.9008	1.701166	1.09245	0.846592	0.8607389
1104	-232.6034	-402.8405	170.2371	1.042735	1.257542	0.6854429	1.177511
1110	-226.9252	-396.0875	169.1623	1.497818	1.345247	1.678134	0.3710731
1116	-223.7077	-392.238	168.5303	0.4420226	2.577037	2.34165	0.4309467
1122	-229.0608	-399.3909	170.3301	0.3688239	1.531864	1.459563	0.6618917
1128	-231.9704	-402.159	170.1886	0.4185414	1.635898	1.498701	0.4939717
1134	-225.2281	-394.196	168.9679	2.075498	0.8981561	1.759761	0.6000172
1140	-227.7525	-396.7277	168.9752	0.05266493	3.05459	1.651282	0.993105
1146	-221.6096	-391.2782	169.6686	0.09341289	2.457326	1.651282	0.5372691
1152	-222.7525	-392.854	170.1015	1.31637	1.374144	0.9239439	0.5702814
1158	-225.3532	-394.1388	168.7856	1.306577	1.120832	2.502804	0.4583087
1164	-220.9261	-391.5763	170.6503	0.7767547	0.9616523	1.329473	0.5229516
1170	-227.4531	-396.9906	169.5375	1.413733	0.9614205	1.771165	0.6450533
1176	-233.6263	-404.2372	170.6109	0.4887629	1.578353	1.023634	0.6450533
1182	-218.9809	-388.8108	169.8299	1.905238	0.6823909	0.9103338	1.073438
1188	-221.3574	-389.918	168.5606	1.297325	3.180157	0.8783621	0.8344399
1194	-225.8525	-394.3797	168.5272	1.518663	2.993075	0.7256548	0.9418297
1200	-226.5078	-391.0944	164.5865	6.024117	1.386243	1.226376	1.180797
1206	-218.6138	-387.8403	169.2264	1.512774	1.993689	0.7962667	0.947396
1212	-231.8197	-401.9349	170.1152	0.7764168	1.609846	1.050643	0.8716197
1218	-228.6518	-398.9042	170.2524	0.5516428	1.609846	1.050643	0.9676498
1224	-232.7736	-400.7386	167.9651	2.651366	1.373878	1.382387	1.044474
1230	-233.5193	-401.6568	168.1374	2.537903	1.954325	0.6979507	1.136035
1236	-235.5268	-404.5034	168.9766	2.195201	1.130847	0.6882861	1.367312
1242	-239.1163	-404.9733	165.8569	5.083392	1.280755	0.6704284	1.44624
1248	-232.1562	-396.1505	163.9943	7.352758	0.8800939	0.8706728	1.280879
1254	-234.8562	-403.4116	168.5553	2.44502	1.066295	1.091479	1.231085
1260	-217.8437	-389.4327	171.589	0.08250134	1.117771	0.6792327	0.9423198
1266	-224.3772	-395.7619	171.3847	0.2469231	0.7155762	1.363607	0.53686
1272	-232.205	-400.4852	168.2802	3.130854	0.9370581	1.323955	0.6694332
1278	-219.2854	-390.2288	170.9434	0.125534	1.731128	0.9450274	0.5560215
1284	-216.2875	-387.0942	170.8068	0.4055779	1.409817	1.103493	0.5216198
1290	-221.6344	-392.1105	170.4761	0.4055779	0.9243732	1.89262	0.6080376
1296	-221.9512	-390.8004	168.8491	2.260209	0.9729547	1.578734	0.6904462
1302	-233.6138	-403.3541	169.7403	1.089528	1.359195	1.437963	0.754376
1308	-227.8239	-397.5359	169.712	1.507582	0.8561063	1.608126	0.6436758
1314	-223.889	-391.8361	167.947	2.422564	1.566951	1.624184	0.8572849
1320	-227.4614	-396.024	168.5626	3.081146	0.85042	0.9335901	0.9837914
1326	-238.1047	-407.4635	169.3588	2.307177	0.807108	0.9335901	1.00414
1332	-232.4286	-397.9751	165.5466	4.301599	2.8486	1.081376	0.8802229
1338	-233.4087	-403.7986	170.39	0.5904343	1.191911	1.50897	0.6526499
1344	-244.4703	-411.6624	167.1922	2.04349	2.477289	2.113283	0.6782762
1350	-237.1058	-406.0563	168.9505	1.813437	0.7800095	2.07967	0.7480177
1356	-238.6264	-407.8596	169.2332	2.068513	1.215011	0.6643521	1.212677
1362	-229.3366	-398.7494	169.4128	1.610265	1.742935	0.8659411	0.7869413
1368	-228.8721	-396.4085	167.5364	1.610265	2.494113	2.141145	0.7578211
1374	-234.0823	-402.2471	168.1647	0.4921133	3.291007	2.141145	0.4054189
1380	-238.9953	-408.0224	169.0271	0.5982116	1.980956	2.141145	0.3782792
1386	-246.2148	-413.8269	167.6121	1.703397	2.20819	2.162831	0.8065183
1392	-235.6539	-404.7524	169.0985	1.38478	1.852767	1.420908	0.5665131
1398	-233.9702	-403.6376	169.6674	0.6055541	1.936906	1.555074	0.5800247
1404	-240.8709	-411.7275	170.8566	0.5108449	0.9566384	1.374563	0.6083159
1410	-231.9122	-400.5425	168.6303	2.359466	0.9595493	1.102942	1.318171
1416	-227.4192	-395.5564	168.1372	1.651826	1.549758	2.395318	0.4803165
1422	-228.1962	-398.1205	169.9243	0.1802348	2.417012	1.276601	0.3395165
1428	-236.0236	-404.8881	168.8645	1.061846	2.417012	1.499022	0.6120827
1434	-228.7493	-398.5069	169.7576	1.629594	0.7669566	1.227642	1.027311
1440	-228.6063	-397.2123	168.606	2.799176	1.11102	1.096344	0.7680541
1446	-231.3674	-398.076	166.7086	3.592256	1.693251	1.078191	1.324499
1452	-228.6128	-393.8161	165.2033	5.137957	1.621086	1.264544	1.190648
1458	-229.1721	-398.8337	169.6616	1.032264	1.382293	1.447649	0.88791
1464	-234.4227	-404.8033	170.3805	1.026306	1.046902	1.094806	0.8515745
1470	-228.6582	-399.4581	170.7999	0.7603407	0.9695049	1.13732	0.6792881
1476	-232.0532	-402.7535	170.7003	0.3014063	1.689019	0.8541439	0.888274
1482	-229.2488	-400.168	170.9192	0.1569078	1.802381	0.8541439	0.6236144
1488	-230.061	-400.7414	170.6804	1.1561	0.747949	1.006783	0.7921085
1494	-242.0735	-412.2409	170.1673	1.586683	0.9191145	0.9047596	0.81475
1500	-242.1355	-411.6105	169.475	0.7801238	0.5170178	2.801415	0.3046191
1506	-234.8979	-405.2864	170.3885	0.2448537	1.879226	1.245419	0.5764194
1512	-235.3072	-406.1534	170.8462	0.2518154	1.11138	1.48624	0.6170092
1518	-235.3636	-405.1968	169.8332	1.206947	1.194584	1.384961	0.7588711
1524	-232.1198	-401.7468	169.627	1.496588	1.176497	1.252429	0.8476225
1530	-226.6047	-395.1164	168.5116	2.864955	1.406148	0.6709902	0.9652004
1536	-222.1147	-392.1608	170.0461	1.308715	1.075401	1.010521	0.9712984
1542	-222.7249	-394.0035	171.2787	0.2959564	1.17973	0.9426089	0.6150451
1548	-233.1246	-403.6712	170.5466	0.5030948	1.572461	1.101943	0.583247
1554	-227.1877	-396.2957	169.108	1.353403	0.8719954	2.322585	0.6987014
1560	-232.6889	-402.415	169.7261	0.9581345	0.694082	2.322585	0.5774111
1566	-229.1359	-397.2631	168.1272	2.64167	1.299095	1.508034	0.821405
1572	-234.3932	-402.6095	168.2162	2.208233	1.804869	1.482887	0.6693977
1578	-233.1243	-402.9088	169.7845	1.766307	0.8930994	1.228079	0.6693977
1584	-234.9032	-405.49	170.5867	0.8805947	1.256803	0.9359202	0.6960293
1590	-228.1727	-397.2084	169.0358	1.346161	1.533314	1.665235	0.8300804
1596	-226.207	-392.7786	166.5716	3.798443	1.592723	1.547456	0.9174596
1602	-222.9539	-392.6081	169.6542	0.722208	0.7494528	2.545234	0.365395
1608	-233.8701	-395.5584	161.6882	7.187834	2.156229	2.774591	0.5516314
1614	-222.8928	-392.613	169.7202	1.037305	1.069768	1.644487	0.9386671
1620	-234.1175	-405.3675	171.25	0.6346458	0.8777213	0.9132794	0.6617228
1626	-234.1952	-405.0191	170.824	0.4894764	1.100174	1.289948	0.5941677
1632	-225.3064	-396.4798	171.1735	0.4073689	1.121541	0.5960596	1.108657
1638	-234.0782	-405.3308	171.2526	0.2811438	1.121541	1.060765	0.5425112
1644	-236.3749	-403.6853	167.3104	3.657285	1.241395	1.060765	1.135783
1650	-245.6776	-415.551	169.8734	1.123196	1.222131	1.043264	1.142472
1656	-239.8008	-409.8765	170.0757	1.125868	0.9785466	0.9534321	1.251591
1662	-238.9032	-408.868	169.9648	1.049831	1.255755	0.9534321	1.176647
1668	-226.9694	-396.8973	169.9279	0.8887428	1.728542	1.026671	0.8614044
1674	-234.0478	-402.8459	168.798	1.897092	1.494531	1.123004	1.106375
1680	-249.2901	-418.1056	168.8155	1.239657	2.946562	0.4961543	1.181761
1686	-247.2801	-417.2633	169.9832	0.6508707	2.223088	0.424065	1.215824
1692	-232.1102	-401.4168	169.3066	0.9093911	1.678681	1.839945	0.578185
