Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	part_rate_trans	tree_length
0	-1375.803	-1544.6	168.7975	0.0886651	1.022219	0.9039395	2.818037
6	-1379.088	-1547.329	168.2414	0.07302163	1.022219	1.029452	3.086682
12	-1388.143	-1556.488	168.3452	0.07079244	0.844629	1.129233	3.072021
18	-1386.235	-1554.077	167.8413	0.06710221	0.8921051	1.129233	3.344897
24	-1396.987	-1564.913	167.9258	0.06657404	0.7862279	1.386108	3.205122
30	-1398.137	-1566.386	168.2491	0.06663844	0.7527612	1.438144	3.000431
36	-1396.793	-1565.047	168.2542	0.06868912	1.078316	1.303427	2.883343
42	-1391.114	-1559.202	168.0885	0.07200327	1.519592	1.08671	2.853943
48	-1391.765	-1560.09	168.3245	0.07080383	1.178405	1.180268	2.853943
54	-1400.109	-1568.566	168.4563	0.07562299	1.090728	1.180268	2.823799
60	-1404.65	-1572.708	168.0579	0.07524975	0.9413246	0.9784878	3.272435
66	-1408.88	-1577.178	168.2982	0.07469705	1.183775	1.173606	2.868342
72	-1401.357	-1569.364	168.0071	0.07273442	1.089731	1.092369	3.148757
78	-1400.777	-1569.056	168.279	0.07798503	0.8736913	0.8483501	3.256849
84	-1393.069	-1560.673	167.6039	0.06734365	1.209787	1.324814	3.182698
90	-1388.218	-1556.023	167.8056	0.06963887	1.194025	1.324814	3.070546
96	-1388.179	-1554.816	166.6366	0.0625272	1.090711	1.036133	3.984441
102	-1395.506	-1562.231	166.7247	0.0625272	1.031313	1.036133	3.967936
108	-1396.048	-1562.94	166.892	0.06429355	1.140086	1.078947	3.784082
114	-1393.851	-1561.675	167.824	0.06907647	1.27923	0.9832829	3.213363
120	-1390.259	-1558.114	167.855	0.07524618	1.235483	0.9888899	3.213363
126	-1394.047	-1562.272	168.2248	0.07639561	0.9038487	1.177349	3.076828
132	-1395.28	-1563.782	168.5023	0.07829688	1.011534	1.177349	2.844065
138	-1392.677	-1561.28	168.6031	0.07955702	0.8682156	0.9734028	2.991717
144	-1396.809	-1565.414	168.6043	0.08998267	1.128191	1.070523	2.769065
150	-1405.689	-1574.559	168.8698	0.07916639	0.7716057	1.132796	2.791376
156	-1393.716	-1562.449	168.7326	0.0864941	1.009903	1.027123	2.791376
162	-1392.931	-1561.162	168.2309	0.06633586	1.038352	1.28284	2.93536
168	-1390.838	-1557.695	166.8577	0.06178082	1.078494	0.9633507	3.906939
174	-1384.382	-1551.336	166.9539	0.06846977	1.080711	1.088016	3.774863
180	-1389.668	-1556.107	166.439	0.05999826	1.081836	1.019795	4.112991
186	-1378.105	-1544.561	166.4555	0.06285784	1.242124	0.8623476	4.101302
192	-1390.171	-1557.081	166.9094	0.06285784	0.854234	0.7939114	4.101302
198	-1387.516	-1555.081	167.5654	0.06302217	0.9424281	1.10148	3.495747
204	-1388.506	-1556.197	167.6905	0.07260833	0.9947673	0.9144778	3.495747
210	-1389.678	-1558.009	168.3306	0.07831694	0.8987711	0.9144778	3.172202
216	-1389.742	-1557.099	167.3565	0.06874982	1.203075	1.065151	3.484117
222	-1390.383	-1557.777	167.3939	0.06874982	1.203075	1.065151	3.462251
228	-1390.734	-1558.484	167.7501	0.06874982	0.9346863	1.022752	3.435003
234	-1385.518	-1553.599	168.0809	0.07192154	0.9981731	1.022752	3.201012
240	-1389.054	-1557.198	168.1441	0.07511415	0.9981731	1.022752	3.16165
246	-1390.897	-1559.556	168.6584	0.08204167	1.298166	1.069861	2.638676
252	-1398.016	-1566.482	168.4658	0.0697972	1.060158	1.272014	2.784323
258	-1390.067	-1558.389	168.3217	0.07726283	1.060158	1.254888	2.877655
264	-1394.736	-1562.305	167.5687	0.06470097	1.009229	1.144283	3.428812
270	-1405.532	-1572.549	167.0169	0.06470097	1.112068	0.9519078	3.801158
276	-1391.102	-1558.809	167.7073	0.06965493	1.112068	1.073701	3.325779
282	-1392.215	-1559.94	167.7253	0.06856297	1.010746	1.029422	3.401223
288	-1395.977	-1563.305	167.328	0.06026563	0.9639836	1.084518	3.632802
294	-1413.075	-1580.443	167.3678	0.06360945	1.06545	1.084518	3.548838
300	-1401.144	-1568.484	167.3404	0.06998829	1.094717	1.120716	3.522976
306	-1390.377	-1558.338	167.9607	0.06998829	1.082623	1.206234	3.114478
312	-1395.268	-1563.27	168.0017	0.06940158	0.9004834	0.9635911	3.341746
318	-1391.046	-1558.926	167.88	0.07156305	0.9026828	0.9075603	3.443396
324	-1391.441	-1558.74	167.2988	0.0715178	1.194009	1.04892	3.530823
330	-1397.152	-1564.848	167.6958	0.07643128	0.8158161	0.9081103	3.597528
336	-1403.491	-1571.447	167.9562	0.06943488	0.9982287	1.067233	3.249949
342	-1390.862	-1559.275	168.4133	0.07923258	0.9982287	1.067233	2.971724
348	-1388.755	-1557.078	168.3228	0.07349568	1.137376	1.024721	2.971724
354	-1390.26	-1558.321	168.0611	0.07349568	1.232162	1.185407	2.976222
360	-1388.145	-1556.073	167.9274	0.06950595	1.071443	1.245697	3.117707
366	-1391.573	-1559.848	168.275	0.06808492	0.8955156	1.053153	3.130818
372	-1389.508	-1558.041	168.5336	0.07871354	0.8116585	0.9758054	3.065678
378	-1390.074	-1558.947	168.8735	0.08025407	0.8021985	1.126446	2.774328
384	-1392.645	-1561.449	168.8038	0.08725336	0.9436079	1.126446	2.727249
390	-1388.011	-1557.022	169.0105	0.08167885	1.053096	1.126446	2.535494
396	-1397.866	-1566.45	168.5848	0.08044517	1.037346	1.163871	2.785082
402	-1395.918	-1564.877	168.9597	0.0817899	0.9228638	1.167401	2.622264
408	-1385.149	-1553.958	168.8091	0.0817899	0.9985705	1.106638	2.705824
414	-1387.119	-1555.57	168.4508	0.07598409	1.251195	1.106638	2.775204
420	-1386.926	-1554.773	167.8473	0.07614922	1.129338	0.9740001	3.288107
426	-1393.105	-1561.336	168.2307	0.07890872	0.9800015	1.087484	3.080089
432	-1394.516	-1562.643	168.127	0.07324132	1.025465	1.284932	3.000216
438	-1391.362	-1559.491	168.1292	0.07103282	1.025465	1.284932	3.000216
444	-1386.12	-1554.591	168.4716	0.07103282	0.8109318	1.11361	3.0254
450	-1384.782	-1553.094	168.3127	0.0791976	0.9982706	1.126365	2.996629
456	-1392.3	-1560.228	167.9282	0.07527852	1.039872	1.126365	3.203428
462	-1387.538	-1555.016	167.4778	0.06306665	0.9854139	1.055641	3.548473
468	-1387.871	-1554.094	166.2239	0.05800854	1.01549	1.236656	4.150785
474	-1397.357	-1563.262	165.9047	0.05402581	1.01549	1.286079	4.306034
480	-1396.651	-1562.267	165.6165	0.05301152	1.177444	1.204117	4.424591
486	-1396.364	-1562.125	165.7607	0.05142584	1.065135	1.204117	4.4071
492	-1394.226	-1560.334	166.1076	0.05475191	1.020493	1.159211	4.259736
498	-1391.296	-1557.913	166.6165	0.06290591	1.060744	0.8097224	4.141813
504	-1394.846	-1561.751	166.9058	0.06335486	0.8813534	1.001002	3.969573
510	-1384.914	-1551.682	166.7679	0.06371849	1.020729	0.9994914	3.969573
516	-1389.901	-1556.796	166.8956	0.05990961	0.8944785	1.001628	3.969573
522	-1389.351	-1556.196	166.8449	0.06200081	0.7542328	0.9904705	4.081899
528	-1388.47	-1554.637	166.1665	0.05853479	0.8490056	0.9585568	4.434196
534	-1383.452	-1549.946	166.4944	0.0604551	1.190522	1.167017	3.935425
540	-1375.16	-1542.139	166.9785	0.06196773	0.8627691	1.080994	3.893429
546	-1380.053	-1547.526	167.4728	0.06270833	1.06552	0.9710153	3.554245
552	-1391.539	-1559.297	167.7572	0.06464625	0.7873409	0.9606906	3.554245
558	-1387.889	-1555.725	167.8351	0.06661766	0.8831624	1.008028	3.42511
564	-1387.874	-1555.445	167.571	0.07256093	1.113953	0.8672671	3.523649
570	-1380.338	-1548.337	167.9994	0.06670443	0.8377469	1.224934	3.227161
576	-1395.994	-1564.446	168.4517	0.07196499	0.8457365	1.12552	3.009186
582	-1395.816	-1564.237	168.4205	0.07196499	0.9713891	1.233277	2.887844
588	-1412.442	-1580.809	168.3667	0.06536982	1.083002	1.200188	2.876938
594	-1407.55	-1575.725	168.175	0.07114912	1.17118	1.254961	2.903318
600	-1395.856	-1563.698	167.8421	0.06662797	1.008057	1.174162	3.250047
606	-1412.006	-1579.228	167.2226	0.06494764	1.460005	1.222287	3.3273
612	-1408.263	-1576.678	168.4148	0.07581539	1.187205	1.101053	2.838852
618	-1391.468	-1560.254	168.7859	0.08784514	0.9576134	0.9101591	2.860975
624	-1394.268	-1562.827	168.5584	0.07588868	1.002619	1.270038	2.760366
630	-1393.135	-1561.391	168.2553	0.07462064	1.510297	1.270038	2.643642
636	-1407.079	-1575.68	168.6005	0.07798806	1.032886	1.205687	2.754197
642	-1406.217	-1574.999	168.7822	0.08073786	1.072087	1.205687	2.616845
648	-1388.174	-1556.673	168.499	0.07362806	0.9803071	1.205687	2.850642
654	-1394.118	-1562.868	168.7503	0.07312309	0.9803071	0.9548264	2.850642
660	-1379.953	-1548.119	168.1661	0.06841667	1.120726	1.032	3.074219
666	-1388.656	-1557.088	168.4324	0.08099369	1.101562	1.094077	2.88077
672	-1389.655	-1558.039	168.3843	0.07278356	0.8766617	1.13921	3.022564
678	-1390.473	-1558.856	168.3836	0.07221193	1.08629	1.170854	2.878321
684	-1390.087	-1559.057	168.9695	0.07720253	1.074003	0.9896883	2.635558
690	-1390.951	-1559.032	168.081	0.07781219	1.208239	0.9462293	3.118864
696	-1387.931	-1556.634	168.7032	0.07633184	1.122534	1.170504	2.658999
702	-1385.254	-1554.597	169.3425	0.09063306	0.8276893	1.202229	2.414937
708	-1391.19	-1560.287	169.0971	0.08028084	0.7974519	0.9882592	2.724949
714	-1393.869	-1562.71	168.8411	0.07453034	0.7614616	1.082764	2.847952
720	-1394.33	-1562.347	168.0172	0.06694553	0.8193299	1.082764	3.311039
726	-1392.551	-1559.918	167.3674	0.06837394	1.203818	1.171357	3.415422
732	-1392.931	-1560.681	167.7501	0.07081569	0.8895339	1.189595	3.362361
738	-1396.674	-1564.033	167.3589	0.07081569	0.9457607	1.04282	3.643485
744	-1398.207	-1565.056	166.8492	0.06482994	1.08479	0.9986027	3.886237
750	-1403.977	-1571.478	167.5005	0.06482994	0.9787986	0.9926451	3.574702
756	-1413.981	-1581.234	167.2522	0.07063326	1.006036	0.8752809	3.767253
762	-1412.033	-1580.217	168.1833	0.08648421	1.097112	1.025191	3.07126
768	-1392.893	-1560.645	167.7516	0.07106299	1.097112	1.025191	3.336188
774	-1389.135	-1556.82	167.6856	0.06498687	1.315665	1.142549	3.182463
780	-1407.125	-1575.118	167.9927	0.07371576	1.258033	1.273131	2.949193
786	-1406.279	-1573.666	167.3868	0.0784322	0.8881482	0.9161391	3.729402
792	-1392.31	-1559.682	167.3717	0.06792888	0.8881482	0.9417381	3.729402
798	-1391.898	-1559.236	167.3376	0.06241569	0.8148211	1.085926	3.710734
804	-1391.626	-1557.911	166.285	0.06084028	1.212765	1.058383	4.1043
810	-1385.201	-1551.904	166.7032	0.06084028	1.147791	1.154218	3.847003
816	-1387.649	-1554.704	167.0551	0.06084028	0.7880516	1.167616	3.84232
822	-1383.935	-1550.169	166.234	0.05725086	1.095699	1.193494	4.124471
828	-1397.018	-1562.276	165.2575	0.05480054	1.142594	0.8646625	4.834502
834	-1398.92	-1563.666	164.7459	0.05364633	1.206445	1.040252	4.987052
840	-1391.705	-1558.326	166.62	0.05575209	1.310995	1.254647	3.747815
846	-1393.746	-1561.499	167.7531	0.06532631	1.121935	1.254647	3.188593
852	-1388.239	-1556.333	168.0943	0.07505944	0.9602321	0.8970919	3.287965
858	-1391.101	-1558.317	167.2152	0.0738833	1.065879	0.8970919	3.739652
864	-1382.785	-1549.976	167.1916	0.06651301	1.034999	0.9660975	3.735525
870	-1394.93	-1561.563	166.6329	0.06528429	0.9619931	0.9584236	4.102674
876	-1396.144	-1562.314	166.1702	0.0585948	1.066784	0.8381415	4.37761
882	-1402.574	-1568.085	165.5108	0.06036502	1.212865	0.8885847	4.637604
888	-1394.55	-1562.235	167.6848	0.07027051	0.7946538	0.9485029	3.59599
894	-1400.205	-1568.355	168.1496	0.0749184	1.031077	1.048441	3.123667
900	-1393.688	-1561.823	168.1353	0.0749184	1.127113	0.9669725	3.123667
906	-1395.449	-1563.952	168.5028	0.07375561	1.185759	1.338097	2.642206
912	-1391.651	-1560.427	168.7761	0.06989877	0.978705	1.493627	2.506445
918	-1387.317	-1555.56	168.243	0.07871133	1.093882	1.346801	2.848444
924	-1391.967	-1560.245	168.2774	0.07944678	1.19613	1.29784	2.795212
930	-1391.941	-1559.531	167.5895	0.06424959	1.19613	1.161075	3.297809
936	-1383.958	-1551.68	167.7221	0.06815786	1.323359	1.128883	3.162563
942	-1390.345	-1557.327	166.9823	0.06856273	0.904389	0.8832484	3.977111
948	-1376.148	-1543.169	167.0209	0.06562946	1.025557	0.9123188	3.870672
954	-1389.931	-1557.124	167.1927	0.06562946	0.83912	0.9163637	3.876256
960	-1379.676	-1546.599	166.9225	0.06295478	1.141673	0.9066203	3.865564
966	-1388.067	-1554.777	166.7099	0.06295478	1.131414	1.074869	3.896844
972	-1391.778	-1558.664	166.8851	0.06295478	1.138627	0.8925026	3.896844
978	-1382.285	-1549.363	167.0781	0.06295478	0.8841525	1.127104	3.796969
984	-1388.694	-1555.589	166.8957	0.06206685	1.141686	1.053567	3.796969
990	-1397.318	-1563.896	166.5781	0.05817778	0.8594048	1.020848	4.160459
996	-1393.31	-1559.617	166.3078	0.05527378	1.196058	1.08283	4.089931
1002	-1394.79	-1561.447	166.6572	0.06371135	1.337094	0.9193274	3.900206
1008	-1386.714	-1554.088	167.3743	0.0663081	0.9972177	0.9875424	3.639416
1014	-1383.121	-1550.405	167.2833	0.06290152	1.073981	1.005193	3.639416
1020	-1388.118	-1554.073	165.9549	0.06290152	1.199177	0.9774377	4.343892
1026	-1384.895	-1550.168	165.2731	0.05463927	0.8891403	1.085463	4.843708
1032	-1387.43	-1553.153	165.723	0.05599104	1.225483	1.099627	4.395077
1038	-1392.977	-1559.051	166.0744	0.0628868	1.225483	0.7885162	4.368499
1044	-1395.596	-1562.759	167.1627	0.06308134	1.062616	1.014285	3.71042
1050	-1397.757	-1564.663	166.9065	0.06085037	1.251448	1.014285	3.75171
1056	-1387.636	-1554.561	166.9254	0.0666851	1.008818	1.077388	3.839729
1062	-1386.318	-1553.311	166.9928	0.06084765	0.9438409	1.077388	3.84166
1068	-1396.616	-1563.46	166.8441	0.06343898	0.8745087	1.122038	3.939443
1074	-1401.882	-1568.938	167.0552	0.06343898	0.993828	1.115431	3.75355
1080	-1400.024	-1566.951	166.9263	0.06259789	1.076504	0.9518457	3.874851
1086	-1399.678	-1567.835	168.1568	0.06762056	0.85858	1.049968	3.224862
1092	-1402.456	-1570.185	167.7292	0.06707287	1.19602	1.142228	3.224862
1098	-1388.741	-1555.946	167.2052	0.0613944	1.090354	1.099538	3.621396
1104	-1389.157	-1556.375	167.2181	0.06678239	1.090354	1.099538	3.610791
1110	-1393.777	-1561.34	167.563	0.06678239	0.9108927	0.9339052	3.610791
1116	-1395.044	-1561.55	166.5063	0.06360284	1.09368	0.8880548	4.140895
1122	-1399.386	-1565.341	165.9553	0.06811746	1.216728	0.942821	4.350488
1128	-1394.806	-1559.941	165.1353	0.06152755	1.000652	0.765949	5.032387
1134	-1393.098	-1559.229	166.1309	0.06336893	1.191051	0.8854914	4.300636
1140	-1408.836	-1576.296	167.4595	0.07233603	0.8330495	0.8854914	3.740025
1146	-1405.839	-1573.607	167.7673	0.07160606	0.8658644	1.144252	3.392145
1152	-1413.087	-1574.965	161.8788	4.890056	0.8494981	1.096183	4.047633
1158	-1415.098	-1577.366	162.2685	3.889544	0.9654602	1.172671	4.285753
1164	-1409.467	-1577.177	167.7106	0.07106211	1.338286	1.202097	3.115552
1170	-1395.739	-1563.648	167.909	0.0683588	1.035156	1.017501	3.286012
1176	-1396.632	-1564.623	167.9908	0.07817254	1.178609	1.146471	3.070469
1182	-1403.154	-1570.136	166.9821	0.05912547	1.282609	1.148177	3.613923
1188	-1397.431	-1565.01	167.579	0.06927582	1.351182	1.108557	3.242866
1194	-1401.533	-1569.271	167.7378	0.06725992	1.351182	1.108557	3.149942
1200	-1407.731	-1575.125	167.3943	0.06681402	1.451394	1.071337	3.318801
1206	-1406.003	-1574.12	168.1175	0.06914992	1.006398	1.136471	3.108496
1212	-1396.083	-1563.365	167.2818	0.06758536	1.304913	1.207846	3.386709
1218	-1393.973	-1561.508	167.5349	0.06758536	1.202833	0.9565385	3.444136
1224	-1387.452	-1555.62	168.168	0.07171787	0.966915	1.178256	3.075477
1230	-1391.967	-1560.225	168.2575	0.07171787	1.047466	1.16363	2.982412
1236	-1397.036	-1565.347	168.3113	0.07695381	1.102353	1.204713	2.889072
1242	-1396.597	-1564.801	168.2044	0.07857374	0.9704513	1.050909	3.123504
1248	-1390.154	-1558.42	168.2663	0.07788711	1.003589	0.948559	3.128218
1254	-1394.36	-1562.874	168.5142	0.07788711	0.8485077	0.948559	3.072479
1260	-1381.274	-1549.54	168.2656	0.07745828	1.08683	1.104281	2.986132
1266	-1393.029	-1561.451	168.4217	0.07518366	0.9286136	1.079268	3.003698
1272	-1402.465	-1570.985	168.5199	0.0759534	1.069748	1.127812	2.829543
1278	-1389.244	-1557.719	168.475	0.07730329	1.069748	1.108725	2.867533
1284	-1390.254	-1558.851	168.5968	0.07887204	0.9774472	1.108725	2.848674
1290	-1383.88	-1552.168	168.2883	0.07373902	1.024943	1.075136	3.0293
1296	-1402.012	-1570.195	168.1827	0.07570363	0.930514	1.216103	3.063375
1302	-1397.574	-1566.218	168.6441	0.07720019	1.168618	1.04935	2.741053
1308	-1387.474	-1555.308	167.8346	0.07679193	1.0169	0.9865924	3.353758
1314	-1396.307	-1564.037	167.73	0.07401804	1.037974	1.07297	3.353758
1320	-1394.267	-1562.081	167.8142	0.06800392	0.8904366	1.015612	3.427865
1326	-1401.26	-1569.57	168.3094	0.07640299	1.075932	1.035007	3.008555
1332	-1391.211	-1558.926	167.7144	0.06734458	1.197526	1.056371	3.2833
1338	-1394.393	-1562.517	168.1245	0.07392044	1.032555	0.9588655	3.191505
1344	-1417.746	-1585.588	167.8418	0.07876192	1.167414	0.9588655	3.276449
1350	-1403.799	-1571.42	167.6211	0.06991573	1.087631	0.9557562	3.459585
1356	-1398.644	-1566.235	167.5917	0.06573919	0.9557814	1.017242	3.520165
1362	-1398.859	-1566.315	167.456	0.06859638	0.805723	1.133791	3.61602
1368	-1400.44	-1567.516	167.076	0.06116267	0.805723	1.168866	3.819581
1374	-1401.019	-1568.078	167.0586	0.06059792	0.9334672	1.275313	3.695725
1380	-1398.672	-1565.842	167.1704	0.06180051	1.062995	1.04653	3.687871
1386	-1392.205	-1559.548	167.3428	0.06812756	1.303436	1.002166	3.471892
1392	-1393.904	-1560.956	167.0527	0.06812756	1.441897	1.006605	3.561011
1398	-1394.724	-1561.755	167.0308	0.06408062	1.432389	0.9865444	3.593001
1404	-1410.972	-1577.918	166.9456	0.06022554	1.121768	0.9865444	3.819247
1410	-1388.317	-1556.209	167.892	0.07817885	1.047171	0.987643	3.300737
