Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-85.64473	-251.7833	166.1386	0.3749182	4.936884	1.29814	0.937315	0.0626847	0.402414	0.597586	2.172727
6	-89.30907	-255.5424	166.2334	0.3069945	7.339366	0.7123463	0.995679	0.00432101	0.402414	0.597586	2.651132
12	-95.25642	-261.2651	166.0087	0.2693119	5.113842	0.4394147	0.993552	0.00644753	0.55151	0.44849	3.452328
18	-100.7578	-263.6403	162.8826	0.1629415	7.148709	0.5444015	0.979246	0.0207545	0.521155	0.478845	4.374761
24	-91.78133	-256.5164	164.735	0.1339992	5.670403	0.3865427	0.927015	0.0729847	0.197338	0.802662	3.58571
30	-92.39781	-256.901	164.5032	0.14083	8.01893	0.5921078	0.914576	0.0854242	0.228253	0.771747	2.927535
36	-90.18282	-255.705	165.5222	0.4596803	9.82157	0.9294637	0.9946	0.00540016	0.607214	0.392786	2.22313
42	-101.1198	-271.2741	170.1543	0.2627137	4.685674	1.015077	0.999604	0.000395671	0.254625	0.745375	1.579668
48	-86.93876	-254.9582	168.0194	0.3234306	9.547661	0.7348706	0.999557	0.000442537	0.311093	0.688907	1.704185
54	-90.1022	-258.7376	168.6354	0.1460671	9.26105	0.4138604	0.999953	4.6654e-05	0.554279	0.445721	2.390899
60	-85.42725	-254.6181	169.1908	0.1460671	7.737484	0.2717484	0.999975	2.52956e-05	0.542903	0.457097	2.673902
66	-81.1523	-250.4635	169.3112	0.6891545	4.60775	0.7357764	0.999919	8.1279e-05	0.373066	0.626934	2.527218
72	-88.38913	-259.2754	170.8863	0.7045661	2.733864	1.00685	0.99997	2.97706e-05	0.462525	0.537475	2.397597
78	-73.51354	-244.4331	170.9195	1.059242	3.751154	0.6319831	0.999993	7.37638e-06	0.462525	0.537475	2.397597
84	-71.64859	-242.3164	170.6678	0.3751634	6.14814	1.094974	0.999981	1.89765e-05	0.419002	0.580998	1.550334
90	-76.38741	-245.4971	169.1097	1.963602	6.14814	0.8887584	0.999973	2.68692e-05	0.369956	0.630044	1.567815
96	-72.02792	-241.7917	169.7638	0.4881809	6.626947	0.9574926	0.999995	4.98663e-06	0.264318	0.735682	2.545841
102	-74.56016	-247.5117	172.9516	0.1890559	2.425489	0.6779083	0.999996	3.54631e-06	0.764036	0.235964	2.545841
108	-87.99708	-259.8158	171.8188	0.5570799	4.084464	1.118649	0.999995	4.54417e-06	0.545342	0.454658	1.846173
114	-87.09343	-257.0842	169.9907	1.495591	5.961717	1.029485	0.999995	4.54417e-06	0.529357	0.470643	1.842366
120	-90.26787	-261.5694	171.3015	1.428319	4.547952	0.6297623	0.999998	2.3106e-06	0.596884	0.403116	1.997284
126	-95.43307	-265.3515	169.9184	1.516872	4.415996	1.538808	0.999993	6.70613e-06	0.646553	0.353447	1.965287
132	-79.4162	-248.9409	169.5247	1.516872	6.937997	1.538808	0.999993	6.73575e-06	0.325834	0.674166	1.382677
138	-87.37885	-257.9082	170.5293	1.081783	5.830749	0.8911827	0.999984	1.5642e-05	0.529086	0.470914	1.451734
144	-88.10035	-257.4966	169.3963	0.7144642	6.323426	1.168457	0.999974	2.62594e-05	0.287041	0.712959	2.039139
150	-82.84451	-253.9284	171.0839	1.395342	2.561325	1.402919	0.999972	2.82606e-05	0.467001	0.532999	1.643604
156	-78.37167	-249.8907	171.519	0.4060161	3.702123	1.419166	0.999979	2.11904e-05	0.499243	0.500757	1.568786
162	-88.3656	-259.9938	171.6282	1.787562	2.048375	0.7845009	0.999966	3.43746e-05	0.452733	0.547267	1.639946
168	-97.76627	-268.9176	171.1513	0.6199729	2.495247	1.059632	0.999966	3.43746e-05	0.598838	0.401162	2.328468
174	-98.08916	-265.4231	167.3339	1.686029	8.612568	1.417347	0.999883	0.000116578	0.359605	0.640395	1.410406
180	-90.5551	-258.5588	168.0037	0.5739695	6.351672	1.550881	0.998191	0.00180928	0.650664	0.349336	1.298493
186	-92.78173	-259.4084	166.6266	1.30149	5.922859	1.846423	0.996942	0.0030581	0.66195	0.33805	1.528343
192	-93.82358	-260.4529	166.6293	0.4137055	8.642838	0.3565547	0.993652	0.00634817	0.196828	0.803172	2.254528
198	-89.11014	-255.3073	166.1972	0.3164377	5.232103	0.4543436	0.99767	0.00233019	0.503692	0.496308	3.563454
