Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-91.01844	-260.3041	169.2857	1.245834	1.332541	0.3698878	0.994305	0.00569491	0.444902	0.555098	2.559613
6	-88.41347	-257.3993	168.9859	0.5006092	2.145101	0.4488554	0.993865	0.00613481	0.0928231	0.907177	3.01136
12	-92.75387	-261.0439	168.2901	0.3131858	2.948302	0.5042255	0.989562	0.0104381	0.565171	0.434829	2.657598
18	-80.74544	-246.8679	166.1225	0.3286021	4.516348	0.6153192	0.991085	0.00891476	0.300542	0.699458	3.388445
24	-97.71681	-266.6234	168.9065	0.1667781	2.71552	0.3806604	0.991085	0.00891476	0.210008	0.789992	2.716467
30	-88.90308	-256.5402	167.6371	0.07783912	2.895438	0.3947691	0.987551	0.0124486	0.443054	0.556946	3.227854
36	-76.97696	-243.4053	166.4284	1.322342	2.979565	0.2699462	0.989272	0.0107279	0.382439	0.617561	3.301649
42	-84.09314	-251.7399	167.6468	0.9351387	1.84823	0.6474179	0.996922	0.00307817	0.483318	0.516682	3.459367
48	-88.51315	-256.8599	168.3467	0.8560002	1.903996	0.6756157	0.998873	0.00112719	0.214854	0.785146	3.459367
54	-87.36208	-253.9808	166.6187	0.7867209	2.636956	0.2759974	0.997923	0.00207748	0.412561	0.587439	4.106104
60	-81.77332	-250.2926	168.5193	0.8249455	2.082016	0.2759974	0.997923	0.00207748	0.446547	0.553453	3.230684
66	-81.8575	-251.8462	169.9887	1.548326	1.004316	0.2759974	0.995742	0.00425791	0.313903	0.686097	2.32409
72	-88.12151	-257.281	169.1595	1.076606	1.854909	0.472402	0.987343	0.0126573	0.487636	0.512364	2.121107
78	-88.42937	-256.3055	167.8762	1.198214	1.078751	0.2473573	0.979602	0.0203983	0.133672	0.866328	3.505613
84	-88.69093	-258.2794	169.5885	1.444434	1.078406	1.041275	0.988929	0.0110706	0.430268	0.569732	1.743151
90	-93.13903	-261.9006	168.7616	1.444434	1.973572	0.7131454	0.99579	0.00421038	0.558492	0.441508	2.276306
96	-95.82027	-258.92	163.0997	1.515269	1.414154	0.3335944	0.996039	0.00396056	0.490611	0.509389	6.011171
102	-103.0247	-265.9522	162.9275	1.61429	2.099131	0.4202365	0.989023	0.010977	0.360502	0.639498	5.414314
108	-107.2832	-275.6602	168.377	0.9855887	1.137831	0.7105654	0.997325	0.0026754	0.330047	0.669953	3.431454
114	-89.02337	-259.1556	170.1322	0.6319282	1.282852	1.243153	0.996952	0.00304829	0.421917	0.578083	2.087536
120	-94.11996	-261.954	167.834	1.400029	2.20234	0.9808648	0.989136	0.0108639	0.421917	0.578083	2.307528
126	-89.35476	-258.3999	169.0452	1.647113	0.9284433	0.5543245	0.992934	0.00706642	0.375636	0.624364	2.542971
132	-79.85646	-248.6453	168.7889	0.816406	1.688459	0.5543245	0.972627	0.0273733	0.375636	0.624364	2.346646
138	-86.15855	-254.7445	168.586	0.816406	2.099622	0.4979642	0.978892	0.0211078	0.529416	0.470584	2.346646
144	-85.25805	-254.8855	169.6275	0.5408683	1.750436	0.5185913	0.944159	0.055841	0.535461	0.464539	1.712029
150	-81.94375	-250.1464	168.2026	1.108732	2.18933	0.5510925	0.971566	0.0284342	0.169152	0.830848	2.413222
156	-75.62448	-242.2386	166.6141	1.136441	4.393834	0.422827	0.966861	0.0331394	0.273087	0.726913	2.386144
162	-85.4452	-252.2223	166.7771	0.4305923	5.431218	0.6008657	0.989996	0.0100045	0.573581	0.426419	2.573611
168	-77.76976	-243.8227	166.053	0.2249396	5.431218	0.2522215	0.986591	0.0134094	0.605722	0.394278	3.265475
174	-73.4801	-239.5592	166.0791	0.2868996	5.583699	0.3740791	0.990785	0.00921506	0.433839	0.566161	3.198345
180	-80.12979	-248.2657	168.1359	0.2868996	3.53889	0.5887823	0.988886	0.0111139	0.259189	0.740811	2.528487
186	-94.50848	-262.1207	167.6122	0.9645208	1.496479	0.640654	0.827044	0.172956	0.356838	0.643162	2.528487
192	-78.58217	-244.4183	165.8361	0.1650334	5.960038	1.005281	0.86796	0.13204	0.533418	0.466582	2.138346
198	-81.49671	-248.1182	166.6215	0.1756439	3.615117	0.7701875	0.776153	0.223847	0.586266	0.413734	2.465112
204	-76.15034	-243.4393	167.289	0.2820335	4.838553	0.7701875	0.989529	0.0104713	0.299361	0.700639	2.465112
210	-77.67379	-245.2898	167.616	1.623006	3.300983	0.6347714	0.991577	0.00842288	0.299361	0.700639	2.137489
216	-87.02802	-254.9987	167.9707	0.9352617	2.574144	0.393164	0.96571	0.0342902	0.65561	0.34439	2.371367
222	-78.81373	-246.6691	167.8554	0.833047	1.839309	0.742562	0.928428	0.0715722	0.460992	0.539008	2.415252
228	-71.66662	-237.8234	166.1567	1.196848	5.655775	0.742562	0.987672	0.0123278	0.239201	0.760799	2.352201
234	-73.61734	-240.1925	166.5752	0.09047269	9.879644	0.7930441	0.997893	0.00210719	0.321915	0.678085	2.188515
240	-71.87751	-238.5705	166.693	0.1180271	6.344259	0.6735393	0.968219	0.0317806	0.31224	0.68776	2.188515
246	-79.49515	-246.7514	167.2563	0.5125475	3.355732	0.6735393	0.798929	0.201071	0.192302	0.807698	2.181114
252	-90.01532	-256.0522	166.0368	0.969597	5.744904	0.8334108	0.946744	0.0532556	0.533401	0.466599	1.92529
258	-71.73363	-239.3038	167.5701	1.431108	2.311698	0.5883122	0.950249	0.0497513	0.406824	0.593176	2.180172
264	-85.06167	-249.1528	164.0911	0.3004666	10.18875	0.5883122	0.845975	0.154025	0.322517	0.677483	2.388896
270	-89.40985	-255.602	166.1921	1.199041	3.949962	1.149785	0.961347	0.0386527	0.221857	0.778143	2.314163
276	-79.20823	-247.8753	168.6671	0.8480877	2.199937	1.149785	0.982894	0.0171058	0.536315	0.463685	1.858506
282	-87.80168	-255.1845	167.3828	0.4445072	4.456084	0.4818347	0.930975	0.0690245	0.357936	0.642064	2.002559
288	-87.28136	-254.1045	166.8232	0.839839	4.385135	0.7161074	0.930975	0.0690245	0.720837	0.279163	2.02672
294	-90.84885	-258.2549	167.4061	0.3534757	6.200416	1.074842	0.993094	0.00690567	0.796329	0.203671	1.928292
300	-95.00836	-262.1254	167.117	0.6617852	6.247332	0.5261553	0.988625	0.0113753	0.323955	0.676045	2.002469
