Iteration	Posterior	Likelihood	Prior	part_rate_trans	tree_length
0	-2478.617	-2648.141	169.5242	1.533373	2.618078
6	-2466.516	-2636.123	169.6073	1.607747	2.520299
12	-2466.45	-2636.085	169.6349	1.545385	2.541979
18	-2472.938	-2642.46	169.5224	1.709578	2.509722
24	-2475.25	-2644.649	169.3997	1.343299	2.810906
30	-2470.184	-2639.536	169.3518	1.478045	2.757996
36	-2470.425	-2639.857	169.4317	1.467995	2.715205
42	-2484.997	-2654.611	169.6139	1.410027	2.638876
48	-2469.03	-2638.465	169.4351	1.594013	2.635671
54	-2477.939	-2647.383	169.4434	1.348885	2.780899
60	-2479.392	-2648.956	169.5647	1.443959	2.648249
66	-2486.353	-2656.002	169.6485	1.690947	2.442435
72	-2482.069	-2651.637	169.5677	1.598457	2.550739
78	-2484.387	-2654.078	169.691	1.679889	2.422636
84	-2469.681	-2639.161	169.4798	1.395609	2.730118
90	-2478.9	-2648.728	169.828	1.689437	2.329812
96	-2479.071	-2649.086	170.0146	1.572759	2.285157
102	-2481.272	-2651.024	169.7518	1.734773	2.349425
108	-2466.95	-2636.89	169.9393	1.547332	2.349425
114	-2477.27	-2647.04	169.7703	1.584634	2.432639
120	-2475.612	-2645.589	169.9775	1.625876	2.274933
126	-2465.995	-2635.753	169.7576	1.825455	2.287915
132	-2475.371	-2645.307	169.9365	1.747174	2.223305
138	-2471.686	-2641.502	169.8165	1.963608	2.160852
144	-2473.878	-2643.585	169.7069	1.800425	2.336248
150	-2481.945	-2651.98	170.0357	1.850238	2.091678
156	-2475.471	-2645.399	169.9279	1.926913	2.112078
162	-2485.011	-2654.645	169.6342	1.698593	2.446603
168	-2482.102	-2652.051	169.9487	1.679298	2.259152
174	-2475.263	-2645.094	169.8313	1.898885	2.193234
180	-2467.345	-2637.128	169.7828	1.653108	2.38158
186	-2470.069	-2639.782	169.7126	1.627377	2.442087
192	-2472.833	-2642.549	169.7161	1.398902	2.582541
198	-2475.341	-2645.253	169.9118	1.483003	2.407548
204	-2471.065	-2640.897	169.8316	1.728679	2.302476
210	-2482.693	-2652.18	169.4872	1.608221	2.59467
216	-2472.294	-2641.638	169.3431	1.383597	2.820817
222	-2483.487	-2652.777	169.2894	1.604385	2.718848
228	-2491.129	-2660.731	169.6023	1.673306	2.482451
234	-2470.5	-2640.476	169.9758	1.853082	2.129003
240	-2476.636	-2646.727	170.0909	1.748084	2.122414
246	-2483.62	-2653.599	169.9797	1.763187	2.185038
252	-2485.222	-2655.064	169.8419	2.000099	2.120457
258	-2481.163	-2650.919	169.7558	1.859364	2.267342
264	-2475.117	-2644.662	169.5444	1.743908	2.474526
270	-2466.059	-2635.877	169.8184	1.60667	2.388446
276	-2464.277	-2634.004	169.7273	1.697688	2.388446
282	-2471.364	-2640.822	169.4574	1.441636	2.715653
288	-2482.415	-2651.8	169.3844	1.441636	2.760314
294	-2461.519	-2631.239	169.7199	1.490534	2.523182
300	-2468.415	-2638.055	169.6402	1.673192	2.458768
306	-2477.074	-2646.705	169.6318	1.389984	2.640194
312	-2471.923	-2641.689	169.7659	1.762685	2.322721
318	-2487.76	-2657.139	169.3796	1.843593	2.515253
324	-2473.04	-2642.53	169.4898	1.527378	2.643034
330	-2479.718	-2649.208	169.4898	1.527378	2.643034
336	-2468.881	-2638.641	169.7603	1.695614	2.368885
342	-2476.521	-2645.837	169.3166	1.694531	2.646765
348	-2475.41	-2644.977	169.5673	1.55521	2.577871
354	-2486.146	-2655.659	169.5137	1.669972	2.539871
360	-2491.188	-2660.758	169.5705	1.903664	2.357305
366	-2477.16	-2646.863	169.703	1.687557	2.410229
372	-2472.825	-2642.189	169.3638	1.403308	2.796224
378	-2464.406	-2633.739	169.3331	1.474479	2.77157
384	-2468.309	-2637.551	169.2425	1.565021	2.77157
390	-2486.001	-2655.374	169.3731	1.535305	2.709868
396	-2483.004	-2652.451	169.447	1.459976	2.710795
402	-2467.863	-2637.358	169.4953	1.637754	2.571327
408	-2465.67	-2635.254	169.5846	1.706435	2.472812
414	-2457.376	-2627.042	169.666	1.596387	2.490707
420	-2471.581	-2640.807	169.2254	1.574308	2.77634
426	-2466.929	-2636.544	169.6155	1.417528	2.633258
432	-2482.873	-2652.469	169.5955	1.493398	2.598703
438	-2469.203	-2638.976	169.7721	1.459262	2.510114
444	-2468.668	-2638.143	169.4745	1.514056	2.660651
450	-2479.824	-2649.425	169.6005	1.514056	2.582796
456	-2473.674	-2643.446	169.7716	1.543005	2.45802
462	-2474.064	-2643.898	169.8335	1.543005	2.41906
468	-2485.164	-2654.851	169.6871	1.869328	2.304945
474	-2483.547	-2653.489	169.9424	1.644919	2.285217
480	-2479.473	-2648.888	169.4145	1.644919	2.616914
486	-2478.85	-2648.402	169.5512	1.508225	2.616914
492	-2484.236	-2653.899	169.6636	1.474511	2.568184
498	-2484.003	-2653.411	169.4082	1.526206	2.69393
504	-2475.954	-2645.442	169.4879	1.595549	2.602075
510	-2474.294	-2644.068	169.7745	1.575004	2.436086
516	-2485.669	-2655.352	169.6833	1.415268	2.592726
522	-2492.205	-2661.697	169.4913	1.655445	2.562803
528	-2489.479	-2659.273	169.7936	1.563584	2.431264
534	-2489.764	-2659.237	169.4729	1.595479	2.611368
540	-2475.209	-2644.922	169.7131	1.595479	2.461823
546	-2482.682	-2652.43	169.7478	1.757691	2.337437
552	-2471.245	-2640.99	169.745	1.54459	2.473678
558	-2465.718	-2635.444	169.7265	1.56316	2.473678
564	-2490.072	-2659.478	169.4063	1.449481	2.742139
570	-2467.459	-2637.16	169.7007	1.498852	2.529991
576	-2476.998	-2646.631	169.6335	1.566033	2.529991
582	-2482.422	-2652.152	169.7298	1.579268	2.46152
588	-2486.778	-2656.459	169.6809	1.522387	2.527628
594	-2483.108	-2652.688	169.5802	1.496311	2.606354
600	-2483.365	-2653.113	169.7476	1.724511	2.358608
606	-2476.884	-2646.569	169.6858	1.677758	2.427232
612	-2479.916	-2649.484	169.5683	1.522577	2.597486
618	-2479.39	-2649.159	169.7694	1.577747	2.437581
624	-2480.527	-2650.45	169.9229	1.430878	2.433408
630	-2476.221	-2645.893	169.672	1.499501	2.547426
636	-2474.888	-2644.358	169.4703	1.73992	2.523305
642	-2458.655	-2628.242	169.5872	1.496826	2.601723
648	-2471.387	-2640.896	169.509	1.606364	2.582318
654	-2473.812	-2643.489	169.6766	1.442585	2.57992
660	-2481.801	-2651.6	169.7986	1.714559	2.332511
666	-2477.805	-2647.554	169.7492	1.76404	2.332511
672	-2476.791	-2646.668	169.8776	1.609415	2.349151
678	-2472.085	-2641.83	169.7447	1.609415	2.433189
684	-2463.068	-2632.98	169.9128	1.665947	2.290672
690	-2473.93	-2643.75	169.8201	1.534248	2.433006
696	-2466.567	-2636.344	169.777	1.53429	2.460073
702	-2478.243	-2648.161	169.9179	1.53619	2.370057
708	-2478.873	-2648.517	169.644	1.830145	2.357303
714	-2473.871	-2643.278	169.4075	1.637111	2.626109
720	-2473.579	-2643.24	169.6612	1.736754	2.405536
726	-2464.698	-2634.218	169.52	1.509869	2.635176
732	-2478.197	-2647.68	169.483	1.502109	2.662753
738	-2464.746	-2634.59	169.8437	1.591019	2.382322
744	-2458.792	-2628.218	169.4257	1.439674	2.736259
750	-2459.829	-2629.487	169.6578	1.441113	2.592469
756	-2467.872	-2637.344	169.4717	1.49454	2.674382
762	-2464.804	-2634.474	169.6705	1.521465	2.534725
768	-2479.524	-2649.276	169.7522	1.505712	2.493513
774	-2479.27	-2648.849	169.5797	1.678264	2.493513
780	-2479.372	-2648.728	169.3558	1.467315	2.762057
786	-2482.998	-2652.566	169.5681	1.704586	2.484289
792	-2467.589	-2637.218	169.6291	1.543778	2.54657
798	-2473.499	-2643.25	169.7509	1.549296	2.46703
804	-2483.353	-2653.146	169.7935	1.649487	2.377056
810	-2480.318	-2650.145	169.8271	1.721249	2.310106
816	-2476.407	-2645.99	169.5824	1.671032	2.496316
822	-2481.405	-2651.257	169.8513	1.599483	2.372131
828	-2482.333	-2652.177	169.8444	1.624795	2.360461
834	-2488.023	-2657.85	169.8273	1.949645	2.162886
840	-2479.275	-2649.357	170.0823	1.672801	2.177114
846	-2477.319	-2647.109	169.7904	1.70003	2.347022
852	-2475.604	-2645.42	169.8159	1.599773	2.394367
858	-2473.015	-2642.78	169.7651	1.627275	2.409051
864	-2464.99	-2634.779	169.7891	1.545912	2.445174
870	-2474.705	-2644.005	169.3004	1.449661	2.806613
876	-2470.025	-2639.235	169.209	1.472107	2.84846
882	-2475.362	-2644.712	169.35	1.331169	2.84846
888	-2475.67	-2645.473	169.8033	1.512315	2.457395
894	-2484.874	-2654.701	169.8265	1.622351	2.373391
900	-2486.814	-2656.515	169.7005	1.549777	2.498282
906	-2479.146	-2648.594	169.4472	1.444667	2.72004
912	-2468.067	-2637.654	169.5866	1.444667	2.634311
918	-2467.061	-2636.729	169.6686	1.671463	2.442011
924	-2467.152	-2637.172	170.0197	1.828555	2.116331
930	-2469.133	-2638.981	169.8485	1.649128	2.342447
936	-2463.679	-2633.417	169.7374	1.720822	2.367434
942	-2467.332	-2637.112	169.78	1.594379	2.420391
948	-2477.257	-2646.929	169.6722	1.679727	2.434576
954	-2468.65	-2638.433	169.7832	1.629869	2.395995
960	-2478.058	-2647.91	169.8518	1.716387	2.297453
966	-2464.477	-2634.248	169.7707	1.718229	2.347959
972	-2452.796	-2622.567	169.7707	1.718229	2.347959
978	-2460.314	-2630.064	169.7506	1.718229	2.360679
984	-2477.101	-2646.761	169.6607	1.758195	2.392316
990	-2471.967	-2641.64	169.673	1.599557	2.484388
996	-2471.82	-2641.39	169.5697	1.594962	2.551682
1002	-2480.285	-2649.888	169.6029	1.570793	2.546046
1008	-2479.052	-2648.402	169.3508	1.564151	2.705908
1014	-2483.716	-2653.628	169.9117	1.66055	2.294824
1020	-2476.052	-2645.866	169.8136	1.697755	2.333678
1026	-2475.531	-2645.263	169.7323	1.724887	2.368117
1032	-2467.319	-2637.18	169.8613	1.724887	2.285965
1038	-2473.042	-2642.702	169.66	1.556628	2.519351
1044	-2467.712	-2637.49	169.7785	1.507283	2.47609
1050	-2468.643	-2638.192	169.5488	1.736975	2.47609
1056	-2478.878	-2648.768	169.8904	1.533567	2.389104
1062	-2471.649	-2641.062	169.413	1.383037	2.778604
1068	-2482.826	-2652.443	169.6176	1.544656	2.553213
1074	-2488.798	-2658.386	169.5882	1.457669	2.625277
1080	-2483.198	-2652.645	169.4471	1.598864	2.625277
1086	-2465.729	-2635.12	169.391	1.380522	2.793563
1092	-2471.147	-2640.417	169.2703	1.400761	2.854555
1098	-2466.83	-2636.504	169.6742	1.523268	2.53128
1104	-2474.233	-2643.902	169.6692	1.689737	2.430144
1110	-2468.174	-2638.022	169.8486	1.521826	2.422923
1116	-2471.603	-2641.265	169.6626	1.380406	2.627063
