Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-601.9125	-766.7997	164.8872	0.4089874	0.9927237	1.949004	0.8592485	3.909339
6	-611.5471	-777.0144	165.4673	0.4089874	0.8931623	1.379014	0.9746558	3.863839
12	-600.7031	-766.4359	165.7328	0.1548952	0.8931623	0.8132119	1.142665	4.080624
18	-592.6184	-757.1858	164.5675	0.3678949	0.6364009	1.183488	1.084696	4.581239
24	-597.5204	-762.6915	165.1711	0.349556	0.8668393	1.643038	0.9990661	3.927221
30	-598.0149	-762.8122	164.7974	0.4242743	0.6988848	1.213653	1.053074	4.389854
36	-594.191	-760.53	166.339	0.2795666	0.6081039	0.8582744	1.596025	3.527049
42	-585.7943	-751.0179	165.2236	0.1280567	0.5836716	1.629347	1.2361	4.044571
48	-589.2246	-754.8969	165.6723	0.06666797	0.824533	0.9025969	1.09537	4.180543
54	-598.2206	-764.3279	166.1073	0.2843254	0.5641514	1.10508	1.340093	3.684819
60	-599.6109	-766.3468	166.7359	0.3484326	0.3821788	0.9681597	1.853344	3.110841
66	-586.996	-754.0085	167.0125	0.1754146	0.4669287	0.8786012	1.538257	3.272724
72	-590.8795	-756.1077	165.2281	0.279216	0.5001894	1.434872	1.029225	4.210465
78	-592.8194	-758.4739	165.6546	0.2318076	1.102303	1.040529	0.9424207	3.947513
84	-592.7226	-757.7808	165.0581	0.02029225	1.037104	1.204412	1.060935	4.284307
90	-591.1198	-757.5919	166.4721	0.03418418	0.6543914	1.092541	0.8390219	3.871779
96	-581.616	-747.088	165.4719	0.04073044	1.070894	1.217022	0.9686501	4.063856
102	-591.2368	-755.6359	164.3991	0.03879969	1.01426	1.510575	0.8616316	4.604528
108	-597.1646	-762.6508	165.4862	0.1635003	0.5600298	1.510575	0.9985988	4.083015
114	-588.498	-754.4855	165.9875	0.1489278	0.7800875	0.960868	0.854419	4.083015
120	-594.5743	-759.7945	165.2202	0.3557737	0.6607681	0.8964154	0.924437	4.459998
126	-588.3516	-754.0979	165.7463	0.1441395	0.8335012	1.215413	0.924437	4.009296
