Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-2015.69	-2177.945	162.2551	6.312568	0.9587613	3.513829	0.8222554	0.2483229	0.5780147	2.63815	0.6498067
6	-2014.883	-2174.799	159.9161	6.788116	0.9736652	3.198509	1.357182	0.3976319	0.7416951	4.125253	0.803762
12	-2020.239	-2180.362	160.1232	6.367602	1.288415	3.355686	1.318815	0.5078065	0.2133494	4.140509	0.7312764
18	-2015.46	-2176.576	161.1159	5.349959	0.89924	3.15946	1.18414	0.6762697	0.2865778	4.140509	0.6679733
24	-2011.687	-2173.417	161.7293	5.631872	0.8295667	3.683316	0.6716085	0.7023829	0.4531683	3.297222	0.5336777
30	-2012.567	-2173.93	161.3636	5.406735	0.771727	3.656805	1.532546	0.3459027	0.4056297	3.399189	0.5336777
36	-2020.049	-2179.436	159.3863	6.885702	0.8535201	3.442324	1.169849	0.65837	0.4652361	4.723814	0.3075069
42	-2018.283	-2177.389	159.1059	5.345188	1.084244	4.467633	1.169849	0.4805274	0.4760547	4.723814	0.462042
48	-2015.515	-2176.283	160.7675	5.815493	0.8919904	4.467633	0.5738526	0.4113125	0.8513092	3.310419	0.4410904
54	-2013.771	-2174.749	160.9779	5.447489	1.074992	4.027802	0.6725679	0.4317929	0.9637134	3.310419	0.4787304
60	-2013.038	-2172.453	159.4155	5.447489	0.9865955	4.206313	0.6725679	0.9460067	1.325621	3.907532	0.5000372
66	-2018.929	-2179.419	160.4901	4.752968	0.7977043	3.678837	0.4711055	0.801377	1.203808	4.370334	0.5416181
72	-2030.708	-2189.65	158.9421	7.921832	0.8507537	3.838019	0.1749425	1.233333	0.9582419	4.370334	0.5825031
78	-2035.718	-2194.522	158.8042	7.46685	1.156132	3.69678	0.3464181	1.376881	0.8879237	4.265199	0.6265792
84	-2028.052	-2186.413	158.3615	6.13154	1.012228	4.710823	0.5921202	1.71819	0.4741793	4.265199	0.4947554
90	-2021.449	-2179.392	157.9429	5.127899	0.7957845	3.609878	0.3298892	1.681899	0.6330802	6.62576	0.5080137
96	-2026.432	-2186.679	160.2471	7.123101	1.094085	4.213545	1.072821	0.5368829	0.1804409	3.356117	0.4857799
102	-2026.362	-2187.012	160.6501	7.669312	1.010711	3.903806	1.18919	0.5368829	0.1003335	3.082591	0.4469841
108	-2030.827	-2191.085	160.2579	9.987355	1.007917	3.207858	0.5145289	0.9371553	0.1262052	3.580295	0.577264
114	-2023.257	-2183.912	160.655	8.275583	0.9889326	3.145289	1.265987	0.4069205	0.1911701	3.580295	0.581839
120	-2026.711	-2187.727	161.0163	4.384434	1.016669	3.733598	0.7828607	1.280078	0.0962288	4.083843	0.581839
126	-2023.567	-2184.518	160.9512	5.725152	0.8118583	3.36162	1.205792	0.8253572	0.06822822	4.083843	0.5934559
132	-2013.469	-2176.671	163.2018	4.555595	0.8118583	2.761547	0.9044194	0.4861967	0.1031953	3.65178	0.4580505
138	-2018.138	-2180.633	162.4954	5.638877	0.8088193	3.227715	1.023914	0.4861967	0.2048723	3.113321	0.453401
144	-2026.168	-2187.689	161.5212	6.50859	0.7699482	4.375806	0.8270141	0.4455216	0.135154	2.870629	0.4145507
150	-2020.518	-2182.15	161.6318	7.324318	1.094129	3.779093	0.8270141	0.3116448	0.09218028	2.866106	0.4145507
156	-2020.899	-2183.291	162.3925	7.324318	1.265771	3.203082	0.5815588	0.1302746	0.07560567	2.971847	0.5061538
162	-2017.54	-2181.968	164.4281	9.215184	0.7719034	2.87771	0.1926739	0.1546311	0.2131171	1.188947	0.7199236
168	-2007.938	-2173.283	165.345	5.077199	1.035782	3.507926	0.07860143	0.1999217	0.3091158	1.169952	0.5227984
174	-2008.516	-2173.958	165.4421	4.848791	0.9832518	3.23837	0.1205811	0.3155142	0.3750046	1.277718	0.5901726
180	-2013.731	-2177.191	163.4595	7.568087	0.9335953	3.952458	0.08269104	0.5070476	0.2455751	1.277718	0.6960047
186	-2016.305	-2180.43	164.1242	4.917286	1.172941	4.168068	0.1145793	0.4427688	0.08698581	1.613365	0.5683527
192	-2009.858	-2174.833	164.9755	6.643712	0.8069499	2.984467	0.08715233	0.4427688	0.2560789	1.230413	0.7871746
198	-2021.036	-2186.281	165.245	6.707576	0.8511717	2.370388	0.1236735	0.5140557	0.1298082	1.230413	1.100861
204	-2006.022	-2171.352	165.3302	4.698362	0.9499019	3.092225	0.3341324	0.3871739	0.1754502	1.301769	0.9697054
210	-2022.035	-2187.697	165.6615	4.36237	1.270642	2.858043	0.07771566	0.3673707	0.2519407	1.272328	0.9697054
216	-2023.045	-2186.687	163.6427	9.318421	1.224311	2.677036	0.1249121	0.2726269	0.1648581	1.299792	1.147611
222	-2015.295	-2180.297	165.0019	5.454158	0.907442	3.354512	0.2366238	0.2726269	0.1111636	0.8709747	1.345768
228	-2020.317	-2182.557	162.2399	7.603702	0.907442	5.785729	0.03316237	0.2726269	0.09747757	0.8709747	0.9913885
234	-2028.83	-2191.099	162.2693	7.48117	1.120042	5.536192	0.09673695	0.2876218	0.07633913	0.8016369	1.058639
240	-2028.217	-2190.744	162.527	8.18964	0.9777924	2.708317	0.689847	2.524282	0.1130465	0.662631	0.7197984
246	-2025.619	-2187.712	162.0933	7.2527	0.9816312	3.270988	0.9754824	2.754428	0.1196825	0.3006207	0.8280464
252	-2023.504	-2185.882	162.3778	4.853034	1.092952	3.745302	0.9270676	2.821562	0.1362044	0.5027337	0.8402074
258	-2017.446	-2179.967	162.5209	4.853034	1.21808	3.634629	0.9748445	2.821562	0.2127294	0.2315106	0.8284414
264	-2024.741	-2187.199	162.4578	4.491017	0.8334272	3.536748	0.9748445	2.839994	0.3682759	0.4488818	1.17961
270	-2027.949	-2189.485	161.5362	3.651721	1.372834	3.008239	1.027668	3.814773	0.3993585	0.7165202	1.253739
276	-2022.482	-2182.912	160.4297	5.074936	1.100605	3.008239	1.64441	3.814773	0.7065171	0.4561391	1.168641
282	-2021.756	-2182.414	160.6584	5.074936	1.06994	2.955423	1.64441	4.18482	0.4514394	0.3661495	1.011047
288	-2019.934	-2181.153	161.2184	5.438219	0.9430601	3.168988	1.246484	3.516769	0.7613378	0.490458	0.7852558
294	-2021.251	-2183.769	162.5175	3.043522	0.8881776	3.742811	1.063648	3.565704	0.5655565	0.4801298	0.6460306
300	-2024.054	-2184.538	160.4843	4.997358	0.8349684	4.167804	0.9326726	3.702673	0.9072068	0.6578155	0.5152697
306	-2025.848	-2187.496	161.6483	5.602085	1.125069	3.046997	0.7292821	3.702673	0.7015013	0.4249434	0.5558142
312	-2036.244	-2192.52	156.2761	8.211504	1.051674	3.725265	1.125978	5.751352	0.6920519	1.64163	0.5558142
318	-2024.093	-2182.434	158.3413	8.215061	0.9008825	3.553092	0.21648	5.045028	0.8271019	1.38349	0.5225055
324	-2012.725	-2172.215	159.4901	7.177507	0.9093977	3.215438	0.05624105	4.808444	1.70687	0.492116	0.5017208
330	-2018.158	-2176.871	158.7131	7.177507	1.011556	3.213918	0.9616557	5.194653	1.293444	0.2746301	0.5940496
336	-2023.456	-2183.177	159.7208	6.531907	1.0178	3.228976	0.7383006	4.570268	1.403846	0.273494	0.4793889
342	-2026.229	-2187.649	161.4197	4.154392	1.444016	3.57217	0.5124689	0.2456426	0.7529511	3.097908	1.658546
348	-2017.73	-2179.605	161.8754	5.156745	0.9772669	3.570047	0.477093	0.5264779	0.6631821	2.626703	1.491615
354	-2014.337	-2178.006	163.6696	5.133063	0.9540212	3.590974	0.2610025	0.1349127	0.5080028	1.689902	1.430693
360	-2004.545	-2168.215	163.6695	3.979181	0.9273186	3.724405	0.207149	0.2615087	0.7181162	2.3868	1.054097
366	-2014.085	-2179.168	165.0826	4.729762	1.237273	2.625535	0.1955856	0.5099838	0.2314776	1.774263	0.857842
372	-2012.269	-2174.192	161.9221	6.5455	1.209981	3.16993	0.4453402	0.7752658	0.395665	2.620121	1.099662
378	-2030.736	-2193.123	162.3876	5.242035	1.196988	3.082668	0.7685673	0.4121591	0.544781	2.754596	1.104648
384	-2015.559	-2178.736	163.1775	6.130619	0.908212	3.205799	0.9650165	0.1596489	0.2431909	2.165098	1.00324
390	-2017.304	-2180.785	163.4816	5.259217	1.156834	4.121161	0.5736338	0.09707647	0.1347033	1.966241	0.616436
396	-2009.496	-2173.016	163.5203	4.352089	0.9063446	4.182551	0.5736338	0.09474947	0.4660974	2.272562	0.616436
402	-2014.696	-2177.687	162.9911	6.115396	0.9343348	3.2965	0.4460492	0.8582493	0.3399653	2.272562	0.5391847
408	-2017.669	-2180.462	162.7924	6.115396	0.896397	3.513114	0.523258	0.6922018	0.25481	2.462252	0.5617029
414	-2025.15	-2187.98	162.8299	7.048561	0.973322	4.011576	0.1125487	0.4853288	0.6448688	1.607019	0.7075381
420	-2013.987	-2178.214	164.227	4.14912	1.146687	2.963751	0.2277134	0.1240859	0.8088129	2.559918	0.7570646
426	-2008.954	-2173.562	164.6082	4.673974	0.8652548	2.880112	0.2467926	0.3344499	0.8088129	1.790763	1.019163
432	-2004.728	-2168.841	164.1127	5.663624	0.7640553	3.266316	0.3932783	0.1922586	0.6293177	1.719799	0.9662203
438	-2013.435	-2176.146	162.711	6.90489	1.178089	4.355069	0.5525887	0.1697326	0.2794916	1.439406	0.770339
444	-2023.679	-2189.196	165.5163	3.052365	1.089606	3.14705	0.53319	1.87004	0.4844099	0.2113056	0.4720034
450	-2027.811	-2191.94	164.1289	7.185976	0.8446578	3.185286	0.260399	0.3904674	0.1464533	1.717646	0.5183082
456	-2029.624	-2193.852	164.2285	5.093681	0.9098304	3.754245	0.1723763	0.3868011	0.4654424	1.717646	0.4574516
462	-2022.621	-2187.105	164.4841	4.090734	1.288435	3.980513	0.4939493	1.484338	0.2630988	0.1632421	0.3772134
468	-2025.78	-2189.874	164.0939	6.132143	1.526605	3.593873	0.4610873	1.095639	0.2224788	0.09628791	0.3482119
474	-2031.152	-2196.418	165.2663	5.546973	0.8936194	3.523999	0.1960769	1.256152	0.193179	0.07143474	0.431999
480	-2027.042	-2193.296	166.2544	3.525557	0.9595958	3.277214	0.1212347	0.1986915	0.5092966	1.213431	0.4554328
