Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-657.494	-824.5025	167.0085	0.07470014	1.384156	1.233366	2.020761	2.308081
6	-650.4423	-818.8222	168.3798	0.09116143	0.8715168	1.440737	2.044214	1.559368
12	-659.1665	-827.701	168.5345	0.1168645	0.8720183	1.095252	1.765668	1.866423
18	-656.3906	-825.2972	168.9066	0.09222241	0.7482471	1.069146	1.543855	1.88059
24	-669.1106	-836.7552	167.6446	0.07837489	1.59582	1.170486	1.883704	1.887892
30	-668.6611	-835.3623	166.7011	0.07172799	1.712283	1.421863	2.388622	1.952286
36	-672.7759	-839.5809	166.805	0.07172799	1.501608	1.425116	2.077576	2.213844
42	-651.6001	-818.7322	167.1321	0.07266835	1.096247	1.25222	1.950416	2.44246
48	-649.3834	-817.0577	167.6744	0.06651421	0.9849923	1.002485	2.096362	2.236891
54	-655.194	-822.7526	167.5586	0.07039953	0.8355439	1.089286	1.96612	2.430331
60	-655.9674	-823.365	167.3976	0.06383181	0.9220144	1.122186	1.96612	2.46127
66	-665.7817	-833.598	167.8163	0.06454206	0.6259472	1.00499	2.633257	2.017455
72	-665.6041	-832.6159	167.0118	0.06613177	0.9198004	1.049563	2.422749	2.462152
78	-677.3489	-843.8223	166.4734	0.0659195	1.840759	1.174331	2.061977	2.39852
84	-649.5658	-816.9199	167.3541	0.0659195	1.181038	1.162462	1.809101	2.39852
90	-664.2564	-831.755	167.4987	0.07436341	1.253515	0.9141934	1.92563	2.339439
96	-673.0575	-840.1699	167.1124	0.06999223	1.454238	1.175325	1.724052	2.427253
102	-671.4775	-839.4249	167.9474	0.08188623	1.280236	1.39085	1.597342	1.931628
108	-658.935	-827.1242	168.1892	0.1061654	0.8321985	1.481688	1.427788	2.10558
114	-656.3124	-824.2811	167.9688	0.08093696	0.9814438	0.9830181	1.476411	2.449315
120	-664.977	-831.9225	166.9455	0.08093696	1.072473	2.033196	1.326156	2.514531
126	-657.9007	-825.7121	167.8114	0.08648357	1.404699	1.117911	1.257297	2.335653
132	-645.4775	-812.7445	167.267	0.06922314	1.085917	1.202691	1.598832	2.616345
138	-653.5075	-820.5566	167.0491	0.07481438	1.070941	1.285004	1.696832	2.64636
144	-663.7407	-829.9737	166.2331	0.07176543	1.347185	1.03447	1.296035	3.364454
150	-674.5763	-834.8965	160.3202	6.495124	0.8656628	1.333036	2.149297	2.655186
156	-671.0385	-833.9689	162.9304	3.617022	1.101348	0.7920184	2.23615	2.947827
162	-661.1352	-819.1361	158.0009	6.588166	1.024331	1.388024	1.465272	4.238669
168	-653.3283	-815.1543	161.826	4.138389	0.9244977	1.074681	1.329583	3.762672
174	-642.8436	-809.2182	166.3746	0.05940723	1.104575	1.20926	1.78354	3.037144
180	-662.0274	-828.8652	166.8378	0.06990526	0.8413279	1.329713	1.454594	3.037144
186	-669.3026	-835.0243	165.7218	0.06311591	2.194496	1.329713	2.139982	2.54021
192	-656.1791	-823.7563	167.5772	0.06824998	1.220744	1.334614	2.144148	1.897314
198	-651.1689	-818.2839	167.1151	0.06829941	1.137961	1.359172	1.704644	2.518819
204	-654.4178	-821.0662	166.6484	0.06544407	1.02	1.406665	1.457361	3.000829
210	-660.9473	-828.0528	167.1055	0.07758668	1.042894	1.310407	1.602219	2.670251
216	-647.5145	-815.4309	167.9164	0.07758668	1.042894	0.9704857	1.747013	2.282043
222	-653.6193	-820.5367	166.9174	0.0702824	1.189924	1.152072	2.426078	2.282043
228	-670.0168	-837.3479	167.3311	0.07245727	1.060458	1.160642	2.914861	1.759863
234	-669.0989	-836.9312	167.8323	0.07096244	0.7327562	1.160642	2.038383	2.227609
240	-662.8492	-830.3114	167.4622	0.07096244	1.033676	1.127883	1.919516	2.371475
246	-669.3513	-837.0785	167.7272	0.07085011	0.8117602	0.8927868	2.069771	2.39676
252	-661.474	-827.7588	166.2848	0.07085011	1.387326	1.450189	1.72265	2.813982
258	-665.9188	-832.3901	166.4713	0.06390693	0.8669371	1.560463	2.216479	2.652984
264	-651.8541	-818.9065	167.0525	0.06390693	1.058553	1.164636	1.878759	2.619322
270	-658.3962	-825.3272	166.931	0.06390693	1.058553	1.164636	1.722109	2.78994
276	-660.7981	-827.477	166.6789	0.06968526	1.14277	1.516071	1.906143	2.56844
282	-655.2036	-822.7087	167.5051	0.07578939	1.058214	1.054214	1.772604	2.464857
288	-652.3958	-819.5247	167.1288	0.07578939	1.206359	1.329027	1.695052	2.487436
294	-652.9936	-819.9726	166.979	0.07394471	1.002449	1.329027	1.756037	2.669485
300	-661.1889	-827.0706	165.8817	0.05918534	1.892517	1.159028	1.756037	2.937033
306	-662.0015	-828.3045	166.303	0.05981337	1.293059	1.214496	2.084781	2.783075
312	-669.2139	-834.4449	165.231	0.05063458	0.9023533	1.278486	1.863211	3.745345
318	-654.8032	-819.3576	164.5544	0.04724414	0.7381275	1.502083	1.863211	4.104237
324	-666.6653	-830.1053	163.44	0.04665087	1.434841	1.03098	1.99356	4.533773
330	-652.9481	-817.8749	164.9268	0.05000118	0.918467	1.122322	1.822431	4.022753
336	-657.2432	-821.0661	163.823	0.05000118	1.396212	1.172122	1.496121	4.53794
342	-663.1977	-826.6638	163.4661	0.04303815	1.075496	1.482147	2.185452	4.362821
348	-667.7185	-833.6227	165.9042	0.05526407	0.7322036	1.104379	1.939941	3.503314
354	-665.092	-831.3397	166.2477	0.05636428	1.118442	1.287025	2.262675	2.771937
360	-661.7014	-828.7998	167.0984	0.06975356	1.366545	0.8311298	1.481384	2.84879
366	-664.3307	-831.2229	166.8922	0.06855169	0.7854393	0.923217	1.491245	3.255402
372	-682.2454	-845.7696	163.5242	0.04991133	1.477937	1.415886	1.770066	4.37499
378	-665.4365	-830.953	165.5165	0.0516157	0.9216227	1.488346	1.770066	3.505544
384	-663.2533	-830.4766	167.2233	0.07981245	1.385971	1.525672	1.720749	2.178386
390	-669.0133	-834.7902	165.777	0.0516157	1.018234	1.029618	2.688812	3.016064
396	-674.8444	-840.7058	165.8614	0.04761034	0.8246396	1.08374	2.623955	3.089491
402	-672.0218	-839.4784	167.4566	0.07735311	1.206851	1.419805	2.161455	1.915026
408	-669.3417	-837.2127	167.8709	0.08200993	1.162456	1.144616	1.876121	2.034205
414	-667.5084	-834.8684	167.3601	0.07348972	0.9755054	1.060806	2.011069	2.455395
420	-671.7183	-839.2412	167.5229	0.07830244	0.9429633	1.475126	1.636779	2.351613
426	-679.5264	-847.2313	167.7049	0.07460754	1.151328	1.420564	1.621888	2.146043
432	-675.2569	-843.0845	167.8276	0.08333992	0.9554772	0.9361886	2.317345	2.044177
438	-655.1073	-822.5282	167.4209	0.07160495	1.248504	1.034439	2.037978	2.245378
444	-651.064	-818.6885	167.6245	0.07222135	1.108933	1.082221	1.905743	2.257057
450	-652.9062	-820.8835	167.9773	0.07222135	1.019091	0.9909125	1.964711	2.107281
456	-668.3934	-835.5179	167.1245	0.06223254	0.790298	0.9750547	2.748966	2.314786
462	-656.214	-824.4604	168.2464	0.08391648	0.7785228	0.9878064	1.82906	2.169977
468	-667.2492	-835.2415	167.9923	0.09795112	1.12064	1.161912	1.539525	2.180823
474	-667.2173	-833.7864	166.5691	0.06544128	1.226182	1.050334	1.892427	2.873485
480	-660.1904	-828.1417	167.9513	0.07861613	0.9488745	1.028137	1.626609	2.359027
486	-664.9112	-833.0319	168.1207	0.08490881	1.022229	1.028137	1.704374	2.149046
492	-666.4837	-834.9311	168.4473	0.08277244	0.67026	1.028137	1.819345	2.085442
498	-669.3352	-836.4332	167.098	0.07748964	1.91037	1.322092	1.554825	2.184798
504	-668.3282	-835.9634	167.6353	0.07748964	1.257329	0.9581215	1.549024	2.459032
510	-666.8928	-834.149	167.2562	0.07748964	1.489819	0.9581215	1.555344	2.552641
516	-656.5168	-824.4735	167.9568	0.07257446	0.8498152	1.090013	1.555344	2.427603
522	-663.3169	-831.1531	167.8362	0.07859673	0.8498152	1.131104	1.3747	2.586439
528	-665.2123	-833.0768	167.8646	0.08366141	1.103574	1.29035	1.279128	2.368815
534	-657.7643	-825.0619	167.2976	0.06923401	1.39484	0.90665	2.107495	2.272529
540	-677.8279	-845.0681	167.2401	0.07981922	1.59929	0.9797976	2.093421	2.140814
546	-660.2171	-828.0216	167.8044	0.07981922	0.7464898	1.093279	1.878683	2.376243
552	-663.6212	-830.6415	167.0203	0.08680723	0.9088272	1.92735	1.26802	2.657664
558	-670.3331	-838.3632	168.0301	0.09359057	1.205936	1.006269	1.708727	2.094679
564	-671.8769	-838.0642	166.1874	0.06130729	1.474026	0.9956971	1.959886	2.954631
570	-668.1546	-834.0607	165.906	0.06144035	1.474026	1.054131	1.933626	3.103781
576	-677.2633	-844.5912	167.328	0.06908129	1.295791	0.9451369	1.933626	2.400217
582	-679.2315	-846.0504	166.8189	0.06363048	1.439717	1.074213	2.217927	2.37686
588	-659.5804	-826.6704	167.09	0.07299407	1.227383	1.143244	1.773761	2.56494
594	-661.8258	-829.3555	167.5297	0.06460101	0.8143766	0.8974892	1.662382	2.771303
600	-663.9083	-831.1712	167.2629	0.05991801	0.7056757	0.8957966	1.800895	2.915862
606	-665.3183	-831.9905	166.6722	0.05991801	1.244467	0.8109825	1.979792	2.894662
612	-654.698	-821.4705	166.7726	0.0652415	1.039617	1.001089	1.979792	2.839345
618	-645.9452	-813.1865	167.2413	0.07087667	1.135127	1.094917	2.019673	2.404698
624	-652.0244	-817.8198	165.7954	0.05568146	1.095955	1.094917	2.019673	3.315285
630	-653.5435	-820.6031	167.0596	0.0578142	1.15375	0.8974249	1.953084	2.678683
636	-653.3969	-819.4082	166.0113	0.05634654	1.272172	1.091489	2.202094	2.976703
642	-662.5405	-828.3521	165.8116	0.06249847	1.192962	0.9213854	1.671585	3.550697
648	-660.5157	-826.5231	166.0074	0.06453419	1.43301	1.363689	1.560226	3.105888
654	-665.7621	-832.5214	166.7593	0.05629913	0.9051383	0.9525891	1.741426	3.105888
660	-674.2228	-840.0062	165.7834	0.06163106	1.126417	1.407962	1.384384	3.494157
666	-668.392	-834.8968	166.5048	0.06163106	0.9462968	1.275662	1.908604	2.938407
672	-666.8344	-832.583	165.7486	0.05860159	1.396229	1.009684	1.882604	3.299015
678	-670.8131	-837.5035	166.6905	0.05860159	1.002523	1.036409	1.884368	2.95172
684	-659.8824	-827.3225	167.4401	0.06876645	1.228355	0.9339433	1.662708	2.548223
690	-657.5172	-824.7388	167.2216	0.07507053	1.26659	1.176533	1.276494	2.744976
696	-657.2561	-824.6879	167.4318	0.07217446	1.129992	1.222187	1.396494	2.598766
702	-662.3163	-827.2278	164.9115	0.05386762	1.087894	0.8968232	1.77307	4.089272
708	-672.5573	-837.1054	164.5481	0.05097025	1.013699	1.03498	1.898499	4.18991
714	-663.4224	-827.4981	164.0757	0.04969767	0.9994415	1.132416	1.596079	4.581173
720	-669.1176	-836.2728	167.1552	0.06261937	0.7173041	1.350159	1.739307	2.737557
726	-661.2282	-828.0875	166.8593	0.06261937	1.037162	1.123969	1.733073	2.86509
732	-661.9333	-828.589	166.6556	0.06000556	0.9480472	1.020621	1.499205	3.24321
738	-667.4698	-833.5805	166.1107	0.05734963	1.102813	1.020621	1.665089	3.377018
744	-667.7762	-834.6099	166.8337	0.06799511	0.798902	0.9119119	1.341982	3.377018
750	-671.0792	-838.0926	167.0135	0.06719881	0.9294051	0.9434896	1.620438	3.010755
756	-656.381	-822.456	166.075	0.06143392	0.8567421	0.964695	1.68535	3.559592
762	-667.9333	-833.4518	165.5185	0.05618346	1.024224	0.9423482	1.951562	3.647295
768	-671.0269	-836.4985	165.4716	0.05618346	1.071159	0.9423482	1.951562	3.647295
774	-674.664	-839.9377	165.2737	0.05676047	1.400349	1.060359	1.708561	3.647295
780	-678.5706	-841.0391	162.4685	3.351021	1.042119	1.230244	1.836576	3.394334
786	-687.6319	-850.0991	162.4671	3.351021	1.364737	0.8639237	1.736619	3.481138
792	-659.3002	-826.1466	166.8464	0.05834832	1.193371	1.061209	2.120401	2.581506
798	-665.0962	-831.7957	166.6995	0.06359578	1.078972	0.9496263	2.589042	2.518097
804	-660.4445	-826.9458	166.5013	0.05715438	0.9457757	0.9355807	2.446759	2.822131
810	-667.5387	-833.846	166.3073	0.05921248	1.216446	1.032501	2.146234	2.898644
816	-670.8941	-838.5409	167.6468	0.07528925	0.7977889	0.8248088	1.526108	2.829983
822	-667.7589	-833.7306	165.9717	0.05681834	1.644648	1.073012	1.876867	2.99544
828	-663.3926	-828.3411	164.9485	0.05120317	1.427954	0.9014277	2.045225	3.720527
834	-663.8352	-828.6311	164.7959	0.05422758	1.938169	0.9014277	2.067524	3.526916
840	-666.05	-831.2375	165.1876	0.05422758	1.176999	1.152108	1.5439	3.866022
846	-661.1802	-827.2175	166.0373	0.05533745	0.8172498	1.195259	2.076455	3.244178
852	-656.2055	-822.4877	166.2822	0.05983317	1.525206	1.260405	1.726375	2.851734
858	-657.2659	-824.1638	166.898	0.0594993	0.8945907	1.195402	1.970501	2.74256
864	-662.0975	-829.9335	167.836	0.07117121	1.075021	0.9122372	1.710728	2.376995
870	-664.3617	-831.5533	167.1916	0.08173309	1.512215	0.8979444	1.934666	2.376995
876	-658.5677	-824.7045	166.1368	0.06341486	1.778755	1.222136	1.531027	2.938876
882	-663.7246	-830.3565	166.6319	0.07190921	1.680861	0.9361982	1.649394	2.787473
888	-647.4904	-814.7078	167.2174	0.07190921	1.29054	1.002849	1.476804	2.718449
894	-663.1968	-830.8132	167.6164	0.07190921	0.9422254	0.8931243	1.5366	2.716004
900	-675.0188	-841.0909	166.0721	0.06604577	1.341519	1.106831	1.347097	3.393141
906	-657.6754	-823.824	166.1485	0.06343396	1.35495	1.175531	1.584966	3.161389
912	-657.2757	-823.0664	165.7907	0.05772877	1.212395	1.414151	1.702819	3.251851
918	-651.3204	-816.9564	165.636	0.05684628	1.144492	1.294192	1.951772	3.304424
924	-659.2528	-824.6277	165.3749	0.06057811	1.144492	1.255432	1.57887	3.694207
930	-653.0771	-819.837	166.7599	0.06057811	1.178968	1.085633	1.783117	2.833834
936	-654.7341	-822.2849	167.5508	0.06630167	1.27208	1.084784	1.647056	2.368612
942	-648.9609	-814.6451	165.6842	0.05907732	0.7739072	1.33698	1.602402	3.669294
948	-655.4881	-821.8247	166.3367	0.05818711	1.091394	1.048729	1.522278	3.317798
954	-651.5268	-816.939	165.4122	0.05818711	1.386719	1.28335	2.010814	3.267668
960	-655.1207	-821.2202	166.0995	0.05946392	1.078277	1.28335	2.010814	3.038038
966	-651.8106	-818.7593	166.9487	0.06636593	1.126638	0.9923512	1.749038	2.824453
972	-652.5068	-819.4682	166.9614	0.07000859	0.9417917	1.347772	1.518223	2.853831
978	-663.5385	-830.1539	166.6154	0.06620633	0.8896053	1.288292	1.745922	2.993557
984	-665.0022	-831.9688	166.9666	0.06043725	0.7778873	0.826945	1.622794	3.199032
990	-673.9353	-840.4514	166.5161	0.06043725	0.8424759	1.284314	1.556828	3.199032
996	-675.8839	-840.7469	164.863	0.06043725	1.058862	1.440278	1.551704	3.950981
1002	-672.7871	-839.2028	166.4157	0.06043725	1.121979	1.018052	1.844829	3.078569
1008	-668.2946	-833.9226	165.6279	0.06240834	1.299654	1.465372	1.844829	3.182123
1014	-666.4676	-832.3652	165.8976	0.06046977	0.8793132	1.228037	1.634165	3.527828
1020	-654.1449	-821.8089	167.664	0.07288878	0.9084251	1.228037	1.753989	2.363884
1026	-670.5552	-837.8806	167.3253	0.07283438	1.198991	1.172384	1.39557	2.652827
1032	-665.8488	-832.9683	167.1195	0.07909559	0.8769533	1.177811	1.578985	2.855317
1038	-655.7971	-822.1473	166.3502	0.05909469	1.064963	1.177811	2.180676	2.855317
1044	-668.3892	-835.036	166.6469	0.05909469	1.079178	1.10447	2.160651	2.722472
1050	-660.894	-824.123	163.229	0.04549258	1.105255	1.103965	1.97029	4.804666
1056	-665.8631	-830.5984	164.7353	0.04468543	1.105255	0.9690503	2.199239	3.900596
1062	-664.6874	-830.3859	165.6985	0.05669315	1.245114	1.137056	1.915113	3.321847
1068	-660.5312	-826.0172	165.4859	0.06498445	1.235119	1.3208	1.623941	3.512191
1074	-657.6737	-823.8482	166.1745	0.06393455	1.166729	1.036098	1.390028	3.450641
1080	-671.347	-836.7396	165.3926	0.05720164	1.147509	1.117968	1.239391	3.95752
1086	-657.7983	-823.4694	165.6711	0.05547973	1.085912	1.328435	1.302093	3.678565
1092	-664.2648	-829.2435	164.9787	0.05675911	1.120433	0.8942446	1.302093	4.299889
1098	-655.5291	-820.5055	164.9763	0.05675911	1.120433	1.30465	1.18097	4.139177
1104	-657.7812	-824.0451	166.2639	0.05253155	1.307584	0.9777522	2.302196	2.813703
1110	-677.6531	-838.8645	161.2114	0.04173831	1.273514	1.190265	2.115954	5.702399
1116	-679.5561	-841.3573	161.8012	0.0412271	1.052145	0.842712	2.034889	5.733371
1122	-675.6452	-841.733	166.0877	0.06003294	1.179388	1.037205	1.765133	3.275604
1128	-668.5909	-835.2645	166.6736	0.06003294	0.7434734	1.037205	2.345042	2.836225
1134	-660.8982	-826.5278	165.6296	0.05541923	1.343538	1.204701	1.903266	3.27438
1140	-668.295	-834.5676	166.2726	0.05541923	0.9080759	0.9104221	1.903266	3.321975
1146	-654.8971	-821.1555	166.2585	0.0579391	1.000716	1.26563	1.469538	3.321996
1152	-662.5905	-828.0458	165.4553	0.05731196	1.154346	1.003842	1.833417	3.641002
1158	-664.4731	-830.5053	166.0322	0.05731196	1.288166	0.8993347	1.849204	3.278687
1164	-659.1595	-824.1667	165.0072	0.04732598	0.7229553	1.041662	2.05936	3.997696
1170	-672.4183	-838.8018	166.3835	0.05731196	1.484058	1.224234	1.797311	2.793539
1176	-659.8954	-826.2356	166.3401	0.06549283	1.312023	1.347641	1.70888	2.895344
1182	-660.8195	-827.4296	166.6101	0.05925215	0.8615495	0.9269885	1.669153	3.276255
1188	-674.1904	-840.4953	166.3048	0.05925215	1.42382	0.9871509	1.963518	2.91666
1194	-670.3264	-836.6937	166.3673	0.05666109	1.45012	1.061954	1.674255	2.994713
1200	-672.0825	-839.2331	167.1506	0.05666109	0.8764208	0.8596426	2.109649	2.720056
1206	-663.7653	-829.9537	166.1883	0.05453287	0.9438954	1.105597	1.841749	3.272502
1212	-666.5153	-832.056	165.5407	0.0595931	1.189752	1.094712	1.37057	3.785086
1218	-674.6313	-841.2862	166.6549	0.06159654	1.096668	1.39853	2.144539	2.537696
1224	-668.9809	-835.7702	166.7893	0.05492214	0.7240937	0.8435866	2.043312	3.078293
1230	-671.9469	-838.5574	166.6105	0.05492214	0.7090922	1.227508	2.241281	2.84557
1236	-668.1645	-834.2554	166.0909	0.06289921	1.221984	0.9339457	1.432007	3.503408
1242	-664.7828	-832.083	167.3001	0.07002778	1.085462	1.004991	1.816845	2.582366
1248	-674.5191	-842.2413	167.7222	0.07045526	0.6258818	1.098607	1.816845	2.537774
1254	-673.5739	-840.1695	166.5956	0.06034088	0.8597653	0.984376	2.139551	2.971063
1260	-659.6058	-826.2944	166.6886	0.06341346	0.8039029	1.135713	1.657308	3.144379
1266	-670.039	-836.9721	166.933	0.06566564	1.124572	0.9188117	1.606646	2.966037
1272	-662.7694	-829.7946	167.0252	0.07154361	1.043413	1.039207	1.536561	2.925472
1278	-671.3597	-838.7433	167.3836	0.07559416	1.043413	1.083185	1.720774	2.564334
1284	-660.4124	-827.5362	167.1239	0.06948913	1.074238	1.042657	1.572725	2.824394
1290	-676.6308	-844.1304	167.4996	0.07916984	1.103263	1.087599	1.566554	2.545978
1296	-671.0793	-837.6958	166.6165	0.07850053	1.679852	1.063422	1.731708	2.665165
1302	-663.1319	-829.6884	166.5565	0.0642882	1.007925	1.38708	1.833969	2.848363
1308	-658.3612	-826.184	167.8228	0.07910822	0.7291681	1.141507	1.833969	2.373368
1314	-668.2582	-835.7465	167.4882	0.06687067	0.9494724	1.260304	2.122884	2.197593
1320	-666.7837	-833.9926	167.2089	0.06687067	0.9066619	1.06684	1.68972	2.790201
1326	-657.2898	-824.3306	167.0408	0.06375832	0.931359	0.9712702	1.93625	2.787552
1332	-660.19	-826.5707	166.3807	0.06012353	1.19804	0.8860576	1.93625	3.078755
1338	-652.5682	-819.1594	166.5913	0.0586291	0.7248339	1.201601	2.139597	2.923031
1344	-652.2219	-819.7554	167.5335	0.06172051	0.6942301	0.9540382	2.206417	2.47016
1350	-659.6581	-826.9992	167.3411	0.06949214	1.468076	0.8480171	2.217747	2.165723
1356	-658.1139	-824.8302	166.7163	0.06315414	1.750271	0.8589593	2.579313	2.165723
1362	-664.8708	-831.1563	166.2855	0.06315414	1.262106	1.260632	2.283906	2.660507
1368	-653.6763	-819.2582	165.5819	0.05415434	1.371474	1.142073	2.556173	2.935267
1374	-668.5201	-834.72	166.1999	0.05114375	1.07349	0.7277969	2.736893	2.878234
1380	-676.6176	-843.755	167.1374	0.0579786	0.7348297	1.323388	2.350145	2.377588
1386	-675.5559	-843.2188	167.6629	0.06871611	0.7659642	0.8782298	1.793044	2.647396
1392	-686.9033	-853.7564	166.8531	0.06871611	1.085698	1.10777	2.057227	2.647396
1398	-675.5617	-843.2128	167.6511	0.0726798	0.7768541	1.195292	1.678713	2.520961
