Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-251.4739	-418.6938	167.22	0.3309698	5.435281	1.010242	0.807054	0.192946	0.64744	0.35256	1.099656
6	-247.0517	-412.1236	165.0719	0.09757202	10.43822	1.534226	0.849162	0.150838	0.41812	0.58188	1.055821
12	-250.847	-418.9192	168.0722	0.2527447	3.717798	1.278901	0.820718	0.179282	0.31336	0.68664	1.067919
18	-248.7016	-411.3818	162.6803	1.430359	15.17291	1.433782	0.834417	0.165583	0.584519	0.415481	0.8449771
24	-247.0713	-411.5007	164.4294	0.2539094	9.557095	2.561787	0.835083	0.164917	0.50328	0.49672	0.701103
30	-241.9048	-406.2923	164.3874	0.2973026	14.46248	1.617383	0.946673	0.0533268	0.498099	0.501901	0.717244
36	-253.2445	-415.7666	162.5221	0.1195575	17.31377	2.699451	0.884896	0.115104	0.487004	0.512996	0.5623633
42	-259.5541	-424.7056	165.1515	0.07108642	8.489401	2.783469	0.92271	0.0772904	0.399322	0.600678	0.6367657
48	-254.4182	-420.4468	166.0286	0.5253615	8.489401	1.43519	0.93227	0.0677303	0.40354	0.59646	0.7693493
54	-246.3202	-410.7552	164.435	0.2431001	11.70088	2.183238	0.903819	0.0961812	0.546366	0.453634	0.5367228
60	-248.7684	-412.8777	164.1093	0.2218723	12.36318	2.095609	0.82149	0.17851	0.606637	0.393363	0.5367228
66	-254.8279	-417.8957	163.0678	0.549164	16.43934	2.095609	0.921152	0.0788478	0.510419	0.489581	0.5390159
72	-249.4778	-414.0637	164.5858	0.1946503	10.35616	2.148146	0.824979	0.175021	0.54045	0.45955	0.7513254
78	-255.0719	-419.8257	164.7539	0.3477757	8.543348	2.148146	0.782202	0.217798	0.40032	0.59968	1.025125
84	-247.8432	-413.9908	166.1476	0.2017001	6.686629	2.044551	0.852752	0.147248	0.430304	0.569696	0.7127815
90	-247.4177	-413.6409	166.2232	0.1087621	7.398874	2.044551	0.905812	0.094188	0.329459	0.670541	0.6439862
96	-252.1366	-418.1494	166.0128	0.09521138	5.072978	3.198455	0.887684	0.112316	0.436382	0.563618	0.6439862
102	-246.8247	-410.6777	163.853	0.2973416	13.65994	2.261689	0.909398	0.0906018	0.695767	0.304233	0.573906
108	-245.3611	-410.4803	165.1192	0.09049443	10.25172	2.053014	0.902297	0.097703	0.421206	0.578794	0.6773037
114	-242.1728	-408.2136	166.0408	0.3784109	8.739083	1.626123	0.955718	0.0442819	0.445298	0.554702	0.8225912
120	-257.0679	-421.6602	164.5923	0.4138331	10.63084	1.638058	0.728891	0.271109	0.507609	0.492391	0.8027767
126	-256.3899	-422.8845	166.4945	0.4788811	5.191256	1.748827	0.756153	0.243847	0.453319	0.546681	0.9383209
132	-266.5298	-431.0822	164.5524	0.2831274	13.90452	1.44365	0.844717	0.155283	0.8197	0.1803	0.6220037
138	-239.551	-405.4129	165.8619	0.08985422	7.341389	2.00447	0.793339	0.206661	0.429808	0.570192	0.7582142
144	-251.8801	-417.3404	165.4603	0.1537432	10.91734	1.731054	0.944801	0.0551987	0.329952	0.670048	0.709009
150	-246.1328	-411.512	165.3792	0.4967037	10.95067	0.9530391	0.915228	0.0847715	0.322137	0.677863	1.072766
156	-250.0874	-414.862	164.7746	0.2728112	10.32589	2.060803	0.872779	0.127221	0.422844	0.577156	0.7037877
162	-253.7232	-418.8217	165.0986	0.4002263	10.07157	1.434789	0.872779	0.127221	0.595696	0.404304	1.022693
168	-259.8524	-425.8442	165.9918	0.3619149	7.390887	1.244967	0.794942	0.205058	0.473282	0.526718	1.118459
174	-254.3504	-419.8126	165.4622	0.5475568	8.630231	1.552612	0.898293	0.101707	0.433514	0.566486	0.9809838
180	-257.3511	-422.7916	165.4405	0.4875685	6.77159	2.213924	0.842973	0.157027	0.385846	0.614154	0.9694336
186	-241.3094	-406.6765	165.3671	0.2922487	8.404606	2.023199	0.866644	0.133356	0.48692	0.51308	0.7932602
192	-233.8731	-398.7499	164.8768	0.03331397	10.98559	2.023199	0.892554	0.107446	0.508517	0.491483	0.7485473
198	-250.0305	-414.8234	164.7929	0.03107091	10.98559	2.410292	0.926916	0.0730842	0.298388	0.701612	0.6846128
204	-256.2201	-421.3655	165.1454	0.3059953	9.240869	1.691845	0.850826	0.149174	0.412373	0.587627	1.024312
210	-244.5216	-409.8055	165.284	0.1426677	9.498138	1.592606	0.793712	0.206288	0.420466	0.579534	0.9267309
216	-247.7539	-414.3038	166.5499	0.2393101	6.21763	0.9989359	0.758184	0.241816	0.340257	0.659743	1.376021
222	-258.2371	-424.2723	166.0352	0.3348244	6.237477	0.9989359	0.808665	0.191335	0.617268	0.382732	1.72329
