Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-2036.338	-2194.091	157.7531	5.28681	10.43934	1.220654	1.233805	2.386985
6	-2032.931	-2189.365	156.4333	6.223808	12.80881	1.388243	1.513909	1.886874
12	-2032.773	-2191.779	159.006	4.085038	10.44619	1.379084	1.040858	2.378009
18	-2033.4	-2187.599	154.1992	8.884236	9.206353	1.525255	0.9934542	2.585664
24	-2032.925	-2191.421	158.4957	4.432301	10.5864	1.208466	0.9934542	2.585664
30	-2036.24	-2191.93	155.6907	7.142665	11.29026	1.724605	1.096055	2.13321
36	-2027.99	-2185.62	157.6305	5.518897	9.150444	1.573992	1.076091	2.477108
42	-2037.332	-2192.989	155.6571	6.946502	11.08405	1.33056	1.173838	2.504463
48	-2029.665	-2189.899	160.2346	3.263632	9.106317	1.507828	1.102896	2.288135
54	-2029.762	-2187.064	157.3025	6.312816	8.399556	1.500111	0.9790765	2.459158
60	-2029.354	-2187.248	157.8937	5.704724	9.018407	1.303155	0.9945587	2.436811
66	-2028.69	-2184.901	156.2115	7.360749	10.02865	1.158089	1.072465	2.275105
72	-2049.825	-2206.314	156.4881	7.235868	8.746477	1.213024	1.44596	2.187024
78	-2041.202	-2200.55	159.3476	3.617928	12.11193	1.262467	1.489196	1.910623
84	-2038.897	-2199.338	160.4409	2.771762	11.82674	1.287736	1.094436	2.04837
90	-2032.764	-2192.552	159.7884	3.948749	8.297126	1.422273	1.085877	2.3855
96	-2028.634	-2187.802	159.1681	3.948749	9.855126	1.014024	1.016489	2.720772
102	-2039.273	-2197.932	158.6592	5.240225	9.595805	0.982914	0.9938933	2.32038
108	-2031.969	-2190.113	158.1442	4.912063	10.09107	1.43312	1.060919	2.427466
114	-2038.481	-2196.289	157.8077	5.484018	10.04829	1.204312	1.060919	2.427466
120	-2050.766	-2209	158.2336	3.778985	11.3633	1.760864	0.9833435	2.688359
126	-2035.946	-2194.637	158.6914	3.778985	11.18339	1.410841	1.018111	2.617232
132	-2020.881	-2178.803	157.9217	5.556605	10.27012	1.365771	1.25436	2.034339
138	-2027.232	-2183.149	155.9173	7.280818	10.19013	1.200577	1.090158	2.441077
144	-2034.826	-2191.081	156.2557	6.44349	11.42449	1.500826	0.9137904	2.441077
150	-2034.277	-2191.801	157.5236	6.017464	8.548363	1.109633	1.225907	2.553268
156	-2034.465	-2192.365	157.8993	5.588354	9.025693	1.54192	1.162421	2.254648
162	-2047.946	-2205.324	157.3783	5.871676	9.872487	1.063855	1.239015	2.465961
168	-2042.121	-2199.385	157.2644	6.41875	7.924202	1.077655	0.9293748	2.812622
174	-2030.841	-2185.998	155.1577	7.629389	10.50171	1.354131	1.073167	2.552287
180	-2047.76	-2206.496	158.7351	4.594011	8.241808	1.330135	0.9270057	2.804438
186	-2055.815	-2215.52	159.705	4.063821	7.948059	1.266194	0.9496686	2.627906
192	-2041.177	-2199.432	158.2547	4.893889	10.10664	1.464871	1.062561	2.345818
198	-2041.5	-2200.842	159.3413	4.284617	9.554442	1.229416	0.870655	2.425499
204	-2044.725	-2202.621	157.8963	5.729942	7.405214	1.283983	0.9585587	2.830665
210	-2040.919	-2198.415	157.4965	5.87089	10.09695	1.336707	1.125991	2.245648
216	-2033.494	-2192.459	158.9655	4.494892	10.03255	1.126535	1.264649	2.242802
222	-2029.44	-2188.768	159.3278	4.494892	8.960476	1.12507	1.165648	2.310283
228	-2040.988	-2200.442	159.4542	3.934132	9.241929	1.185988	0.8985278	2.649828
234	-2045.883	-2203.124	157.2408	6.312792	8.599835	1.386498	1.404412	2.24964
240	-2052.665	-2209.483	156.818	6.312792	10.85569	1.354023	1.14973	2.215717
246	-2052.585	-2210.663	158.0781	5.900626	7.683225	1.115801	1.008631	2.617383
252	-2045.558	-2203.095	157.5366	5.51608	9.700226	1.289629	1.115315	2.563234
258	-2036.844	-2196.601	159.7567	4.074783	9.262773	1.122195	0.910999	2.40057
264	-2036.387	-2194.925	158.5378	4.923166	9.44519	1.129129	1.164645	2.430156
270	-2027.059	-2186.259	159.1996	4.248556	9.618097	1.286161	0.963897	2.430156
276	-2035.244	-2190.986	155.7417	7.316691	10.04174	1.599952	1.208366	2.243503
282	-2033.486	-2189.89	156.4038	7.316691	8.771481	1.396787	1.236844	2.203407
288	-2033.697	-2192.209	158.5118	4.804493	10.368	1.403873	1.061004	2.222161
294	-2031.759	-2191.813	160.0538	3.060996	12.19698	1.403873	1.164335	1.920454
300	-2025.705	-2184.388	158.6833	3.440683	15.24091	1.315236	1.117883	2.131346
306	-2027.441	-2187.304	159.8636	3.145009	10.91341	1.202073	1.210145	2.338623
312	-2039.985	-2196.489	156.5042	6.561386	10.88654	1.443329	1.4713	1.985116
318	-2039.078	-2199.475	160.3971	2.882811	10.15562	1.53699	1.360992	2.012507
324	-2037.312	-2194.171	156.859	6.67535	10.15562	1.275374	1.360909	2.009213
330	-2038.088	-2197.52	159.432	4.260331	9.196531	1.573466	1.148263	2.072582
336	-2029.036	-2187.303	158.2664	5.923598	8.459078	1.087752	1.327925	2.109747
342	-2036.099	-2195.789	159.6896	3.421537	8.63107	1.507395	1.066144	2.661008
348	-2042.895	-2197.084	154.1888	9.097295	8.981409	1.162529	1.097507	2.661008
354	-2035.428	-2193.902	158.4743	4.346765	13.57031	1.217223	1.604372	1.681768
360	-2027.745	-2186.149	158.4047	4.887452	11.61767	1.148564	1.15057	2.089865
366	-2027.481	-2188.412	160.9309	2.393022	10.84313	1.074951	1.040396	2.340115
372	-2034.434	-2195.809	161.3754	2.393022	10.14034	1.166529	1.124416	2.08487
378	-2035.761	-2195.043	159.2822	3.800766	11.77317	1.36206	1.191854	2.032623
384	-2031.248	-2191.366	160.1173	3.522947	10.22568	1.385567	1.388805	1.831303
390	-2032.033	-2190.225	158.1925	4.764257	11.4036	1.402544	1.671914	1.842089
396	-2036.089	-2193.95	157.8611	5.082964	12.57976	1.275494	1.259329	1.981542
402	-2040.342	-2197.803	157.4617	5.342999	10.39703	1.483918	1.268103	2.362435
408	-2034.752	-2192.533	157.7811	5.342999	11.06737	1.382674	1.257076	2.08955
414	-2046.776	-2206.037	159.2615	3.876846	11.06737	1.246538	1.456417	2.035559
420	-2024.693	-2183.609	158.9154	3.61117	12.66529	1.673657	1.147217	2.068531
