Iteration	Posterior	Likelihood	Prior	gain_loss_ratio	tree_length
0	-3043.901	-3210.049	166.1484	1.036036	4.909574
6	-3036.724	-3202.872	166.1484	1.036036	4.909574
12	-3042.929	-3209.655	166.7265	1.089133	4.556725
18	-3050.845	-3217.953	167.108	1.003875	4.389878
24	-3031.645	-3198.229	166.5838	1.003875	4.684441
30	-3039.014	-3204.974	165.9596	1.003875	5.032371
36	-3031.806	-3198.746	166.9394	0.9746679	4.501329
42	-3026.426	-3193.146	166.7202	1.046297	4.58422
48	-3032.832	-3198.666	165.8341	1.109721	5.043393
54	-3037.155	-3203.655	166.4998	1.088669	4.684054
60	-3044.488	-3211.297	166.8095	1.104169	4.501646
66	-3038.497	-3204.698	166.2003	1.044876	4.87571
72	-3023.628	-3189.957	166.329	0.9160494	4.87571
78	-3046.999	-3213.471	166.4727	1.032564	4.73057
84	-3048.526	-3215.1	166.5742	1.130631	4.619027
90	-3038.439	-3204.793	166.3541	1.075721	4.772779
96	-3037.212	-3203.223	166.0111	1.075721	4.963866
102	-3032.529	-3199.37	166.8401	1.045421	4.517391
108	-3039.274	-3206.193	166.9196	1.008563	4.493373
114	-3032.931	-3199.384	166.4536	1.084953	4.712004
120	-3035.777	-3202.431	166.6536	1.126307	4.576897
126	-3028.889	-3194.882	165.9922	0.9943722	5.019574
132	-3034.031	-3200.495	166.4646	1.127081	4.682403
138	-3044.93	-3211.148	166.218	0.9254836	4.932297
144	-3027.396	-3193.387	165.9907	1.124965	4.947957
150	-3026.892	-3192.883	165.9907	1.124965	4.947957
156	-3022.243	-3188.431	166.1882	0.9954625	4.909992
162	-3016.643	-3182.905	166.2625	0.9210394	4.909992
168	-3028.619	-3195.356	166.7368	0.9721072	4.616523
174	-3027.66	-3193.803	166.1429	1.017491	4.922927
180	-3041.241	-3207.466	166.225	0.9353084	4.922927
186	-3018.19	-3184.654	166.4643	1.097567	4.698979
192	-3022.027	-3188.551	166.5238	1.037949	4.698979
198	-3029.141	-3195.38	166.2385	1.100161	4.823674
204	-3035.6	-3202.205	166.6051	1.100161	4.618674
210	-3027.161	-3193.665	166.5039	1.061621	4.696882
216	-3031.045	-3197.548	166.5036	1.061956	4.696882
222	-3034.26	-3200.724	166.4648	0.9683726	4.770849
228	-3028.543	-3194.865	166.3218	1.111602	4.770849
234	-3021.13	-3187.522	166.3913	1.08542	4.74656
