Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-1419.341	-1583.003	163.6628	0.2341822	1.002794	0.7994089	1.025573	0.418938	0.581062	0.67749	0.32251	4.751434
6	-1425.602	-1589.225	163.6233	0.164618	1.002794	0.839576	1.110666	0.388654	0.611346	0.649356	0.350644	4.738096
12	-1423.468	-1587.901	164.4322	0.02792483	0.8326406	0.7905217	0.9341841	0.398369	0.601631	0.497721	0.502279	4.553335
18	-1432.406	-1595.482	163.0756	0.06854758	0.9497651	0.8326159	0.9427229	0.423242	0.576758	0.573807	0.426193	5.19532
24	-1417.648	-1582.564	164.9164	0.06854758	0.7073926	0.7898377	1.024735	0.506932	0.493068	0.668263	0.331737	4.296432
30	-1417.914	-1582.243	164.3292	0.079097	0.7573098	0.6268745	0.8214512	0.35248	0.64752	0.510416	0.489584	4.784486
36	-1421.967	-1585.964	163.9966	0.2107884	0.9539179	0.7475981	0.961337	0.38314	0.61686	0.462521	0.537479	4.640988
42	-1431.749	-1595.524	163.7751	0.2368382	0.9161486	0.8537763	0.961337	0.470126	0.529874	0.600793	0.399207	4.709161
48	-1420.882	-1585.031	164.1499	0.2265759	0.843264	0.9091759	1.159147	0.38423	0.61577	0.641631	0.358369	4.429424
54	-1417.154	-1581.42	164.2651	0.08517204	0.6456282	0.8887394	1.159147	0.482923	0.517077	0.610446	0.389554	4.535563
60	-1417.349	-1582.264	164.9158	0.1353368	0.703301	0.7937538	1.019711	0.297834	0.702166	0.658496	0.341504	4.30824
66	-1419.868	-1583.68	163.8125	0.1732063	0.6822111	0.6710282	0.920703	0.433356	0.566644	0.583463	0.416537	4.969449
72	-1430.786	-1595.149	164.3632	0.04081239	0.7816209	0.7566821	1.229996	0.350938	0.649062	0.629677	0.370323	4.498697
78	-1433.54	-1597.256	163.7163	0.1630071	0.8115421	1.117919	1.07136	0.515074	0.484926	0.623059	0.376941	4.637405
84	-1425.75	-1590.146	164.3959	0.2140873	0.9888641	0.6252166	1.05044	0.515074	0.484926	0.580405	0.419595	4.39743
90	-1425.532	-1590.201	164.6694	0.1915292	0.6440288	0.7546464	1.05044	0.438626	0.561374	0.6424	0.3576	4.39743
96	-1418.877	-1583.959	165.0824	0.08646371	0.6440288	0.5759858	1.05044	0.37684	0.62316	0.573004	0.426996	4.3081
102	-1412.419	-1577.222	164.8029	0.1202087	0.8694267	0.6858481	1.059067	0.37684	0.62316	0.669297	0.330703	4.297163
108	-1410.308	-1574.565	164.257	0.1957278	0.7521497	1.017272	1.272944	0.39725	0.60275	0.690783	0.309217	4.328532
114	-1419.863	-1583.261	163.3986	0.2904125	0.9201396	0.780387	0.99545	0.496708	0.503292	0.606566	0.393434	4.908513
120	-1418.972	-1583.173	164.2008	0.3610063	1.220898	0.8387327	1.230766	0.40846	0.59154	0.594972	0.405028	4.09143
126	-1415.142	-1578.549	163.4071	0.3234332	0.9407049	0.639498	0.9991966	0.341825	0.658175	0.570115	0.429885	4.966098
132	-1421.929	-1585.194	163.2655	0.2183837	1.111711	0.903732	1.11067	0.361777	0.638223	0.570115	0.429885	4.799193
138	-1415.354	-1580.096	164.7418	0.02652363	0.9829211	0.6426788	1.145417	0.466489	0.533511	0.648615	0.351385	4.268933
144	-1413.613	-1577.785	164.1713	0.03538203	0.792685	0.7684989	1.094066	0.479712	0.520288	0.663897	0.336103	4.660092
150	-1427.012	-1592.144	165.1314	0.04707898	0.9014633	0.5997452	1.065463	0.513103	0.486897	0.495488	0.504512	4.12083
156	-1435.757	-1599.313	163.5556	0.1926301	0.9014633	0.7371238	1.065463	0.454778	0.545222	0.679242	0.320758	4.897482
162	-1412.241	-1576.707	164.4656	0.02256438	0.9607699	0.6505528	0.971298	0.434029	0.565971	0.659962	0.340038	4.541804
168	-1423.696	-1587.501	163.805	0.03804167	1.008653	0.5947014	0.9007896	0.355354	0.644646	0.710079	0.289921	4.984806
174	-1419.893	-1584.764	164.8716	0.1215332	0.994761	0.5947014	1.026913	0.421627	0.578373	0.613831	0.386169	4.219416
