Iteration	Posterior	Likelihood	Prior	acrv_sd	part_rate_trans	tree_length
0	-228.3256	-390.2831	161.9575	1.860369	6.2116	3.238457
6	-217.7751	-381.6001	163.825	1.860369	4.344091	3.238457
12	-220.8132	-385.0561	164.243	1.386386	4.371791	3.255201
18	-224.5047	-387.9561	163.4514	1.214625	6.503783	2.548497
24	-227.2022	-391.9242	164.722	1.338223	4.112009	3.153817
30	-231.4909	-393.6533	162.1624	1.633412	4.112009	4.459222
36	-230.6623	-391.9452	161.2829	1.232867	7.5239	3.232437
42	-238.4657	-402.8493	164.3836	1.520611	4.640872	2.930734
48	-228.8308	-394.2812	165.4504	1.243685	4.247162	2.689744
54	-238.8385	-401.7485	162.91	1.406785	3.434214	4.547396
60	-231.3082	-393.1156	161.8074	1.406785	4.054226	4.81759
66	-229.479	-391.9777	162.4988	1.476051	3.293568	4.81759
72	-223.092	-385.6079	162.5159	1.819415	4.549108	3.904477
78	-220.5011	-383.2284	162.7273	1.540353	4.862967	3.762927
84	-216.9041	-380.2912	163.3871	1.453046	4.862967	3.430414
90	-223.345	-387.0985	163.7534	1.251913	4.88006	3.323431
96	-224.487	-388.1302	163.6431	1.250933	4.88006	3.388818
102	-224.3501	-388.3549	164.0047	1.396862	5.415117	2.765993
108	-223.0752	-387.7606	164.6854	1.396862	3.691282	3.389149
114	-232.9847	-397.2891	164.3043	1.300428	4.168787	3.389149
120	-227.491	-391.1359	163.6448	1.603139	3.003052	4.265399
126	-229.1906	-392.6451	163.4546	1.48348	5.510775	2.988647
132	-227.0906	-389.2772	162.1866	1.433876	7.397727	2.642352
138	-219.0472	-379.3026	160.2555	1.74216	8.465541	2.980023
144	-226.9458	-385.8944	158.9486	2.2329	6.20007	4.754395
150	-228.1501	-391.1734	163.0233	1.748732	3.775201	4.097197
156	-214.8005	-376.2875	161.487	1.656132	6.553878	3.434017
162	-231.3211	-392.9157	161.5946	1.656132	7.371031	2.884439
168	-219.071	-381.7288	162.6578	1.656132	6.175606	2.964164
174	-218.8298	-381.7804	162.9506	1.656132	3.856693	4.144848
180	-222.7993	-385.551	162.7517	1.755522	4.666038	3.738344
186	-237.3706	-401.2637	163.8931	1.637132	3.82233	3.634638
192	-235.7608	-399.6336	163.8728	1.596144	3.82233	3.670121
198	-236.151	-399.1242	162.9733	1.529324	5.555898	3.221297
204	-227.1445	-389.2536	162.109	1.61843	6.444184	3.154184
210	-218.8357	-381.4194	162.5837	2.01519	4.592143	3.728079
216	-216.8855	-376.8549	159.9694	1.936627	7.450465	3.632347
222	-224.1341	-387.8947	163.7607	1.37349	7.019709	1.913052
228	-231.8322	-395.5744	163.7422	1.599796	5.805936	2.562097
