Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-2933.172	-3099.347	166.1746	1.061807	0.8261295	0.9273125	0.1204927	0.5553005	0.07422304	4.602764	1.750777
6	-2926.495	-3091.99	165.4952	0.9630074	0.8967006	1.078456	0.1061893	0.8123316	0.06734958	5.399541	1.402075
12	-2948.911	-3113.344	164.4337	1.03211	0.7678786	0.7428658	0.09108501	0.8123316	0.07880734	6.864628	1.396409
18	-2933.073	-3098.425	165.3522	0.9562982	0.7748094	0.704682	0.1329704	0.7959655	0.07080283	5.957971	1.456429
24	-2929.624	-3096.735	167.1108	1.117901	0.892642	0.6471138	0.04577159	2.716506	0.03251229	0.3299746	2.69091
30	-2925.833	-3093.572	167.7387	0.9611478	0.892642	0.6591206	0.0339522	2.471357	0.03597526	0.2911667	2.572954
36	-2920.967	-3088.804	167.8371	0.9178208	0.7951398	0.7477223	0.03970772	2.419808	0.03465151	0.2955978	2.569692
42	-2929.38	-3096.858	167.4781	1.220288	0.7601155	0.7856748	0.06507222	0.5041379	0.06096731	3.801272	1.509853
48	-2932.604	-3101.013	168.4091	1.028742	0.8031538	0.9067982	0.0644409	0.3924792	0.0488622	3.408417	1.20327
54	-2917.36	-3084.771	167.411	1.000206	0.7718444	0.771929	0.06327234	0.4689843	0.05231119	4.609956	1.125657
60	-2938.973	-3107.374	168.4009	0.9685776	0.9104416	0.9337537	0.04354214	1.877153	0.02471182	0.22009	2.388188
66	-2933.009	-3100.726	167.7177	0.9685776	0.874095	0.9337537	0.03236418	1.958889	0.02700357	0.2805692	2.752075
72	-2950.486	-3118.909	168.4236	1.060285	0.832235	0.8584815	0.03514624	1.298371	0.01838099	0.1671022	2.812322
78	-2931.582	-3100.197	168.6157	0.9380002	0.8640446	0.9255574	0.03282196	1.62693	0.02038102	0.1975273	2.487485
84	-2940.575	-3109.308	168.733	1.024106	0.8640446	1.099847	0.02251619	1.520752	0.02711998	0.1670354	2.337735
90	-2932.79	-3101.387	168.5969	0.9964991	0.906163	1.070627	0.02139587	1.54414	0.02900227	0.158849	2.423304
96	-2937.726	-3104.642	166.9165	1.051855	0.7915057	0.9101145	0.02535476	1.847102	0.02909196	0.1860788	3.370257
