Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-686.8493	-851.3251	164.4758	1.413555	1.174943	1.197512	4.355681
6	-684.5331	-849.2693	164.7362	1.070451	0.9595493	1.335019	4.441617
12	-679.7852	-843.7187	163.9335	0.865805	0.9138819	0.9532313	5.241487
18	-665.642	-830.8476	165.2056	1.11604	0.9077037	1.175447	4.270187
24	-666.7825	-830.3173	163.5349	1.446176	0.9141199	1.180229	5.020284
30	-676.7124	-842.483	165.7706	0.9910436	0.9141199	1.266637	3.964094
36	-693.2847	-858.9757	165.691	1.145384	0.9657018	1.676542	3.655776
42	-690.7015	-856.1407	165.4392	1.631778	0.876018	1.614534	3.620116
48	-681.6561	-846.5303	164.8742	1.247481	0.9081545	1.471346	4.216503
54	-679.0144	-843.3934	164.379	1.06439	0.9599793	1.313035	4.657771
60	-678.3789	-844.4924	166.1136	0.8604843	1.14828	1.328396	3.671613
66	-675.0756	-840.6923	165.6167	1.181255	1.100175	1.335185	3.797731
72	-673.0797	-838.4932	165.4135	1.088302	1.266516	1.427938	3.819899
78	-671.3021	-836.234	164.9319	0.8837515	0.8832803	1.427938	4.426825
84	-663.7245	-827.9161	164.1916	1.394982	1.09026	1.45737	4.426825
90	-671.4026	-837.4718	166.0692	0.7998432	1.03624	1.34965	3.783703
96	-665.7011	-831.9676	166.2666	0.8939394	0.8385749	1.456134	3.668435
102	-677.5559	-843.5987	166.0428	1.114489	0.6667388	1.622389	3.668435
108	-676.08	-841.9129	165.8329	1.114489	0.6667388	1.832336	3.668435
114	-679.5464	-844.5835	165.0371	1.110661	1.001836	1.102551	4.356595
120	-678.7563	-843.6705	164.9141	1.330311	1.203406	1.509261	3.958763
126	-684.6256	-849.3421	164.7165	1.672125	1.232873	1.357819	3.958763
132	-669.1085	-833.5658	164.4573	1.469935	1.021582	1.319228	4.353401
138	-667.6367	-831.6382	164.0015	1.469935	0.8615286	1.471507	4.614017
144	-672.1216	-837.4512	165.3297	0.9329878	0.6954026	1.318518	4.338498
150	-678.9943	-842.8393	163.8451	1.062645	0.8968919	1.300912	4.998428
156	-679.8186	-844.6459	164.8272	0.909856	1.247875	1.277007	4.351907
162	-671.0569	-835.4867	164.4298	1.306548	1.044833	1.52744	4.326491
168	-673.5935	-839.734	166.1406	0.9700845	0.8613818	1.52744	3.643115
174	-673.6985	-838.8001	165.1016	0.8570376	0.9418599	1.373675	4.343655
180	-674.3281	-839.8265	165.4985	0.8392235	0.9206638	1.412831	4.118355
186	-688.7691	-855.0711	166.302	1.030441	0.8337161	1.757553	3.395598
192	-670.1254	-835.191	165.0657	1.012241	0.9896443	1.562412	4.142351
198	-668.8918	-834.8704	165.9786	0.752976	0.9896443	1.305067	3.914073
204	-675.8667	-840.51	164.6432	0.9360756	0.9977646	1.475526	4.468948
210	-668.6855	-833.8973	165.2118	1.373985	1.144313	1.535469	3.782191
216	-659.6306	-824.7712	165.1406	0.9808681	0.8232739	1.263552	4.380538
222	-671.6529	-835.2942	163.6413	0.9169867	1.458665	1.263552	4.906616
228	-673.6697	-839.3499	165.6802	0.9169867	1.023675	1.585711	3.81252
234	-669.4937	-835.2557	165.762	0.7928023	1.016827	1.393366	3.950083
240	-671.1014	-836.2373	165.1359	1.474787	0.7685955	1.171096	4.192099
246	-667.297	-832.1237	164.8267	0.874205	0.9197483	1.285249	4.551232
252	-667.0482	-832.1634	165.1153	0.921403	0.9583754	1.007564	4.497065
258	-660.3596	-824.8516	164.492	0.9972202	0.9583754	1.173069	4.711375
264	-685.9139	-850.3262	164.4123	0.9972202	1.038068	1.173069	4.711375
270	-674.2552	-838.9393	164.6841	1.089122	0.6487482	1.276667	4.660968
276	-666.4682	-831.5349	165.0668	0.9593531	1.199423	1.372721	4.16096
282	-673.0154	-839.1933	166.1779	1.325582	0.8203056	1.545608	3.429589
288	-663.6031	-828.2515	164.6484	1.065033	0.9622046	1.456297	4.424299
294	-675.8166	-840.9104	165.0938	0.9492199	1.152464	1.435225	4.142196
300	-676.1923	-841.2319	165.0397	1.16736	0.8354972	1.424335	4.234807
306	-685.1304	-849.585	164.4545	1.280291	1.172263	1.139255	4.474399
312	-677.9039	-844.6323	166.7284	0.6879111	0.8733217	1.691408	3.357623
318	-665.4142	-829.7226	164.3084	1.123429	1.084573	1.393528	4.549423
324	-670.7829	-835.5815	164.7986	0.7087196	0.8998364	1.630542	4.473765
330	-668.5367	-832.7849	164.2482	0.8623279	0.9059123	0.8514314	5.129971
336	-666.21	-832.2586	166.0487	0.6871671	0.7833319	1.224135	4.071951
342	-676.24	-841.921	165.681	0.7970035	0.6898027	1.211193	4.279303
348	-698.2375	-862.7376	164.5001	1.565712	1.054307	1.379076	4.226179
354	-687.8334	-852.8019	164.9684	0.9387479	1.050646	1.243367	4.385211
360	-681.572	-846.4979	164.9258	1.306811	0.8500349	1.121283	4.385211
366	-673.3226	-838.1189	164.7963	1.41689	1.115435	1.415714	4.081764
372	-669.4055	-833.4752	164.0697	1.068913	0.9459597	1.264151	4.863182
378	-678.8696	-842.9555	164.0859	1.064232	0.8585082	1.300482	4.884967
384	-670.2849	-834.4877	164.2027	1.064232	0.8585082	1.183648	4.884967
390	-670.4769	-834.1941	163.7173	1.264841	1.146612	1.183648	4.884967
396	-677.5585	-842.7238	165.1653	0.9736803	0.7572051	1.183648	4.451754
402	-675.6613	-840.887	165.2257	1.364686	1.136941	1.365811	3.881085
408	-683.3143	-849.411	166.0967	1.089798	0.7065411	1.469443	3.719041
414	-681.663	-846.7684	165.1054	1.175339	0.8995207	1.473274	4.129264
420	-683.6374	-848.6434	165.006	1.008896	1.213648	1.383543	4.153266
426	-676.0281	-841.8073	165.7792	0.8125765	1.137277	1.383543	3.865964
432	-681.6317	-847.8404	166.2087	0.9213588	0.7656595	1.667299	3.604768
438	-685.631	-851.4688	165.8378	1.113143	0.9712682	1.625001	3.615865
444	-689.7313	-855.5683	165.837	0.9346711	1.150745	1.625001	3.615865
450	-706.4899	-872.2032	165.7133	0.8077612	1.185629	1.505962	3.808662
456	-684.7379	-849.5257	164.7878	0.8781002	0.8095166	1.331325	4.6061
462	-693.9945	-859.9916	165.9971	0.8402897	0.9185086	1.637058	3.704519
468	-694.5356	-860.5545	166.0189	1.073561	1.097582	1.627671	3.458363
474	-685.1952	-851.6232	166.428	1.009789	0.8429398	1.535966	3.458363
480	-686.1573	-852.2675	166.1102	0.7874915	1.12272	1.711047	3.507496
486	-683.0094	-849.5722	166.5627	1.207808	0.7274689	1.321702	3.454835
492	-677.5736	-842.6385	165.0648	1.379721	1.206283	1.49801	3.849895
498	-676.7293	-841.8378	165.1084	1.734299	0.7425487	1.559653	3.864119
504	-675.2223	-840.9431	165.7208	1.123761	0.7425487	1.525988	3.864119
510	-671.7574	-836.6288	164.8713	1.31928	0.9066142	1.496471	4.165043
516	-682.9618	-846.7188	163.757	1.497261	0.7135703	1.225882	4.952965
522	-676.0967	-841.1857	165.089	0.8267533	1.296945	1.333201	4.191282
528	-672.0584	-837.0476	164.9893	0.8490307	1.092976	1.333201	4.349163
534	-676.1494	-840.6339	164.4845	0.9961369	1.376582	1.073769	4.540698
540	-678.4909	-842.336	163.8451	1.182248	0.8343123	1.237665	5.001894
546	-677.663	-841.718	164.055	0.7648457	0.8343123	1.133257	5.172726
552	-680.6091	-844.538	163.9289	0.8632979	1.142091	0.9862642	5.101122
558	-665.8939	-829.5936	163.6996	1.145439	0.9358362	0.9862642	5.186327
564	-661.984	-826.5941	164.6101	0.9031755	1.061298	1.147963	4.65424
570	-669.1881	-833.4753	164.2872	1.039426	1.140273	1.256195	4.65424
576	-669.0782	-834.4812	165.403	0.9995469	0.930963	1.248002	4.169886
582	-675.6966	-840.6435	164.947	0.9995469	1.052739	1.383173	4.282808
588	-678.2338	-842.7122	164.4784	1.191799	0.7907872	1.706269	4.403763
