Iteration	Posterior	Likelihood	Prior	gain_loss_ratio	tree_length
0	-325.8255	-495.0424	169.2169	2.373145	2.420952
6	-317.1852	-487.7499	170.5647	1.523714	2.020606
12	-345.6175	-515.7175	170.1	2.314287	1.874864
18	-319.1734	-488.992	169.8186	2.215203	2.115735
24	-323.7312	-494.2704	170.5393	2.203822	1.629478
30	-313.9135	-483.8705	169.9569	2.736521	1.751138
36	-307.2214	-477.1974	169.976	2.71053	1.751138
42	-324.6781	-495.0067	170.3286	1.724026	2.055684
48	-324.8765	-494.4463	169.5698	2.884682	1.943115
54	-311.9022	-482.2238	170.3216	2.753434	1.47771
60	-304.9099	-474.9925	170.0826	2.401773	1.839588
66	-317.066	-487.3474	170.2814	2.153468	1.839588
72	-311.0562	-481.2344	170.1782	3.018733	1.442789
78	-310.7714	-481.4689	170.6975	2.036794	1.614808
84	-322.8807	-492.1618	169.2811	3.297415	1.946029
90	-329.9379	-500.2297	170.2918	2.434476	1.675602
96	-333.6089	-502.7558	169.1469	2.741347	2.288119
102	-320.1051	-490.3659	170.2608	1.90407	1.995552
108	-323.7451	-493.728	169.9829	3.086235	1.554237
114	-326.5998	-496.1026	169.5028	2.531464	2.159686
120	-318.2457	-487.8634	169.6177	2.708581	1.996616
126	-318.0439	-487.483	169.4391	3.410115	1.787424
132	-326.4438	-496.5699	170.1261	2.750267	1.623729
138	-324.998	-494.2541	169.2561	2.596141	2.287221
144	-321.3996	-491.2486	169.849	3.314295	1.539251
150	-320.7072	-490.9832	170.2759	2.584544	1.604394
156	-313.6646	-483.7482	170.0837	2.667194	1.697929
162	-322.5082	-492.5918	170.0836	2.799675	1.628472
168	-324.5531	-495.308	170.7548	1.759129	1.74495
174	-318.7898	-489.7523	170.9626	2.162152	1.335235
180	-310.8742	-480.9765	170.1023	2.001575	2.045501
186	-315.7091	-485.3956	169.6865	2.358378	2.12735
192	-329.4643	-498.6187	169.1544	2.909034	2.205464
198	-319.1832	-489.5252	170.3419	2.209526	1.766078
204	-322.4766	-492.6766	170.1999	2.738563	1.576289
210	-324.1803	-494.0541	169.8738	2.780734	1.78656
216	-324.4985	-495.1336	170.6351	1.835128	1.781697
222	-322.3257	-492.7947	170.469	2.432757	1.54805
228	-323.973	-494.0626	170.0896	1.99055	2.060062
234	-321.4575	-491.3277	169.8702	3.117006	1.621024
240	-331.5205	-501.2218	169.7013	2.036892	2.286874
246	-335.8482	-505.9051	170.0569	2.206198	1.962757
252	-338.9483	-508.452	169.5037	2.528911	2.160378
258	-329.3912	-499.8683	170.4771	2.000815	1.792356
264	-328.9754	-498.6918	169.7163	2.134701	2.224943
270	-319.1758	-488.6246	169.4488	2.666177	2.128806
276	-321.137	-491.0723	169.9353	3.15822	1.552981
282	-350.8365	-521.6128	170.7764	2.066728	1.538729
288	-330.8732	-500.8953	170.0222	2.861186	1.640789
294	-339.7897	-509.0284	169.2386	3.393665	1.931889
300	-319.3288	-489.1534	169.8245	2.499812	1.963228
306	-327.6457	-497.78	170.1344	2.524149	1.738107
312	-326.8074	-496.4404	169.633	2.874483	1.905381
318	-335.7164	-505.7592	170.0428	2.598056	1.763022
324	-338.7483	-508.4954	169.7471	2.36767	2.082797
330	-338.935	-508.4351	169.5001	2.94367	1.961822
336	-344.8005	-514.3928	169.5923	3.517927	1.62976
342	-333.9123	-503.1095	169.1973	3.945323	1.722084
348	-331.8631	-502.3277	170.4646	2.369469	1.587613
354	-320.4322	-490.0839	169.6517	3.210804	1.731295
360	-323.9302	-493.4973	169.5671	3.33747	1.731295
366	-320.5036	-489.4136	168.91	4.463441	1.712823
372	-319.6174	-489.1849	169.5675	3.558537	1.62891
378	-316.8613	-486.4292	169.5678	3.557962	1.62891
384	-309.7751	-480.6081	170.833	2.187466	1.420685
390	-319.0569	-489.3245	170.2676	2.59421	1.605173
396	-310.5656	-480.6759	170.1103	3.029246	1.48873
402	-320.0811	-489.8731	169.7921	2.762629	1.852031
408	-310.8481	-481.2475	170.3994	2.620104	1.493494
414	-316.7745	-486.8127	170.0382	2.958767	1.578843
420	-315.8415	-486.1306	170.2891	2.433695	1.677937
426	-315.3059	-485.7671	170.4612	1.69277	1.986219
432	-315.7165	-485.9695	170.253	1.970324	1.962777
438	-333.2894	-503.2175	169.9281	2.183639	2.060655
444	-322.3512	-492.4132	170.062	2.108546	2.012823
450	-328.3047	-497.4228	169.1181	3.376298	2.020178
456	-308.5544	-478.407	169.8526	2.734345	1.824665
462	-317.1594	-486.807	169.6476	3.605202	1.548784
468	-322.2213	-492.5084	170.2872	2.671007	1.548784
474	-327.1409	-497.1955	170.0546	2.993672	1.548784
480	-322.1262	-492.4189	170.2927	2.289788	1.755326
486	-318.8003	-488.8274	170.0271	2.289788	1.937518
492	-349.5497	-519.4309	169.8812	1.627691	2.400492
498	-342.0561	-512.0538	169.9977	2.113404	2.052811
504	-321.5419	-491.9026	170.3607	2.916947	1.356524
510	-325.3122	-495.6708	170.3586	2.169263	1.777328
516	-328.2285	-498.2001	169.9716	2.161185	2.044044
522	-321.805	-492.1879	170.3828	2.595552	1.519659
528	-310.8794	-480.9174	170.038	3.316947	1.394516
534	-317.5942	-487.4054	169.8113	2.003086	2.234565
540	-320.8135	-491.156	170.3424	2.362994	1.679303
546	-319.6501	-489.1566	169.5065	3.241316	1.818061
552	-317.9473	-487.9852	170.0379	3.304421	1.401
558	-322.1043	-491.6572	169.553	3.181314	1.813952
564	-326.8068	-496.7856	169.9788	2.585636	1.813952
570	-315.5559	-486.0685	170.5126	1.922602	1.813952
576	-313.5255	-484.2905	170.765	1.851631	1.680202
582	-329.4428	-498.5118	169.069	2.886519	2.270768
588	-322.865	-493.0906	170.2256	2.544592	1.662456
594	-323.0741	-493.0222	169.9481	2.824653	1.712311
600	-345.3356	-515.174	169.8384	2.242556	2.08825
606	-346.3722	-516.3178	169.9456	1.891853	2.209284
612	-336.8428	-507.1971	170.3543	1.550529	2.142631
618	-331.4625	-500.9067	169.4442	2.933816	2.003856
624	-324.9523	-494.7015	169.7492	2.381986	2.074016
630	-319.8004	-490.1097	170.3092	2.0625	1.872106
636	-324.831	-495.2005	170.3694	2.657997	1.494731
642	-323.9391	-494.5902	170.6511	1.971032	1.687988
648	-324.0646	-494.4067	170.3421	1.971032	1.902243
654	-316.2041	-486.5804	170.3763	1.389697	2.226655
660	-318.6174	-488.1994	169.582	2.185362	2.284584
666	-335.3557	-505.5394	170.1837	1.497888	2.284584
672	-327.0162	-497.095	170.0788	2.141214	1.983634
678	-325.9889	-495.7654	169.7766	1.892448	2.317481
684	-313.6812	-483.4951	169.8139	2.522147	1.958925
690	-342.2374	-511.6001	169.3627	2.889791	2.078543
696	-326.8629	-496.6795	169.8167	2.889791	1.771695
702	-333.219	-502.8966	169.6777	1.86495	2.39538
708	-336.787	-507.0391	170.2521	1.702418	2.118715
714	-323.8823	-494.0206	170.1383	2.519571	1.73777
720	-313.9927	-484.2759	170.2831	2.519571	1.634843
726	-321.2463	-490.5835	169.3372	2.926162	2.078285
732	-319.8741	-489.5469	169.6728	2.324355	2.153842
738	-321.8525	-492.4698	170.6172	1.880081	1.766857
744	-318.0135	-487.9114	169.8979	1.923177	2.222636
750	-321.2085	-491.0976	169.8891	2.915876	1.707845
756	-319.2137	-488.6	169.3863	2.162486	2.420742
762	-323.4361	-493.2802	169.8442	2.558008	1.920144
768	-312.5118	-483.0272	170.5154	1.902037	1.824259
774	-318.2387	-489.1127	170.874	2.010184	1.501393
780	-313.9221	-484.0131	170.0911	2.054163	2.023571
786	-322.5932	-492.0967	169.5035	2.823219	2.016971
792	-325.0334	-495.0506	170.0172	2.155321	2.016971
798	-323.8276	-493.9378	170.1102	2.372867	1.83619
804	-318.8477	-488.1714	169.3237	1.78336	2.660687
810	-319.7499	-489.4198	169.6698	2.334414	2.150572
816	-329.2788	-498.3814	169.1026	3.056923	2.171779
822	-322.3931	-492.4919	170.0988	2.244081	1.913845
828	-316.2071	-486.7351	170.5281	1.738213	1.913845
834	-331.6784	-501.4494	169.771	2.952519	1.772475
840	-333.7178	-503.5833	169.8655	3.180715	1.592965
846	-336.1814	-506.0076	169.8262	3.584584	1.424041
852	-323.9892	-494.0097	170.0205	2.332398	1.919091
858	-320.301	-490.2353	169.9343	2.442441	1.919091
864	-327.5637	-497.6632	170.0995	2.620135	1.711542
870	-326.0747	-496.0022	169.9275	2.241356	2.030048
