Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-1368.601	-1534.871	166.2695	0.07856005	2.143601	1.156242	1.170482	2.918546
6	-1358.055	-1525.19	167.1352	0.07174638	1.431898	0.9264759	1.170482	2.918546
12	-1353.671	-1520.601	166.9301	0.07292008	1.42204	0.8143789	1.217421	3.084833
18	-1353.62	-1519.552	165.9319	0.07227132	1.960579	0.7334874	0.9007219	3.61827
24	-1353.518	-1520.447	166.9285	0.07683838	1.276537	0.7801212	1.062934	3.277947
30	-1347.755	-1514.469	166.7139	0.08230148	1.609454	0.9574528	0.970617	3.166256
36	-1359.681	-1526.019	166.3377	0.07373593	1.963193	0.7833233	0.9672389	3.312331
42	-1347.986	-1514.232	166.2457	0.07469156	1.879031	0.9977364	0.9185425	3.312331
48	-1349.706	-1515.495	165.7886	0.07803965	1.879031	0.7895733	1.004703	3.647377
54	-1346.362	-1512.696	166.3337	0.06858133	1.879031	0.7895733	0.9540566	3.3645
60	-1360.417	-1526.564	166.1466	0.07455487	1.800039	0.9749827	0.7734935	3.509326
66	-1347.986	-1514.686	166.7004	0.07728034	1.784941	0.7849751	0.8298611	3.267754
72	-1358.138	-1525.002	166.8644	0.08311472	1.433671	1.027812	0.8749079	3.188877
78	-1354.544	-1521.042	166.4983	0.07658499	1.768723	0.8227243	0.9576573	3.298816
84	-1353.483	-1520.186	166.7034	0.08433148	1.768723	1.144867	0.8641389	3.037663
90	-1366.609	-1533.677	167.0678	0.09821541	1.910365	1.069122	0.9315739	2.738753
96	-1370.705	-1537.24	166.5354	0.1048916	1.85657	0.8443166	0.8502058	3.265573
102	-1358.693	-1525.453	166.7597	0.08882927	1.896783	1.171238	0.8502058	2.926401
108	-1357.046	-1524.29	167.2448	0.07670153	1.867627	0.8133618	1.186539	2.665616
114	-1353.422	-1520.032	166.6096	0.07670153	1.905309	0.7433533	1.164997	3.084324
120	-1359.771	-1526.06	166.2893	0.08267636	1.750978	0.8185182	0.9054163	3.460241
126	-1342.731	-1508.983	166.2522	0.0755246	1.666732	1.014862	1.045007	3.334386
132	-1350.597	-1518.271	167.6744	0.08543342	1.114143	1.014325	0.9487829	2.852313
138	-1353.992	-1521.434	167.4425	0.08504981	1.465734	0.820229	0.9382787	2.909299
144	-1363.847	-1530.661	166.814	0.08452473	1.824464	0.820229	1.137241	2.97159
150	-1369.804	-1537.439	167.635	0.08986111	1.255168	1.115734	0.906716	2.752941
156	-1346.519	-1514.201	167.6826	0.0936271	0.9891392	1.013504	0.906716	2.943745
162	-1350.061	-1517.984	167.9229	0.09662588	1.643508	1.100147	1.166837	2.183979
168	-1346.327	-1513.825	167.4988	0.0946197	1.441108	1.10926	1.035528	2.648647
174	-1350.348	-1517.521	167.1731	0.08425817	1.935852	0.8921859	1.035528	2.713874
180	-1354.599	-1521.681	167.0812	0.08425817	1.365968	1.050863	0.9878888	3.016381
186	-1349.892	-1516.78	166.8873	0.07781957	1.365968	1.050863	1.126789	3.053164
