Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-1555.65	-1725.469	169.8187	0.1435075	1.361526	0.9538457	1.143458	1.074949
6	-1541.914	-1712.478	170.5638	0.1309539	0.8712967	0.7237513	1.013828	1.17101
12	-1544.124	-1713.514	169.3894	0.1685731	1.16752	1.308876	0.95263	1.436309
18	-1530.337	-1700.245	169.9075	0.1701124	0.9405992	1.07416	0.95263	1.388213
24	-1551.788	-1721.23	169.4427	0.4046372	1.363898	1.07416	0.9531544	1.236134
30	-1544.961	-1714.929	169.968	0.209128	1.18862	0.9387018	1.189756	1.000014
36	-1546.029	-1715.34	169.3113	0.7920363	0.8712577	1.292292	0.9280168	1.270096
42	-1534.219	-1704.441	170.2211	0.1590529	0.8402871	1.035194	1.041005	1.181236
48	-1543.703	-1713.824	170.1204	0.1185098	0.9522121	0.7631834	1.093708	1.383448
54	-1550.737	-1719.851	169.1141	0.4334405	1.377607	1.026348	0.7622342	1.640211
60	-1547.875	-1717.841	169.9669	0.1959553	0.7607009	1.026348	0.8850905	1.545213
66	-1547.546	-1717.512	169.9665	0.2461527	0.9246752	0.9422633	1.07546	1.300495
72	-1543.441	-1714.145	170.7037	0.04744026	0.8937892	0.5893367	0.8430206	1.345459
78	-1535.317	-1705.118	169.801	0.01770028	1.076395	1.144212	0.8815637	1.483817
84	-1540.96	-1711.093	170.1332	0.02348684	0.8694275	0.8922266	1.103988	1.405337
90	-1540.587	-1710.009	169.4221	0.2083605	1.237185	1.01886	1.086416	1.445229
96	-1536.267	-1706.594	170.3264	0.05242701	0.9897969	0.8555887	0.8942262	1.329651
102	-1540.904	-1710.599	169.6946	0.05693864	1.302769	0.8518574	1.379322	1.193886
108	-1539.539	-1709.459	169.9201	0.04945244	1.064519	1.210508	1.04099	1.19262
114	-1542.288	-1712.212	169.9241	0.2432467	0.7937068	0.9934563	1.313866	1.204591
120	-1537.51	-1707.352	169.8426	0.4065892	1.165525	0.8109861	1.115003	1.142541
126	-1543.298	-1713.406	170.1079	0.4927294	0.7053152	0.7576863	1.204579	1.197968
132	-1547.194	-1716.915	169.7202	0.3121113	0.8610655	1.066976	1.392242	1.132307
138	-1543.162	-1712.738	169.5758	0.1534654	1.390357	0.8664989	1.255782	1.233843
144	-1539.791	-1709.811	170.0206	0.4404944	0.887271	0.9205726	0.8676472	1.315216
150	-1541.371	-1710.346	168.9755	0.7172751	1.426002	1.023265	1.219696	1.131856
156	-1542.81	-1712.631	169.8207	0.2758034	0.7157213	1.226885	1.073137	1.33171
162	-1544.683	-1714.957	170.2737	0.3118791	0.8141663	0.9896056	0.9427113	1.149749
168	-1539.237	-1708.194	168.9571	0.3959337	1.439695	1.314912	0.9636571	1.377418
174	-1548.148	-1718.687	170.5387	0.1990399	0.788735	0.5626754	1.00356	1.326949
180	-1551.63	-1720.889	169.2588	0.7782641	1.279899	0.8349564	1.083103	1.235992
186	-1544.71	-1714.903	170.1928	0.1772425	1.014528	0.9906094	0.9547557	1.152848
192	-1537.611	-1707.125	169.5147	0.6783463	1.134522	0.9906094	0.9485053	1.208017
198	-1538.988	-1707.769	168.7815	0.8173138	1.301553	1.304368	1.068207	1.208017
204	-1528.181	-1698.108	169.9268	0.3421955	1.059874	0.6752595	0.8773641	1.506158
210	-1534.94	-1705.229	170.2891	0.008212844	0.9900426	0.6987358	0.8773641	1.521176
216	-1538.021	-1707.767	169.7462	0.1670314	0.8701085	0.979077	0.8525325	1.706127
222	-1540.598	-1710.061	169.4622	0.210528	1.04906	1.31749	1.00671	1.390358
228	-1545.834	-1715.971	170.1377	0.08018533	0.8154513	1.093936	0.9877427	1.331871
234	-1546.112	-1716.075	169.9625	0.3625396	0.9050828	0.8060777	0.9598612	1.424853
240	-1549.703	-1719.19	169.4868	0.2982594	1.161399	1.173422	1.091621	1.255312
246	-1540.239	-1709.792	169.5529	0.1328369	1.161399	1.173422	1.016167	1.395658
252	-1544.196	-1714.29	170.0947	0.1315435	0.8548925	0.8050073	1.13163	1.407696
258	-1534.438	-1704.474	170.0358	0.01880614	1.039103	0.8050073	1.20079	1.343958
264	-1536.314	-1706.486	170.1715	0.138621	0.8790905	0.9870421	1.219743	1.092968
270	-1530.649	-1700.736	170.0872	0.5594774	0.9581468	0.7502529	1.031475	1.098595
276	-1553.715	-1723.04	169.3245	0.5594774	1.205571	0.8086996	1.478575	1.110514
282	-1542.519	-1712.417	169.8982	0.5067514	0.9843373	0.9647751	1.052078	1.08388
288	-1541.192	-1711.169	169.9762	0.4675199	0.7666853	0.963525	0.8518373	1.400884
294	-1549.513	-1718.934	169.4212	0.3705639	1.305973	1.198568	1.037667	1.153203
300	-1536.37	-1705.609	169.2391	0.3470857	1.404166	1.131706	1.005567	1.328691
306	-1534.623	-1704.905	170.2818	0.1807227	0.6324391	1.060028	1.046203	1.250878
312	-1528.769	-1698.527	169.7585	0.2411133	0.9604144	1.156154	1.170964	1.190605
318	-1532.386	-1702.544	170.1583	0.1809657	0.7953507	0.8225966	1.188309	1.305798
324	-1536.882	-1706.585	169.7038	0.2997327	1.17713	1.09611	0.8727169	1.305798
330	-1540.055	-1710.149	170.0948	0.1154178	1.17713	0.7614261	0.8727169	1.404639
336	-1536.174	-1705.934	169.7601	0.1364612	1.233528	1.08778	1.03843	1.217996
342	-1539.394	-1709.332	169.9372	0.1125979	1.000876	0.7661768	1.465008	1.192163
348	-1538.12	-1708.297	170.1768	0.2442915	0.8131516	0.9429875	1.35216	0.9617994
354	-1544.217	-1713.771	169.5545	0.2726535	1.128897	0.9648149	1.317388	1.232068
360	-1552.188	-1722.066	169.878	0.1077985	1.147051	0.975651	0.8775111	1.434258
366	-1542.029	-1711.968	169.9391	0.03519793	1.147051	0.8804223	0.975888	1.440371
372	-1545.263	-1714.846	169.5831	0.04705483	1.344432	1.030001	1.168991	1.289271
378	-1556.275	-1725.702	169.4274	0.1196992	1.161332	1.237481	0.9040419	1.538167
384	-1542.578	-1712.49	169.9123	0.009016252	1.191049	1.058534	1.1593	1.153476
390	-1545.156	-1715.233	170.0775	0.002485365	1.168296	0.917504	0.9791506	1.309248
396	-1540.31	-1710.301	169.9903	0.002485365	0.9401453	0.840045	1.057733	1.55003
402	-1546.039	-1715.879	169.8407	0.005533905	1.019296	0.7336307	1.057733	1.673394
408	-1550.651	-1720.356	169.7052	0.09482739	1.260625	1.023721	0.9544695	1.394723
414	-1544.172	-1713.827	169.6553	0.1934659	1.075588	1.149464	1.21197	1.191802
420	-1545.724	-1715.428	169.7033	0.2670094	1.186178	0.8736812	1.210028	1.230612
426	-1538.658	-1708.355	169.6965	0.1340663	0.8832726	1.452081	1.082965	1.230612
432	-1530.677	-1700.75	170.0727	0.1546025	0.9939885	0.9503785	1.072553	1.226776
438	-1536.483	-1706.201	169.7178	0.2318914	1.114659	0.8900293	1.337067	1.186482
444	-1534.977	-1704.633	169.6558	0.231843	0.9257673	1.126678	1.236731	1.282969
450	-1532.649	-1702.66	170.0104	0.06612294	1.045986	0.9999101	0.8883304	1.414853
456	-1535.432	-1705.004	169.572	0.04761725	1.364825	0.9999101	1.058901	1.393813
462	-1543.521	-1713.458	169.937	0.2090824	0.7551546	0.9692124	0.9688214	1.541859
468	-1537.415	-1706.576	169.1606	0.2411649	1.317148	1.430557	1.275775	1.077421
474	-1550.039	-1719.632	169.5926	0.1437273	1.356663	1.176308	0.8561687	1.329149
480	-1548.129	-1718.012	169.8829	0.6194822	0.8944705	1.068775	0.8801521	1.138657
486	-1536.615	-1707.275	170.6596	0.09770432	0.6893542	0.8185452	0.8971113	1.287265
492	-1551.15	-1721.139	169.9888	0.09586849	1.09138	1.005237	0.9902217	1.287265
498	-1545.403	-1715.273	169.8695	0.2813465	1.17137	0.7128937	1.004619	1.388243
504	-1547.671	-1717.929	170.2576	0.4284808	0.8012218	0.6986276	1.158135	1.13247
510	-1537.656	-1707.82	170.1637	0.2690579	0.8437873	0.8713441	0.8569845	1.418422
516	-1546.915	-1716.713	169.7984	0.185057	1.197113	0.8419761	1.336375	1.127207
522	-1554.918	-1725.127	170.2095	0.07359386	1.003016	0.7412786	1.38029	1.078591
528	-1543.87	-1714	170.1305	0.0352234	0.8276517	0.9632929	1.109437	1.370818
534	-1544.434	-1714.243	169.8089	0.09713999	1.336994	0.9522468	0.9908817	1.278721
540	-1540.167	-1709.956	169.7885	0.06286589	1.052803	1.454253	0.8330646	1.278721
546	-1546.931	-1716.984	170.0521	0.1303147	0.9962653	0.7530771	1.362856	1.18066
552	-1549.013	-1718.821	169.8084	0.2635748	0.9851019	0.8884634	0.9468424	1.504695
558	-1545.421	-1715.223	169.8024	0.08430992	1.173248	0.7885936	1.137732	1.432599
564	-1544.166	-1713.682	169.5163	0.0757689	1.365928	1.115851	0.7898151	1.530562
570	-1536.8	-1707.146	170.3462	0.2664022	0.7924774	0.904024	0.8921515	1.260923
576	-1545.399	-1715.417	170.0185	0.2062576	0.9821265	0.7880662	1.135463	1.318791
582	-1551.47	-1721.216	169.7457	0.4587995	0.9279537	0.8387528	1.361498	1.149546
588	-1539.123	-1709.347	170.2239	0.2164614	0.8105203	0.8387528	0.9771772	1.369283
594	-1540.613	-1710.776	170.1628	0.09221563	0.856623	0.9440332	0.8654432	1.482812
600	-1546.147	-1716.497	170.3498	0.296773	0.9855638	0.6576055	0.9305003	1.237607
606	-1544.574	-1714.08	169.5068	0.3743183	1.091872	0.9769175	1.182079	1.319345
612	-1548.342	-1717.844	169.5022	0.2204782	1.475727	0.767076	1.174361	1.319345
618	-1540.216	-1710.175	169.9595	0.1075226	0.9507721	0.982794	1.301116	1.177544
624	-1544.803	-1714.151	169.3474	0.287341	1.190958	1.115232	1.084234	1.40454
630	-1549.638	-1719.4	169.7622	0.287341	0.8893371	1.194637	1.008443	1.31176
636	-1542.898	-1711.977	169.0789	0.441891	1.197162	1.205271	1.033284	1.458064
642	-1541.301	-1710.969	169.6689	0.4322949	1.20166	1.02083	0.9864241	1.171243
648	-1542.893	-1712.477	169.5839	0.5746523	0.8509713	1.107624	1.204951	1.159362
654	-1546.197	-1715.708	169.5111	0.3114958	0.892195	1.303592	1.281319	1.181977
660	-1545.574	-1715.63	170.0561	0.04379223	1.059703	0.9027269	1.145752	1.256892
666	-1538.795	-1708.643	169.8482	0.1839322	1.043944	1.040404	1.011306	1.322602
672	-1535.164	-1704.769	169.6047	0.1166415	1.042058	1.22413	1.157232	1.310121
678	-1534.202	-1704.333	170.1314	0.1214689	1.100063	0.784906	0.9956491	1.316311
684	-1543.487	-1713.25	169.7627	0.1112103	0.9010594	1.132825	0.9956491	1.496703
690	-1538.715	-1708.505	169.7904	0.440159	0.9019345	0.8969865	0.9361716	1.449186
696	-1545.384	-1715.511	170.1272	0.04611484	0.9037118	1.027314	1.066476	1.287634
702	-1540.101	-1710.157	170.0561	0.03254891	1.088104	0.8719001	1.083476	1.318881
708	-1550.274	-1720.579	170.3054	0.1687031	0.9754014	0.806537	1.083476	1.142943
714	-1546.863	-1716.551	169.6877	0.3236224	1.144526	0.9301536	1.008957	1.349114
720	-1541.301	-1711.143	169.8413	0.07521272	1.198137	0.8416949	1.121112	1.362856
726	-1545.823	-1715.556	169.7323	0.1594811	1.360471	0.9096673	0.9242503	1.359896
732	-1544.031	-1713.93	169.8995	0.4755378	0.7486318	0.8849168	1.068422	1.359896
738	-1543.137	-1713.278	170.1415	0.4036547	0.7283277	0.8938608	1.06258	1.234518
744	-1537.425	-1707.247	169.8222	0.2946562	1.076106	0.8398988	1.201397	1.234518
750	-1555.893	-1725.551	169.6581	0.5975885	0.9675547	1.019134	1.155734	1.091396
756	-1529.327	-1699.413	170.0869	0.2334107	0.8007231	0.8810062	1.240181	1.226752
762	-1536.887	-1706.16	169.2733	0.33833	1.422657	1.066368	1.167978	1.212905
768	-1546.938	-1715.716	168.7786	0.4296505	1.425121	1.713544	0.9671044	1.199815
774	-1531.425	-1701.407	169.9821	0.2682431	0.9491707	1.186874	1.047585	1.058668
780	-1544.937	-1714.19	169.2532	0.426002	1.330843	0.8917262	1.31881	1.249913
786	-1542.086	-1712.433	170.3477	0.1123923	0.771537	0.8679243	1.014308	1.331241
792	-1542.15	-1711.897	169.7465	0.2029019	0.896413	0.9409398	1.33008	1.331241
798	-1555.106	-1724.926	169.8208	0.1094944	1.125282	0.9716498	0.866076	1.504413
804	-1552.673	-1722.759	170.0858	0.3097336	1.108039	0.5975787	0.9514828	1.366582
810	-1560.751	-1730.018	169.2664	0.3599744	1.526563	0.9150259	0.9201511	1.443014
816	-1554.067	-1724.207	170.1403	0.1488733	0.9799126	0.9659657	0.7798809	1.411614
822	-1547.48	-1716.8	169.3204	0.03780897	1.001039	1.346401	0.8217931	1.77115
828	-1540.97	-1710.877	169.9067	0.03296123	1.006778	1.155677	1.102482	1.260369
834	-1544.388	-1714.434	170.0461	0.248906	0.8417423	0.9139732	1.029351	1.359904
840	-1535.476	-1705.572	170.0962	0.3801529	1.083377	0.7474039	0.9246353	1.23413
846	-1531.809	-1701.402	169.5927	0.4072525	1.083377	0.9464277	0.9634041	1.428482
852	-1534.594	-1704.536	169.9412	0.2201354	1.108766	0.8685534	1.3061	1.047276
858	-1545.521	-1715.387	169.8658	0.3838033	0.9236736	1.114638	0.8810649	1.289381
864	-1549.465	-1718.896	169.4311	0.4793212	0.8738297	1.431586	0.9477178	1.300234
870	-1541.949	-1711.541	169.5917	0.2691706	0.9978047	1.325784	1.030721	1.254454
876	-1543.061	-1712.839	169.7777	0.2659463	1.146948	0.8720352	1.030721	1.350121
882	-1530.912	-1701.001	170.0887	0.04522476	0.9913925	0.9170535	0.9169713	1.454213
888	-1544.723	-1714.526	169.8029	0.2804917	1.020071	0.8853047	0.9169713	1.494617
894	-1534.418	-1703.551	169.1336	0.2804917	1.340356	1.261153	0.8446073	1.533861
900	-1549.32	-1719.235	169.9142	0.2515995	0.7930397	1.024094	1.255929	1.229661
906	-1555.24	-1725.009	169.7691	0.2714287	1.339574	0.7676281	1.116853	1.210844
912	-1543.182	-1712.812	169.6294	0.2538595	1.074814	1.057501	1.180383	1.267154
918	-1538.778	-1708.447	169.6693	0.1357966	1.015093	1.113081	0.8815728	1.562579
924	-1542.788	-1712.49	169.7015	0.1442386	1.063855	0.9141665	0.8616095	1.656247
930	-1539.176	-1708.824	169.6479	0.1524969	1.303789	0.873928	1.037394	1.41339
936	-1546.112	-1716.426	170.3147	0.07079944	0.8737278	0.7418445	0.9665065	1.444531
942	-1530.848	-1701.016	170.1675	0.003362754	0.9170161	0.9820936	0.9574062	1.401841
948	-1539.108	-1708.973	169.8647	0.001826721	1.273275	0.8537849	0.9527986	1.465542
954	-1545.155	-1714.705	169.55	0.2027952	1.339471	0.8771178	1.160712	1.324106
960	-1549.978	-1719.79	169.8123	0.3558755	0.9620889	1.019617	1.012497	1.294598
966	-1544.406	-1714.087	169.6812	0.1544721	0.9298774	1.159073	1.187284	1.335771
972	-1543.919	-1713.846	169.9279	0.1247716	0.8700082	1.1219	1.187284	1.237072
978	-1538.303	-1708.251	169.9484	0.5859883	0.981424	0.7356685	0.9627583	1.248157
984	-1551.002	-1720.655	169.6531	0.2616821	1.068431	1.163934	1.198308	1.139711
990	-1546.776	-1717.353	170.5772	0.381732	0.6644296	0.6219565	1.065187	1.146834
996	-1547.827	-1717.676	169.8487	0.5557173	1.108765	0.5619455	1.31035	1.077502
1002	-1532.501	-1702.473	169.9719	0.5557173	0.834264	0.7321399	1.304727	1.085587
1008	-1533.998	-1703.724	169.7259	0.3976782	1.267079	0.9238544	1.178878	1.002263
1014	-1547.495	-1716.83	169.3353	0.3283537	1.267079	0.9238544	1.192642	1.388261
1020	-1551.301	-1721.464	170.1622	0.1112486	0.6253845	0.9386068	1.150078	1.420825
1026	-1551.921	-1721.866	169.9449	0.1470703	1.088492	1.072901	1.049244	1.176906
1032	-1544.38	-1714.324	169.9436	0.1264801	1.088492	0.9668915	1.025998	1.30355
1038	-1549.696	-1719.968	170.272	0.04528608	0.9024171	0.7721833	1.076813	1.367359
1044	-1535.722	-1705.972	170.2504	0.04725336	0.9619786	0.8672134	1.030713	1.298167
1050	-1544.693	-1714.517	169.8241	0.5319363	0.8648386	1.014582	1.030713	1.207762
1056	-1544.463	-1714.443	169.9794	0.2752484	0.8701545	0.8944383	1.251131	1.204058
1062	-1549.518	-1718.916	169.3979	0.3939702	0.9199499	1.08555	0.921328	1.632362
1068	-1559.976	-1730.06	170.084	0.2140054	1.000951	0.7186642	1.046841	1.368616
1074	-1556.785	-1726.846	170.0609	0.5803385	0.8141518	0.8246618	1.027564	1.170284
1080	-1549.673	-1718.943	169.2699	0.2340632	1.035733	1.447507	0.8567861	1.547771
1086	-1559.86	-1729.446	169.5858	0.2722997	0.8992335	1.093276	1.194249	1.38825
1092	-1555.623	-1725.198	169.5753	0.6110128	0.9561817	0.9321777	0.9404905	1.411386
1098	-1557.329	-1727.411	170.0822	0.4028626	0.8421863	0.8496324	0.9897635	1.28989
1104	-1559.283	-1728.394	169.111	0.002475065	1.545837	1.150479	0.8652967	1.675034
1110	-1551.017	-1720.732	169.7154	0.0544727	1.109206	0.8761679	1.131214	1.50917
1116	-1559.132	-1729.189	170.057	0.07373896	0.9970093	0.8059735	0.9902245	1.479917
1122	-1563.183	-1732.288	169.1057	0.2010094	1.20319	1.435116	0.9902245	1.479917
1128	-1557.044	-1726.985	169.9404	0.4565896	0.9810533	0.7374639	0.8056514	1.479917
1134	-1545.945	-1715.895	169.9495	0.1367275	0.9366502	0.8289361	0.9808576	1.548456
1140	-1544.293	-1713.677	169.3843	0.2324086	1.314714	1.267237	1.239465	1.059587
1146	-1543.358	-1713.385	170.0273	0.1130408	1.042074	0.9097751	1.11241	1.259867
