Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-615.6991	-786.7502	171.051	0.7011148	0.9081315	0.9151566	0.9062845
6	-621.9998	-792.8385	170.8388	0.4951868	0.8736402	1.134891	1.097124
12	-631.0991	-801.6376	170.5386	0.7048163	0.9923619	1.199313	1.050553
18	-617.9576	-788.8223	170.8647	0.7325725	0.7804661	1.14092	0.9671991
24	-613.3417	-783.7466	170.4048	0.7325725	1.17154	1.14092	1.038826
30	-618.0544	-788.6046	170.5501	0.7122927	1.28489	0.9984756	0.9427229
36	-608.6212	-779.1461	170.5249	0.6408092	1.011152	1.339357	0.9632711
42	-608.113	-778.9398	170.8268	0.535321	1.029724	1.211468	0.8409293
48	-606.2673	-776.4914	170.224	0.5033653	1.800778	1.103883	0.8409293
54	-613.849	-784.7047	170.8557	0.5069777	1.032538	1.096263	0.9565054
60	-609.7109	-780.1605	170.4496	0.6453435	1.032538	1.22525	1.121278
66	-613.4946	-784.4722	170.9776	0.7137427	1.150509	0.6204389	1.025411
72	-607.2976	-777.766	170.4684	0.9122646	0.9500893	0.6927981	1.404802
78	-609.0563	-779.6891	170.6327	0.7295778	0.9152098	1.152986	1.056416
84	-606.5224	-776.8408	170.3185	1.180302	1.18565	0.9065618	0.8985613
90	-608.9624	-778.8182	169.8558	0.7205406	1.836294	1.158595	0.9597807
96	-615.1508	-785.9365	170.7857	0.4150724	0.8664782	1.534027	0.7672211
102	-617.9713	-788.2532	170.2819	0.9765898	1.110878	1.21235	0.9072867
108	-624.5626	-794.681	170.1184	0.634516	1.747867	1.058332	0.9526234
114	-622.0964	-791.9544	169.858	0.5870719	2.066063	1.005874	1.030906
120	-616.7864	-787.5208	170.7343	0.3876508	1.275607	0.8845479	1.095804
126	-616.7276	-787.5271	170.7996	0.8901214	0.949378	0.8845479	0.9690362
132	-627.8443	-798.3494	170.5051	0.6669005	1.270705	1.184946	0.8446746
138	-613.4266	-784.0002	170.5736	0.9273597	0.8077663	1.195695	0.987276
144	-616.2481	-786.2506	170.0026	0.8458092	1.418326	1.246369	0.987276
150	-609.6765	-780.4318	170.7553	0.958968	0.7425885	0.9931893	1.038545
156	-611.1501	-781.9177	170.7676	0.732423	1.00911	0.8407196	1.131009
162	-618.9706	-789.9597	170.9891	0.6365501	0.6906821	1.284015	0.8609058
168	-612.6942	-783.2988	170.6046	0.4635587	1.133931	1.173371	1.053756
174	-604.6034	-774.9059	170.3025	0.8038506	1.233261	1.2624	0.8840964
180	-606.8682	-777.3478	170.4796	0.7134764	0.781839	1.731295	0.7366872
186	-613.2425	-783.9973	170.7548	0.4872929	1.371433	1.038458	0.7606574
192	-607.6813	-777.434	169.7527	0.6179558	1.79542	1.528169	0.7979027
198	-610.7129	-781.5411	170.8282	0.4139724	1.052755	1.277488	0.8065052
204	-613.5946	-784.125	170.5303	0.769409	1.052755	1.310063	0.8065052
210	-622.1768	-791.9361	169.7594	0.5561148	1.939646	1.438861	0.8062336
216	-613.5575	-784.4902	170.9327	0.5270162	0.8765539	1.157187	0.9611972
222	-624.5145	-795.5941	171.0796	0.5458124	0.7015624	1.134284	0.9932714
228	-607.5426	-777.9695	170.4269	0.6635877	0.9484509	1.450738	0.9932714
234	-611.8655	-782.1645	170.299	0.6635877	1.262775	1.502582	0.7010776
240	-609.685	-780.117	170.432	0.6268006	1.051728	1.379608	0.9880832
246	-601.9246	-772.5722	170.6476	0.6144574	1.051728	1.3585	0.7737393
252	-617.8408	-787.8736	170.0327	0.6366149	1.437776	1.279618	1.09722
258	-618.1816	-789.2757	171.0941	0.6058611	0.9369291	0.7582091	1.076883
264	-619.7029	-790.8019	171.0991	0.6005165	0.8816994	0.7168195	1.163373
270	-608.3094	-778.804	170.4946	0.5356646	1.254118	1.267905	0.9032556
276	-615.6127	-785.8585	170.2457	0.6008577	1.694817	0.7907026	1.15852
282	-611.6145	-781.9461	170.3316	1.017781	0.978737	0.995368	1.15852
288	-619.0336	-789.5001	170.4665	0.5007456	1.339353	1.167339	0.9769328
294	-623.0194	-793.8056	170.7862	0.4471015	1.140374	1.109039	0.9371361
300	-616.8046	-787.0457	170.2411	1.325767	0.8842621	1.217737	0.8067432
306	-611.197	-781.4807	170.2836	0.5711519	1.470391	1.185933	0.9666706
312	-616.8974	-787.7061	170.8086	1.175922	0.5647285	0.8300983	1.084268
318	-625.7569	-796.1973	170.4404	1.022509	0.9300848	0.8999393	1.18514
324	-633.7805	-803.9483	170.1678	0.9646453	1.262828	0.8999393	1.18514
330	-631.7303	-802.744	171.0137	0.7367364	0.6222897	0.8999393	1.18514
336	-623.2608	-794.5476	171.2868	0.7613284	0.5514542	0.8842584	0.9756428
342	-602.8482	-773.4236	170.5754	0.7516607	1.089023	0.6682319	1.354498
348	-606.8959	-777.767	170.8711	0.5913885	0.949978	0.9518968	1.102824
354	-618.7595	-788.827	170.0675	1.231223	0.7541427	0.9548259	1.415681
360	-612.7008	-782.5967	169.8959	1.03074	1.419123	0.6717057	1.415681
366	-627.5302	-797.1439	169.6137	1.293497	1.348139	0.9879322	1.234162
372	-625.9781	-796.8061	170.828	0.5228214	1.290755	0.8856919	0.9273478
