Iteration	Posterior	Likelihood	Prior	acrv_sd	part_rate_trans	tree_length
0	-436.7325	-606.1444	169.4118	1.265104	0.9090402	2.286066
6	-425.0195	-594.7279	169.7084	0.8013708	1.54771	1.977919
12	-418.2471	-587.2495	169.0024	0.951165	1.184466	2.56822
18	-414.6834	-584.3809	169.6976	1.294611	0.9462782	2.057055
24	-426.6674	-596.8273	170.1599	0.5883621	1.777887	1.654255
30	-420.7677	-591.1113	170.3436	0.8233276	1.254173	1.728834
36	-417.5992	-588.0041	170.4049	0.7702525	1.490466	1.55287
42	-408.3035	-577.4999	169.1964	1.766926	1.044923	2.010754
48	-409.5427	-577.4569	167.9141	2.028296	1.330946	2.48387
54	-413.8197	-582.6493	168.8296	2.028296	1.330946	1.889315
60	-419.3477	-588.3328	168.9851	0.6739743	2.583785	1.852471
66	-439.0779	-608.7999	169.722	0.9665753	2.248907	1.345166
72	-422.0075	-591.4405	169.433	1.222436	2.149976	1.448047
78	-437.5729	-604.6859	167.113	1.763366	1.428872	3.074598
84	-437.1694	-605.411	168.2416	1.408777	1.020508	2.854659
90	-427.6788	-597.0116	169.3328	0.7293842	0.9088336	2.671472
96	-425.9361	-594.6644	168.7284	0.5313621	0.9088336	3.156022
102	-430.9759	-599.9163	168.9404	0.9715984	0.642726	2.924888
108	-423.2432	-593.2785	170.0353	0.9029099	0.9948837	2.060615
114	-420.1917	-589.2694	169.0777	0.8986208	1.97407	2.049135
120	-422.271	-591.6398	169.3688	1.363805	1.438891	1.901101
126	-415.3766	-585.4095	170.0329	0.5190182	1.734288	1.822696
132	-411.4125	-581.439	170.0265	1.347228	1.071553	1.711767
138	-422.1287	-591.2434	169.1147	1.182054	1.523376	2.134767
144	-419.6722	-589.3518	169.6797	0.6047526	1.227923	2.333067
150	-429.7108	-598.8402	169.1294	0.8993034	1.804558	2.12617
156	-423.2802	-592.6153	169.3351	0.6742926	1.84569	2.111922
162	-439.0338	-607.3004	168.2666	0.7084558	1.84569	2.763536
168	-423.9853	-593.2243	169.239	1.145449	1.392497	2.162904
174	-425.9623	-595.8809	169.9186	0.5577009	1.392497	2.102881
180	-429.0243	-598.957	169.9327	0.5964952	1.696489	1.864223
186	-419.6515	-588.791	169.1395	1.28063	1.126257	2.311393
192	-418.309	-587.9559	169.6468	0.7963391	1.477051	2.069085
198	-420.7882	-590.7187	169.9305	0.6379942	1.80574	1.761679
204	-425.6287	-595.342	169.7133	0.6172206	1.306935	2.253032
210	-422.0909	-591.0451	168.9542	0.9490514	1.111582	2.644444
216	-406.7964	-577.2269	170.4305	0.3391872	1.457698	1.863047
222	-412.8342	-582.8609	170.0267	0.7687196	1.323956	1.936329
228	-418.1408	-587.482	169.3413	1.196172	1.323956	2.107766
234	-427.5006	-596.1553	168.6547	1.543371	0.8631087	2.615852
