Iteration	Posterior	Likelihood	Prior	part_rate_trans	tree_length
0	-240.4607	-407.5185	167.0578	1.322329	4.19218
6	-239.8954	-407.5804	167.685	1.322329	3.833917
12	-240.1433	-407.4299	167.2866	1.6836	3.855235
18	-237.7444	-405.5324	167.7881	1.698562	3.556755
24	-230.6815	-399.4184	168.7369	1.310898	3.227616
30	-227.0383	-394.3897	167.3515	1.245373	4.068916
36	-236.9513	-404.8204	167.869	1.034696	3.893421
42	-238.5945	-404.9815	166.3869	1.026937	4.736334
48	-242.8581	-410.2213	167.3632	0.8903244	4.263983
54	-245.7951	-412.5419	166.7468	1.16898	4.454737
60	-235.4376	-402.5845	167.1469	1.255807	4.179343
66	-236.2573	-404.0761	167.8188	1.173621	3.842511
72	-242.043	-409.9583	167.9153	1.562296	3.562032
78	-249.3497	-416.8935	167.5438	1.933749	3.562032
84	-244.5119	-411.8124	167.3005	1.366451	4.02891
90	-229.1114	-397.0777	167.9663	1.366451	3.646081
96	-233.2154	-401.4363	168.221	1.258309	3.561025
102	-233.8269	-401.1406	167.3137	1.222295	4.103598
108	-232.8153	-400.0168	167.2014	1.23712	4.158997
114	-248.3145	-414.8482	166.5337	1.601967	4.330653
120	-241.4479	-408.5542	167.1063	1.601851	4.005385
126	-230.745	-397.8129	167.0679	0.8350937	4.461914
132	-239.1838	-406.419	167.2352	1.323857	4.090439
138	-240.0703	-407.5343	167.464	1.288994	3.979762
144	-250.0495	-418.2855	168.236	1.177486	3.599262
150	-237.4784	-405.286	167.8076	1.605882	3.599262
156	-243.9806	-410.663	166.6824	1.192899	4.477523
162	-254.8063	-420.8393	166.033	1.225312	4.823213
168	-257.5812	-425.2929	167.7118	1.012335	3.996279
174	-248.7331	-415.6879	166.9548	1.073831	4.391137
180	-244.5842	-413.0478	168.4636	1.472852	3.293384
186	-227.4146	-394.8462	167.4316	1.649531	3.791449
192	-233.2512	-400.2271	166.9758	1.127388	4.348996
198	-235.9666	-403.9511	167.9846	1.33697	3.652593
204	-226.8905	-395.5794	168.6888	1.662289	3.047201
210	-233.5609	-402.3643	168.8034	1.635666	2.994487
216	-236.9899	-404.3876	167.3978	1.157418	4.092647
222	-232.607	-399.0169	166.41	1.357837	4.537981
228	-230.2021	-397.7529	167.5508	1.357837	3.890583
234	-230.8516	-399.1476	168.296	1.611852	3.310195
240	-242.9576	-409.8915	166.9339	1.796957	3.992419
246	-241.7663	-409.7908	168.0246	1.65364	3.444998
252	-240.8673	-407.9433	167.0761	1.413511	4.129983
258	-230.6554	-398.4818	167.8264	1.571647	3.608216
264	-234.0957	-402.3676	168.2719	1.523166	3.376524
270	-232.5751	-399.4685	166.8934	1.104656	4.408347
276	-247.4398	-415.7975	168.3577	1.802861	3.160791
282	-245.9743	-413.3908	167.4165	2.125491	3.52449
288	-253.3464	-420.3117	166.9653	1.605633	4.083692
294	-245.8715	-412.5868	166.7153	1.619536	4.21787
300	-249.7311	-418.1756	168.4445	1.945663	3.023835
306	-250.5617	-418.6272	168.0655	1.691165	3.399071
312	-244.1507	-411.3928	167.2421	1.22062	4.145259
318	-251.927	-418.0925	166.1655	0.9850294	4.883284
324	-227.5374	-393.775	166.2376	1.362208	4.632233
330	-236.9645	-404.2675	167.303	1.513546	3.943387
336	-242.7804	-410.8517	168.0713	1.513546	3.499533
342	-239.3812	-406.58	167.1988	1.550718	3.981738
348	-246.0214	-414.4983	168.4769	1.241487	3.42149
354	-240.35	-406.7032	166.3532	1.241487	4.635123
360	-244.785	-410.9853	166.2003	1.239747	4.721706
366	-247.9672	-415.3363	167.3691	1.549742	3.884776
372	-252.1679	-419.6749	167.507	1.411799	3.884776
378	-238.8237	-405.5271	166.7034	1.411799	4.342235
384	-233.8564	-401.245	167.3886	1.225653	4.058996
390	-240.3561	-407.8292	167.4731	1.063012	4.103502
396	-242.4833	-409.641	167.1577	1.067472	4.28002
402	-235.2404	-401.9736	166.7333	0.9216231	4.601366
408	-230.2207	-397.0562	166.8355	1.038577	4.478239
414	-235.7822	-403.2044	167.4223	1.585343	3.833756
420	-241.3811	-409.5545	168.1734	1.789893	3.277539
426	-232.4552	-400.6286	168.1734	1.789893	3.277539
432	-238.5169	-406.8922	168.3753	1.791037	3.157349
438	-247.1758	-414.9529	167.7771	2.082191	3.338797
444	-248.6584	-416.9047	168.2463	1.480373	3.41664
450	-239.9744	-407.581	167.6066	1.66618	3.680818
456	-243.674	-413.0726	169.3986	2.031034	2.385511
462	-241.1388	-409.1624	168.0236	1.989096	3.248371
468	-234.7626	-403.4267	168.6641	1.838359	2.956402
474	-234.6766	-401.7629	167.0863	1.337138	4.16758
480	-229.9457	-398.2131	168.2674	1.043494	3.658751
486	-227.217	-395.0364	167.8194	1.02746	3.925999
492	-229.7988	-396.2964	166.4976	1.242697	4.553424
