Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	tree_length
0	-610.4837	-780.97	170.4863	1.415783	1.787131	0.6499206
6	-625.8087	-795.4105	169.6018	0.8994881	3.213783	0.5459633
12	-614.1128	-784.3856	170.2728	0.8000814	2.613527	0.6352084
18	-611.6097	-781.1679	169.5583	1.557686	2.613527	0.5566954
24	-620.3191	-790.7752	170.456	1.006519	2.250991	0.5550022
30	-616.6266	-786.6007	169.9741	1.363659	2.38222	0.5497651
36	-607.2567	-777.1443	169.8876	1.459185	2.38222	0.4917669
42	-617.2599	-785.2638	168.0039	3.418548	2.708315	0.401697
48	-610.6951	-777.4983	166.8031	3.637804	3.768534	0.401697
54	-621.2994	-789.2175	167.9181	2.584498	3.395893	0.4524022
60	-621.1994	-789.5372	168.3378	1.628153	3.736769	0.3739272
66	-614.0394	-780.7608	166.7214	2.750891	4.39953	0.3311481
72	-616.7234	-785.8321	169.1088	1.582031	2.984902	0.3443892
78	-613.8017	-782.1704	168.3687	1.903635	3.497873	0.5294186
84	-612.6232	-781.5749	168.9517	1.358232	3.413181	0.5256116
90	-613.7954	-781.3675	167.5721	3.166045	3.329582	0.5219962
96	-620.407	-790.6551	170.2481	0.8924458	2.527515	0.6769635
102	-617.2912	-787.9168	170.6256	1.059178	1.98547	0.6731776
108	-612.4216	-782.284	169.8624	1.730938	2.130536	0.6255747
114	-619.2466	-789.2719	170.0252	1.389077	2.156084	0.8325778
120	-612.5547	-782.9556	170.4009	1.267585	1.987079	0.7043262
126	-631.6794	-802.2358	170.5564	0.7688641	2.296781	0.7497335
132	-616.2496	-785.9081	169.6585	1.433949	2.624693	0.5765263
138	-626.4442	-795.1316	168.6873	2.778731	2.487642	0.4999757
144	-624.198	-793.9422	169.7442	1.290621	2.680796	0.5594016
150	-627.8572	-796.9098	169.0526	1.127021	3.522141	0.4115729
156	-622.7723	-791.7184	168.9461	1.719539	3.082829	0.5259261
162	-634.8932	-805.2201	170.3269	0.9668337	2.376404	0.6733075
168	-627.0043	-796.7061	169.7018	1.640889	2.376404	0.6153932
174	-619.5211	-786.6876	167.1665	2.480029	4.188022	0.3661056
180	-631.4065	-800.2475	168.841	1.968459	2.937358	0.6424829
186	-609.8088	-780.188	170.3792	1.61528	1.608338	0.8094987
192	-616.4997	-787.3003	170.8005	0.8508689	1.942782	0.7924035
198	-607.2488	-778.1111	170.8623	1.038193	1.797781	0.6094538
204	-605.8835	-776.6417	170.7581	1.105765	1.784014	0.7135684
210	-637.2065	-806.6783	169.4718	1.581155	2.67773	0.5594064
