Iteration	Posterior	Likelihood	Prior	acrv_sd	tree_length
0	-1213.104	-1380.508	167.404	1.126918	4.106459
6	-1220.569	-1386.902	166.3329	1.126918	4.710624
12	-1205.141	-1372.328	167.1873	1.060287	4.267336
18	-1219.911	-1386.61	166.6989	1.705945	4.178143
24	-1218.778	-1386.684	167.9061	1.119108	3.823645
30	-1219.192	-1387.168	167.9762	1.048986	3.823645
36	-1223.549	-1391.192	167.6425	1.308293	3.866402
42	-1230.807	-1398.243	167.4366	1.094048	4.106626
48	-1225.667	-1392.62	166.9532	1.094048	4.380615
54	-1229.367	-1394.564	165.1977	1.755351	4.993146
60	-1224.252	-1391.751	167.4995	1.32888	3.936612
66	-1236.228	-1401.382	165.1538	1.147441	5.353912
72	-1231.764	-1394.493	162.7292	1.799393	6.323487
78	-1228.246	-1392.066	163.8203	1.848261	5.701771
84	-1219.796	-1386.515	166.7188	1.341849	4.373022
90	-1221.352	-1387.261	165.9084	1.079889	4.973573
96	-1227.272	-1394.076	166.8047	1.250592	4.376048
102	-1220.016	-1386.821	166.8047	1.250592	4.376048
108	-1213.984	-1382.597	168.6133	1.289316	3.313333
114	-1214.465	-1381.787	167.3229	1.189367	4.117073
120	-1218.932	-1384.763	165.8313	1.412036	4.831544
126	-1222.908	-1390.734	167.8255	1.141374	3.857162
132	-1239.5	-1406.712	167.2116	1.068939	4.248666
138	-1225.557	-1392.533	166.9765	1.221925	4.2952
144	-1225.532	-1392.32	166.7882	0.9986772	4.527261
150	-1226.359	-1392.513	166.1548	1.146304	4.799329
156	-1222.114	-1386.614	164.5005	1.547516	5.493415
162	-1222.69	-1386.88	164.19	1.556785	5.658857
168	-1220.885	-1385.207	164.3218	1.424958	5.658857
174	-1221.131	-1387.378	166.2478	1.195649	4.719819
180	-1230.293	-1396.541	166.2478	1.195649	4.719819
186	-1226.167	-1392.213	166.0462	1.397239	4.719819
192	-1237.477	-1402.587	165.1103	1.563364	5.148128
198	-1221.124	-1388.825	167.7016	1.237472	3.87312
204	-1228.209	-1393.127	164.918	1.48663	5.296906
210	-1244.494	-1407.74	163.2458	1.619795	6.140289
216	-1223.232	-1390.178	166.9458	1.430363	4.194433
222	-1235.947	-1404.803	168.8558	1.051362	3.310648
228	-1215.796	-1383.467	167.671	1.093317	3.973261
234	-1232.695	-1399.705	167.0094	1.158512	4.312438
240	-1226.707	-1390.969	164.2621	1.514519	5.642502
246	-1222.495	-1388.103	165.6082	1.500828	4.906407
252	-1211.724	-1379.838	168.1137	1.36351	3.562218
258	-1212.931	-1379.852	166.9211	1.36351	4.246388
264	-1225.224	-1392.39	167.1658	1.12761	4.241405
270	-1231.093	-1395.397	164.3039	1.517776	5.617751
276	-1222.396	-1388.389	165.9932	1.751723	4.550824
282	-1220.373	-1385.395	165.022	1.539503	5.210173
288	-1228.92	-1396.805	167.8852	1.587638	3.564775
294	-1245.925	-1412.674	166.7484	1.071451	4.508718
300	-1223.527	-1391.423	167.896	1.023502	3.88435
306	-1221.487	-1388.307	166.8198	1.124667	4.438555
312	-1215.997	-1383.436	167.439	1.156237	4.069822
318	-1226.695	-1392.958	166.2631	1.420243	4.585398
324	-1228.683	-1394.355	165.6712	1.420243	4.91618
330	-1231.277	-1398.48	167.2033	1.00521	4.289441
336	-1226.361	-1392.975	166.6144	1.225985	4.497167
342	-1227.05	-1393.523	166.473	1.445605	4.453127
348	-1226.535	-1391.178	164.6428	1.623882	5.372988
354	-1240.34	-1404.764	164.4242	1.17763	5.738321
360	-1241.008	-1407.449	166.4419	1.067747	4.682738
366	-1220.826	-1387.487	166.6607	1.069399	4.559154
372	-1226.754	-1393.212	166.4588	1.355614	4.511769
378	-1230.52	-1397.255	166.7356	1.058297	4.523311
384	-1231.252	-1397.831	166.5788	1.59936	4.306651
390	-1220.766	-1386.606	165.8399	1.52577	4.76325
396	-1226.469	-1395.241	168.7726	1.222051	3.259052
402	-1220.014	-1388.08	168.0652	1.017501	3.790534
408	-1224.547	-1389.612	165.0643	1.539424	5.186861
414	-1218.751	-1385.78	167.0295	1.246223	4.25141
420	-1210.773	-1378.049	167.276	0.9996908	4.25141
426	-1211.986	-1377.664	165.6775	1.394622	4.926941
432	-1216.528	-1382.966	166.4374	1.397117	4.500453
438	-1218.944	-1385.083	166.1397	1.337767	4.700765
444	-1217.351	-1383.821	166.47	1.355156	4.505735
450	-1233.425	-1400.05	166.625	1.432649	4.374761
456	-1233.975	-1401.195	167.2199	1.456486	4.023548
462	-1218.106	-1385.733	167.6269	1.152352	3.964746
468	-1222.214	-1388.464	166.2502	1.557796	4.515386
474	-1226.709	-1394.179	167.4693	1.362564	3.934589
480	-1212.338	-1378.671	166.333	1.332865	4.595232
486	-1219.494	-1386.009	166.5152	1.150677	4.595232
492	-1208.334	-1375.387	167.0523	1.409641	4.14573
498	-1209.554	-1375.75	166.1954	1.26766	4.708827
504	-1222.952	-1389.385	166.4325	1.252097	4.58469
510	-1231.222	-1397.493	166.2716	1.491789	4.540452
516	-1209.212	-1375.859	166.6473	1.55375	4.293702
522	-1218.265	-1385.141	166.8766	1.087454	4.427509
528	-1223.164	-1391.216	168.0515	1.17595	3.707046
534	-1224.073	-1391.886	167.813	1.221999	3.818029
540	-1222.913	-1391.476	168.5627	1.125576	3.439123
546	-1226.268	-1393.539	167.271	0.9168673	4.301134
