Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-289.005	-459.2617	170.2567	0.8840314	0.5688424	0.9159808	1.680129
6	-283.9824	-454.5393	170.5568	0.7003867	0.8375125	0.9159808	1.408831
12	-282.3267	-451.3222	168.9955	1.047902	1.762141	0.881901	1.679908
18	-288.2803	-457.7004	169.4201	0.9689756	0.9974726	0.881901	1.945161
24	-290.1457	-459.6997	169.5541	0.8599641	1.90157	0.7678739	1.398628
30	-290.842	-461.6114	170.7694	0.692775	0.6823914	0.9472834	1.338559
36	-288.1862	-457.6058	169.4195	0.9556587	1.478263	1.04915	1.505442
42	-286.7962	-456.2799	169.4837	1.317727	0.7597285	1.04915	1.710066
48	-289.5687	-458.5359	168.9672	1.46127	0.7724827	0.9605311	2.021565
54	-293.8679	-463.328	169.4601	0.9216252	0.6696912	0.9605311	2.108922
60	-300.7694	-469.4013	168.6319	1.42144	1.865216	0.9245575	1.582363
66	-288.3033	-458.4696	170.1663	0.7338499	0.9915927	0.9029863	1.573777
72	-304.3793	-474.0544	169.6751	0.948328	1.650974	0.8806901	1.319879
78	-314.9926	-483.2755	168.2828	0.948328	1.893645	0.8806901	2.153032
84	-301.9854	-471.955	169.9696	0.6304658	0.8941695	1.040778	1.752169
90	-300.4587	-469.6036	169.1449	1.165349	0.758357	0.5850549	2.344568
96	-293.3787	-463.0586	169.6799	1.116119	1.217566	0.6659496	1.661618
102	-301.6894	-471.0164	169.3271	0.6159312	1.606712	0.6917706	1.965424
108	-293.063	-462.3973	169.3343	0.9309894	1.155459	0.7955656	1.980424
114	-288.4567	-458.4815	170.0248	0.7985741	0.8441073	0.9549549	1.699287
120	-283.9546	-453.9733	170.0187	0.9998028	0.9296895	1.288751	1.232889
126	-293.6249	-462.5975	168.9726	0.798859	1.475767	1.255351	1.791445
132	-309.2051	-479.8711	170.666	0.6417459	0.5754518	1.147494	1.369858
138	-308.0096	-477.7452	169.7356	0.7054845	1.081802	0.7436661	1.942125
144	-309.8473	-478.9769	169.1296	0.8589857	1.507999	1.307669	1.57919
