Iteration	Posterior	Likelihood	Prior	er_morph[1]	er_morph[2]	er_morph[3]	er_morph[4]	er_morph[5]	er_morph[6]	er_morph[7]	er_morph[8]	er_morph[9]	er_morph[10]	er_morph[11]	er_morph[12]	er_morph[13]	er_morph[14]	er_morph[15]	er_morph[16]	er_morph[17]	er_morph[18]	er_morph[19]	er_morph[20]	er_morph[21]	er_morph[22]	er_morph[23]	er_morph[24]	er_morph[25]	er_morph[26]	er_morph[27]	er_morph[28]	er_morph[29]	er_morph[30]	er_morph[31]	er_morph[32]	er_morph[33]	er_morph[34]	er_morph[35]	er_morph[36]	tree_length
0	-580.87	-846.4948	265.6247	0.768109	0.000761841	0.00855615	0.000491036	0.000427438	0.0017305	0.00466702	0.00580595	0.00395056	0.00110573	0.00671237	0.0116213	0.000595942	0.00912957	0.00218592	0.007277	0.00412162	0.000682579	0.00563649	0.00760876	0.00923431	0.00565058	0.00279313	0.00279026	0.043879	0.0173605	0.00247832	0.0102937	0.00672124	0.00184599	0.000942629	0.0153246	0.0101734	0.00772189	0.00137808	0.0102358	0.2739269
6	-560.7562	-826.3741	265.6179	0.784213	0.000881402	0.00873555	0.000501332	0.0004364	0.00186541	0.00476487	0.00592768	0.00403339	0.00112891	0.0068531	0.0118649	0.000608437	0.00932098	0.00223176	0.00742957	0.00420804	0.000696891	0.00575467	0.00776829	0.00942792	0.00576906	0.00710502	0.00284876	0.0196896	0.0177245	0.00253028	0.0105095	0.00686217	0.00188469	0.000649566	0.0156459	0.0103867	0.00788379	0.00140697	0.0104504	0.2698671
12	-564.206	-829.8239	265.6179	0.788591	0.000886322	0.00878431	0.00322447	0.000438836	0.00187582	0.00479147	0.00596077	0.0040559	0.00113522	0.00689136	0.00492639	0.00118993	0.00937302	0.00224421	0.00747104	0.00323142	0.000700781	0.00578679	0.00781165	0.00948055	0.00580126	0.00714468	0.00286466	0.0197995	0.0178235	0.0025444	0.0105682	0.00690047	0.00104823	0.000624512	0.0157333	0.0104447	0.0079278	0.00141482	0.0105088	0.2698671
18	-572.4014	-838.0169	265.6155	0.784507	0.000881732	0.00873882	0.00258183	0.000735806	0.00186611	0.00476665	0.0059299	0.0040349	0.00112934	0.00685567	0.00490087	0.00118377	0.00932448	0.00223259	0.00743235	0.00321469	0.000697152	0.00575683	0.0077712	0.0136002	0.00577122	0.00710768	0.00284983	0.019697	0.0177312	0.00253123	0.0105134	0.00686474	0.0010428	0.00195785	0.0156518	0.0103906	0.00788675	0.0014075	0.0104543	0.2684779
24	-571.977	-837.5561	265.5791	0.7912	0.000303342	0.00881337	0.00260386	0.000742083	0.00188203	0.00480732	0.00598049	0.00406932	0.00113897	0.0060529	0.00494268	0.00119386	0.00940402	0.00225164	0.00749576	0.00324211	0.00633207	0.00580594	0.00783749	0.0137162	0.00134822	0.00716831	0.00287414	0.019865	0.0178824	0.00255282	0.0106031	0.0069233	0.0010517	0.0042472	0.00527236	0.0104792	0.00795402	0.0014195	0.0105435	0.2489615
30	-565.264	-830.8486	265.5847	0.785057	0.000300987	0.00874494	0.00258364	0.000736321	0.00186741	0.00476999	0.00593405	0.00403773	0.00113013	0.0103259	0.00137611	0.00104508	0.00872867	0.00223416	0.00978423	0.00321694	0.00628291	0.00576086	0.00777664	0.0136097	0.00133775	0.00711266	0.00285182	0.0197108	0.0177436	0.002533	0.0105208	0.00686955	0.00104353	0.00421422	0.00258437	0.0103979	0.00789227	0.00942305	0.0104617	0.2517555
36	-564.0357	-829.6304	265.5947	0.787561	0.000480179	0.00877283	0.00140056	0.00073867	0.00187337	0.00478521	0.00595298	0.00405061	0.00113373	0.0103588	0.0013805	0.00104841	0.00875651	0.00224128	0.0188841	0.0032272	0.00630295	0.00577923	0.00780145	0.0136531	0.00134201	0.00713534	0.00286092	0.0066883	0.0178002	0.00254108	0.0118893	0.00689146	0.00104686	0.00422767	0.00259262	0.0104311	0.00842273	0.00945311	0.010495	0.2569601
42	-569.2614	-834.9797	265.7184	0.793738	0.000483945	0.00884164	0.00141155	0.000744463	0.00188806	0.00482274	0.00599967	0.00408237	0.00114263	0.0062472	0.00139133	0.00105663	0.00882519	0.00225886	0.0190322	0.00325251	0.00251853	0.00582456	0.00786263	0.0137602	0.00135254	0.0071913	0.00288336	0.0118482	0.0179398	0.00256101	0.0119825	0.00694551	0.00105507	0.0031906	0.00261295	0.0105129	0.00463527	0.00952725	0.0105773	0.3508703
48	-564.5089	-830.1807	265.6718	0.786331	0.000479429	0.00875913	0.00714649	0.000737516	0.00453059	0.00477774	0.00594368	0.00404428	0.000451526	0.0060483	0.00137834	0.00104677	0.00874283	0.00223778	0.0188546	0.00181861	0.00249503	0.00577021	0.00778927	0.0136318	0.00133992	0.0071242	0.00285645	0.0117376	0.0177724	0.00253711	0.0118707	0.0068807	0.00104523	0.00480995	0.00422776	0.0104148	0.00445133	0.00943835	0.0104786	0.3063995
54	-564.1447	-829.8165	265.6718	0.775278	0.000630894	0.00863601	0.00732134	0.000727149	0.00446691	0.00471058	0.00586014	0.00398743	0.000445179	0.00596328	0.00135897	0.00103206	0.00861994	0.00220633	0.0185896	0.00179305	0.00245996	0.0056891	0.00767977	0.0134402	0.00132108	0.00702406	0.0028163	0.0115726	0.0249501	0.00307921	0.0117039	0.00678398	0.00103054	0.00997725	0.00208901	0.0102684	0.006851	0.00930568	0.0103313	0.3063995
60	-569.7357	-835.3417	265.606	0.851861	0.000432927	0.00592614	0.005024	0.000498979	0.00306525	0.00323246	0.0040213	0.00273623	0.000305488	0.00409208	0.000932542	0.000708211	0.00591511	0.00151401	0.0127564	0.00123041	0.00168806	0.00390393	0.00526996	0.00922281	0.000906545	0.00482	0.00193258	0.00794128	0.0171211	0.002113	0.00370839	0.00225019	0.000707167	0.00684652	0.00209354	0.00704629	0.00470124	0.00638568	0.0070895	0.2630826
66	-558.552	-824.1047	265.5527	0.848407	0.000741966	0.00590212	0.00500363	0.000496956	0.00821051	0.00358311	0.004005	0.00136984	0.000304249	0.00407549	0.000928762	0.00070534	0.00589113	0.00150787	0.0127047	0.00122542	0.00168121	0.00321246	0.0052486	0.00918542	0.00090287	0.00344592	0.00192475	0.00790909	0.0170517	0.00210443	0.00369336	0.00224107	0.00231161	0.00681876	0.00208505	0.00701772	0.00468218	0.00635979	0.00706076	0.2365298
72	-557.629	-823.221	265.592	0.855948	0.000704067	0.00560064	0.00474805	0.000471572	0.00779112	0.00340009	0.00380043	0.00129987	0.000288708	0.00386732	0.000881321	0.000496947	0.00559022	0.00143085	0.0120557	0.00116283	0.00214426	0.00304837	0.0049805	0.00871623	0.000856752	0.0032699	0.00182643	0.00468878	0.0161807	0.00199694	0.0035047	0.00221735	0.00474486	0.00647047	0.00197855	0.00665926	0.00444302	0.00603493	0.0067001	0.2555516
78	-564.2781	-829.8612	265.5832	0.857297	0.000705176	0.00691635	0.00475553	0.00107333	0.00780339	0.00340544	0.00380641	0.000286893	0.000289163	0.00387341	0.000882709	0.00049773	0.00559902	0.0014331	0.0120747	0.00116466	0.00214764	0.00325387	0.00391167	0.00872996	0.000858101	0.00327505	0.00182931	0.00469617	0.0162062	0.00200008	0.00351022	0.00222084	0.00475234	0.00648066	0.00038943	0.00666975	0.00445002	0.00604444	0.00671066	0.2510008
84	-556.6027	-822.2329	265.6302	0.845689	0.000695628	0.00682271	0.00469114	0.0010588	0.00769773	0.00335933	0.00375487	0.000283008	0.000285248	0.00382097	0.000415898	0.000490991	0.00552321	0.0014137	0.0314807	0.00114889	0.00211856	0.00320981	0.00385871	0.00513561	0.000846483	0.00323071	0.00180454	0.00463258	0.0159867	0.001973	0.00346269	0.00219077	0.00468799	0.00437177	0.000306904	0.00657944	0.00438977	0.0059626	0.00661979	0.277299
90	-554.1478	-819.7204	265.5726	0.853904	0.000611331	0.00599592	0.00412266	0.000930495	0.00676491	0.0149416	0.00329985	0.000248713	0.000250681	0.00335794	0.000365499	0.000431492	0.0048539	0.00124239	0.0276658	0.00100967	0.00186183	0.00246569	0.00417985	0.00451327	0.000743905	0.00283921	0.00158586	0.0040712	0.0140494	0.00173391	0.00110473	0.00192529	0.00411989	0.00384199	0.000269713	0.00578213	0.00385781	0.00524004	0.0058176	0.2457827
96	-564.6379	-830.1975	265.5596	0.83524	0.000722614	0.00708738	0.00487312	0.00109988	0.00799635	0.0176615	0.00390054	0.000293987	0.000296314	0.00396919	0.000432032	0.000510038	0.00573748	0.00146854	0.0327019	0.00119346	0.00220074	0.00291453	0.00494072	0.00533484	0.00087932	0.00335604	0.00187454	0.00481229	0.00867592	0.00204954	0.00130582	0.00227576	0.00486985	0.00454136	0.00031881	0.00683468	0.00456006	0.00619391	0.0068766	0.2396748
102	-562.6907	-828.2504	265.5596	0.829393	0.000717555	0.00703777	0.00531122	0.000418565	0.00794037	0.0175379	0.00387323	0.000291929	0.000294239	0.00324789	0.000429007	0.000109492	0.00789179	0.00145826	0.032473	0.00746714	0.00218534	0.00289413	0.00490613	0.00529749	0.000873165	0.00333254	0.00186142	0.0047786	0.00661437	0.00249152	0.00129668	0.00225983	0.00483576	0.00450957	0.00167708	0.00678683	0.00452814	0.00615055	0.00682846	0.2396748
108	-571.3572	-836.9314	265.5741	0.826427	0.000714989	0.0070126	0.00529223	0.000417068	0.00891216	0.0174752	0.00385938	0.000290885	0.000293187	0.00323627	0.000427473	0.0001091	0.0160469	0.00145305	0.0192454	0.00744044	0.00217752	0.00288378	0.0069025	0.00527855	0.000870042	0.00332063	0.00185477	0.00476152	0.00659071	0.00248261	0.00129205	0.00225175	0.00481847	0.00998331	0.00167109	0.00676256	0.00451194	0.00612855	0.00680404	0.2465384
114	-566.11	-831.6739	265.5639	0.837054	0.000724183	0.00710277	0.00377358	0.000685763	0.00902676	0.0176999	0.00390901	0.000294625	0.000296957	0.00327789	0.00043297	0.000110503	0.0162532	0.00147173	0.00532677	0.00753611	0.00266106	0.00292086	0.00699126	0.00534642	0.00088123	0.00213418	0.00187861	0.00482274	0.00667546	0.00251453	0.00257378	0.00442011	0.00488043	0.0101117	0.00169258	0.00684952	0.00456996	0.00620736	0.00689153	0.2416447
120	-569.8721	-835.5247	265.6526	0.825529	0.000714212	0.0100296	0.00372163	0.000690446	0.00876652	0.0174562	0.00385519	0.000290569	0.000292868	0.00323276	0.000427009	7.6042e-05	0.0160294	0.00145147	0.00525343	0.00743235	0.00262442	0.00288065	0.006895	0.0071968	0.000869097	0.0021048	0.00185275	0.00475634	0.00658355	0.00247991	0.0115129	0.00435925	0.00481323	0.00997246	0.00166927	0.00675521	0.00450704	0.00612189	0.00679664	0.2920789
126	-564.1062	-829.6745	265.5684	0.821471	0.000710701	0.00998029	0.00370333	0.000816712	0.00872342	0.0173704	0.00155057	0.00028914	0.000291429	0.00321686	0.00042491	4.91256e-05	0.0159506	0.00144433	0.0052276	0.00739581	0.00261151	0.00286649	0.0068611	0.00716142	0.000864824	0.00209445	0.00184364	0.00473296	0.00655119	0.00244791	0.0114563	0.00879098	0.00478957	0.00992344	0.00166106	0.006722	0.00715015	0.0060918	0.00676323	0.243764
132	-554.5686	-820.1331	265.5645	0.827213	0.000437408	0.0100501	0.00372922	0.000822421	0.0124052	0.0174918	0.00170031	0.000291161	0.000293466	0.00323935	0.00042788	4.94689e-05	0.0160621	0.00145443	0.00526415	0.00744751	0.00262977	0.00288652	0.00690906	0.00411525	0.000870869	0.00210909	0.00185653	0.00476604	0.00659698	0.00246502	0.0115364	0.00885243	0.00482305	0.00261755	0.00167268	0.00676899	0.00720013	0.00613438	0.00681051	0.2419445
138	-562.9353	-828.528	265.5927	0.836976	0.00044257	0.0101687	0.00377323	0.000832127	0.0125516	0.0176982	0.00172038	0.000294598	0.000514625	0.00327758	0.00043293	5.00528e-05	0.0162517	0.00147159	0.00532627	0.00361479	0.00266081	0.00292059	0.00699061	0.00110155	0.000803557	0.00213398	0.00187844	0.00482229	0.00667484	0.00249411	0.0116725	0.00895691	0.00487997	0.00264844	0.00312991	0.00684888	0.000888138	0.00620678	0.00689089	0.25588
144	-569.3194	-834.9732	265.6538	0.848444	0.000448634	0.010308	0.00382493	0.000843529	0.00150748	0.0179407	0.00174395	0.000298634	0.000521676	0.00332249	0.000438862	5.07386e-05	0.0164744	0.00149176	0.00539925	0.00555957	0.00269726	0.00296061	0.00708639	0.00111664	0.000814567	0.00216322	0.00190418	0.00488837	0.00676629	0.00252829	0.0109343	0.00559703	0.00494683	0.00268473	0.0031728	0.00694272	0.000900306	0.00629182	0.0069853	0.2929569
150	-559.0038	-824.5806	265.5769	0.843531	8.47968e-05	0.0102483	0.00380278	0.000838644	0.00149875	0.0178368	0.00173385	0.000296905	0.000518655	0.00164187	0.00043632	5.04448e-05	0.016379	0.00148312	0.00536799	0.00552738	0.00268165	0.00294346	0.00704536	0.00111018	0.000809851	0.00215069	0.00189315	0.0126732	0.00672711	0.00251365	0.010871	0.00556462	0.00491819	0.00266919	0.00315442	0.00690252	0.000895093	0.00625539	0.00694485	0.2478681
