Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	tree_length
0	-845.5586	-1015.291	169.7324	1.406573	1.24288	1.817637
6	-849.4417	-1018.883	169.441	1.083188	0.7732427	2.519551
12	-859.1886	-1029.137	169.9483	1.050774	0.8966756	2.138295
18	-849.479	-1019.988	170.5089	0.8484821	0.9575132	1.858157
24	-861.7048	-1031.847	170.1418	0.9726785	1.139722	1.89999
30	-859.9411	-1030.254	170.3134	0.7993101	1.139722	1.89999
36	-878.0747	-1047.896	169.821	1.12822	1.237368	1.945865
42	-862.6729	-1033.192	170.519	0.9133431	1.196284	1.638787
48	-854.992	-1024.9	169.9078	1.233964	0.9673883	1.998644
54	-865.2211	-1035.031	169.8102	1.233964	0.9249704	2.09132
60	-869.6421	-1039.307	169.6645	1.000594	0.9347259	2.328991
66	-864.6181	-1034.999	170.3813	0.9072808	1.347327	1.633538
72	-869.229	-1038.108	168.8788	1.878573	1.483451	1.942359
78	-857.166	-1026.845	169.6786	0.8746867	1.072828	2.311982
84	-857.7748	-1027.274	169.4995	1.258503	0.9559561	2.257355
90	-855.5806	-1025.595	170.0145	1.233204	0.8669583	1.994985
96	-874.6119	-1044.213	169.6008	1.949811	1.039534	1.708446
102	-867.3479	-1037.248	169.9001	1.383096	1.143844	1.785598
108	-858.3542	-1027.75	169.3955	1.473058	0.9810822	2.175298
114	-863.4689	-1033.186	169.7174	1.09292	1.248813	2.030904
120	-866.0509	-1036.248	170.1974	0.9169094	0.9446286	2.030904
126	-855.9292	-1026.133	170.2041	1.234443	1.248741	1.597594
132	-855.8175	-1025.746	169.9287	1.076685	1.081653	2.012357
138	-860.2117	-1030.556	170.3441	0.9410929	1.113446	1.80101
144	-857.1903	-1027.204	170.0134	1.094206	1.291164	1.80101
150	-863.4043	-1033.591	170.1863	1.115422	1.293885	1.662735
156	-862.1576	-1032.434	170.2768	0.921936	1.396549	1.662735
162	-871.2901	-1041.47	170.1798	1.153452	1.181163	1.720545
168	-870.6393	-1040.222	169.5825	1.153452	1.080773	2.190041
174	-866.3109	-1036.341	170.0298	1.149871	1.034945	1.927133
180	-875.9758	-1046.066	170.0902	1.090688	1.059877	1.90921
186	-872.9937	-1042.747	169.7532	1.090688	1.004596	2.169154
192	-861.7708	-1031.218	169.447	1.453519	1.270966	1.962293
198	-856.6452	-1026.463	169.8176	0.838711	1.310739	2.091015
204	-856.4504	-1026.836	170.3854	0.9310679	1.122966	1.772674
210	-859.0053	-1029.072	170.0672	1.176672	1.063704	1.864195
216	-850.8676	-1020.867	169.9994	1.045951	1.020329	2.02652
222	-864.8623	-1034.319	169.4567	1.468568	0.8785417	2.204831
228	-859.6234	-1029.595	169.9712	0.8687339	0.9529972	2.204831
234	-870.0423	-1039.984	169.9417	0.9124603	1.064525	2.123213
240	-880.269	-1050.144	169.8746	1.024515	1.064525	2.09386
246	-874.0696	-1043.456	169.3862	1.489709	1.064525	2.116743
252	-863.1997	-1033.193	169.9935	0.8505693	0.9893562	2.178431
258	-876.8631	-1046.67	169.8065	1.262605	1.078678	1.973232
264	-880.0446	-1050.172	170.127	0.7909777	1.290195	1.92976
270	-872.9279	-1042.651	169.723	1.440566	1.004071	1.9644
276	-870.7767	-1040.915	170.1381	1.268549	1.156475	1.687374
282	-868.0081	-1037.408	169.4002	1.398835	1.215877	2.064628
288	-867.0602	-1036.805	169.7445	1.001267	1.067008	2.192241
294	-873.1843	-1043.294	170.11	1.001267	1.094977	1.932416
300	-859.0172	-1029.185	170.1674	1.024837	1.171155	1.825381
306	-861.3692	-1031.089	169.7199	1.302582	1.280942	1.868752
312	-857.3071	-1027.164	169.8569	1.218124	1.303384	1.815913
318	-867.4603	-1037.56	170.1001	0.9227087	1.03043	2.034648
324	-864.5408	-1034.365	169.824	1.045025	0.9830267	2.166748
330	-859.4605	-1028.667	169.2064	1.213772	0.782351	2.57932
336	-871.1775	-1040.826	169.6489	1.394987	1.12985	1.9588
342	-872.4816	-1041.964	169.4829	1.409289	0.9810376	2.157752
348	-854.6	-1024.849	170.249	0.9327173	0.9899143	1.955709
354	-857.6967	-1027.839	170.1421	0.9296833	0.8341632	2.131578
360	-867.6431	-1037.608	169.9647	0.674826	1.379932	2.050991
366	-875.0938	-1045.521	170.4275	0.7121819	0.868465	2.060586
372	-875.7929	-1044.767	168.9742	1.461132	0.7986248	2.565241
378	-867.1653	-1036.734	169.5691	1.453246	1.121325	1.980881
384	-873.5011	-1043.949	170.448	0.8997853	1.069204	1.788162
390	-862.2436	-1032.592	170.3487	0.7376671	1.324032	1.789835
396	-870.5205	-1040.428	169.9072	1.444789	1.208652	1.693975
402	-863.9347	-1033.874	169.9391	1.087365	1.551332	1.675352
408	-853.9335	-1023.858	169.925	1.328635	1.122638	1.819328
414	-862.7123	-1032.952	170.2397	0.8668061	1.191407	1.869926
420	-859.6795	-1029.504	169.8241	1.115376	1.110254	2.037189
426	-866.7918	-1036.822	170.03	0.8212559	1.087793	2.109213
432	-860.2202	-1029.629	169.409	1.548334	1.217407	1.964119
438	-862.5986	-1032.813	170.2146	1.096853	1.49815	1.506231
444	-858.8131	-1028.114	169.3013	2.008638	1.384236	1.640568
450	-860.7847	-1030.644	169.8598	1.0006	0.9006948	2.225672
456	-857.1084	-1026.853	169.7448	1.535165	1.171674	1.774394
462	-853.8251	-1023.391	169.5654	1.382788	1.412305	1.831583
468	-850.9864	-1021.216	170.2298	0.9485226	1.412305	1.66609
474	-857.9937	-1027.556	169.5622	1.394946	1.310544	1.895389
480	-855.6813	-1025.612	169.9307	0.8969361	1.025434	2.165994
486	-868.4905	-1038.544	170.0534	1.197258	1.356485	1.65503
492	-864.1671	-1034.025	169.8575	1.232442	1.140598	1.917101
498	-867.1231	-1037.428	170.3047	1.024166	1.475763	1.509868
504	-881.5878	-1051.378	169.7899	1.574154	1.393964	1.55744
510	-865.164	-1035.237	170.0727	0.8761051	1.01624	2.092657
516	-860.3901	-1030.316	169.9255	1.048516	0.8721934	2.170572
522	-861.6111	-1031.143	169.5322	1.407546	0.8853838	2.188957
528	-855.6051	-1026.165	170.5597	1.064851	1.024698	1.624018
534	-854.8342	-1025.2	170.3661	1.064851	1.076719	1.724959
540	-867.9808	-1037.593	169.6126	1.785919	1.140651	1.729414
546	-869.5553	-1039.632	170.0765	1.091253	1.448884	1.647588
552	-856.6601	-1026.551	169.8905	1.305971	1.328203	1.715344
558	-864.5457	-1034.478	169.9325	1.305971	0.9168511	1.968939
564	-856.1959	-1026.119	169.9235	0.8740886	0.9936823	2.20594
570	-862.8499	-1032.812	169.9618	1.067173	1.172226	1.935848
576	-860.8909	-1030.853	169.9624	1.067173	1.107655	1.97886
582	-846.1095	-1016.053	169.9435	1.162404	1.327866	1.777041
588	-845.9139	-1015.785	169.8713	1.262603	1.226581	1.828896
594	-857.3014	-1027.055	169.7531	1.200399	1.017992	2.089382
600	-863.5983	-1033.686	170.088	0.8137624	1.017992	2.121711
606	-864.5099	-1034.189	169.6791	1.241133	1.002642	2.121711
612	-871.3727	-1041.206	169.8331	1.337158	1.130124	1.871569
618	-864.8378	-1035.19	170.3517	0.9222133	1.130124	1.797246
