Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-2990.667	-3153.222	162.5549	0.01648963	0.9126458	0.8628958	0.8814958	0.547149	0.452851	0.508427	0.491573	5.538787
6	-2994.034	-3157.718	163.6842	0.1424708	0.9279653	0.7792712	0.9921769	0.547149	0.452851	0.508427	0.491573	4.819441
12	-2983.213	-3145.958	162.7448	0.06004594	1.014874	0.8632407	0.9921769	0.559413	0.440587	0.477221	0.522779	5.294728
18	-2994.402	-3158.407	164.0043	0.0714728	0.9944728	0.838227	0.9850978	0.512641	0.487359	0.536838	0.463162	4.613973
24	-2992.055	-3155.729	163.674	0.2292623	0.7906134	0.8630448	1.064819	0.537779	0.462221	0.536838	0.463162	4.766566
30	-2998.806	-3161.485	162.6786	0.2099631	1.051555	0.8628437	1.064819	0.584389	0.415611	0.475391	0.524609	5.192426
36	-3006.911	-3169.846	162.9354	0.2127095	1.075379	1.009584	0.9700922	0.538258	0.461742	0.563066	0.436934	5.004205
42	-3007.511	-3169.79	162.2796	0.3153042	0.883639	0.9761832	0.9688463	0.52462	0.47538	0.540664	0.459336	5.431575
48	-3004.892	-3167.573	162.681	0.2048655	0.914703	0.8622769	0.9852577	0.52462	0.47538	0.545516	0.454484	5.30805
54	-3003.672	-3166.828	163.1563	0.1145103	0.9626471	0.7928916	0.9059054	0.505823	0.494177	0.53238	0.46762	5.148445
60	-3003.79	-3167.31	163.5201	0.1510616	0.9031625	0.9111075	1.002726	0.557816	0.442184	0.502873	0.497127	4.84301
66	-3010.417	-3174.203	163.7858	0.1181926	1.031934	0.8160432	1.008683	0.611669	0.388331	0.473041	0.526959	4.701623
72	-2998.035	-3161.205	163.1696	0.02274157	0.9876206	0.8832024	0.989788	0.557966	0.442034	0.473041	0.526959	5.085853
78	-2998.314	-3161.384	163.0696	0.1427911	0.8251521	0.9561384	0.8703707	0.540541	0.459459	0.459513	0.540487	5.189098
84	-3005.193	-3167.301	162.1081	0.1301399	1.143006	0.7419998	0.9143348	0.566742	0.433258	0.454394	0.545606	5.646589
90	-3006.357	-3170.01	163.6533	0.1161314	1.058714	0.8730811	0.8829289	0.599075	0.400925	0.454394	0.545606	4.799173
96	-2995.96	-3159.715	163.7553	0.2147768	0.8761605	0.7673853	0.9429689	0.502249	0.497751	0.474578	0.525422	4.800168
102	-2993.454	-3156.422	162.9679	0.2206522	1.013349	0.8333912	1.021807	0.502249	0.497751	0.51708	0.48292	5.078932
108	-3002.885	-3166.266	163.3813	0.2659383	0.8267534	0.8333912	1.018049	0.680918	0.319082	0.56954	0.43046	4.973386
114	-2999.024	-3162.52	163.4964	0.2035089	0.8267534	0.8483251	1.018049	0.534741	0.465259	0.507435	0.492565	4.892823
