Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-60.98723	-230.5905	169.6032	0.8500484	0.5305092	0.7235918	1.515237	1.209728
6	-63.76703	-233.5567	169.7897	0.1892715	0.5640129	0.6039693	1.613541	1.568394
12	-67.19728	-236.9967	169.7994	0.4642866	0.692004	0.6806495	1.559895	1.253377
18	-52.73712	-223.2622	170.5251	0.02964623	0.9817183	0.4657531	1.012872	1.362948
24	-61.04825	-231.7158	170.6675	0.0263688	0.855892	0.6225924	1.090612	1.196849
30	-83.84787	-251.5282	167.6803	2.119537	0.7428314	0.8204408	1.435766	1.570209
36	-72.66988	-241.4823	168.8124	0.9083884	0.3686931	1.092718	1.4123	1.627299
42	-67.22999	-236.5493	169.3193	0.8584474	0.3959277	0.4762682	2.397706	0.8731155
48	-73.17528	-242.8276	169.6524	0.1547321	0.1922707	0.6039087	2.397706	0.954184
54	-66.1993	-237.1399	170.9406	0.08351976	0.5117674	0.6894632	0.6259622	1.497749
60	-78.52447	-248.4467	169.9222	0.04709476	0.5117674	0.3634045	1.092259	2.046785
66	-71.04572	-240.8978	169.8521	0.3541162	0.2802188	1.372094	1.227645	1.146342
72	-71.18016	-241.0611	169.8809	0.3541162	0.4048197	0.7197047	1.227645	1.651238
78	-57.5413	-227.6484	170.1071	0.4353524	0.6483751	0.6351027	1.179938	1.398327
84	-58.53133	-228.6233	170.092	0.2498027	0.3700443	0.8211689	1.051057	1.634836
90	-73.66704	-240.5796	166.9126	2.365612	0.5072833	0.8211689	2.047638	1.645924
96	-81.69407	-251.2889	169.5948	0.5411119	0.4016201	0.3455222	1.602402	1.613975
102	-82.74093	-251.521	168.78	0.05032617	0.6144311	3.442964	1.104415	0.9233799
108	-76.02481	-245.8575	169.8327	0.06934297	0.4235141	0.9781403	1.723489	1.334031
114	-80.48028	-250.4793	169.999	0.01163483	0.3437336	0.9261167	1.136025	1.734473
120	-67.486	-237.5058	170.0198	0.05425163	1.049638	0.3604142	1.007633	1.694707
126	-69.9613	-239.7235	169.7622	0.4432523	0.4568787	0.2814737	2.354896	0.8635038
132	-65.41204	-235.6974	170.2853	0.2210402	0.4568787	0.2814737	1.621577	1.274271
138	-72.08628	-239.4777	167.3915	1.819359	0.4235565	0.5219479	2.546716	1.552219
144	-70.53383	-240.2895	169.7557	0.2923074	0.2469903	0.3997954	2.197472	1.15433
150	-61.67758	-232.2847	170.6071	0.1830357	0.2469903	0.3742386	1.673071	0.9493696
156	-76.96445	-247.113	170.1485	0.5180602	0.2273852	0.3750216	1.820253	0.8832593
162	-77.58264	-247.1455	169.5629	0.2985405	0.2835015	0.5469073	1.820253	1.5775
168	-75.33706	-244.8588	169.5218	0.6249598	0.2113207	0.2188077	1.35886	1.5775
174	-71.50987	-241.3828	169.8729	0.1961919	0.743515	0.2422761	1.528014	1.475128
180	-71.91556	-240.5743	168.6587	0.3421094	0.5779747	1.581398	1.790683	1.456134
186	-76.54345	-246.0939	169.5505	0.2050115	0.6448227	1.581398	0.9806344	1.456134
192	-76.49727	-245.5444	169.0472	0.1610516	0.1869682	1.44572	2.037849	1.078798
198	-73.68075	-243.7262	170.0454	0.2132966	0.1851276	0.7089851	2.037849	0.6803375
204	-75.14453	-242.8622	167.7177	0.2132966	1.128109	0.6673804	3.517226	1.219056
210	-77.88918	-247.4673	169.5781	0.05665247	0.5573609	0.5208941	1.169076	2.155358
216	-74.7153	-244.4487	169.7334	0.06333169	0.3812082	0.8899129	1.340877	1.767217
222	-80.19158	-248.5701	168.3785	1.138322	0.3069642	1.880201	1.658426	0.9706493
228	-82.91237	-251.7759	168.8635	0.730552	0.8875697	0.5176432	2.050211	1.352455
234	-64.9575	-234.583	169.6255	1.263935	0.4848582	0.3565432	1.558349	1.006958
240	-51.56189	-221.654	170.0921	0.1718185	0.9046277	0.529771	1.074325	1.566277
246	-64.96722	-235.6638	170.6966	0.4002044	0.2745649	0.6461882	1.074325	1.114691
252	-65.63016	-234.1999	168.5698	0.7530156	0.8100627	0.7391778	2.507789	1.102887
258	-70.18899	-241.0879	170.8989	0.3065692	0.3840251	0.3137018	0.8801633	1.345423
264	-73.86787	-243.4635	169.5956	0.4704916	0.2622778	0.2905308	2.208841	1.126033
270	-68.97941	-238.6889	169.7095	0.4338214	0.1446339	0.6079361	1.676465	1.106388
276	-65.64683	-235.6604	170.0136	0.5399768	0.2439235	0.7256482	1.229439	1.346333
282	-81.39434	-250.2808	168.8864	0.3594289	0.5705068	1.075899	1.144434	2.082242
288	-69.84442	-238.7701	168.9257	1.661125	0.2858055	0.5282618	1.519452	1.260787
294	-79.73675	-249.3239	169.5872	0.2091512	0.5761653	1.095103	1.083159	1.734526
300	-71.93911	-239.0806	167.1415	1.517928	0.1621607	2.759849	0.4196749	1.824957
306	-78.88659	-246.8732	167.9866	1.51622	0.2695271	2.128674	0.4841226	1.733762
312	-79.50422	-248.769	169.2648	0.07010824	0.2298839	1.35728	1.278611	1.733762
318	-63.9777	-234.2832	170.3055	0.07258344	0.2945292	0.6020348	1.278611	1.571257
324	-60.076	-229.7253	169.6493	0.2642055	0.7013357	0.609879	1.433307	1.658222
330	-71.64564	-240.4881	168.8425	0.2156523	0.2733523	1.624067	2.282685	1.005926
336	-67.18211	-236.578	169.3959	0.6935176	0.1978515	0.6410639	1.90283	1.145025
342	-74.31285	-241.4713	167.1585	0.7951035	0.1100816	0.2358496	3.925324	0.7502505
348	-57.76048	-226.8266	169.0661	0.6651572	0.1825207	0.7827544	2.514176	0.6180086
354	-69.21478	-238.4938	169.279	0.9058789	0.3944421	0.3878758	2.45673	0.8320721
360	-71.75611	-239.7755	168.0194	2.047804	0.4164412	0.3878758	2.242331	1.162853
366	-75.12921	-242.0974	166.9682	1.649296	0.9538952	0.6360592	3.304731	0.9668139
372	-60.2259	-227.6557	167.4298	1.72631	0.2057207	0.7525723	3.197162	0.6121514
378	-59.15983	-229.4586	170.2987	1.15219	0.5096194	0.5896588	1.06961	0.7799953
384	-68.43772	-238.4895	170.0517	0.2269186	0.2858503	0.5896588	0.9222434	1.894056
390	-72.83639	-242.75	169.9136	0.2089796	0.7816916	0.5512755	1.424711	1.489267
396	-67.48184	-237.4396	169.9578	0.3110715	0.7149342	0.3421995	1.277927	1.595103
402	-71.6745	-242.2106	170.5361	0.0708598	0.6633127	0.8368368	1.285669	1.085783
408	-67.53248	-236.8587	169.3262	0.2134708	0.5450956	0.3836743	3.089445	0.7476546
414	-66.41193	-236.902	170.4901	0.266951	0.5292252	0.6623703	1.270758	1.207607
420	-55.55913	-225.6527	170.0936	0.2977476	0.7355349	0.7059591	1.423035	1.207607
426	-64.9978	-235.0081	170.0103	0.1675117	0.7430195	0.463954	1.169484	1.701907
432	-70.8033	-240.0203	169.217	0.1112205	1.017478	0.4721579	1.215193	2.062668
438	-67.5211	-237.7793	170.2582	0.5477249	0.5878999	0.4721579	1.056957	1.420099
444	-80.59137	-249.4835	168.8921	0.8107526	0.9278533	0.5060508	0.7624232	2.159651
450	-73.03126	-243.4173	170.386	0.0589634	0.4293452	0.5169086	1.648667	1.293751
456	-72.65867	-242.8626	170.2039	0.01363669	0.6802348	0.447657	1.489485	1.487729
462	-63.26918	-233.7023	170.4331	0.1567336	0.9932465	0.4289705	0.8203314	1.487729
468	-70.23809	-240.388	170.1499	0.2041922	1.17399	0.4298607	1.033699	1.366065
474	-59.57837	-229.526	169.9477	0.258715	1.17399	0.4298607	1.541868	1.05814
480	-67.30937	-237.361	170.0516	0.2678522	0.3941337	0.4590275	1.172797	1.773661
486	-55.93709	-226.3492	170.4121	0.1049743	0.9889705	0.5964037	1.116486	1.230995
492	-58.67673	-228.2317	169.555	0.06889926	0.4006853	2.107902	1.48231	0.8467073
498	-56.78741	-226.9629	170.1755	0.0687243	0.3116152	0.3956439	2.455506	0.7340732
504	-65.19017	-234.3013	169.1111	0.04154474	0.3610689	2.018619	1.105403	1.640545
510	-74.04139	-243.2436	169.2022	0.450131	1.380745	1.088572	0.5918549	1.640545
516	-59.25387	-229.623	170.3691	0.4516984	0.3674347	0.745964	1.284894	1.130031
522	-63.07445	-233.2209	170.1465	0.402032	0.726945	0.7220347	1.615246	0.8594494
528	-65.27743	-235.1985	169.9211	0.7519216	0.5332697	0.5213331	1.820372	0.8594494
534	-65.56027	-235.4215	169.8613	0.3517557	0.5874232	0.378568	1.484645	1.567715
540	-65.89783	-235.7231	169.8253	0.004913817	1.011403	0.7602132	1.59865	1.26068
546	-65.29822	-236.1253	170.8271	0.0003443162	0.6137341	0.3227627	1.256176	1.244514
552	-68.5487	-238.841	170.2923	0.1877062	0.8107033	0.5491614	1.350696	1.244514
558	-67.96362	-235.664	167.7004	1.498154	1.624464	0.8075067	1.960387	0.9191226
564	-74.6116	-243.5008	168.8892	1.222485	0.9543555	0.9151364	0.9994605	1.437881
570	-66.43338	-236.4742	170.0408	0.1631332	0.4332839	0.631151	1.617769	1.437881
576	-56.6981	-227.1756	170.4775	0.1084724	0.579864	0.631151	1.561417	1.092716
582	-55.74981	-224.2329	168.4831	0.7004562	0.4031301	0.4635765	3.149666	1.122374
588	-46.19298	-216.1996	170.0066	0.236889	0.4172425	0.3326858	1.962172	1.248274
594	-48.15198	-218.3338	170.1818	0.6187681	0.5972793	0.4814453	1.794651	0.6779528
600	-61.24231	-230.7065	169.4642	0.1457047	0.4911997	0.3970131	2.997091	0.8241351
606	-47.23648	-217.008	169.7715	0.4279066	0.6187191	0.9745038	0.952631	1.601257
612	-57.83462	-228.2142	170.3796	0.05228277	0.631461	0.3075399	1.080475	1.664179
618	-65.35544	-234.935	169.5795	0.353611	0.3568825	0.6882828	2.037303	1.290756
624	-64.46151	-234.3618	169.9003	0.8269814	0.3526734	0.6882828	0.9475854	1.520108
630	-61.6058	-230.7773	169.1715	0.9803364	0.6834128	1.198583	1.318881	1.126003
636	-57.27718	-227.3701	170.0929	0.2037059	0.3941632	0.7244853	1.888801	1.073393
642	-59.56344	-229.3833	169.8199	0.3209477	0.5984041	0.4537473	1.73065	1.413989
648	-66.30184	-236.2181	169.9163	0.3420307	0.4688728	0.476939	0.7153942	2.099011
654	-61.31824	-230.9505	169.6323	0.4825025	0.405927	0.4023701	2.413617	0.9550804
660	-54.65094	-224.3896	169.7386	0.1303053	0.2591287	0.5493128	2.413617	1.06694
666	-51.38164	-220.626	169.2443	0.114759	0.2187627	1.164807	2.622903	0.6038533
672	-56.37065	-225.7688	169.3981	0.7262718	0.5532817	0.5228763	2.236855	0.9869597
678	-63.90661	-231.4514	167.5448	0.469087	0.1759539	1.119524	3.874714	0.6078856
684	-65.48312	-234.4525	168.9694	0.2677569	0.2626881	0.7905603	3.213792	0.5005186
690	-68.98539	-236.5916	167.6062	0.6188323	0.07549178	0.9419146	2.875493	0.4584091
696	-66.82832	-234.8059	167.9775	1.042379	0.07549178	0.4705294	2.49229	0.4584091
702	-60.57102	-230.4288	169.8577	0.3851649	0.4728453	0.4705294	2.076624	1.106763
708	-66.76353	-237.0693	170.3057	0.09502148	0.5019071	0.4705294	1.752924	1.236899
714	-63.68041	-233.6059	169.9255	0.598989	0.5830024	0.3294789	1.468807	1.340545
720	-66.70253	-236.4345	169.732	0.1413929	0.7371011	1.021708	1.468807	1.340545
726	-61.97129	-232.6582	170.6869	0.1276393	0.4793088	0.445275	1.468807	1.146953
732	-68.31822	-239.0056	170.6874	0.1276393	0.2666696	0.559292	1.596915	0.9401119
738	-70.35287	-240.5607	170.2078	0.0007010183	0.7359242	0.5832315	1.363457	1.48522
744	-70.57348	-240.0647	169.4912	0.5787607	0.4416064	1.768251	1.009054	1.154462
750	-59.2324	-229.0043	169.7719	0.3522331	0.5599268	0.9711982	1.303663	1.43293
756	-49.50731	-219.279	169.7717	0.07594155	0.8915558	0.6356804	1.250566	1.688962
762	-75.12005	-243.8874	168.7674	0.06540836	0.7653868	0.4610613	3.506377	0.8473882
768	-74.44966	-243.3202	168.8705	0.03276526	0.5524207	0.6659616	3.506377	0.8024874
774	-77.70253	-247.5029	169.8004	1.09706	0.3106017	0.8844063	0.7417376	1.393496
780	-64.73364	-234.2647	169.531	0.1328277	0.8404318	1.157131	0.9348388	1.719421
786	-70.22474	-239.7001	169.4754	0.188214	0.5285386	1.103703	1.300746	1.693264
792	-66.24262	-234.7912	168.5485	1.221079	0.9500649	1.729044	0.6467328	1.37338
798	-63.24726	-232.79	169.5427	0.6677257	0.8218436	0.8197275	1.03456	1.507394
804	-78.25663	-247.5679	169.3113	0.8708802	0.252134	0.7304037	1.782012	1.204288
810	-74.16978	-242.9923	168.8226	0.4935996	0.6971017	0.7419183	2.4936	1.213371
816	-70.32009	-240.4113	170.0912	0.420336	0.4246217	0.6310675	1.386678	1.381104
822	-85.22224	-255.1587	169.9365	0.7355056	0.2125568	0.6310675	1.296362	1.209682
828	-70.29715	-239.686	169.3888	0.08725787	0.5723073	0.7892152	2.399374	1.209682
834	-67.73338	-236.7627	169.0294	0.6369038	0.2994929	0.4244272	2.894048	0.8958975
840	-53.49919	-222.8074	169.3082	0.05361027	1.501754	0.5284966	2.280717	0.7622146
846	-60.56673	-230.3888	169.8221	0.5174942	0.486472	1.559917	1.281417	0.7532771
852	-56.17776	-225.8514	169.6737	0.5174942	0.2828889	0.8422365	1.788702	1.128384
858	-57.81323	-227.1075	169.2943	0.6237936	0.2459382	0.5289242	2.714668	0.6081416
864	-53.37424	-221.383	168.0088	0.2073205	0.1558703	1.012838	3.694029	0.5684743
870	-60.63016	-230.7016	170.0714	0.2073205	0.3351381	1.110929	1.752493	0.8309496
876	-75.57688	-243.7662	168.1893	0.841014	0.189289	0.780729	3.091376	0.856413
882	-65.75751	-235.3958	169.6383	0.2322682	0.4234589	0.3970826	2.751434	0.8451871
888	-64.37047	-233.0288	168.6583	0.4105761	1.434701	0.8891848	2.250377	0.8451871
894	-78.81694	-247.5789	168.7619	0.900084	0.9815442	0.3904483	1.734705	1.514104
900	-76.37604	-244.6559	168.2798	0.3459092	0.6191524	0.7541356	3.658104	0.7909611
906	-69.99437	-240.6375	170.6432	0.03061378	0.3849601	0.8630517	1.102311	1.312218
912	-70.02227	-240.114	170.0917	0.3419419	0.3849601	0.8543522	1.277432	1.370866
918	-66.52977	-236.2001	169.6703	0.04475532	1.290744	0.350876	1.457747	1.452475
924	-58.35441	-228.0358	169.6814	0.08091046	0.5568668	0.5379285	2.103394	1.404736
930	-62.20068	-231.3141	169.1134	0.6896008	0.9078369	0.6916688	2.042117	1.040211
936	-68.15365	-238.3732	170.2196	0.197673	0.6635153	0.2864202	1.448253	1.368019
942	-63.66905	-232.9705	169.3015	0.9607692	0.1988436	0.6059449	1.827969	1.085921
948	-67.50675	-235.3436	167.8369	0.9607692	0.1482255	1.435489	2.560681	0.7609186
954	-57.08889	-226.26	169.1711	0.2941352	0.2247206	1.37039	2.324102	0.6196167
960	-56.86861	-227.1633	170.2947	0.3115008	0.2882019	0.9390307	1.303558	1.109217
966	-61.05558	-229.5924	168.5368	0.4484159	0.287468	0.6294001	3.218814	1.109217
972	-60.8254	-231.2124	170.387	0.1639163	0.3127563	0.6681518	1.285147	1.401973
978	-69.52714	-238.9354	169.4083	0.7706942	0.7904483	1.078564	1.285147	1.148286
984	-69.1319	-238.8049	169.673	0.4879564	0.264681	0.9150685	1.532923	1.293936
990	-67.50659	-236.1034	168.5968	1.134097	0.435104	1.632561	0.4514823	1.919317
996	-62.64588	-232.4222	169.7763	0.271566	0.435104	1.908217	1.177053	0.8933432
1002	-60.42958	-230.4287	169.9991	0.0353867	1.145674	0.6951105	1.580872	1.029888
1008	-61.13092	-230.0352	168.9043	0.5852836	0.7357973	0.4276865	1.617238	1.884262
1014	-67.15472	-232.4153	165.2606	2.436575	1.41802	0.9189087	1.617238	2.352634
1020	-66.27492	-231.3904	165.1155	2.437924	1.592754	0.6286859	1.112043	2.824426
1026	-61.82134	-228.6708	166.8494	2.437924	0.6219286	0.2130447	1.68568	1.95077
1032	-53.27731	-223.8187	170.5413	0.1733331	0.8618018	0.4757632	0.8836982	1.427931
1038	-54.85521	-224.5825	169.7273	0.2050895	1.362855	0.4264257	1.47872	1.196715
1044	-65.38785	-233.7229	168.335	0.6468778	0.6495227	1.412347	1.791399	1.544016
1050	-64.6419	-234.3697	169.7278	0.8399519	0.6495227	0.3660655	1.402367	1.319428
1056	-63.08928	-232.584	169.4947	1.611118	0.4906496	0.5092855	1.193084	1.095799
1062	-63.30308	-232.9992	169.6961	0.2506164	0.5283021	0.6864511	2.253589	1.03251
1068	-62.01117	-229.3715	167.3603	1.996223	0.9663745	0.1680798	1.662733	1.578818
1074	-73.76739	-241.9384	168.171	0.5375271	0.5299912	0.6789982	3.359936	1.159041
1080	-56.10716	-224.7933	168.6862	1.797849	1.511331	0.3974663	0.8031088	1.189124
1086	-58.53452	-228.2808	169.7462	1.423625	0.6441657	0.3403732	1.005188	1.148383
1092	-57.1791	-226.2185	169.0394	0.5550797	0.7851631	0.6681156	1.534299	1.721064
