Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-1614.244	-1784.407	170.1628	0.8111332	0.9814172	0.5963609	1.749886
6	-1607.094	-1777.404	170.3097	0.9595916	0.6741693	0.7405194	1.650657
12	-1607.854	-1778.116	170.2612	0.7949153	0.7305319	0.6664696	1.814765
18	-1614.431	-1784.371	169.9407	0.8693595	0.906546	0.7524968	1.807957
24	-1607.588	-1777.877	170.2883	0.9111477	0.7960347	0.8794556	1.516405
30	-1623.156	-1792.925	169.7692	1.173033	1.191614	0.708851	1.543063
36	-1619.297	-1789.982	170.6849	0.7621008	0.7391358	0.8805019	1.365392
42	-1618.02	-1787.725	169.7051	1.296579	1.14552	0.7214779	1.525234
48	-1630.128	-1800.161	170.0333	0.7073036	0.8827414	0.7927965	1.840256
54	-1628.815	-1799.172	170.3573	0.7536905	0.7701513	0.7640634	1.680498
60	-1624.61	-1794.58	169.9696	0.9815973	0.9372409	0.85127	1.617142
66	-1623.972	-1793.366	169.3943	0.8208396	1.361639	0.5697365	2.029361
72	-1623.972	-1794.049	170.0772	1.275296	0.8234341	0.6447254	1.559102
78	-1618.456	-1788.947	170.4901	0.8013347	0.7271435	0.6304543	1.677473
84	-1615.745	-1785.592	169.8475	0.9222163	0.9295555	0.7615639	1.813962
90	-1614.805	-1784.471	169.6659	1.075841	0.9295555	0.7039159	1.872829
96	-1619.897	-1790.091	170.194	0.916799	0.9057616	0.6289839	1.684562
102	-1623.825	-1793.763	169.9381	0.9418317	0.9932589	0.6229212	1.789616
108	-1635.141	-1805.212	170.0706	0.6209252	1.108898	0.7413393	1.746787
114	-1617.027	-1786.851	169.8237	1.345275	0.8185167	0.7667959	1.609092
120	-1616.815	-1787.343	170.5278	0.8355088	0.6848051	0.6936426	1.609092
126	-1621.215	-1791.408	170.193	0.891025	0.8114004	0.7853937	1.658345
132	-1631.664	-1801.534	169.87	0.7471306	1.094411	0.5713577	1.932925
138	-1621.842	-1791.634	169.7925	1.076479	0.9442346	0.658382	1.806681
144	-1642.678	-1812.11	169.4316	0.8941319	1.381933	0.8407353	1.757392
150	-1631.826	-1801.279	169.4528	0.8480892	1.094176	0.5234956	2.175811
156	-1622.234	-1791.897	169.6638	0.8756893	0.8688891	0.6808511	2.063973
162	-1609.334	-1779.384	170.0498	0.8756893	0.8468629	0.5388816	1.915531
168	-1614.646	-1784.522	169.8752	0.8756893	0.9785094	0.557757	1.932258
174	-1618.624	-1788.607	169.9825	0.9774767	1.058431	0.6996446	1.632888
180	-1615.517	-1785.593	170.0762	0.7915731	0.9689492	0.6879042	1.768414
186	-1612.285	-1782.082	169.7979	1.081461	0.9689492	0.6865998	1.762716
192	-1628.631	-1798.722	170.0907	1.014434	0.9012418	0.6172416	1.700157
198	-1619.582	-1789.291	169.7094	1.022929	1.071412	0.7205529	1.770079
204	-1607.323	-1777.128	169.8051	1.142557	0.8643077	0.6564148	1.808783
210	-1610.207	-1780.262	170.0548	0.6890644	1.128362	0.7609468	1.688136
216	-1615	-1785.002	170.0014	0.8351318	0.7741636	0.7539992	1.877562
222	-1620.413	-1790.192	169.7788	1.004141	1.045674	0.6947792	1.770692
228	-1619.167	-1788.842	169.6741	0.896484	1.044482	0.7155695	1.903018
234	-1622.338	-1792.573	170.2355	0.9824876	0.582754	0.627488	1.820697
240	-1623.782	-1793.31	169.5271	0.8520401	1.153333	0.627488	2.017583
246	-1621.737	-1791.26	169.523	1.148883	1.068104	0.6185929	1.884513
252	-1611.618	-1781.948	170.3301	0.8762593	0.7113331	0.7534264	1.661882
258	-1608.976	-1779.276	170.2993	0.8245123	0.8421234	0.6205087	1.72519
264	-1615.321	-1785.844	170.5227	0.7383264	0.7492508	0.5700388	1.72519
270	-1613.769	-1783.958	170.1881	0.9844984	0.7492508	0.6648779	1.723687
276	-1621.549	-1791.88	170.3317	0.8237421	0.6241044	0.6616761	1.816056
282	-1612.76	-1782.738	169.978	0.8818308	0.8414041	0.707632	1.849006
288	-1609.537	-1779.503	169.9659	0.8223889	0.8414041	0.6051454	1.966374
294	-1616.509	-1786.028	169.5187	0.9866132	0.9192576	0.6256617	2.090158
300	-1626.145	-1795.913	169.7677	1.211543	0.7457945	0.6755732	1.853638
306	-1611.493	-1781.453	169.9607	1.015739	1.064553	0.8177001	1.530048
312	-1619.874	-1789.871	169.9966	1.015739	0.8588504	0.6749784	1.754377
318	-1622.933	-1792.585	169.6525	1.128708	0.9443058	0.5881095	1.914855
324	-1625.064	-1794.745	169.6817	1.168441	0.7605112	0.5721711	2.000797
330	-1625.452	-1794.784	169.332	1.30879	1.134302	0.813655	1.727614
336	-1621.39	-1791.753	170.3628	0.855985	0.7612414	0.6150492	1.717814
342	-1622.897	-1792.37	169.4734	1.384505	1.111147	0.7194627	1.658668
348	-1618.528	-1788.962	170.4336	0.7417916	0.7594508	0.8302875	1.593343
354	-1622.198	-1792.392	170.1945	1.154103	0.6925019	0.6855126	1.62156
360	-1626.96	-1796.708	169.7476	1.014029	0.8659695	0.7551487	1.867323
366	-1625.138	-1794.749	169.6116	0.869668	1.118026	0.6812904	1.936807
372	-1635.033	-1804.737	169.7039	0.7898546	1.11048	0.6812904	1.932386
378	-1629.805	-1799.838	170.033	1.020775	0.7951475	0.7676004	1.703973
384	-1613.452	-1782.835	169.383	1.023503	0.9481789	0.6705441	2.106614
390	-1611.336	-1781.576	170.2402	0.7714029	0.7272631	0.5303255	1.939468
396	-1618.452	-1788.947	170.4948	0.7659737	0.7249321	0.6654863	1.67496
402	-1621.665	-1791.597	169.9313	1.131304	0.7249321	0.5700315	1.881583
408	-1619.946	-1789.628	169.6828	1.025204	0.8912443	0.7621175	1.882122
414	-1616.607	-1786.84	170.2333	0.9085567	0.7469968	0.542204	1.831829
420	-1632.849	-1802.541	169.6921	1.067822	0.7443576	0.5568704	2.080433
426	-1625.199	-1794.925	169.7264	1.066593	0.8296184	0.6901698	1.914537
432	-1626.781	-1796.695	169.9143	0.9919008	0.7982325	0.6901698	1.858338
438	-1627.606	-1797.781	170.1754	0.9232369	0.7731746	0.6924152	1.740212
444	-1634.162	-1804.069	169.9072	0.740907	1.125211	0.9818158	1.60316
450	-1620.058	-1790.312	170.2549	0.8434553	1.121733	0.9027086	1.326215
456	-1616.715	-1786.83	170.1152	0.9608676	0.9587822	0.8303801	1.525106
462	-1612.924	-1783.223	170.2983	0.9030926	0.776991	0.9506308	1.475283
468	-1609.859	-1779.937	170.0784	0.7421081	0.9979803	0.8898225	1.636908
474	-1613.438	-1783.449	170.0101	0.904257	0.8174451	0.6318451	1.879735
480	-1619.949	-1789.348	169.3994	1.072452	1.163345	0.6318451	1.946554
486	-1616.686	-1786.672	169.9856	1.181768	0.6964481	0.6668858	1.761125
492	-1615.536	-1785.266	169.7295	0.9639746	1.044183	0.5008899	1.965263
498	-1613.234	-1783.513	170.2794	0.9639746	0.6894106	0.5200266	1.814171
504	-1620.447	-1790.75	170.3037	0.7406297	0.9485356	0.8264008	1.55605
510	-1619.797	-1790.121	170.3235	0.8587337	0.7839007	0.854482	1.55605
516	-1623.318	-1793.445	170.1274	0.7374879	0.6455514	0.652007	2.004799
522	-1622.604	-1792.483	169.8791	0.8683305	0.8525359	0.5782459	2.004799
528	-1624.917	-1795.017	170.1001	0.7143937	1.096056	0.6665742	1.729088
534	-1629.671	-1799.682	170.0109	0.8969698	0.9654842	0.8025441	1.662925
540	-1621.457	-1791.537	170.0804	0.9802174	0.8484194	0.5210318	1.834805
546	-1608.784	-1778.667	169.8829	0.9763823	1.00793	0.5634715	1.834805
552	-1617.513	-1787.391	169.8783	0.7364769	0.9498794	0.536607	2.053668
558	-1614.79	-1784.42	169.6296	1.066936	0.8140099	0.6538463	2.013874
564	-1618.134	-1788.158	170.0237	0.8063542	0.8761887	0.824448	1.764224
570	-1622.404	-1792.828	170.4242	0.6302973	0.9634452	0.6716647	1.642739
576	-1623.179	-1793.327	170.1476	0.8417562	0.926862	0.5760239	1.791755
582	-1622.718	-1792.255	169.537	1.109425	0.926862	0.5760239	2.024872
588	-1614.55	-1784.294	169.7442	0.9297203	0.915785	0.572333	2.016202
594	-1617.487	-1786.684	169.1978	0.9297203	1.107963	0.6151273	2.220273
600	-1627.586	-1797.425	169.8395	1.030247	0.7833801	0.7079601	1.880891
606	-1615.362	-1785.433	170.0714	0.9083686	0.8470156	0.7431627	1.737532
612	-1617.709	-1787.916	170.2067	1.080428	0.7426419	0.7138233	1.611446
618	-1610.155	-1780.279	170.1244	0.8571505	0.8929561	0.8525977	1.625693
624	-1617.411	-1786.964	169.5533	0.8932625	1.21869	0.8525977	1.775329
630	-1617.558	-1787.585	170.0272	1.108451	0.6679837	0.64835	1.813455
636	-1621.783	-1791.582	169.7994	0.9865301	0.841201	0.7274616	1.886275
642	-1632.74	-1802.589	169.8487	1.014619	0.7040855	0.7274616	1.922895
648	-1620.117	-1789.829	169.7123	1.022669	0.9659597	0.7002899	1.855031
654	-1611.559	-1781.088	169.5291	1.099863	1.141699	0.6751244	1.824798
660	-1615.727	-1785.684	169.9566	0.8899451	1.020996	0.6418203	1.780293
666	-1611.754	-1781.384	169.6301	1.273947	0.8452507	0.7072269	1.818269
672	-1603.445	-1773.547	170.102	0.936857	0.7463999	0.6655727	1.818269
