Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-57.28617	-227.1797	169.8936	0.1768136	1.60941	1.346018	0.810984	0.189016	0.245086	0.754914	0.8925448
6	-58.99501	-227.631	168.636	1.330703	2.319873	0.7233912	0.810984	0.189016	0.379675	0.620325	0.8915834
12	-50.67265	-220.4554	169.7828	0.5998508	1.090957	0.488812	0.396985	0.603015	0.353993	0.646007	1.513943
18	-55.10042	-225.1062	170.0058	0.208322	1.389356	0.8568709	0.476975	0.523025	0.289657	0.710343	1.14423
24	-53.3178	-223.9944	170.6766	0.2752236	0.4812217	1.101101	0.448396	0.551604	0.234737	0.765263	1.087205
30	-47.43144	-217.187	169.7556	0.7209375	0.480749	0.7532421	0.279796	0.720204	0.290668	0.709332	1.75519
36	-50.34231	-220.4009	170.0586	0.0327068	0.8803557	0.8542501	0.531146	0.468854	0.572364	0.427636	1.574793
42	-55.34712	-225.6707	170.3236	0.1784302	0.9455974	1.774636	0.153517	0.846483	0.197029	0.802971	0.8256105
48	-59.5026	-228.5876	169.085	0.1767553	2.097365	1.278227	0.777576	0.222424	0.0878887	0.912111	1.583299
54	-41.94127	-211.709	169.7677	0.4875783	1.18395	0.7310431	0.476071	0.523929	0.308295	0.691705	1.366209
60	-51.53705	-222.0048	170.4677	0.6615042	0.4137359	0.9543657	0.275797	0.724203	0.416014	0.583986	1.044265
66	-54.19203	-224.3285	170.1365	1.115452	0.7371888	0.4937331	0.290491	0.709509	0.51677	0.48323	1.113104
72	-55.81765	-225.7147	169.897	0.2698416	1.09073	0.4170167	0.454841	0.545159	0.190664	0.809336	1.846703
78	-59.16955	-228.2373	169.0678	0.5519003	0.3850324	0.7466465	0.543815	0.456185	0.29326	0.70674	2.282309
84	-47.01215	-217.7971	170.785	0.8785818	0.4269301	0.7463522	0.375556	0.624444	0.181383	0.818617	0.8716143
90	-54.1047	-224.2445	170.1398	0.1577275	0.5242742	0.7463522	0.375556	0.624444	0.174198	0.825802	1.935672
96	-52.50811	-222.2272	169.7191	0.4305073	1.025373	0.5463546	0.355901	0.644099	0.201763	0.798237	1.826852
102	-45.97748	-213.9335	167.9561	2.189409	0.631506	0.7031017	0.371029	0.628971	0.467841	0.532159	1.826852
108	-49.78504	-219.0813	169.2962	1.185774	0.5438122	0.9752799	0.261097	0.738903	0.1396	0.8604	1.771797
114	-62.42685	-231.849	169.4222	0.4466327	0.5438122	1.119925	0.330588	0.669412	0.324373	0.675627	1.840425
