Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-1429.351	-1589.94	160.589	3.963485	6.33737	0.9294841	3.750241	0.4138857
6	-1430.986	-1594.432	163.4456	2.874731	4.468126	0.9905116	2.87027	0.4711019
12	-1427.115	-1590.9	163.7849	2.842489	4.304666	1.226275	2.422659	0.4867188
18	-1423.116	-1587.647	164.5311	2.147309	4.246749	1.204802	2.422659	0.5439368
24	-1426.041	-1591.836	165.795	2.29928	3.512627	0.9820574	1.658443	0.6064848
30	-1423.588	-1588.191	164.6021	2.293173	4.89669	1.00466	2.013387	0.6477376
36	-1416.94	-1579.329	162.389	3.79159	4.531489	1.234606	2.731137	0.5392524
42	-1422.272	-1585.084	162.8117	1.852972	5.775064	1.666381	3.126671	0.3286642
48	-1421.651	-1584.394	162.7432	1.365932	5.51589	1.198956	4.217968	0.3008949
54	-1415.119	-1577.121	162.0019	1.633393	7.601697	1.018031	3.986476	0.330511
60	-1424.24	-1585.673	161.433	1.719459	7.070588	1.372339	4.261297	0.2729967
66	-1430.937	-1591.284	160.3462	0.9789569	12.08631	1.478068	4.266899	0.2774667
72	-1437.543	-1600.938	163.3954	1.702888	5.994485	1.166696	3.112662	0.3893138
78	-1435.197	-1599.702	164.5051	1.336086	5.316746	1.067108	2.796453	0.3893138
84	-1424.167	-1585.202	161.0347	3.087145	6.898483	0.9014769	3.929814	0.3572955
90	-1414.376	-1577.594	163.2178	2.123835	5.964695	1.193958	2.875865	0.4350838
96	-1419.685	-1583.266	163.5817	2.106987	4.672494	1.277022	3.075576	0.3848715
102	-1415.563	-1578.548	162.9853	1.386658	7.961344	0.8564342	3.318923	0.3948261
108	-1435.098	-1596.288	161.1897	2.949098	6.833522	0.9774391	3.86693	0.3599622
114	-1426.607	-1585.468	158.8611	4.283129	7.290747	1.532961	4.13561	0.3686536
120	-1425.81	-1587.835	162.025	1.672686	7.581793	1.020259	3.901395	0.3057419
126	-1428.866	-1590.502	161.6358	1.651304	6.932598	1.414983	4.191761	0.3057529
132	-1424.87	-1590.394	165.5247	0.6079264	3.774866	0.7885843	3.619056	0.3616103
138	-1426.209	-1592.342	166.1331	0.6079264	4.447205	0.9223093	2.521068	0.4325468
144	-1418.969	-1581.252	162.2821	0.9083119	8.974108	1.421049	3.451357	0.2777423
150	-1419.001	-1581.274	162.2733	0.9083119	8.449346	1.326935	3.709482	0.2593823
156	-1420.386	-1582.829	162.4437	1.603013	6.692184	1.098046	3.868089	0.325935
162	-1418.16	-1584.153	165.9929	0.8632097	4.141208	1.113881	2.379098	0.4048504
168	-1424.868	-1591.216	166.3486	1.00142	3.636058	1.340509	1.972816	0.5990752
