Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-133.0222	-300.9968	167.9745	0.01039319	1.458182	1.15173	2.419702	1.419885
6	-124.7677	-292.9081	168.1404	0.004121235	1.350969	1.279705	1.817454	1.727527
12	-139.9743	-307.1608	167.1866	0.008956068	1.612365	1.48075	2.077171	1.900782
18	-145.0495	-311.3457	166.2962	0.1612311	3.175315	1.231994	2.138475	1.682156
24	-130.866	-297.3016	166.4355	0.6044047	2.378077	1.911125	1.714861	1.53364
30	-125.5013	-292.7861	167.2847	0.1360639	2.378077	0.9990855	2.194102	1.532339
36	-129.4336	-297.4926	168.0591	0.04674629	0.7805238	1.636119	2.404355	1.494207
42	-142.1824	-309.3292	167.1468	0.5306935	1.133126	0.8256743	2.499675	2.033102
48	-147.8465	-315.8634	168.0169	0.3426901	1.965708	0.6735773	2.074285	1.406871
54	-151.6892	-319.8196	168.1304	1.095741	1.071129	0.5671534	1.804985	1.648801
60	-145.5455	-312.5434	166.9979	0.2081243	1.353778	2.332256	2.076563	1.546236
66	-134.1484	-301.0792	166.9307	0.5903396	1.892538	1.272165	2.590836	1.244623
72	-129.1298	-295.2384	166.1086	2.058918	0.9665954	0.7955707	3.129254	1.375784
78	-132.0967	-301.0346	168.9379	0.2016266	0.9665954	0.831715	2.23436	1.285801
84	-127.3606	-294.024	166.6634	0.2523172	1.541789	2.500916	1.902904	1.658653
90	-131.255	-297.061	165.806	0.5423671	2.276104	2.272846	2.347565	1.411754
96	-131.7801	-298.9837	167.2036	0.05335119	1.837565	1.518443	2.459315	1.411754
102	-132.8971	-300.6331	167.736	0.218863	0.94264	1.479878	2.456542	1.556458
108	-143.1841	-308.5687	165.3847	0.5399631	2.4345	2.283326	2.456542	1.548856
114	-132.9806	-299.0647	166.084	0.9138084	1.765756	1.200681	2.630621	1.746312
120	-140.3818	-307.1546	166.7728	0.6923275	1.8006	1.216663	2.746778	1.273398
126	-146.7547	-314.104	167.3493	0.6822277	1.481659	0.9717491	1.313422	2.261043
132	-145.2722	-312.7712	167.499	0.6358335	0.7095548	1.642615	1.564147	2.100794
138	-145.3616	-312.8216	167.4601	0.6358335	1.910127	0.868807	1.502455	1.907511
144	-141.474	-308.9977	167.5237	0.2312992	2.185286	1.01094	1.846149	1.646228
150	-135.1291	-303.0607	167.9316	0.0308805	2.185286	0.803685	1.846149	1.644929
156	-137.7495	-305.2171	167.4676	0.6197604	1.62541	0.9549787	2.069933	1.634318
162	-140.5873	-309.374	168.7867	0.5278466	0.8309984	1.02748	1.715241	1.507158
168	-144.8801	-311.6088	166.7287	0.7218134	0.8309984	1.554392	2.843821	1.671113
174	-139.6209	-304.9163	165.2953	0.7649569	2.208048	2.436177	1.726402	2.004778
180	-135.1521	-303.3852	168.2331	0.09224192	1.828884	0.9195857	1.285046	1.913027
186	-135.495	-301.7473	166.2523	0.2053201	2.407728	1.650529	1.775211	2.041423
192	-131.5539	-297.9438	166.3899	0.2720576	3.67389	1.532408	1.775211	1.342493
198	-155.5968	-320.3123	164.7154	1.521405	3.917033	1.475585	1.567985	1.740232
204	-162.7475	-327.7893	165.0417	1.372189	3.564218	1.395059	1.78465	1.670492
210	-144.5185	-309.4998	164.9813	1.601241	4.194844	0.7115701	2.42585	1.273775
216	-121.6355	-290.7127	169.0772	0.366065	0.8650059	0.8737726	1.321076	1.784204
222	-131.8508	-298.3796	166.5288	0.4714535	1.976895	2.072574	1.638657	1.754187
228	-146.5093	-311.208	164.6987	0.7376831	3.384793	2.776782	0.9491069	2.194137
234	-137.7347	-304.1053	166.3705	0.8010447	2.497389	0.9240951	1.674803	2.05436
240	-138.7891	-305.4441	166.6551	0.6617509	1.328271	1.917425	1.825037	1.904315
246	-135.1415	-303.214	168.0725	0.6049223	1.689226	0.8405522	1.985204	1.291895
252	-130.6175	-299.0412	168.4237	0.903977	0.9733451	1.016922	1.772711	1.352249
258	-132.5224	-300.9466	168.4242	0.3022732	0.8042135	0.9080254	1.43179	2.20621
264	-136.025	-303.7587	167.7337	0.2459525	2.462317	0.8915795	1.43179	1.709677
270	-149.3295	-315.6647	166.3352	0.3655724	4.16667	0.8915795	1.694036	1.622695
276	-150.3085	-316.3811	166.0726	0.4134129	3.362601	1.064028	2.484761	1.436315
282	-151.2677	-318.2263	166.9586	0.02558451	2.260565	1.559573	2.46829	1.309623
288	-134.1572	-299.4632	165.3061	0.4739273	3.929202	2.004861	2.121648	1.309623
294	-131.4595	-298.7194	167.2599	0.5336819	2.88672	0.95603	1.696802	1.369804
300	-135.2738	-302.5476	167.2738	0.313652	2.061566	1.500389	1.846705	1.493667
306	-138.3441	-304.8565	166.5124	0.564108	1.718121	1.891018	1.094267	2.317731
312	-127.8539	-295.0674	167.2135	1.037973	2.364968	1.386462	1.212371	1.364459
