Iteration	Posterior	Likelihood	Prior	er_morph[1]	er_morph[2]	er_morph[3]	er_morph[4]	er_morph[5]	er_morph[6]	er_morph[7]	er_morph[8]	er_morph[9]	er_morph[10]	er_morph[11]	er_morph[12]	er_morph[13]	er_morph[14]	er_morph[15]	er_morph[16]	er_morph[17]	er_morph[18]	er_morph[19]	er_morph[20]	er_morph[21]	er_morph[22]	er_morph[23]	er_morph[24]	er_morph[25]	er_morph[26]	er_morph[27]	er_morph[28]	er_morph[29]	er_morph[30]	er_morph[31]	er_morph[32]	er_morph[33]	er_morph[34]	er_morph[35]	er_morph[36]	tree_length
0	-792.3801	-1058.149	265.7689	0.839173	0.000410788	0.0021048	0.00139276	0.000220173	0.000847797	0.0036349	0.0024412	0.00204353	0.00200718	0.0042261	0.0011584	0.00170036	0.00505481	0.00120859	0.00287791	0.00429768	0.00104615	0.00923625	0.0100454	0.00851695	0.00188043	0.00562562	0.0086877	0.00870324	0.0139675	0.00150886	0.00480731	0.0120098	0.00229235	0.00301059	0.0135804	0.0106083	0.0031764	0.00641038	8.66933e-05	0.449849
6	-785.9285	-1051.697	265.7689	0.830792	0.00046493	0.00208378	0.00137885	0.000217975	0.000894289	0.0035986	0.00241682	0.00409779	0.0041907	0.00418389	0.00114683	0.00168338	0.00500433	0.00119652	0.00284917	0.00425476	0.00133619	0.00914401	0.00994512	0.00929702	0.00186165	0.0140266	0.00860094	0.0040322	0.013828	0.00149379	0.00475931	0.0118898	0.00226945	0.00298053	0.0134447	0.0105024	0.00365012	0.00634636	0.000137014	0.449849
12	-776.8338	-1042.605	265.771	0.833858	0.000466645	0.00209146	0.00138394	0.000218779	0.000897589	0.00361188	0.00242574	0.00411291	0.00420616	0.00419933	0.00115106	0.000977459	0.00502279	0.00120094	0.00285968	0.00327805	0.00134112	0.00917775	0.00998181	0.00933133	0.00186852	0.0140784	0.00863268	0.00404708	0.0138791	0.0014993	0.00477687	0.0119337	0.0012627	0.0020214	0.0134943	0.0105411	0.00366358	0.00636978	0.000137519	0.460674
18	-786.7466	-1052.517	265.7707	0.824396	0.00046135	0.00206773	0.00136824	0.000216296	0.000887404	0.00357089	0.00239821	0.00406624	0.00415843	0.00415168	0.001138	0.00330502	0.0049658	0.00118731	0.00282723	0.00324085	0.00132591	0.00907361	0.00986855	0.0134388	0.00184732	0.0139186	0.00853472	0.00400116	0.0137216	0.00148229	0.00472266	0.0117983	0.00124837	0.00613914	0.0133412	0.0104215	0.00362201	0.0062975	0.000790125	0.4589602
24	-785.1489	-1050.917	265.7685	0.829086	0.000463975	0.00207949	0.00137602	0.000217527	0.000892452	0.00359121	0.00241186	0.00408937	0.00418209	0.0041753	0.00114447	0.00332382	0.00499405	0.00119406	0.00284332	0.00325929	0.00133345	0.00486243	0.00992469	0.0135152	0.000432107	0.0139978	0.00858327	0.00402392	0.0137996	0.00149072	0.00474953	0.0118654	0.00125547	0.00617406	0.0134171	0.0104808	0.00364262	0.00633333	0.00079462	0.4479624
30	-779.6915	-1045.456	265.7649	0.829353	0.000158334	0.00144303	0.00137647	0.000217597	0.00089274	0.00359237	0.000511475	0.00409069	0.00418344	0.00728051	0.000322827	0.00332489	0.00473603	0.00119445	0.00380137	0.00326034	0.00133388	0.004864	0.00992789	0.0135196	0.000432247	0.0140023	0.00858604	0.00402522	0.0138041	0.0014912	0.00475106	0.0114111	0.00125588	0.00617606	0.0134214	0.0104842	0.00364379	0.00633537	0.000794876	0.4346148
36	-784.2709	-1050.037	265.766	0.83476	0.000256242	0.00145244	0.00138544	0.000219016	0.000898561	0.00361579	0.00051481	0.00411736	0.00421071	0.00732798	0.000324932	0.00334657	0.0047669	0.00120224	0.00383686	0.0032816	0.00134258	0.00489571	0.00999262	0.0136077	0.000435065	0.0140936	0.00864202	0.00405146	0.0138941	0.00150093	0.00478204	0.0114855	0.00126407	0.00621632	0.00659284	0.0105525	0.00395635	0.00637668	0.000800059	0.4381318
42	-783.9788	-1049.743	265.7646	0.841935	0.000258445	0.00146492	0.00139735	0.000220898	0.000906284	0.00364686	0.000519235	0.00415275	0.0042469	0.00293806	0.000327724	0.00337533	0.00480788	0.00121257	0.00386984	0.0033098	0.000541846	0.00493779	0.0100785	0.0137247	0.000438804	0.0142147	0.0087163	0.00408628	0.0140135	0.00151383	0.00482314	0.0115842	0.00127493	0.00470391	0.0066495	0.0106432	0.00222646	0.00643148	0.000806935	0.433597
48	-790.9064	-1056.68	265.7738	0.828258	0.000254246	0.00144113	0.00716391	0.000382768	0.000891561	0.00358762	0.00336255	0.00408529	0.00593437	0.00174107	0.0003224	0.0033205	0.00472977	0.00119287	0.00380697	0.00325603	0.000533043	0.00485758	0.00991478	0.0135017	0.000431676	0.0139838	0.0085747	0.00717254	0.0137859	0.00148923	0.00474479	0.011396	0.00125422	0.00710135	0.00654148	0.0104703	0.00214597	0.006327	0.00204306	0.516157
54	-791.626	-1057.396	265.7704	0.816263	0.000337725	0.00142025	0.00739105	0.000377225	0.00087865	0.00353566	0.00331385	0.00402613	0.00163472	0.00171586	0.000686856	0.00327241	0.00466127	0.0011756	0.00375184	0.00181646	0.000525324	0.00478723	0.00977119	0.0133062	0.000425424	0.0137813	0.00845052	0.00706867	0.0196417	0.00146767	0.00467607	0.011231	0.00123606	0.0148706	0.0105882	0.0103187	0.00334697	0.00623537	0.00201347	0.4569438
