Iteration	Posterior	Likelihood	Prior	acrv_sd	tree_length
0	-868.2039	-1039.402	171.1983	0.8197716	2.00424
6	-867.4687	-1038.651	171.1823	1.028227	1.874546
12	-858.1558	-1027.434	169.2784	2.151559	2.385361
18	-859.3019	-1027.006	167.7043	2.256489	3.279043
24	-856.4837	-1028.321	171.8369	0.9185857	1.485921
30	-843.7217	-1015.212	171.4905	0.8933512	1.754949
36	-854.4874	-1026.648	172.1605	0.4143029	1.619196
42	-854.1626	-1025.377	171.2149	1.436707	1.563208
48	-847.8519	-1019.598	171.7466	0.9639196	1.519605
54	-857.4731	-1028.833	171.3597	1.235722	1.604257
60	-842.0673	-1013.328	171.2603	1.093515	1.775917
66	-853.979	-1025.673	171.6941	0.348108	1.988133
72	-848.606	-1019.53	170.9239	0.8400997	2.171292
78	-846.3646	-1017.391	171.0265	0.9589986	2.025922
84	-857.3243	-1028.385	171.0611	0.8153371	2.097883
90	-856.2132	-1027.339	171.126	0.9198781	1.985686
96	-856.9346	-1028.277	171.3428	0.9441426	1.822205
102	-853.0241	-1024.521	171.4968	1.15791	1.560947
108	-860.7036	-1031.491	170.7878	0.7632041	2.30844
114	-868.0569	-1039.124	171.0675	0.6038577	2.231216
120	-870.2695	-1040.618	170.3486	0.8802967	2.511645
126	-871.7571	-1041.668	169.9112	2.025235	2.058412
132	-882.3436	-1053.984	171.6402	0.9938249	1.57614
138	-881.7316	-1052.586	170.8541	1.152559	2.011858
144	-867.9673	-1039.649	171.6819	0.6372445	1.799958
150	-862.9734	-1034.524	171.5502	0.9017373	1.707039
156	-867.8908	-1039.259	171.3679	1.284345	1.562725
162	-875.0732	-1045.994	170.9208	0.660311	2.289184
168	-873.0147	-1043.862	170.8472	0.973336	2.134508
174	-848.9396	-1020.124	171.1848	0.973336	1.910183
180	-857.4097	-1028.921	171.511	0.7154254	1.863702
186	-863.0955	-1032.999	169.9038	1.957635	2.107738
192	-864.8769	-1035.686	170.8091	1.155843	2.03953
198	-868.583	-1039.896	171.3127	0.7452672	1.977622
204	-857.0167	-1028.566	171.5495	0.4720865	2.001895
210	-859.1492	-1030.633	171.4834	0.5381896	2.001895
216	-868.2202	-1039.156	170.9356	1.129443	1.972869
222	-855.8824	-1026.951	171.0685	0.4888722	2.304361
228	-860.4574	-1031.196	170.739	1.681558	1.729195
234	-855.1934	-1024.938	169.7443	2.081871	2.130836
240	-861.241	-1032.258	171.0174	0.5659265	2.287779
246	-863.0721	-1033.759	170.6866	1.225819	2.074216
252	-862.7576	-1032.286	169.5285	2.049455	2.29119
258	-861.1375	-1031.563	170.4256	1.262474	2.22044
264	-865.3924	-1036.373	170.9811	1.148409	1.929546
270	-874.94	-1045.376	170.4361	1.631353	1.971276
276	-857.6248	-1028.47	170.845	1.482138	1.794429
282	-854.9487	-1026.605	171.6564	0.5268417	1.893126
288	-858.5713	-1029.711	171.1402	1.130655	1.833272
294	-864.0688	-1035.434	171.365	0.8797964	1.851168
300	-866.4613	-1037.917	171.4561	0.8953806	1.77753
306	-872.7128	-1043.626	170.9129	1.013598	2.064917
312	-867.7548	-1035.781	168.0266	2.495301	2.944719
318	-862.9263	-1031.031	168.1048	2.484271	2.904185
324	-850.8742	-1017.783	166.909	2.484271	3.610976
330	-853.4751	-1020.785	167.3094	2.484271	3.377343
336	-853.4574	-1021.186	167.7288	2.484271	3.129547
342	-873.0589	-1040.492	167.4328	2.543292	3.269984
348	-865.4162	-1032.035	166.6185	2.543292	3.744947
354	-865.023	-1036.732	171.7092	0.4289227	1.923737
360	-866.6455	-1038.239	171.5932	0.8042771	1.745369
366	-875.4041	-1046.653	171.2488	0.4507956	2.213024
372	-862.6765	-1034.548	171.8713	0.6540413	1.654799
378	-870.7269	-1041.05	170.3232	1.029725	2.433935
384	-867.5936	-1036.367	168.773	2.199515	2.670546
390	-859.7416	-1029.261	169.5198	2.18036	2.212667
396	-875.3338	-1045.613	170.2794	1.50775	2.156276
402	-858.9369	-1029.875	170.9386	1.046966	2.025872
408	-862.8602	-1034.494	171.6334	0.5356568	1.902756
414	-874.5756	-1044.819	170.2438	1.539881	2.15848
420	-872.9263	-1043.505	170.5786	1.469069	1.984487
426	-865.3318	-1036.753	171.4211	0.7470461	1.903399
432	-860.6629	-1032.242	171.5793	0.5252394	1.946329
438	-855.1815	-1025.898	170.7167	0.8417136	2.303673
444	-852.933	-1024.532	171.5995	0.8419237	1.71451
450	-846.4778	-1017.339	170.8607	1.324209	1.891972
456	-858.8234	-1030.234	171.4103	0.5391249	2.049818
462	-852.4169	-1023.81	171.3932	1.053904	1.710455
468	-848.5087	-1019.338	170.8289	0.8442105	2.230123
474	-845.5945	-1017.083	171.4885	0.6174626	1.945405
480	-861.5362	-1033.116	171.58	0.7752354	1.774882
486	-870.201	-1040.63	170.4292	1.765314	1.88544
492	-856.8013	-1028.134	171.3327	0.4363849	2.168015
498	-862.2391	-1032.361	170.122	1.647033	2.168015
504	-863.5043	-1034.698	171.1936	1.21733	1.735979
510	-864.8396	-1036.537	171.6979	0.7597633	1.703
516	-873.0673	-1043.589	170.5217	1.049318	2.295607
522	-857.8433	-1029.06	171.2165	0.3545323	2.295607
528	-853.1279	-1024.065	170.9374	0.6336569	2.295607
534	-863.2307	-1034.467	171.2358	0.5590336	2.151261
540	-860.2625	-1032.083	171.8204	0.7677418	1.60955
546	-867.3831	-1037.731	170.348	1.719534	1.9712
552	-867.8038	-1038.98	171.176	1.049704	1.864235
558	-880.262	-1051.163	170.9007	1.677263	1.616888
564	-857.8512	-1029.307	171.4556	0.5940095	1.98321
570	-866.8696	-1037.909	171.0396	1.00392	1.987241
576	-867.1256	-1036.205	169.0794	2.117696	2.531488
582	-873.2114	-1042.997	169.7859	2.117696	2.080012
588	-873.869	-1045.241	171.3722	0.5888291	2.042094
594	-872.5823	-1043.548	170.9659	1.254963	1.867518
600	-856.8291	-1025.783	168.9538	2.189323	2.56507
606	-858.1759	-1027.632	169.4561	2.083332	2.3158
612	-856.4263	-1025.85	169.4238	2.19618	2.264293
618	-862.6777	-1031.653	168.9753	2.19618	2.547422
624	-868.1251	-1037.627	169.5016	1.709339	2.522855
630	-863.9384	-1033.775	169.8367	1.794065	2.257354
636	-864.1988	-1034.43	170.2307	1.503882	2.19037
642	-862.4727	-1033.842	171.3698	0.984074	1.77587
648	-853.0275	-1024.008	170.98	0.984074	2.040085
654	-859.1584	-1030.647	171.4888	0.9722086	1.700618
660	-858.0526	-1029.042	170.9894	0.8382971	2.129777
666	-867.4508	-1037.915	170.4639	1.610434	1.966613
