Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-3207.775	-3370.755	162.9797	0.1169527	0.9972826	1.081427	0.9813249	0.492104	0.507896	0.567342	0.432658	5.029053
6	-3200.695	-3363.265	162.5701	0.1918435	1.141051	1.050322	0.9982767	0.447934	0.552066	0.506124	0.493876	5.140885
12	-3200.91	-3363.87	162.9599	0.2597648	0.9911031	1.050322	1.037308	0.395013	0.604987	0.499738	0.500262	4.957672
18	-3197.026	-3360.041	163.0156	0.1608752	1.053328	1.028198	1.043201	0.455654	0.544346	0.457397	0.542603	4.947785
24	-3193.866	-3356.032	162.1662	0.1465949	1.160739	0.9426088	0.9423629	0.433282	0.566718	0.549857	0.450143	5.473052
30	-3206.817	-3368.184	161.3666	0.09991689	1.053415	1.067217	0.9423629	0.433282	0.566718	0.469167	0.530833	5.925449
36	-3202.023	-3364.928	162.9051	0.02023151	1.114377	0.9872652	0.9423629	0.455862	0.544138	0.469167	0.530833	5.13115
42	-3209.377	-3372.113	162.736	0.1138581	1.14717	1.271786	0.9878734	0.455862	0.544138	0.469167	0.530833	4.973146
48	-3203.266	-3366.3	163.0341	0.1110567	0.8237224	1.136977	1.092796	0.455862	0.544138	0.555343	0.444657	5.005734
54	-3200.763	-3363.755	162.9919	0.1110567	1.115963	1.136977	1.036488	0.392969	0.607031	0.580153	0.419847	4.913447
60	-3198.827	-3361.546	162.7188	0.264835	0.9747888	1.176625	0.9377295	0.498187	0.501813	0.48528	0.51472	5.071123
66	-3204.004	-3366.663	162.6585	0.2476344	0.9653231	1.151394	1.010574	0.503882	0.496118	0.473814	0.526186	5.093314
72	-3215.946	-3378.649	162.7035	0.2825419	1.072171	1.07688	1.002359	0.370055	0.629945	0.594144	0.405856	5.064041
78	-3203.257	-3366.4	163.1432	0.1011757	1.043052	0.9090306	1.001994	0.42308	0.57692	0.462491	0.537509	5.008843
