Iteration	Posterior	Likelihood	Prior	part_rate_trans	tree_length
0	-8.295744	-181.4418	173.1461	0.4400775	0.6789341
6	-4.205578	-177.1773	172.9717	0.4883518	0.8605015
12	-4.081526	-176.3347	172.2532	1.129906	0.9467188
18	-3.552276	-176.3251	172.7729	0.7517988	0.7774248
24	-1.798555	-174.0691	172.2705	1.287388	0.3255075
30	2.170374	-170.6175	172.7879	0.6255177	0.9139209
36	4.36276	-168.9882	173.351	0.2856266	0.5284246
42	1.044188	-171.6006	172.6448	0.7656598	0.9172027
48	4.210784	-168.8434	173.0542	0.563511	0.6079566
54	5.794351	-167.0519	172.8462	0.7260396	0.7040375
60	10.84992	-161.9533	172.8032	0.5967074	0.9286772
66	5.071029	-167.9387	173.0097	0.298018	1.023252
72	7.33027	-165.4014	172.7317	0.2633471	1.298894
78	-2.715675	-175.1206	172.4049	0.9968548	0.9266733
84	-2.775163	-175.6461	172.8709	0.4134856	1.045867
90	5.884896	-166.3217	172.2066	1.426659	0.4520379
96	-4.962241	-177.548	172.5857	0.6107695	1.127314
102	-12.76134	-184.9211	172.1598	1.4353	0.6614259
108	0.2574911	-172.5115	172.769	0.8364985	0.6388677
114	-7.480745	-179.9082	172.4274	0.8772684	1.026243
120	-7.229962	-179.8072	172.5773	0.7274502	1.026243
126	-8.305677	-180.7664	172.4607	1.069906	0.7690361
132	-17.85997	-190.659	172.799	0.7169322	0.7895223
138	-18.55568	-191.043	172.4873	0.8339316	1.010019
144	-17.79035	-189.0662	171.2759	2.095819	0.2178641
150	-9.55695	-180.7848	171.2279	2.282709	0.2880615
156	-2.80015	-174.0989	171.2987	2.231422	0.302157
162	-0.3319683	-172.8659	172.5339	1.099006	0.5529188
168	3.212401	-169.3082	172.5206	1.114042	0.5429561
174	2.300435	-169.5131	171.8135	1.821145	0.5429561
180	7.91465	-164.8329	172.7475	0.8543426	0.647041
186	9.098464	-163.5766	172.6751	0.9371906	0.6224315
192	-0.6965208	-172.9318	172.2353	1.377962	0.3966035
198	-2.864391	-174.8015	171.9371	1.691903	0.5704762
204	-2.161015	-174.7229	172.5619	1.061896	0.5896265
210	-9.38499	-181.7903	172.4053	1.062796	0.8507564
216	-11.72636	-183.9573	172.231	1.385921	0.4039207
222	-9.949525	-182.4718	172.5222	1.102741	0.5855454
228	-5.453866	-177.6114	172.1575	1.467468	0.5855454
234	-2.894293	-175.7218	172.8275	0.7975011	0.5855454
240	-4.704798	-176.8903	172.1855	0.9010314	1.22301
246	-7.526446	-179.9396	172.4131	0.67344	1.22301
252	-12.02469	-183.6213	171.5966	1.486884	1.225623
258	-2.048634	-174.0187	171.97	1.647084	0.6096317
264	-6.243949	-177.1096	170.8656	2.759055	0.5866101
270	-14.54069	-185.4063	170.8656	2.759055	0.5866101
276	-2.789932	-173.9289	171.1389	2.473073	0.3942293
282	-11.88637	-181.5929	169.7065	3.702367	0.233146
288	-5.57951	-175.9876	170.4081	3.227734	0.5349078
294	-6.053444	-178.4049	172.3514	1.251483	0.644663
300	-0.8099967	-173.5978	172.7878	0.662491	0.8720377
306	-0.8747546	-173.9338	173.0591	0.221681	1.049371
312	-14.86392	-187.6817	172.8178	0.5767013	0.9345465
318	-15.90442	-188.6342	172.7298	0.5134549	1.084679
324	-7.183376	-179.6675	172.4841	0.317781	1.450744
330	4.099141	-168.7158	172.8149	0.2980215	1.200576
336	0.1736147	-172.2983	172.4719	0.2616549	1.502357
342	-1.537178	-173.9061	172.369	0.6045557	1.316297
348	4.92647	-165.3413	170.2678	3.370363	0.4978289
354	-0.08236679	-172.742	172.6596	0.930272	0.6717889
360	-6.083449	-178.207	172.1235	1.514088	0.5162425
366	-2.79209	-175.3823	172.5902	0.7260162	1.014958
372	-11.10779	-183.8407	172.7329	0.4510461	1.138514
378	-7.335194	-179.8992	172.564	0.9133648	0.8394667
384	-8.406299	-181.5724	173.1661	0.3112364	0.8394667
390	-7.788116	-180.2696	172.4815	1.064623	0.7461849
396	2.89953	-169.959	172.8585	0.7173383	0.6978591
402	0.5141783	-170.9281	171.4423	2.182085	0.5877202
408	-2.749118	-175.1691	172.42	1.145337	0.7158608
414	0.1523791	-171.3673	171.5196	2.100693	0.4115021
420	-0.7341922	-172.9457	172.2115	1.425008	0.5291013
426	-3.919595	-175.7126	171.793	1.479948	1.056793
432	-6.306677	-179.2714	172.9647	0.3250682	1.040707
438	-9.465523	-181.8551	172.3895	0.7255172	1.198746
444	-7.167862	-179.9926	172.8248	0.4700635	1.035819
450	-12.75373	-184.8874	172.1337	1.504458	0.5033017
456	-4.877852	-176.0309	171.1531	2.439912	0.3644399
462	-12.38516	-184.3016	171.9164	1.595207	0.7953555
468	-6.531258	-178.484	171.9527	1.614891	0.7120144
474	-11.66085	-183.6469	171.986	1.511526	0.8139075
480	0.07846556	-172.0036	172.0821	1.52015	0.6462385
486	-0.07002584	-172.4442	172.3742	0.5303486	1.37122
492	-3.202972	-175.5104	172.3075	1.206659	0.7919562
498	0.9212132	-169.44	170.3613	3.261118	0.4164121
504	2.213796	-169.0129	171.2267	2.395642	0.4164121
510	0.9065685	-171.3065	172.2131	1.423828	0.5248357
516	5.319116	-166.9112	172.2303	1.273003	0.8063665
522	2.338725	-170.5029	172.8416	0.2978152	1.177717
528	-1.706688	-173.8261	172.1194	1.03283	1.166546
534	-1.301448	-173.8491	172.5476	1.029031	0.6963865
540	1.927926	-170.7805	172.7084	0.9234702	0.5581032
546	-4.048535	-175.502	171.4534	2.102268	0.7313753
552	-8.216247	-179.9013	171.6851	1.845034	0.7697345
558	1.319979	-169.7427	171.0627	2.575203	0.4897051
564	-5.212974	-176.2757	171.0627	2.575203	0.4897051
570	-3.262306	-176.5202	173.2579	0.2327349	0.8227699
576	0.9993735	-172.108	173.1073	0.2851449	0.9367126
582	-1.242288	-173.5774	172.3351	1.249949	0.6809869
588	-1.520956	-172.7994	171.2784	2.316534	0.6616639
594	2.055135	-169.7977	171.8528	1.726355	0.6918618
600	-4.389173	-177.2705	172.8814	0.6576368	0.7568296
606	-3.442232	-175.8118	172.3696	1.183335	0.735727
612	-4.848556	-177.3452	172.4966	0.9739631	0.8477644
618	-1.059943	-173.5059	172.446	0.9739631	0.9067176
624	-1.578445	-173.8275	172.2491	0.4389185	1.536347
630	2.347769	-170.2539	172.6017	0.3872359	1.303851
636	-9.758167	-181.5753	171.8172	0.5442171	1.770602
642	-11.78218	-184.4349	172.6528	0.9388587	0.6683973
648	-8.687262	-180.4484	171.7612	1.596829	0.9729178
654	-6.203256	-178.7877	172.5844	0.9788397	0.7192044
660	-5.629865	-178.0873	172.4574	0.4587782	1.362049
666	-11.55818	-184.4394	172.8812	0.6162994	0.8140264
672	-5.647491	-177.9507	172.3033	1.137867	0.8826916
678	-1.330117	-172.6399	171.3098	2.32603	0.5346158
684	-2.106992	-173.7018	171.5948	1.974226	0.7096167
690	-4.610576	-176.1178	171.5073	2.08795	0.3674445
696	-7.706333	-179.7303	172.024	1.503196	0.7739258
702	-2.486398	-174.6523	172.1659	1.259319	0.9008048
708	-1.076597	-173.4579	172.3813	1.22887	0.6276272
714	-4.412528	-177.0926	172.6801	0.7950207	0.8422153
720	1.728148	-170.1475	171.8757	1.534263	0.9177874
726	-3.028926	-175.3911	172.3621	1.265466	0.4308812
732	-2.133852	-173.2209	171.087	2.540567	0.4308812
738	-1.682535	-173.4334	171.7508	1.876758	0.4308812
744	1.329289	-170.9225	172.2517	1.386284	0.4926405
750	0.941029	-170.8177	171.7587	1.846371	0.6397163
756	0.6169301	-171.2112	171.8281	1.758598	0.6778671
762	2.973195	-169.444	172.4172	1.180324	0.6564171
768	-2.654534	-175.252	172.5975	1.040106	0.4836711
774	-2.756451	-175.2951	172.5387	1.087384	0.5817664
780	-3.090206	-175.7165	172.6263	1.011536	0.5130727
786	-3.688755	-176.0811	172.3923	1.240897	0.5513667
792	-8.528443	-180.9666	172.4381	0.886592	1.006531
798	-6.831342	-179.1828	172.3514	0.5429765	1.379184
804	-8.093697	-180.3791	172.2854	0.5691516	1.410256
810	-6.526774	-178.5646	172.0378	1.565522	0.643737
816	-2.925132	-174.6325	171.7074	1.816775	0.7781273
822	0.6271596	-172.2439	172.8711	0.2962117	1.153297
828	-9.997541	-181.9363	171.9387	1.315506	1.074417
834	-0.02014786	-171.8668	171.8466	1.739232	0.6795199
840	3.908883	-167.9376	171.8465	1.708233	0.7329757
846	-0.4552541	-172.1783	171.723	1.909603	0.5543462
852	-2.743261	-174.8781	172.1348	1.241798	0.9535387
858	-8.082641	-180.6571	172.5745	0.7663642	0.9903799
864	-8.086352	-180.7654	172.679	0.6067371	1.044555
870	-5.074019	-177.6892	172.6152	0.7875457	0.9256765
876	-3.322776	-174.787	171.4642	2.071697	0.3066122
882	-8.908887	-181.0022	172.0934	1.457614	0.7387818
888	2.384273	-170.1119	172.4961	0.9680297	0.8555699
894	3.469385	-169.0214	172.4908	1.001845	0.8202821
900	3.811406	-168.2002	172.0116	1.607546	0.6037666
906	-5.079831	-177.2697	172.1899	1.208755	0.9301096
912	-13.41786	-185.5816	172.1637	1.208755	0.957896
918	-7.947408	-179.7069	171.7594	1.208755	1.320576
924	-4.537231	-176.4253	171.888	1.729424	0.4050884
930	-7.019629	-177.7633	170.7437	2.891601	0.463155
936	-1.160574	-173.6767	172.5161	1.115581	0.5590295
942	2.540621	-170.3717	172.9124	0.6959521	0.6322436
948	5.093494	-167.5423	172.6358	0.3291891	1.32317
954	6.756611	-165.9772	172.7338	0.2663142	1.294707
960	7.994675	-165.12	173.1146	0.3362367	0.8713516
966	3.417349	-169.8379	173.2552	0.2801514	0.762124
972	-5.080864	-177.9793	172.8985	0.6369288	0.762124
978	-8.519583	-181.3124	172.7928	0.7562718	0.7416557
984	2.598825	-170.2329	172.8318	0.6540863	0.8288583
990	-3.727387	-175.8809	172.1535	1.445193	0.6539381
996	0.3164003	-172.3009	172.6173	0.9692232	0.6783075
1002	-0.8579331	-173.5545	172.6966	0.6549358	0.9795388
1008	1.170848	-171.4026	172.5735	1.025737	0.6528222
1014	2.810312	-169.8969	172.7072	0.8550605	0.720808
1020	-3.492177	-176.4239	172.9317	0.5287944	0.8599095
1026	-5.647942	-177.3977	171.7497	1.776385	0.7753835
1032	-12.99515	-185.0597	172.0646	1.556937	0.5967805
1038	-13.90134	-185.6968	171.7954	1.842062	0.4822106
1044	-17.16395	-189.0797	171.9158	1.616819	0.7661753
1050	-13.94013	-186.27	172.3299	1.202726	0.7661753
1056	-13.35793	-185.1891	171.8312	1.565968	0.9317015
1062	-0.02519636	-172.7266	172.7014	0.8027947	0.8052599
1068	-4.955957	-177.4427	172.4868	1.063039	0.740533
1074	-8.778749	-181.0395	172.2608	1.364284	0.4234918
1080	-14.76058	-184.8843	170.1237	3.456911	0.3489982
1086	1.023476	-170.7277	171.7512	1.671885	0.2394966
1092	5.939722	-166.9508	172.8905	0.6895841	0.690204
1098	-5.511491	-177.9752	172.4637	1.137975	0.3768713
1104	-9.961682	-182.2221	172.2604	1.329848	0.6711043
1110	-2.596235	-175.128	172.5318	0.795594	1.003902
1116	9.659032	-163.2628	172.9218	0.6413404	0.7193487
1122	0.9539603	-171.0043	171.9583	1.640449	0.6538388
1128	1.614532	-170.5799	172.1944	1.335584	0.7698951
1134	2.740009	-168.9444	171.6844	1.63095	0.1978578
1140	3.399337	-167.2055	170.6048	2.962772	0.3349541
1146	4.928375	-165.3996	170.328	3.12642	0.2548093
1152	2.462597	-168.7929	171.2555	2.380263	0.4662293
1158	5.289951	-166.9291	172.2191	1.360445	0.6912424
1164	-2.689187	-175.7919	173.1027	0.4768655	0.6912424
1170	-8.074965	-180.2911	172.2161	1.396556	0.621513
1176	-6.782616	-179.0694	172.2867	0.6718049	1.328333
1182	-7.737274	-180.2581	172.5208	1.099232	0.601213
1188	-15.36194	-186.9263	171.5644	2.070507	0.5413796
1194	-8.756525	-180.6381	171.8816	1.735187	0.6106788
1200	-7.438138	-178.8866	171.4485	2.166294	0.3995549
1206	-8.925604	-181.1798	172.2542	1.109838	0.9666437
1212	-4.779681	-177.015	172.2354	1.389881	0.4239365
1218	-8.435508	-181.057	172.6215	0.2681342	1.382893
1224	-7.916612	-180.6998	172.7831	0.2192119	1.292909
1230	-7.560185	-178.7725	171.2123	2.419492	0.5584221
1236	-15.7598	-187.6611	171.9012	1.277822	1.142882
1242	-12.11442	-184.1822	172.0678	0.3734163	1.714635
1248	-4.59695	-177.5022	172.9053	0.6174648	0.7800926
1254	-3.558762	-175.6692	172.1104	1.46894	0.3475792
1260	-4.397918	-175.3244	170.9265	2.698526	0.4233963
1266	-0.3011677	-173.0861	172.785	0.8203684	0.6391865
1272	2.934992	-169.432	172.367	1.14717	0.791838
1278	1.860094	-170.9943	172.8544	0.6278328	0.8334373
1284	-0.9971887	-173.7231	172.7259	0.8240709	0.7403437
1290	5.556703	-167.1639	172.7206	0.6984333	0.9077358
1296	6.447562	-165.7222	172.1698	1.174757	0.9866706
1302	-0.7990263	-173.0638	172.2648	1.3437	0.3879404
1308	5.179961	-167.2886	172.4686	1.167745	0.4705259
1314	3.078698	-169.1265	172.2052	1.390833	0.3686495
1320	0.8722239	-171.7841	172.6563	0.9804422	0.4742895
1326	-0.6216248	-172.5587	171.9371	1.66089	0.6553854
1332	-3.54195	-175.9654	172.4234	1.18088	0.6416172
1338	-3.608365	-175.82	172.2116	1.076115	1.042692
1344	-3.219467	-175.7666	172.5471	1.076115	0.5913603
1350	-7.903389	-179.6715	171.7681	1.712239	0.8357396
1356	-20.00358	-191.4104	171.4068	0.7673275	1.899342
1362	-8.536203	-181.0602	172.524	0.4860788	1.286627
1368	-4.962393	-177.3272	172.3648	0.5027929	1.400128
1374	-7.591918	-180.3357	172.7438	0.769913	0.7924864
1380	-1.893796	-174.4122	172.5184	0.9780359	0.8153329
1386	4.821806	-167.9472	172.769	0.7274175	0.8153329
1392	-0.8309234	-173.4966	172.6657	0.4407348	1.206154
1398	1.965396	-170.1845	172.1499	0.7280062	1.392127
1404	3.891804	-168.4943	172.3861	1.152997	0.7566941
1410	8.810698	-163.5186	172.3293	1.30154	0.5630488
1416	-2.31359	-174.9344	172.6209	0.959859	0.6891026
1422	-6.466329	-177.9605	171.4941	2.142594	0.473914
1428	-0.2758052	-171.9209	171.6451	1.990516	0.5364702
1434	-0.2256477	-172.7122	172.4866	0.7181383	1.119922
1440	-5.199829	-177.8663	172.6665	0.5953891	1.06724
1446	-3.156905	-176.1725	173.0156	0.6162289	0.4458653
1452	-6.056525	-178.8851	172.8286	0.7842781	0.6208953
1458	1.485993	-171.3554	172.8414	0.7198362	0.7224903
1464	-3.146208	-175.4211	172.2748	1.240392	0.7904376
1470	-9.445222	-181.9293	172.4841	0.9233831	0.9205061
1476	-3.143243	-175.1822	172.0389	1.593087	0.5572932
1482	2.243552	-170.013	172.2566	1.374367	0.5623597
1488	4.503838	-168.413	172.9169	0.7066768	0.5903977
1494	3.009631	-169.9505	172.9601	0.6633874	0.5903977
1500	0.4463236	-171.9432	172.3895	1.185781	0.3430064
1506	1.157526	-171.6836	172.8411	0.7672632	0.6321611
1512	-21.19232	-193.479	172.2867	1.199495	0.8284866
1518	-4.470355	-176.6324	172.162	1.199495	0.9692903
1524	-0.7848847	-173.2639	172.4791	1.131443	0.6269397
1530	1.695387	-170.6326	172.328	1.131443	0.8612242
1536	-10.86835	-181.9483	171.0799	2.539908	0.6019052
1542	-10.10373	-182.1571	172.0534	1.58461	0.5086955
1548	-19.61002	-189.446	169.836	3.539332	0.2192945
1554	-11.66115	-183.7089	172.0477	1.152627	1.123829
1560	-7.752405	-179.7658	172.0134	1.582405	0.3682224
1566	-6.861313	-178.8329	171.9716	1.56961	0.7535956
1572	-16.04696	-187.654	171.6071	2.013414	0.4118417
1578	-19.09044	-190.9559	171.8655	1.597578	0.8569155
1584	-21.94759	-193.8012	171.8537	1.594277	0.8747797
1590	-7.348844	-179.69	172.3412	1.284787	0.5821577
1596	-5.98838	-178.2854	172.297	1.21915	0.7892281
1602	-3.05678	-175.4748	172.418	1.21915	0.5228065
1608	-3.694127	-175.642	171.9478	1.658556	0.6367938
1614	-8.346849	-179.4914	171.1445	2.49153	0.4683693
1620	-9.913153	-182.1238	172.2107	1.425362	0.4683693
1626	-10.77817	-182.4874	171.7093	1.926765	0.4683693
1632	-20.04531	-191.6321	171.5868	2.026011	0.3957842
1638	-12.7852	-185.3509	172.5657	1.049368	0.615162
1644	-13.96842	-186.1106	172.1421	1.331473	0.8440878
1650	-0.9213185	-173.4625	172.5412	0.6900732	1.095712
1656	-5.601171	-177.3666	171.7654	1.777695	0.7506993
1662	-9.618828	-181.7813	172.1624	1.085648	1.080158
1668	-8.044585	-180.4673	172.4227	1.027851	0.8717595
1674	-14.63171	-187.1877	172.556	0.5380738	1.216654
1680	-6.924555	-179.3137	172.3891	0.8673346	1.072314
1686	-8.974625	-181.673	172.6983	0.8599388	0.7272879
1692	-12.60248	-185.5271	172.9246	0.612711	0.7593177
1698	-6.679909	-179.5391	172.8592	0.6928312	0.7371797
1704	0.3948529	-172.2986	172.6934	0.9439986	0.5193957
1710	-0.09893206	-172.4301	172.3312	1.306847	0.4926216
1716	1.49762	-171.0334	172.531	1.04689	0.694244
1722	7.574712	-165.3468	172.9215	0.5950922	0.7886371
1728	2.980772	-169.378	172.3588	1.129664	0.8255979
1734	-4.205682	-176.8023	172.5966	0.7791278	0.9545098
1740	-7.012609	-179.6282	172.6156	0.8639132	0.8368108
1746	-10.30118	-182.8056	172.5044	0.8565884	0.9698125
1752	-11.52166	-183.2573	171.7357	1.745672	0.8345072
1758	-4.819887	-177.5722	172.7524	0.729002	0.8345072
1764	-11.61319	-183.2366	171.6234	2.009618	0.4512055
1770	-7.15683	-178.2679	171.111	2.521481	0.5548938
1776	3.197738	-169.6512	172.8489	0.7854453	0.5446811
1782	3.855215	-168.6107	172.4659	1.018595	0.8306144
1788	-8.88251	-181.1073	172.2248	1.305796	0.3024869
1794	-5.847903	-178.273	172.4251	1.028568	0.8680443
1800	-20.72347	-193.0778	172.3544	0.952201	1.024433
1806	-14.6653	-187.0292	172.3639	1.239228	0.6443189
1812	-8.425124	-181.1991	172.7739	0.8550106	0.5708578
1818	-5.956768	-178.5122	172.5554	1.044441	0.651325
1824	-3.239313	-176.1957	172.9564	0.4639339	0.90626
1830	-8.384679	-181.1343	172.7496	0.4433406	1.130489
1836	-4.802916	-177.66	172.8571	0.5268149	0.94586
1842	-5.342888	-177.8492	172.5063	1.028994	0.7622939
1848	-6.635251	-179.1412	172.5059	0.842663	0.9825493
1854	-8.780121	-180.3617	171.5816	1.893769	0.8419452
1860	-8.048149	-179.7832	171.7351	1.893769	0.4348813
1866	-6.408439	-179.0589	172.6504	0.7080588	0.9724032
1872	2.64012	-170.3371	172.9773	0.5668283	0.7492732
1878	4.892379	-167.9909	172.8832	0.5369432	0.9064241
1884	3.909999	-168.6833	172.5933	0.8172589	0.9170735
1890	7.314038	-165.4371	172.7511	0.7890608	0.7551166
1896	12.17081	-160.4085	172.5793	1.058194	0.5181115
1902	1.944657	-170.6818	172.6265	1.01008	0.5286765
1908	4.278822	-168.3581	172.6369	0.9992093	0.4689623
1914	8.106563	-165.0236	173.1301	0.507359	0.4820374
1920	-3.248903	-176.2908	173.0419	0.3547096	0.9322953
1926	0.4939478	-172.1557	172.6496	0.354948	1.291115
1932	1.291514	-171.1868	172.4783	0.8754866	0.9772082
1938	-5.72407	-177.9431	172.219	1.134813	0.9772082
1944	-5.024431	-177.4688	172.4444	1.134813	0.6918413
1950	-4.154039	-176.3851	172.2311	1.402546	0.5490908
1956	-4.270013	-176.4672	172.1972	1.402546	0.6517097
1962	-5.042626	-177.2782	172.2356	1.402546	0.5037952
1968	-7.685861	-180.5712	172.8853	0.7021169	0.6765673
1974	-3.708104	-176.64	172.9319	0.6519799	0.3528607
1980	-1.487003	-173.7903	172.3033	1.171562	0.842524
1986	5.374386	-167.2752	172.6496	0.9214722	0.7061393
1992	0.5157206	-171.684	172.1998	1.158124	0.973036
1998	2.375625	-170.3726	172.7482	0.6096614	0.973036
2004	1.307048	-171.232	172.539	0.8188354	0.973036
2010	-0.7078137	-173.0787	172.3709	0.792014	1.157208
2016	-4.724193	-177.2517	172.5275	0.6380245	1.154878
2022	1.4761	-171.5453	173.0214	0.442883	0.8553909
