Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	tree_length
0	-1570.655	-1741.502	170.8472	0.4418565	0.7597019	0.754097	1.508763
6	-1573.147	-1743.919	170.7717	0.3062523	0.7607118	0.8118787	1.620728
12	-1578.098	-1748.98	170.8819	0.2526922	0.91098	0.9969008	1.325956
18	-1575.997	-1746.429	170.4317	0.1974463	1.34768	1.062138	1.332643
24	-1575.741	-1746.514	170.7726	0.453293	0.7667134	1.149085	1.242335
30	-1583.618	-1754.49	170.8719	0.4883054	0.7268573	1.126911	1.179064
36	-1577.8	-1748.762	170.9615	0.1022076	0.7268573	1.457875	1.148846
42	-1583.89	-1754.804	170.9139	0.09827173	0.9267546	0.8961449	1.486957
48	-1579.475	-1749.914	170.4388	0.3688673	0.9913423	0.9109936	1.579831
54	-1595.51	-1766.681	171.1715	0.1025212	0.7705858	1.11533	1.227217
60	-1579.5	-1750.494	170.9938	0.3947113	0.5742573	1.048559	1.331006
66	-1581.573	-1752.639	171.0655	0.09962302	0.6589589	1.390176	1.173658
72	-1578.652	-1749.576	170.9241	0.4492152	0.6413455	1.341021	1.042701
78	-1578.298	-1749.417	171.1194	0.09181432	0.7770124	1.229363	1.178014
84	-1598	-1768.613	170.613	0.01105523	0.9375206	1.138106	1.587321
90	-1596.993	-1767.876	170.8833	0.05846124	0.9607527	1.182351	1.291685
96	-1582.075	-1752.597	170.522	0.2588028	0.7879692	1.182351	1.548055
102	-1595.366	-1766.132	170.7658	0.2588028	0.7828188	1.35379	1.226508
108	-1596.909	-1767.35	170.4407	0.6501622	0.8932136	1.039878	1.340648
114	-1597.278	-1768.159	170.8816	0.1220474	0.8728948	0.880362	1.54503
120	-1610.534	-1781.252	170.7178	0.3099537	0.8888612	0.8166816	1.56258
126	-1590.84	-1761.174	170.3337	0.293319	1.232853	0.7601851	1.646196
132	-1594.843	-1765.127	170.2839	0.280884	1.371951	0.9259005	1.470526
138	-1583.129	-1754.269	171.1397	0.1392804	0.6450732	1.091097	1.337817
144	-1580.664	-1751.964	171.3	0.1526881	0.5615335	1.005307	1.322013
150	-1593.28	-1764.214	170.9343	0.07182455	0.8891566	1.367143	1.140627
156	-1585.515	-1755.891	170.3762	0.7578634	0.6413408	1.289749	1.297084
162	-1585.368	-1756.635	171.2672	0.2538625	0.6661551	0.874332	1.302428
168	-1591.702	-1761.725	170.0226	0.9025205	1.097138	1.172524	1.199976
174	-1577.992	-1748.725	170.7329	0.3494683	0.6680177	1.146255	1.432665
180	-1581.343	-1752.583	171.2395	0.06403336	0.7477655	1.076857	1.252912
186	-1575.016	-1745.882	170.8664	0.05123202	0.8402855	0.9584485	1.574571
192	-1577.916	-1748.965	171.0484	0.1573793	0.7842379	1.010977	1.357264
198	-1575.265	-1746.113	170.8483	0.3637804	0.6430085	0.9714751	1.483711
204	-1564.781	-1735.311	170.5308	0.5278852	0.8161456	1.041341	1.424274
210	-1575.099	-1745.738	170.6383	0.4932972	0.7421816	0.9990137	1.455333
216	-1586.561	-1757.21	170.6494	0.1967581	0.7507203	0.8832088	1.741737
222	-1587.188	-1757.537	170.3485	0.07577629	1.135538	0.8832088	1.770427
228	-1588.261	-1759.149	170.8888	0.1564228	0.8429216	0.8832088	1.53406
234	-1586.188	-1757.042	170.8537	0.04385983	0.8429216	1.030819	1.53406
240	-1581.848	-1752.492	170.6441	0.1051315	0.8429216	0.9111216	1.727467
246	-1580.212	-1750.818	170.6053	0.3081252	0.7814142	1.098574	1.516459
252	-1574.461	-1745.28	170.8191	0.1393905	0.8421169	0.8415057	1.628568
258	-1572.583	-1743.116	170.5326	0.1468051	0.8995736	1.172832	1.548999
264	-1567.968	-1738.44	170.4721	0.08013891	1.06294	1.221607	1.485768
270	-1566.007	-1736.806	170.7993	0.4082605	0.9189796	0.9631837	1.287698
276	-1567.981	-1738.947	170.966	0.06765445	0.8235547	1.079376	1.40863
282	-1573.408	-1744.435	171.0266	0.0521648	0.8050548	1.212795	1.280818
288	-1580.727	-1751.626	170.899	0.3902548	0.6098419	1.091157	1.353451
294	-1573.477	-1744.468	170.9912	0.2019257	0.7427259	1.068142	1.353451
300	-1583.036	-1753.693	170.6565	0.3611625	0.9460047	0.9198783	1.450288
306	-1580.697	-1750.778	170.0816	0.5197626	0.9460047	1.156285	1.584474
312	-1583.286	-1754.095	170.8088	0.2332225	0.8783229	1.13404	1.316182
318	-1575.453	-1746.555	171.1026	0.2491648	0.6046895	1.104833	1.295635
324	-1586.976	-1757.434	170.4578	0.6602405	0.9659568	0.9564294	1.32769
330	-1581.837	-1752.795	170.9582	0.3214275	0.618733	0.9709544	1.448638
336	-1587.094	-1758.007	170.9127	0.1135609	0.9049866	0.8860993	1.5002
342	-1581.47	-1752.233	170.7627	0.2712753	0.7631185	0.7837998	1.670868
348	-1582.915	-1753.682	170.7672	0.04751849	0.9038916	1.01647	1.561321
354	-1596.407	-1767.448	171.041	0.1939556	0.6032705	1.089974	1.401246
360	-1590.489	-1761.196	170.7068	0.1455823	0.8175741	1.005582	1.604027
366	-1590.096	-1761.167	171.071	0.2062427	0.64648	1.005582	1.405476
