Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-1593.032	-1763.237	170.2051	0.1366566	0.6303463	0.9514071	1.083339	1.4065
6	-1586.005	-1756.276	170.2711	0.1392111	0.6617554	0.9463719	1.14394	1.285933
12	-1593.225	-1763.122	169.8974	0.6298463	0.7316811	0.9463719	0.9177015	1.322679
18	-1586.218	-1755.706	169.4885	0.904307	0.8347028	1.146326	0.8198721	1.268486
24	-1584.183	-1754.38	170.1963	0.1881093	0.8646066	0.769224	0.9084253	1.476594
30	-1583.881	-1754.014	170.1334	0.3103769	0.7262899	0.9014456	0.8531723	1.476594
36	-1593.392	-1762.689	169.2968	0.3632574	0.7180709	1.306652	0.708284	1.859155
42	-1580.165	-1750.156	169.9913	0.0481346	0.7923914	0.8708082	0.9309254	1.691536
48	-1581.406	-1751.554	170.1478	0.2390265	0.674528	1.03236	1.002906	1.340144
54	-1577.328	-1747.073	169.7452	0.03987645	1.059559	1.03236	0.9998876	1.516465
60	-1577.115	-1747.271	170.1563	0.04203826	0.7792863	0.9767935	0.8970042	1.533601
66	-1564.007	-1734.257	170.2491	0.09258976	0.7538993	0.8829614	0.9278754	1.491429
72	-1575.557	-1745.348	169.7913	0.3698026	0.9665974	0.8829614	0.8993374	1.491429
78	-1574.954	-1744.959	170.0049	0.3524445	0.8925521	0.9190107	0.9208207	1.352727
84	-1579.069	-1749.038	169.9688	0.2044777	1.084204	0.867875	0.9643662	1.352727
90	-1583.085	-1752.667	169.5819	0.5528187	1.098144	0.6864993	0.8390946	1.597791
96	-1573.097	-1742.747	169.6502	0.414819	1.013256	0.9409946	0.895629	1.487933
102	-1572.964	-1742.745	169.7817	0.2046022	0.9809263	0.9409946	1.006649	1.487933
108	-1581.269	-1750.855	169.5861	0.3651275	0.9809263	0.8448752	0.8622206	1.688631
114	-1578.262	-1748.162	169.8998	0.2134451	0.9142289	0.8777061	1.074504	1.438393
120	-1593.645	-1763.552	169.9069	0.2699315	0.7116122	1.255178	1.207047	1.130905
