Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-221.6116	-388.0202	166.4087	0.2773937	0.7771585	0.5870824	1.533219	3.580349
6	-214.9019	-379.8183	164.9165	0.2451799	0.7879011	0.8370262	1.42327	4.378627
12	-213.3802	-379.6673	166.287	0.0705796	0.7601739	0.6131831	1.097852	4.017343
18	-220.3358	-386.4444	166.1086	0.08200523	0.7120185	0.9592389	1.138545	3.927507
24	-224.2034	-390.2691	166.0656	0.8907926	0.9392904	0.9592389	1.902679	2.900263
30	-217.2582	-384.0303	166.7721	0.4924423	0.4782486	0.784603	1.681115	3.19385
36	-224.3205	-389.9685	165.648	0.2033773	1.042049	0.6385426	1.256078	4.04461
42	-218.0642	-384.3654	166.3012	0.3831527	0.9085368	1.16998	2.068916	2.855751
48	-240.6071	-407.1155	166.5084	0.5613021	0.9085368	0.5545614	1.304224	3.4295
54	-236.6145	-402.2406	165.6261	0.4040586	0.9085368	0.5545614	1.527052	3.902458
60	-226.3385	-393.0278	166.6893	0.4276525	0.9085368	1.463486	1.210172	2.941631
66	-223.2789	-390.2022	166.9233	0.5417559	0.6898595	0.9695488	1.474627	2.991045
72	-218.9577	-386.832	167.8744	0.04193075	1.265248	0.756065	2.009142	2.157184
78	-222.1483	-389.1817	167.0334	0.7335807	1.336454	0.6228238	1.902063	2.355148
84	-211.7142	-379.1783	167.4641	0.2566827	1.017845	0.5652527	1.692967	2.73851
90	-200.7165	-367.8692	167.1527	0.1207144	1.001785	0.8565118	1.692967	2.859353
96	-203.1765	-370.735	167.5586	0.5868626	0.3402377	1.092138	2.200764	2.161453
102	-202.6648	-371.1129	168.4482	0.06533037	0.5407831	0.824643	1.929668	2.225007
108	-217.3357	-383.3736	166.0379	0.5620456	0.4764385	1.604603	3.168525	2.196926
114	-216.2159	-382.2109	165.995	0.5760365	1.382201	1.035932	3.168525	2.0233
120	-215.761	-382.6912	166.9303	0.5760365	0.3945684	1.241757	2.406956	2.344997
126	-226.5649	-394.8178	168.2529	0.2748603	0.3749049	0.9134302	2.435002	1.871975
132	-221.5689	-388.3372	166.7683	0.04095665	0.4238474	1.384243	2.217142	2.805232
138	-227.3125	-394.6485	167.3359	0.02338643	0.4887246	0.7737438	1.819741	3.05762
144	-203.0303	-369.8407	166.8105	0.1464416	0.7234502	1.108966	1.75246	3.0271
150	-211.5609	-377.6253	166.0644	0.03900851	1.05035	1.855577	1.75246	2.925762
156	-221.6761	-387.784	166.1079	0.03661779	0.4131292	1.369142	1.573874	3.591699
162	-218.1631	-385.8205	167.6574	0.2738121	0.8048645	1.15433	2.188055	2.070935
168	-217.2497	-384.302	167.0522	0.2054141	0.8747816	1.15433	2.088395	2.521653
174	-223.814	-390.6961	166.8821	0.623733	0.4925596	1.076607	1.7531	2.827338
180	-224.3176	-392.0399	167.7222	0.623733	0.3040547	0.5283962	1.92554	2.533983
186	-230.3159	-398.0163	167.7004	0.3135732	0.7176943	1.035213	1.827832	2.380138
192	-213.8763	-379.945	166.0687	0.1735108	0.6908986	1.394877	1.502162	3.450339
198	-219.2187	-383.5209	164.3023	0.7765584	1.67515	2.013528	1.158587	3.450339
204	-218.8744	-381.9473	163.0729	0.5475584	1.18468	1.154782	1.655538	4.715041
210	-227.6615	-391.314	163.6525	0.5792881	1.056037	1.453432	1.593197	4.315369
216	-219.3092	-384.9518	165.6426	0.6190284	0.7337296	1.058596	1.434439	3.647205
222	-212.2893	-378.6399	166.3506	0.3530963	0.6466027	2.100343	1.434439	2.865795
228	-221.8598	-388.2006	166.3408	0.04127172	1.214929	1.297556	1.43968	3.15655
234	-230.1788	-394.707	164.5281	0.5400319	1.179755	1.498315	2.194724	3.393691
240	-221.9222	-386.6094	164.6872	0.4185488	0.882731	1.546943	1.519847	3.908197
246	-215.9335	-382.1436	166.2101	0.2960707	0.6996845	1.73695	1.585187	3.053609
252	-231.4577	-397.4401	165.9824	0.3891977	0.647863	1.041423	1.696202	3.4865
258	-206.4261	-373.1716	166.7455	0.3891977	0.9218611	0.9430737	2.19448	2.633796
264	-207.3061	-374.8369	167.5308	0.3891977	0.7270547	1.108426	1.759682	2.430857
