Iteration	Posterior	Likelihood	Prior	tree_length
0	-3124.453	-3296.349	171.8962	2.084877
6	-3135.651	-3307.801	172.1498	1.915825
12	-3113.622	-3285.779	172.1572	1.910834
18	-3104.776	-3277.083	172.3068	1.808504
24	-3118.383	-3290.644	172.2611	1.839994
30	-3119.989	-3292.2	172.211	1.874273
36	-3120.041	-3292.388	172.3466	1.780904
42	-3117.306	-3289.361	172.0555	1.979237
48	-3109.212	-3281.454	172.242	1.853077
54	-3114.416	-3286.525	172.1088	1.943506
60	-3122.014	-3294.107	172.0932	1.95399
66	-3117.771	-3289.926	172.1558	1.911784
72	-3117.733	-3289.878	172.1455	1.918741
78	-3121.546	-3293.691	172.1455	1.918741
84	-3116.262	-3288.467	172.2053	1.878111
90	-3113.991	-3286.196	172.2053	1.878111
96	-3111.694	-3283.98	172.286	1.822847
102	-3112.968	-3285.062	172.0941	1.953399
108	-3114.386	-3286.47	172.0842	1.960045
114	-3124.948	-3296.993	172.0447	1.986464
120	-3113.749	-3285.99	172.2411	1.85369
126	-3114.414	-3286.655	172.2411	1.85369
132	-3119.437	-3291.726	172.2892	1.820616
138	-3116.801	-3289.09	172.2892	1.820616
144	-3110.865	-3283.042	172.1765	1.897692
150	-3108.873	-3280.926	172.0529	1.981015
156	-3117.898	-3290.076	172.1784	1.896419
162	-3121.492	-3293.617	172.1247	1.932743
168	-3124.314	-3296.599	172.2854	1.823285
174	-3120.592	-3292.663	172.0709	1.968969
180	-3114.967	-3287.038	172.0709	1.968969
186	-3121.403	-3293.788	172.385	1.754145
192	-3116.537	-3288.504	171.9667	2.038373
198	-3117.644	-3289.667	172.0232	2.000798
204	-3111.602	-3283.513	171.9114	2.074918
210	-3122.875	-3295.051	172.1756	1.89835
216	-3116.246	-3288.406	172.1597	1.909081
222	-3119.607	-3291.569	171.9613	2.041952
228	-3124.709	-3296.879	172.1704	1.901841
234	-3116.698	-3288.755	172.0566	1.978542
240	-3122.75	-3294.979	172.229	1.861953
246	-3118.624	-3290.673	172.0485	1.983951
252	-3119.045	-3291.065	172.0198	2.00309
258	-3111.174	-3283.311	172.137	1.924471
264	-3106.009	-3278.181	172.1718	1.900878
270	-3109.519	-3281.8	172.2816	1.82588
276	-3115.835	-3288.091	172.2557	1.843662
282	-3129.946	-3302.395	172.4492	1.708971
288	-3125.988	-3297.859	171.8716	2.101077
294	-3126.08	-3298.421	172.3403	1.785286
300	-3127.615	-3299.756	172.1409	1.921821
306	-3122.618	-3294.745	172.1271	1.931154
312	-3122.997	-3294.942	171.9444	2.053098
318	-3125.279	-3296.891	171.6127	2.268938
324	-3114.202	-3285.815	171.6127	2.268938
330	-3116.854	-3289.075	172.2208	1.867528
336	-3116.08	-3288.219	172.1393	1.922934
342	-3099.917	-3272.057	172.1393	1.922934
348	-3118.471	-3290.61	172.1393	1.922934
354	-3109.718	-3281.752	172.0335	1.993952
360	-3105.375	-3277.263	171.8873	2.09075
366	-3112.948	-3285.115	172.1676	1.903723
372	-3111.418	-3283.586	172.1676	1.903723
378	-3113.853	-3286.203	172.3494	1.778982
384	-3116.055	-3288.188	172.1322	1.927693
390	-3109.368	-3281.304	171.9358	2.058835
396	-3124.852	-3296.996	172.1441	1.91965
402	-3117.596	-3289.396	171.8003	2.147706
408	-3125.334	-3297.502	172.1679	1.903563
414	-3124.213	-3296.293	172.0793	1.963289
420	-3125.536	-3297.509	171.9733	2.034003
426	-3123.935	-3295.979	172.0434	1.987342
432	-3121.428	-3293.33	171.9024	2.080847
438	-3127.767	-3299.822	172.0553	1.979402
444	-3114.458	-3286.513	172.0553	1.979402
450	-3126.63	-3298.913	172.2833	1.824673
456	-3116.732	-3289.007	172.2745	1.830787
462	-3115.927	-3287.919	171.9924	2.021312
468	-3114.56	-3286.553	171.9924	2.021312
474	-3117.674	-3289.533	171.8587	2.109517
480	-3112.805	-3284.91	172.1049	1.946084
486	-3110.572	-3282.9	172.3281	1.793762
492	-3126.325	-3298.06	171.735	2.190134
498	-3135.077	-3306.812	171.735	2.190134
504	-3125.928	-3298.17	172.2413	1.853569
510	-3124.919	-3296.995	172.0758	1.965633
516	-3124.14	-3296.215	172.0758	1.965633
522	-3118.143	-3289.993	171.8495	2.115535
528	-3122.498	-3294.47	171.9714	2.035274
534	-3120.253	-3292.151	171.8982	2.083561
540	-3118.207	-3290.301	172.0946	1.953057
546	-3119.565	-3291.599	172.034	1.993614
552	-3115.703	-3287.801	172.0974	1.951128
558	-3114.738	-3286.836	172.0974	1.951128
564	-3124.515	-3296.608	172.0925	1.954414
570	-3121.909	-3293.799	171.8901	2.088936
576	-3116.791	-3288.856	172.0649	1.97295
582	-3111.038	-3283.368	172.3297	1.792663
588	-3110.373	-3282.408	172.035	1.992961
594	-3113.471	-3285.7	172.2286	1.862255
600	-3116.985	-3289	172.0157	2.005785
606	-3112.72	-3285.025	172.3052	1.809602
612	-3113.092	-3285.067	171.9749	2.032923
618	-3111.392	-3283.497	172.1047	1.94626
624	-3115.191	-3287.407	172.2159	1.870891
630	-3110.323	-3282.297	171.9739	2.033593
636	-3107.664	-3279.456	171.792	2.153095
642	-3113.523	-3285.471	171.9475	2.051049
648	-3110.299	-3282.352	172.0522	1.981441
654	-3121.32	-3293.212	171.8921	2.087629
660	-3117.64	-3289.314	171.6743	2.22935
666	-3120.19	-3292.12	171.9295	2.062931
672	-3124.053	-3296.249	172.196	1.884446
678	-3117.927	-3290.134	172.2074	1.876685
684	-3132.97	-3305.341	172.3713	1.763727
690	-3119.165	-3291.51	172.345	1.782046
696	-3114.067	-3286.244	172.1775	1.897066
702	-3129.036	-3301.083	172.0467	1.985113
708	-3125.418	-3297.566	172.1485	1.916714
714	-3124.524	-3296.758	172.2341	1.858439
720	-3116.972	-3289.169	172.1973	1.88356
726	-3110.547	-3282.744	172.1973	1.88356
732	-3115.099	-3287.183	172.0845	1.959836
738	-3113.84	-3285.922	172.0822	1.961386
744	-3118.467	-3290.541	172.0741	1.966795
750	-3106.696	-3278.728	172.0321	1.994911
756	-3112.851	-3284.978	172.1277	1.930759
762	-3109.541	-3281.603	172.0615	1.975265
768	-3107.925	-3280.098	172.1728	1.900206
774	-3108.625	-3281.089	172.4641	1.698436
780	-3115.762	-3287.886	172.1242	1.933072
786	-3106.428	-3278.553	172.1242	1.933072
792	-3114.114	-3286.233	172.1185	1.936969
798	-3116.707	-3288.816	172.1089	1.943388
804	-3113.282	-3285.391	172.1089	1.943388
810	-3105.357	-3277.501	172.1442	1.91957
816	-3121.632	-3293.865	172.2334	1.858957
822	-3120.637	-3292.242	171.6054	2.27364
828	-3124.665	-3296.923	172.2579	1.842149
834	-3108.466	-3280.746	172.2801	1.826918
840	-3111.596	-3283.557	171.961	2.042128
846	-3105.373	-3277.606	172.2334	1.858935
852	-3103.555	-3275.539	171.9836	2.027136
858	-3115.129	-3287.165	172.0357	1.992478
864	-3125.837	-3298.147	172.3098	1.806419
870	-3125.244	-3296.908	171.6636	2.236235
876	-3112.282	-3284.417	172.1352	1.925713
882	-3117.376	-3289.511	172.1352	1.925713
888	-3114.192	-3286.192	171.9991	2.016892
894	-3113.36	-3285.528	172.1678	1.903651
900	-3113.358	-3285.231	171.8733	2.09994
906	-3107.801	-3279.799	171.9977	2.017813
912	-3109.89	-3281.981	172.0911	1.955381
918	-3119.624	-3291.78	172.1561	1.911518
924	-3123.084	-3295.137	172.0535	1.980618
930	-3117.752	-3290.111	172.359	1.772257
936	-3110.605	-3282.7	172.0953	1.952576
942	-3121.275	-3293.193	171.9185	2.070189
948	-3115.677	-3287.936	172.259	1.841431
954	-3120.855	-3292.893	172.0387	1.990454
960	-3127.716	-3299.601	171.8848	2.09237
966	-3128.955	-3301.072	172.1165	1.938329
972	-3124.894	-3297.08	172.1861	1.891186
978	-3126.254	-3298.223	171.969	2.03681
984	-3114.62	-3287.13	172.5097	1.666024
990	-3112.533	-3284.831	172.2971	1.815182
996	-3119.695	-3291.751	172.0563	1.978735
1002	-3125.817	-3297.974	172.1569	1.911024
1008	-3122.518	-3294.613	172.0946	1.953002
1014	-3116.383	-3288.511	172.1285	1.930221
1020	-3107.267	-3279.345	172.0781	1.964082
1026	-3116.107	-3288.174	172.0667	1.971764
1032	-3116.996	-3289.105	172.1092	1.943219
1038	-3110.505	-3282.133	171.6282	2.25899
1044	-3105.467	-3277.681	172.2133	1.872696
1050	-3117.171	-3289.259	172.088	1.957434
1056	-3129.668	-3301.845	172.1775	1.897039
1062	-3126.821	-3298.999	172.1775	1.897039
1068	-3128.028	-3300.316	172.2884	1.821196
1074	-3132.331	-3304.462	172.1309	1.928562
1080	-3117.971	-3290.159	172.1873	1.890374
1086	-3121.698	-3293.879	172.1814	1.894367
1092	-3129.683	-3301.913	172.2299	1.861334
1098	-3124.41	-3296.349	171.9391	2.056616
1104	-3119.755	-3291.628	171.873	2.100175
1110	-3125.785	-3297.647	171.8621	2.107298
1116	-3122.824	-3294.866	172.0417	1.988448
1122	-3126.788	-3298.704	171.9162	2.071752
1128	-3114.054	-3285.957	171.9027	2.080598
1134	-3122.219	-3294.129	171.9102	2.075665
1140	-3114.415	-3286.664	172.2485	1.848615
1146	-3126.426	-3298.674	172.2485	1.848615
1152	-3112.676	-3284.712	172.0358	1.992433
1158	-3108.257	-3280.292	172.0358	1.992433
1164	-3113.875	-3286.177	172.3015	1.812122
1170	-3121.568	-3293.594	172.0252	1.99947
1176	-3120.804	-3292.774	171.9702	2.036019
1182	-3110.873	-3282.843	171.9702	2.036019
1188	-3120.865	-3293.008	172.143	1.920401
1194	-3115.039	-3287.123	172.0842	1.959986
1200	-3118.294	-3290.402	172.1081	1.943961
1206	-3113.241	-3285.424	172.1831	1.893223
1212	-3110.498	-3282.778	172.2796	1.827236
1218	-3111.455	-3283.633	172.1773	1.897185
1224	-3107.674	-3279.95	172.2756	1.830029
1230	-3121.116	-3293.392	172.2756	1.830029
1236	-3123.8	-3295.926	172.126	1.931898
1242	-3116.928	-3288.971	172.0435	1.987265
1248	-3114.581	-3286.625	172.0435	1.987265
1254	-3109.952	-3281.995	172.0435	1.987265
1260	-3115.141	-3287.664	172.5229	1.656594
1266	-3106.028	-3278.29	172.2625	1.83903
1272	-3107.619	-3280.075	172.4558	1.704355
1278	-3125.591	-3297.901	172.3101	1.806221
1284	-3119.996	-3292.13	172.1341	1.926427
1290	-3123.276	-3295.093	171.817	2.136796
1296	-3123.083	-3295.039	171.9563	2.04526
1302	-3124.585	-3296.815	172.2299	1.861334
1308	-3130.881	-3303.151	172.27	1.833837
1314	-3120.008	-3291.865	171.8575	2.110313
1320	-3118.045	-3289.948	171.903	2.080407
1326	-3109.394	-3281.57	172.1758	1.898168
1332	-3114.863	-3287.038	172.1758	1.898168
1338	-3115.241	-3287.595	172.3534	1.776178
1344	-3113.163	-3285.517	172.3534	1.776178
1350	-3119.552	-3291.762	172.2097	1.875124
1356	-3122.416	-3294.594	172.178	1.896696
1362	-3131.147	-3303.651	172.5037	1.670279
1368	-3129.767	-3302.051	172.2834	1.824653
1374	-3118.322	-3290.558	172.2365	1.856842
1380	-3118.706	-3290.719	172.0122	2.008155
1386	-3114.616	-3286.849	172.2325	1.859587
1392	-3115.155	-3287.219	172.0643	1.973371
1398	-3120.755	-3292.619	171.8642	2.105931
