Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	gain_loss_ratio	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	tree_length
0	-242.2181	-414.094	171.8758	0.00248998	0.00333453	0.0117023	0.0217902	0.0244761	0.0168548	0.0115739	0.00820057	0.00299928	0.00327301	0.00480205	0.0114358	0.00422807	0.000703372	0.0213466	0.0180555	0.0169013	0.000870547	0.00943105	0.0127066	0.00243819	0.000656402	0.0211348	0.00258348	0.0246148	0.013767	0.0146636	0.00694673	0.00148146	0.00924748	0.0349102	0.00524881	0.00394225	0.0276251	0.0101697	0.0106545	0.0132339	0.0204078	0.003799	0.0261102	0.0127477	0.0378775	0.0141748	0.00223115	0.00574147	0.0113417	0.00562515	0.0107749	0.0172273	0.0324447	0.00389008	0.00306079	0.00865714	0.0558235	0.00738202	0.0681802	0.00626254	0.0174886	0.0108635	0.00503101	0.0306721	0.0194042	0.0120357	0.00872407	0.00226354	0.0323984	0.0348795	0.0100023	0.0393687	0.00730532	0.000994318	0.0131673	0.00358625	0.00736648	0.00785013	0.0120506	0.0222646	0.0119578	1.659e-05	0.00727924	0.0106508	0.000722532	0.00565964	0.00199974	0.0140173	0.00625852	0.0110731	0.0172804	0.0143105	0.00177837	0.0133631	0.00139959	0.0122498	0.0115261	0.00721551	0.0148802	0.0069789	1.28323	0.00202012	0.00270531	0.00949406	0.0176784	0.0198575	0.0136743	0.00938989	0.00665313	0.00243332	0.0026554	0.00389591	0.00927786	0.00343024	0.000570646	0.0173185	0.0146484	0.013712	0.000706276	0.00765142	0.0103089	0.00197811	0.00053254	0.0171466	0.00209598	0.01997	0.0111692	0.0118966	0.00563589	0.00120191	0.00750249	0.0283226	0.00425837	0.00319835	0.0224123	0.00825067	0.00864397	0.0107367	0.0165569	0.00308213	0.0211832	0.0103422	0.03073	0.0115001	0.00181013	0.00465806	0.00920152	0.00456369	0.00874169	0.0139765	0.0263225	0.00315603	0.00248322	0.00702354	0.0452897	0.00598904	0.0553146	0.0050808	0.0141886	0.00881358	0.00408166	0.0248843	0.0157427	0.00976459	0.00707785	0.00183641	0.0262849	0.0282978	0.00811488	0.0319399	0.00592681	0.000806691	0.0106827	0.00290953	0.00597643	0.00636882	0.0097767	0.0180633	0.00970139	1.34595e-05	0.00590566	0.00864104	0.000586191	0.00459167	0.00162239	0.0113723	0.00507755	0.00898365	0.0140196	0.0116102	0.00144279	0.0108415	0.00113549	0.00993827	0.00935115	0.00585395	0.0120723	0.00566199	1.232588
36	-238.9064	-410.8522	171.9458	0.00509776	0.00653268	0.00611905	0.0277782	0.0222432	0.0421197	0.00335355	0.0058295	0.0029367	0.0195607	0.013663	0.00564209	0.00704415	0.00785524	0.0292687	0.00642461	0.0664382	0.00328808	0.00184293	0.0298244	0.0208384	0.00463457	0.0203639	0.0161257	0.0275545	0.00939736	0.0179156	0.0196223	0.00175399	0.000547311	0.0173993	0.0240658	0.00530416	0.00991202	0.00264247	0.014803	0.0024642	0.0202763	0.00400727	0.0213331	0.0141396	0.0130254	0.00856009	0.0287095	0.00639955	0.00386912	0.00550419	0.0116165	0.00811884	0.0263721	0.000872395	0.00227567	0.00995368	0.0234606	0.0040541	0.0486215	0.000923734	0.0177371	0.00405431	0.00939513	0.0229901	0.00941021	0.00538975	0.00465977	0.00777517	0.0158991	0.00098729	0.00263032	0.059365	0.0295244	0.00707536	0.00343223	0.0063445	0.00218012	0.0106797	0.0292656	0.0152533	0.00326659	0.00102707	0.017622	0.0245264	0.00354983	0.00336641	0.00833858	0.0161167	0.0184411	0.0183098	0.0571597	0.0104727	0.00126342	0.0200904	0.00545734	0.0281924	0.0158062	0.0284308	0.025543	0.00213199	1.049637	0.00373884	0.00479125	0.00448788	0.0203733	0.0163138	0.0308918	0.00245958	0.00427552	0.00215385	0.0143463	0.0100208	0.00413806	0.00516637	0.00576125	0.0214665	0.00471199	0.0487276	0.00241157	0.00135166	0.021874	0.0152835	0.00339912	0.0149355	0.011827	0.0202092	0.00689228	0.0131398	0.0143915	0.00128643	0.000401413	0.0127611	0.0176505	0.00389021	0.00726975	0.00193806	0.0108569	0.00180731	0.0148712	0.00293905	0.0156463	0.0103704	0.00955316	0.0062782	0.0210563	0.0046936	0.00283772	0.00403693	0.00851984	0.00595458	0.0193421	0.000639839	0.00166904	0.0073003	0.0172066	0.00297339	0.0356603	0.000677492	0.0130089	0.00297355	0.00689065	0.0168616	0.00690171	0.00395299	0.0034176	0.00570253	0.0116608	0.000724106	0.00192915	0.0435399	0.021654	0.00518926	0.00251729	0.00465323	0.00159896	0.00783279	0.0214642	0.0111872	0.0023958	0.000753281	0.0129245	0.0179883	0.00260355	0.00246902	0.00611574	0.0118204	0.0135252	0.0134289	0.0419225	0.00768095	0.000926629	0.0147349	0.00400256	0.0206771	0.0115927	0.020852	0.018734	0.00156366	1.363461
72	-242.57	-414.5312	171.9612	0.0197278	0.00327293	0.0233888	0.0415434	0.0124172	0.00234511	0.00559308	0.00495113	0.00996107	0.0148129	0.010781	0.00804949	0.00584108	0.00172747	0.0174774	0.0150564	0.03042	0.014397	0.00211642	0.0208682	0.000673806	0.0115289	0.00767917	0.0118254	0.0293034	0.000477249	0.0095333	0.00292618	0.00117624	0.0148918	0.0269506	0.024347	0.00195553	0.00804539	0.0165908	0.0282382	0.00581522	0.0119246	0.00952633	0.0021579	0.00814997	0.00709397	0.00280163	0.0077185	0.00266547	0.0267026	0.00764442	0.0273875	0.0163875	0.0162106	0.00164659	0.0286702	0.0204303	0.0127662	0.00505804	0.00306542	0.00152066	0.00512605	0.0133699	0.00565724	0.00736729	0.00392516	0.0061984	0.0383587	0.0352213	0.00142762	0.00731694	0.00149674	0.0166679	0.0325483	0.00201449	0.00127725	0.00556621	0.00300543	0.00212979	0.00934831	0.00411762	0.00192022	0.00709777	0.00138511	0.00925846	0.0104468	0.0382268	0.0366761	0.0102965	0.0209772	0.0563214	0.0337894	0.0393583	0.00864877	0.0186688	0.00976244	0.0403611	0.00568778	0.00900753	0.019206	0.0377551	1.109732	0.0151377	0.00251141	0.0179468	0.0318773	0.00952806	0.00179946	0.00429172	0.00379913	0.00764339	0.0113663	0.00827252	0.00617659	0.00448201	0.00132554	0.0134109	0.0115532	0.0233421	0.0110472	0.00162399	0.0160127	0.000517029	0.00884642	0.00589243	0.00907395	0.0224852	0.000366205	0.00731515	0.00224534	0.000902557	0.0114269	0.0206799	0.0186821	0.00150053	0.00617344	0.0127306	0.0216679	0.00446217	0.00915003	0.0073098	0.00165581	0.00625369	0.00544339	0.00214977	0.00592261	0.00204528	0.0204896	0.00586577	0.0210151	0.0125745	0.0124388	0.00126347	0.0219994	0.0156767	0.00979582	0.00388117	0.00235217	0.00116684	0.00393335	0.0102591	0.00434095	0.00565312	0.00301188	0.00475619	0.0294336	0.0270263	0.00109545	0.00561448	0.00114849	0.0127897	0.0249752	0.00154577	0.000980066	0.0042711	0.00230615	0.00163424	0.0071732	0.00315956	0.00147343	0.00544631	0.00106283	0.00710426	0.00801608	0.0293324	0.0281425	0.00790077	0.0160963	0.0432169	0.0259275	0.0302006	0.00663643	0.014325	0.00749098	0.0309702	0.00436438	0.00691171	0.0147373	0.0289705	1.303227
108	-253.7442	-425.4565	171.7122	0.0249314	0.00810721	0.00129169	0.0130418	0.0229347	0.0200742	0.003779	0.0125165	0.0010905	0.00703987	0.00363024	0.00815966	0.00331403	5.37032e-05	0.0931298	0.0166246	0.00795659	0.0469129	0.0135124	0.0464103	0.00868374	0.013804	0.00793743	0.00478092	0.0502134	0.000705142	0.0146083	0.0228608	0.00618976	0.00629921	0.0179405	0.0160116	0.00182334	0.0111856	0.000122192	0.0335499	0.000146827	0.00295531	0.00231257	0.023354	0.0179695	0.0159953	0.00163549	0.00683969	0.00505334	0.011619	0.00932348	0.0344898	0.0195163	0.00701312	0.0275896	0.0192457	0.0115958	0.00503393	0.0458008	0.00257791	0.00446406	0.00940864	0.0321237	0.0129597	0.000771823	0.000576839	0.0136954	0.0575407	0.0101435	0.00502755	0.0165018	0.0113666	0.0135798	0.0138772	0.00352816	0.0232788	0.00155008	0.00338529	0.0046728	0.00424821	0.0104279	0.00278049	0.0357462	0.00728273	0.00125022	0.0534865	0.0507885	0.0370074	9.42634e-05	0.00977179	0.0493131	0.00325958	0.0114268	0.000838954	0.00728049	0.0099488	0.00415796	0.00413891	0.0163336	0.0108327	0.023632	1.193805	0.0173884	0.00565438	0.000900888	0.009096	0.0159958	0.0140008	0.00263566	0.00872962	0.00076057	0.00490996	0.00253191	0.00569096	0.00231137	3.74553e-05	0.0649534	0.0115949	0.00554933	0.0327194	0.00942421	0.0323689	0.00605648	0.00962761	0.00553596	0.00333445	0.0350213	0.000491802	0.0101886	0.0159443	0.00431705	0.00439339	0.0125126	0.0111673	0.00127169	0.00780143	8.52228e-05	0.0233994	0.000102405	0.00206118	0.0016129	0.0162883	0.0125328	0.0111559	0.00114068	0.00477034	0.00352445	0.00810369	0.00650266	0.0240549	0.0136117	0.00489131	0.0192424	0.013423	0.00808749	0.00351092	0.0319438	0.00179796	0.00311346	0.00656206	0.0224047	0.00903876	0.000538308	0.000402317	0.00955188	0.0401318	0.00707458	0.00350647	0.0115092	0.00792761	0.00947122	0.00967866	0.00246071	0.0162358	0.00108111	0.00236107	0.00325904	0.00296292	0.00727296	0.00193925	0.0249312	0.00507934	0.000871964	0.0373042	0.0354224	0.0258108	6.5744e-05	0.00681534	0.0343934	0.0022734	0.00796965	0.000585129	0.00507778	0.00693879	0.00289997	0.00288669	0.0113919	0.00755525	0.0164821	1.433794
144	-253.1115	-425.9599	172.8484	0.00273022	0.00925442	0.0138439	0.00656119	0.00681268	0.0187885	0.00271182	0.00229071	0.000379375	0.00318902	0.00438768	0.00488257	0.000600372	0.00394153	0.00750723	0.00987642	0.0278219	0.00696087	0.0168053	0.00307959	0.00381709	0.0111317	0.00803849	0.00610528	0.0152404	0.00469346	0.00789247	0.0112916	0.0040146	0.000196915	0.00548149	0.00275067	0.00318922	0.0197576	0.00327657	0.00436707	0.00235331	0.00378141	0.000665239	0.00868362	0.00479682	0.00558758	0.000702823	0.00249485	0.00206858	0.00315434	0.000207875	0.0151552	0.00480178	0.0056011	0.00922094	0.000114959	0.0290044	0.00142921	0.0133399	0.0315183	0.00427901	0.0132428	0.00325887	0.0156247	0.0163027	0.0240554	0.00677903	0.00229236	0.0093395	0.00733865	0.00611222	0.0159084	0.0350385	0.00677833	0.00295182	0.00797477	0.00474211	0.000175241	0.0371964	0.00226424	0.0207095	0.00559693	0.0055959	0.00773162	0.0179218	0.00232965	0.00915567	0.00637325	0.0028484	0.019658	0.0107282	0.00884766	0.00489705	0.0114144	0.00960747	0.00195739	0.035821	0.00257571	0.00084278	0.00562931	0.0112495	0.7103104	0.0032835	0.0111298	0.0166494	0.00789081	0.00819326	0.0225959	0.00326137	0.00275492	0.000456255	0.00383526	0.00527683	0.00587202	0.000722037	0.00474027	0.00902856	0.0118779	0.03346	0.00837148	0.0202109	0.00370366	0.00459062	0.0133875	0.00966747	0.00734251	0.0183288	0.00564458	0.00949187	0.0135798	0.00482815	0.00023682	0.0065923	0.00330809	0.00383551	0.0237614	0.00394056	0.00525205	0.00283021	0.00454771	0.000800049	0.0104433	0.00576889	0.00671989	0.000845249	0.00300042	0.00248778	0.00379356	0.00025	0.0182264	0.00577485	0.00673615	0.0110895	0.000138256	0.0348821	0.00171883	0.0160432	0.0379054	0.00514614	0.0159264	0.00391928	0.018791	0.0196065	0.0289302	0.00815279	0.0027569	0.0112321	0.00882581	0.00735085	0.0191323	0.0421389	0.00815194	0.00355	0.00959085	0.00570308	0.000210753	0.0447342	0.00272308	0.0249063	0.00673114	0.0067299	0.00929841	0.0215537	0.00280175	0.011011	0.00766477	0.00342562	0.0236416	0.0129022	0.0106406	0.00588942	0.0137275	0.0115544	0.00235406	0.0430801	0.00309767	0.00101357	0.00677007	0.0135292	0.8314983
180	-253.4999	-425.5472	172.0473	0.004759	0.0061774	0.0101184	0.028257	0.0215588	0.030172	0.006309	0.0125909	0.00889678	0.00277965	0.0080593	0.0062722	0.00365879	0.00263799	0.0341604	0.019127	0.0122278	0.00195682	0.00221337	0.00711189	0.0173795	0.0162661	0.0140059	0.00674271	0.0205178	0.000499513	0.0116924	0.00998913	0.0022832	0.0071088	0.0275438	0.00767972	0.00617272	0.0150788	0.00685836	0.00975463	0.0182926	0.00134883	0.0119242	0.0211093	0.00969686	0.0134462	0.0128598	0.00592967	0.00940799	0.0126177	0.000850206	0.0169212	0.013854	0.0108155	0.0127044	0.0141645	0.0322994	0.0256929	0.0215281	0.016874	0.0242645	0.0173607	0.00476271	0.00363702	0.026416	0.0226459	0.0180998	0.00604039	0.00213221	0.00450744	0.00870292	0.0148105	0.026175	0.0066333	0.00244029	0.0117151	0.0191514	0.000733938	0.0252026	0.0122294	0.0191775	0.0198481	0.00656756	0.00650037	0.00948871	0.0107326	0.00300853	0.02051	0.00546734	0.0084838	0.0165435	0.0526657	0.00292688	0.0145239	0.00732108	0.0115304	0.0131218	0.00516827	0.0119352	0.000973549	0.0101451	1.141637	0.00394854	0.00512539	0.00839521	0.0234448	0.0178873	0.0250337	0.00523458	0.0104467	0.00738165	0.00230627	0.00668679	0.00520404	0.00303569	0.00218874	0.0283429	0.0158696	0.0101454	0.00162358	0.00183643	0.00590073	0.0144198	0.013496	0.0116207	0.00559442	0.0170236	0.000414446	0.0097012	0.00828798	0.00189437	0.00589817	0.022853	0.00637185	0.00512151	0.0125109	0.00569037	0.00809341	0.0151774	0.00111912	0.00989351	0.0175143	0.00804548	0.0111563	0.0106697	0.00491984	0.0078058	0.0104689	0.000705415	0.0140395	0.0114946	0.00897364	0.0105408	0.0117522	0.0267988	0.0213174	0.0178619	0.0140003	0.0201322	0.0144041	0.00395162	0.00301764	0.0219173	0.0187892	0.0150174	0.00501171	0.00176909	0.00373982	0.00722081	0.0122882	0.0217174	0.00550365	0.00202471	0.00972004	0.0158899	0.000608948	0.0209106	0.0101467	0.0159115	0.016468	0.0054491	0.00539335	0.00787278	0.00890481	0.00249617	0.0170172	0.00453625	0.007039	0.0137261	0.0436967	0.00242843	0.0120505	0.0060743	0.00956676	0.0108872	0.00428811	0.0099026	0.000807753	0.00841739	1.205256
216	-242.7378	-415.4009	172.6631	0.0153346	0.00531791	0.0135603	0.0228232	0.0118593	0.00727907	0.000319867	0.00419709	0.0042921	0.00377655	0.00142761	0.00357647	0.00347561	0.00219381	0.0055471	0.0099208	0.0169305	0.00166113	0.00154812	0.0160604	0.0141448	0.00645102	0.013545	0.0110949	0.0541085	0.0135359	0.0140452	0.00879954	0.00168896	0.011879	0.00964336	0.0124421	0.00301143	0.00877068	0.00437235	0.00029756	0.00738538	0.00403353	0.00433332	0.0183735	0.00394844	0.00255638	0.00124319	0.0126843	0.00312984	0.0106546	0.00475055	0.0175001	0.0222125	0.00998044	0.0129142	0.00407725	0.0288223	0.0151084	0.00592325	0.000556862	0.00304551	0.00945898	0.00135008	0.0122618	0.00599618	0.00131428	0.00969901	0.0198956	0.00643539	0.0114025	0.0229135	0.00438537	0.00384529	0.0431155	0.000677954	0.0141627	0.0124037	0.00602991	0.0139397	0.00246419	0.019002	0.00775759	0.0593222	0.00842376	0.0260801	0.00118992	0.000992829	0.000261417	0.00135009	0.0159181	0.00215303	0.0134113	0.0161806	0.00556816	0.00595794	0.00040108	0.00275529	0.0150778	0.00308949	0.00118996	0.0116822	0.7944087	0.0161131	0.0055879	0.0142488	0.0239819	0.0124614	0.00764863	0.000336107	0.00441018	0.00451001	0.00396829	0.00150009	0.00375806	0.00365207	0.00230519	0.00582873	0.0104245	0.0177901	0.00174546	0.00162672	0.0168758	0.0148629	0.00677854	0.0142327	0.0116582	0.0568556	0.0142231	0.0147583	0.0092463	0.00177471	0.0124821	0.010133	0.0130738	0.00316432	0.00921598	0.00459433	0.000312667	0.00776034	0.00423831	0.00455333	0.0193063	0.00414891	0.00268617	0.00130631	0.0133283	0.00328875	0.0111955	0.00499174	0.0183886	0.0233403	0.0104872	0.0135699	0.00428426	0.0302857	0.0158755	0.00622398	0.000585134	0.00320013	0.00993922	0.00141862	0.0128843	0.00630061	0.00138101	0.0101914	0.0209058	0.00676212	0.0119814	0.0240769	0.00460802	0.00404052	0.0453045	0.000712375	0.0148817	0.0130335	0.00633606	0.0146474	0.0025893	0.0199667	0.00815145	0.062334	0.00885144	0.0274042	0.00125033	0.00104324	0.000274689	0.00141863	0.0167263	0.00226234	0.0140922	0.0170021	0.00585086	0.00626043	0.000421443	0.00289518	0.0158434	0.00324635	0.00125038	0.0122753	0.9516822
252	-246.2661	-418.3627	172.0966	0.0104815	0.00254971	0.00500407	0.0102885	0.00353736	0.0155569	0.00275819	0.0114962	0.0291486	0.0274554	0.0154511	0.000515307	0.0052235	0.007762	0.00784065	0.000315954	0.0212322	0.00918003	0.00327376	0.0264957	0.00676672	0.00877353	0.0144043	0.00214324	0.0130827	0.0010127	0.0119336	0.0169314	0.000766563	0.0101098	0.00204826	0.00925776	0.0162132	0.0209447	0.00205245	0.00169552	0.00230514	0.0115968	0.000205855	0.00604832	0.0127064	0.0141773	0.00677363	0.00317135	0.00681452	0.0134779	0.0021402	0.0118875	0.0347827	0.00810191	0.00550697	0.0156018	0.0164541	0.02609	0.0432132	0.0097117	0.00999315	0.0148559	0.00517554	0.0384266	0.0108211	0.0295241	0.0030994	0.0105019	0.00929256	0.0134484	0.00941951	0.0079544	0.00870352	0.0343737	0.000283408	0.000604821	0.00755062	0.0216933	0.00864566	0.0272969	0.0237579	0.0164979	0.0462051	0.0123644	0.00119664	0.00471818	0.00226049	0.000193593	0.00509354	0.026753	0.0272779	0.0307195	0.0226954	0.00174588	0.013836	0.000572766	0.00728213	0.021742	0.00452202	0.00681676	0.0132681	1.138109	0.00899193	0.00218737	0.00429293	0.00882635	0.00303466	0.013346	0.00236622	0.00986242	0.0250062	0.0235537	0.0132553	0.000442075	0.00448118	0.00665893	0.0067264	0.000271053	0.0182148	0.00787543	0.00280852	0.0227303	0.00580508	0.00752671	0.0123573	0.00183866	0.0112235	0.00086878	0.0102377	0.0145253	0.000657625	0.00867304	0.00175718	0.00794212	0.0139091	0.0179682	0.00176077	0.00145457	0.00197755	0.00994873	0.0001766	0.00518878	0.0109006	0.0121625	0.00581102	0.00272066	0.00584609	0.0115625	0.00183605	0.0101982	0.0298396	0.00695053	0.00472436	0.0133845	0.0141157	0.0223823	0.037072	0.00833155	0.008573	0.0127447	0.00444004	0.0329657	0.0092833	0.0253284	0.00265893	0.00900947	0.00797197	0.0115372	0.00808088	0.00682398	0.00746664	0.0294887	0.000243132	0.000518869	0.00647758	0.0186104	0.007417	0.0234177	0.0203816	0.0141533	0.0396388	0.0106073	0.00102658	0.00404767	0.00193924	0.000166081	0.00436968	0.0229511	0.0234014	0.0263539	0.0194701	0.00149777	0.0118697	0.000491369	0.00624725	0.0186522	0.00387938	0.00584801	0.0113826	1.165654
288	-242.882	-414.3013	171.4193	0.0013771	0.00116595	0.0258829	0.0138519	0.0196568	0.00532637	0.00274461	0.0158491	0.0125739	0.0415148	0.000703768	0.0083827	0.00545162	0.000311779	0.0353307	0.00228205	0.0393037	0.00635169	0.0139305	0.0239301	0.00306128	0.0513115	0.0171097	0.000446015	0.103882	0.00973416	0.00390972	0.0151775	0.0287698	0.0247793	0.0552415	0.00114741	0.0137421	0.0418237	0.0011408	0.00116478	0.00395859	0.00854985	0.0121251	0.0100469	0.0666574	0.0413587	0.00459249	0.0020848	0.0142846	0.0182681	0.0172252	0.0291214	0.0369486	0.0131373	0.00546922	0.000836575	0.00966718	0.0321492	0.000883772	0.0797674	0.00457591	0.00154727	0.00818919	0.0105283	0.0203265	0.0115082	0.0572698	0.00255005	0.00193851	0.00341133	0.0214546	0.00840683	0.0387662	0.0265737	0.00158129	0.014414	0.0066728	0.00476159	0.00833591	0.0023446	0.0656692	0.0267667	0.0142695	0.00528628	0.00906319	0.00393952	0.0140458	0.0150735	0.00273853	0.00656343	0.0251749	0.0389752	0.0014618	0.00842991	0.0111135	0.0159186	0.046329	0.0104332	0.00454368	0.00617196	0.0118676	1.188456	0.000832342	0.000704719	0.0156441	0.00837231	0.0118809	0.00321935	0.00165889	0.00957944	0.00759988	0.0250922	0.000425369	0.00506664	0.00329505	0.000188445	0.0213545	0.00137931	0.0237558	0.00383907	0.00841982	0.0144638	0.00185029	0.0310135	0.0103414	0.000269579	0.0627882	0.00588349	0.0023631	0.00917352	0.017389	0.014977	0.0333889	0.000693511	0.00830595	0.0252789	0.00068952	0.000704013	0.00239264	0.00516768	0.00732864	0.00607249	0.0402889	0.0249979	0.00277578	0.00126009	0.00863383	0.0110415	0.0104112	0.0176014	0.0223324	0.00794039	0.00330569	0.00050564	0.00584301	0.0194315	0.000534167	0.0482128	0.00276576	0.000935196	0.00494969	0.0063635	0.0122857	0.00695575	0.0346148	0.00154129	0.00117167	0.00206186	0.0129675	0.00508123	0.023431	0.0160616	0.00095576	0.00871206	0.00403315	0.00287799	0.00503837	0.00141712	0.0396916	0.0161782	0.00862474	0.00319512	0.00547795	0.00238112	0.00848952	0.00911066	0.00165521	0.00396705	0.0152161	0.0235572	0.000883538	0.00509518	0.00671719	0.0096215	0.028002	0.006306	0.00274628	0.00373043	0.00717299	1.654487
324	-245.3001	-416.8823	171.5821	0.00105545	0.0176012	0.029636	0.0261559	0.0153166	0.0161835	0.00991329	0.00963698	0.00408494	0.0214894	0.000299297	0.00530533	0.00639284	0.000660655	0.0073779	0.00198397	0.0322648	0.0116267	0.00233994	0.0170041	0.00709422	0.0389428	0.0136549	0.00186667	0.0368233	0.00809065	0.0153944	0.00136894	0.0121836	0.00150049	0.0188431	0.00486466	0.0156016	0.0435062	0.00364189	0.000154679	0.00543615	0.00080069	0.000668407	0.0088744	0.00789395	0.00394398	0.00250976	0.00214319	0.00284428	0.0172286	0.00608544	0.026836	0.0474784	0.0224487	0.00166763	0.00237944	0.0312888	0.00713164	0.00205411	0.0252566	0.00062758	0.000127351	0.005712	0.0147867	0.0209704	0.0158288	0.0274111	0.00201409	0.00732713	0.00598845	0.0217976	0.0134761	0.0428718	0.0203949	0.0196892	0.0025132	0.00147387	0.00385123	0.00491987	0.0281878	0.00729799	0.0264152	0.0234749	0.0134113	0.0581381	0.013326	0.00073699	0.0260731	0.0089598	0.023065	0.000588299	0.0144907	0.00707724	0.0182075	0.00882755	0.0536728	0.0106094	0.0109177	0.00881042	0.00981188	0.0191463	1.494895	0.000807008	0.013458	0.0226599	0.019999	0.0117112	0.012374	0.00757979	0.00736852	0.00312338	0.0164309	0.000228845	0.0040565	0.00488802	0.000505143	0.00564121	0.00151696	0.02467	0.00888986	0.00178914	0.0130015	0.0054243	0.029776	0.0104407	0.00142727	0.0281554	0.00618618	0.0117707	0.00104671	0.00931571	0.00114728	0.0144076	0.00371957	0.0119291	0.0332652	0.00278462	0.000118269	0.00415652	0.000612215	0.000511069	0.00678544	0.00603578	0.0030156	0.00191899	0.0016387	0.00217476	0.0131732	0.00465298	0.020519	0.0363024	0.0171645	0.00127509	0.00181934	0.0239237	0.00545291	0.00157059	0.0193114	0.000479853	9.73737e-05	0.00436745	0.0113061	0.0160341	0.0121028	0.0209588	0.00153999	0.00560239	0.00457882	0.0166666	0.0103039	0.0327802	0.0155941	0.0150545	0.00192161	0.00112694	0.00294469	0.00376177	0.0215527	0.00558011	0.0201973	0.0179491	0.0102544	0.0444529	0.0101892	0.000563509	0.0199357	0.00685074	0.0176357	0.000449819	0.0110797	0.00541132	0.0139217	0.00674962	0.0410387	0.00811206	0.00834774	0.00673652	0.00750225	0.0146395	1.307858
