Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-1637.303	-1804.415	167.1117	1.557497	1.067218	0.8687412	0.1670728	0.5721215	3.858957	0.3972904	0.5647831
6	-1637.145	-1803.528	166.383	1.830996	1.211462	1.455888	0.4766922	0.5271948	3.426843	0.3141905	0.574857
12	-1633.569	-1801.319	167.75	1.765292	0.9262461	1.539385	0.2066096	0.4903177	2.652464	0.1616117	0.8073271
18	-1633.523	-1799.678	166.1552	2.236227	0.9907893	1.558362	0.2335379	0.315909	3.524981	0.5612895	0.7910472
24	-1622.704	-1790.316	167.6119	1.747385	0.9539742	0.7867235	0.09978928	0.2859713	3.524981	0.4996851	0.7797707
30	-1623.595	-1790.885	167.2903	2.08436	0.9539742	1.127962	0.09127153	0.484179	3.032311	0.4926722	0.7797707
36	-1627.611	-1795.127	167.5166	2.207335	1.154275	1.175438	0.1442823	0.484179	2.434997	0.4301233	0.822708
42	-1629.753	-1797.474	167.7206	2.018407	1.080417	1.175438	0.4477101	0.2446134	2.434997	0.4301233	0.7715023
48	-1642.651	-1811.389	168.7389	1.794749	0.9923759	0.7313761	0.3690365	0.1338872	2.434997	0.397089	0.6517932
54	-1645.466	-1813.584	168.1177	2.35929	0.8385142	0.7313761	0.6952459	0.2778293	2.505406	0.1716391	0.6246809
60	-1631.332	-1799.678	168.3456	1.778316	0.8827025	0.8652511	0.7320228	0.3402367	2.10278	0.4479961	0.8049326
66	-1645.835	-1813.269	167.4344	2.271015	1.21677	0.9189562	0.4923165	0.3419674	2.354395	0.4479961	0.9196992
72	-1641.146	-1805.702	164.5559	1.369417	1.173551	0.7068779	4.917011	0.9077046	0.6763651	1.247179	0.6640199
78	-1642.101	-1806.112	164.011	2.367949	1.173551	0.9498663	4.497472	0.9077046	0.9394373	0.7967107	0.73297
84	-1634.95	-1799.74	164.79	2.349867	1.054269	0.8508892	4.497472	0.899052	0.6242045	0.6160544	0.6567817
90	-1643.381	-1808.761	165.38	2.178519	1.033741	0.9115681	3.734448	1.021831	0.8979337	0.4343397	0.7527322
96	-1635.728	-1802.762	167.0342	1.61941	1.033741	0.9170194	3.298728	0.3769442	0.3174763	0.7528694	0.9548928
102	-1646.522	-1812.268	165.7464	2.15711	1.363731	1.315043	2.753789	0.5081849	1.023691	0.4399803	1.072959
108	-1639.029	-1805.478	166.4493	1.766348	1.270701	1.157421	2.81957	0.5630508	0.357444	0.8409878	1.094161
114	-1645.219	-1811.64	166.421	2.458356	0.5938677	1.375274	3.322454	0.4182308	0.282915	0.5778523	0.9681946
120	-1648.736	-1814.95	166.2146	2.332998	0.9999178	1.002441	3.242396	0.7115471	0.35563	0.1284813	1.369202
126	-1646.392	-1813.31	166.9177	2.300468	1.277714	1.552146	1.736909	0.5715615	0.3693232	0.2580487	1.369202
132	-1637.962	-1804.311	166.3492	1.669873	1.167699	0.9345719	3.343534	0.4422874	0.6584666	0.2441924	1.42952
138	-1634.86	-1802.412	167.5522	1.773621	1.189029	0.7875612	2.431883	0.5704922	0.5948363	0.2280706	1.180243
144	-1629.866	-1796.829	166.9628	1.979123	1.115292	1.099352	2.231979	0.5671525	0.7999044	0.5019432	1.087703
150	-1630.291	-1798.704	168.4128	1.979123	0.717621	1.078247	1.760682	0.7910225	0.4408296	0.2360069	0.923582
156	-1623.771	-1791.732	167.961	1.979123	1.099124	0.9063646	2.11429	0.2049568	0.527464	0.4844482	1.069704
162	-1633.501	-1801.203	167.7014	1.956875	1.110374	1.17173	2.11429	0.1500218	0.4178868	0.5571458	1.154915
