Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-2699.806	-2861.82	162.014	4.507344	1.021428	3.947877	0.5157603	0.06227109	0.06358741	2.715757	1.998877
6	-2698.535	-2857.879	159.3444	5.29669	1.030337	4.020684	0.6368599	0.08733498	0.07697417	4.740487	1.989713
12	-2699.75	-2858.174	158.4243	4.685271	1.030337	3.921909	0.809394	0.1501796	0.04552265	5.445553	2.270473
18	-2695.924	-2854.22	158.2957	4.296602	0.8820361	4.144622	0.7357519	0.09335605	0.1050913	5.937887	2.173021
24	-2714.596	-2876.849	162.2527	4.957034	1.074051	2.886097	0.05933736	0.09307067	0.6032137	2.633466	2.321732
30	-2695.068	-2855.203	160.1346	4.452061	1.0515	4.416851	0.07898645	0.05714983	0.7008629	3.50319	2.27861
36	-2702.744	-2863.024	160.2801	5.020946	0.920852	2.712421	0.1162898	0.05349001	0.5638056	3.348931	3.280892
42	-2715.548	-2875.21	159.6625	4.596779	0.9761358	3.160316	0.130982	0.07197607	0.5638056	4.089252	3.024061
48	-2702.13	-2863.597	161.4668	4.50218	1.107248	3.160316	0.08237671	0.0866899	0.676911	3.046154	2.461612
54	-2703.765	-2865.154	161.3898	3.907075	0.9502368	3.088263	0.07826599	0.08480692	0.6730467	4.624536	1.863694
60	-2697.735	-2860.187	162.4516	3.907075	1.020811	3.195479	0.05899813	0.09626158	0.5367393	3.446842	1.919544
66	-2711.259	-2872.57	161.3101	3.907075	1.088845	3.538371	0.08103186	0.104501	0.5842355	3.689388	2.190865
72	-2715.632	-2871.44	155.8076	4.688775	1.045397	2.67197	1.54055	0.1959248	0.2437954	9.07288	1.769366
78	-2710.62	-2866.9	156.28	3.916244	1.043223	3.447546	1.036461	0.1266018	0.1540928	9.07288	1.670192
84	-2711.503	-2872.958	161.4556	4.0533	1.039961	2.305796	1.036461	0.1484358	0.1213228	4.894601	1.724554
90	-2703.992	-2866.343	162.3509	3.866842	1.033171	2.267078	0.7185683	0.1183669	0.1123622	4.805166	1.513534
96	-2695.555	-2857.852	162.2969	4.230297	1.009144	2.268402	0.804721	0.1055055	0.1123622	4.805166	1.350556
102	-2697.812	-2858.286	160.4736	5.116328	1.094387	2.398526	0.8419165	0.09971033	0.1416463	5.637529	1.528794
