Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-627.911	-797.1958	169.2849	0.9178316	1.758268	0.4149093	0.678034	0.321966	0.596338	0.403662	1.231463
6	-630.3371	-799.9305	169.5934	0.3142842	1.294813	0.5391947	0.547737	0.452263	0.437295	0.562705	1.63839
12	-632.5732	-801.3523	168.7791	0.6925132	1.987864	0.969564	0.509152	0.490848	0.352755	0.647245	1.176468
18	-623.4906	-793.1106	169.62	0.4876426	1.456584	1.113113	0.684668	0.315332	0.546396	0.453604	0.9154549
24	-618.9738	-787.0517	168.0779	0.4251582	3.505032	1.273179	0.684668	0.315332	0.398015	0.601985	0.7487162
30	-620.294	-789.2517	168.9577	0.4846467	2.444071	0.6876919	0.71416	0.28584	0.514416	0.485584	1.174278
36	-625.5509	-794.5079	168.9569	0.2006496	2.500795	1.169814	0.687254	0.312746	0.582556	0.417444	0.9320626
42	-625.5477	-795.49	169.9423	0.1842461	1.294542	1.207597	0.670497	0.329503	0.507351	0.492649	0.9438256
48	-632.5076	-802.035	169.5274	0.6724733	1.102528	0.6970843	0.670497	0.329503	0.567999	0.432001	1.489834
54	-629.1425	-798.5808	169.4383	0.2478554	1.752537	0.9853176	0.572412	0.427588	0.53516	0.46484	1.125118
60	-625.6819	-795.9738	170.2919	0.6326133	0.8726739	0.7715622	0.48855	0.51145	0.476288	0.523712	0.9394817
66	-641.6933	-810.8361	169.1428	0.697099	1.977344	0.6207171	0.7101	0.2899	0.531617	0.468383	1.213566
72	-634.3122	-803.0149	168.7027	0.9373334	2.022898	0.3845506	0.70076	0.29924	0.446847	0.553153	1.523139
78	-635.912	-803.0559	167.1438	1.895504	1.820984	0.7313695	0.634446	0.365554	0.534539	0.465461	1.791113
84	-629.6622	-798.8716	169.2093	0.5823611	1.601686	0.9550724	0.634446	0.365554	0.452611	0.547389	1.204074
90	-626.2744	-796.5851	170.3107	0.2446718	1.132878	0.6294951	0.518186	0.481814	0.582703	0.417297	1.190247
96	-633.8936	-803.6507	169.7571	0.1526567	1.798657	0.6294951	0.58752	0.41248	0.708169	0.291831	1.286678
