Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-1729.621	-1895.621	166	0.08409302	2.859834	0.9773678	4.129036	0.443416
6	-1729.298	-1895.806	166.5081	0.08409302	2.859834	0.8750974	3.70504	0.3968045
12	-1718.196	-1884.133	165.9361	0.2338572	3.232832	1.031562	3.70504	0.3839608
18	-1720.612	-1886.442	165.8304	0.1384033	3.168341	0.6996727	4.270071	0.3765862
24	-1715.399	-1882.428	167.029	0.1384033	2.510181	1.099742	3.152698	0.3765862
30	-1732.147	-1897.563	165.4159	0.09168847	4.130403	0.9941475	3.84324	0.3856427
36	-1722.847	-1888.619	165.7712	0.09168847	3.201378	1.121186	3.956621	0.4081596
42	-1722.07	-1888.63	166.5598	0.07568675	2.457449	1.091098	3.766299	0.4558705
48	-1722.54	-1888.617	166.0767	0.06971605	2.760414	1.091098	4.027816	0.4558705
54	-1739.587	-1905.363	165.7761	0.1895613	3.285618	0.8747397	3.985248	0.3284249
60	-1727.372	-1895.868	168.4956	0.08130198	1.71583	1.109908	2.375624	0.6798297
66	-1722.416	-1890.898	168.482	0.09278378	1.71583	0.9993586	2.536892	0.5435733
72	-1715.269	-1882.906	167.6365	0.09278378	2.136303	0.9078976	3.110785	0.5517365
78	-1721.164	-1887.314	166.1496	0.09173721	3.63935	1.108739	3.322076	0.4685066
84	-1716.913	-1883.844	166.931	0.09173721	3.030807	0.7065628	3.305349	0.3782301
90	-1706.365	-1871.513	165.1478	0.09173721	4.23662	0.9605878	4.04967	0.3412363
96	-1718.707	-1884.06	165.3531	0.07408226	3.987012	0.9370105	4.073511	0.4001069
102	-1714.036	-1879.888	165.8519	0.09647863	3.102519	0.9229314	4.073511	0.3236604
108	-1705.448	-1872.335	166.8867	0.1245638	2.091115	1.012149	3.71154	0.351376
114	-1719.883	-1886.392	166.5091	0.1245638	2.578798	0.893496	3.828988	0.3607951
120	-1733.151	-1900.176	167.0253	0.09237057	3.003093	1.330731	2.642705	0.5702789
126	-1723.864	-1891.633	167.769	0.1132392	2.919164	0.7533476	2.514814	0.5248504
132	-1716.281	-1883.496	167.2145	0.0960926	2.625363	0.9133809	3.144825	0.4883503
138	-1725.99	-1893.096	167.1063	0.09910278	3.314292	0.9727457	2.70594	0.4946571
144	-1723.736	-1890.807	167.0707	0.08557121	3.010248	0.8800137	3.054284	0.4946571
150	-1720.386	-1887.958	167.5717	0.08573394	1.8743	1.122584	3.191821	0.4616082
156	-1723.646	-1891.751	168.1052	0.09291503	1.84797	0.8071625	2.990374	0.4856116
162	-1717.221	-1884.073	166.8515	0.09291503	2.817122	0.9212765	3.362017	0.4856116
168	-1718.462	-1886.185	167.7236	0.1021442	1.639853	1.042116	3.314416	0.4776629
174	-1709.419	-1877.299	167.8804	0.08435211	2.242297	0.8949999	2.804299	0.5357763
180	-1716.949	-1885.317	168.3684	0.08435211	1.817702	0.9796	2.569037	0.6144497
186	-1720.93	-1888.583	167.6528	0.07269683	2.10905	0.9796	3.067117	0.5422048
192	-1723.298	-1891.172	167.8734	0.0957975	2.073265	0.9796	2.856562	0.4975986
198	-1719.156	-1886.972	167.816	0.0957975	2.554983	0.8865802	2.618533	0.5521961
204	-1717.084	-1884.901	167.8161	0.1053913	2.113293	0.9475309	2.902752	0.511102
210	-1722.038	-1889.693	167.6546	0.1921392	2.185424	0.88575	2.979666	0.5139516
216	-1726.622	-1892.773	166.151	0.4293517	2.995224	1.294417	3.22941	0.5139516
