Iteration	Posterior	Likelihood	Prior	acrv_sd	tree_length
0	-1010.808	-1181.946	171.1377	0.125172	2.490449
6	-1007.671	-1178.822	171.1505	0.125172	2.482436
12	-1014.503	-1185.116	170.6123	0.1172931	2.819058
18	-1003.895	-1174.248	170.353	0.1324039	2.966651
24	-1006.12	-1177.115	170.9955	0.1012813	2.593823
30	-1010.971	-1181.868	170.8971	0.2175358	2.58273
36	-1020.977	-1191.989	171.0116	0.1030691	2.58273
42	-1018.366	-1189.072	170.7056	0.0541555	2.800693
48	-1010.775	-1181.547	170.7721	0.1129469	2.724178
54	-1017.592	-1188.163	170.5701	0.07195323	2.872127
60	-1023.618	-1194.9	171.2813	0.2575402	2.3162
66	-1013.366	-1184.015	170.6489	0.09807448	2.808499
72	-1008.136	-1179.414	171.2779	0.101481	2.41726
78	-1016.75	-1188.127	171.3767	0.002650551	2.41726
84	-1010.931	-1182.039	171.1083	0.05462039	2.552787
90	-1015.572	-1186.245	170.6735	0.2427422	2.705079
96	-1014.759	-1185.404	170.6449	0.2011001	2.748122
102	-1018.39	-1188.685	170.2947	0.2195975	2.949243
108	-1024.624	-1195.367	170.7432	0.2061009	2.684811
114	-1015.364	-1186.248	170.8834	0.06583318	2.684811
120	-1014.641	-1185.632	170.9914	0.1742077	2.551072
126	-1016.104	-1187.073	170.9694	0.09510078	2.61381
132	-1015.744	-1186.529	170.7851	0.1038011	2.721824
138	-1028.165	-1198.726	170.5608	0.2455304	2.772303
144	-1012.977	-1183.671	170.6937	0.252267	2.686846
150	-1004.057	-1174.933	170.8759	0.139089	2.644373
156	-1001.602	-1172.895	171.2933	0.09780819	2.409859
162	-1006.078	-1177.189	171.1112	0.1113432	2.515632
168	-1005.447	-1176.174	170.7269	0.2160532	2.688673
174	-996.3824	-1167.194	170.8119	0.1792601	2.659053
180	-997.2506	-1168.4	171.1495	0.02372101	2.546347
186	-1002.73	-1174.426	171.6961	0.003409234	2.213103
192	-1008.6	-1179.913	171.3128	0.3866342	2.213103
198	-1012.391	-1182.632	170.2406	0.1352514	3.032404
204	-1016.489	-1186.655	170.1664	0.1192574	3.086271
