Iteration	Posterior	Likelihood	Prior	gain_loss_ratio	tree_length
0	-1512.931	-1684.947	172.0168	0.8355439	1.473264
6	-1519.242	-1691.229	171.9868	0.867573	1.472123
12	-1525.476	-1697.741	172.2649	0.7996136	1.306862
18	-1521.014	-1693.29	172.2755	0.8820013	1.231302
24	-1511.659	-1683.656	171.9972	0.8820013	1.453352
30	-1518.961	-1690.955	171.9939	0.8852948	1.453352
36	-1526.801	-1699.086	172.2844	0.8909017	1.216314
42	-1523.214	-1695.545	172.331	0.7999813	1.252271
48	-1519.796	-1691.827	172.0306	0.8413632	1.458438
54	-1520.337	-1692.369	172.0315	0.9995882	1.335125
60	-1523.553	-1695.509	171.9554	0.9519174	1.432032
66	-1523.682	-1695.578	171.8962	1.011176	1.432032
72	-1531.018	-1703.144	172.1256	0.8283797	1.39519
78	-1510.527	-1682.562	172.0359	0.8868899	1.419973
84	-1518.717	-1690.956	172.2386	0.7294828	1.381155
90	-1512.172	-1684.284	172.1127	0.9228232	1.331533
96	-1517.596	-1689.722	172.1255	0.959264	1.291788
102	-1519.228	-1691.358	172.1304	1.015836	1.241047
108	-1514.978	-1686.942	171.9643	0.8436968	1.506753
114	-1517.414	-1689.418	172.0038	1.059498	1.309261
120	-1508.284	-1680.584	172.3	0.9523608	1.149743
126	-1510.588	-1682.535	171.9467	0.9573359	1.434576
132	-1526.363	-1698.586	172.2231	0.9891421	1.184891
138	-1530.403	-1701.98	171.5777	0.9999881	1.675307
144	-1526.171	-1697.737	171.5658	0.9999881	1.683808
150	-1528.638	-1700.667	172.0288	1.161206	1.204452
156	-1520.222	-1692.198	171.9755	0.8144891	1.519738
162	-1513.374	-1685.273	171.8993	1.04079	1.406788
168	-1517.492	-1689.464	171.9718	0.803077	1.530772
174	-1514.071	-1686.442	172.3703	0.7740596	1.24036
180	-1513.171	-1685.342	172.1716	0.7453461	1.421596
186	-1523.902	-1696.213	172.3116	0.7340829	1.319756
192	-1518.879	-1690.888	172.0092	0.9351445	1.403436
198	-1510.169	-1682.002	171.8335	0.8594509	1.591861
204	-1508.291	-1680.32	172.0289	0.8594509	1.446152
210	-1506.874	-1678.899	172.0252	0.9196889	1.403005
216	-1519.024	-1690.907	171.8826	1.074248	1.393793
222	-1513.079	-1684.943	171.8646	1.053638	1.42373
228	-1522.756	-1694.77	172.0136	0.9043497	1.42373
234	-1517.708	-1689.172	171.4639	1.21601	1.602695
240	-1519.749	-1691.319	171.5701	1.108777	1.602695
246	-1526.988	-1699.321	172.3334	0.9066212	1.160562
252	-1515.153	-1687.322	172.1686	0.7912016	1.389876
258	-1533.325	-1705.215	171.8892	0.9431924	1.488981
264	-1530.533	-1702.683	172.1501	0.7662029	1.422883
270	-1543.101	-1715.682	172.5808	0.6188193	1.181566
276	-1527.779	-1699.765	171.9868	0.974975	1.389889
282	-1520.119	-1692.335	172.2166	0.87956	1.282242
288	-1514.04	-1686.153	172.1125	0.9260061	1.329139
294	-1525.223	-1697.287	172.0638	0.9400829	1.356789
300	-1529.645	-1701.665	172.0208	0.9722877	1.365345
306	-1522.376	-1694.404	172.0282	0.9391552	1.3855
312	-1525.637	-1697.44	171.8026	0.9233661	1.568036
318	-1526.162	-1698.164	172.0014	0.8269616	1.491243
324	-1518.731	-1690.848	172.117	0.9174445	1.332356
330	-1531.21	-1703.201	171.9909	0.7977192	1.520462
336	-1525.111	-1697.221	172.1104	0.9773599	1.289389
342	-1532.854	-1705.083	172.2282	0.9773599	1.19065
348	-1536.197	-1708.236	172.0389	0.9822246	1.343131
354	-1532.594	-1704.647	172.0525	0.8543478	1.431985
360	-1527.685	-1699.722	172.0373	0.8696535	1.431985
366	-1534.348	-1706.143	171.795	1.038371	1.488306
372	-1524.373	-1696.428	172.0553	0.6904889	1.547837
378	-1521.469	-1693.314	171.8443	0.9436369	1.522299
384	-1525.364	-1697.372	172.0078	0.9319658	1.406986
390	-1515.11	-1687.047	171.9364	0.9319658	1.461766
396	-1535.761	-1707.722	171.9607	0.9319658	1.443232
402	-1523.259	-1695.359	172.1001	0.8110463	1.428008
408	-1536.443	-1708.206	171.7624	1.190783	1.39732
414	-1528.887	-1700.755	171.868	0.9559189	1.495405
420	-1527.6	-1699.904	172.3042	0.751034	1.312807
426	-1523.705	-1695.86	172.1544	0.9057652	1.311649
432	-1519.713	-1691.757	172.0439	0.8772985	1.421106
438	-1524.116	-1696.174	172.0583	0.9310339	1.368213
444	-1534.17	-1706.069	171.8984	0.9359463	1.48756
450	-1534.364	-1706.334	171.9698	0.7801513	1.548689
456	-1529.409	-1701.146	171.7369	1.097604	1.487568
462	-1531.353	-1703.363	172.0104	0.9368967	1.401116
468	-1533.356	-1705.184	171.8274	1.054251	1.451769
474	-1522.634	-1694.601	171.9671	0.9932461	1.390999
480	-1536.323	-1708.243	171.9197	0.8934371	1.503312
486	-1535.926	-1707.935	172.009	0.8105292	1.49758
492	-1536.191	-1708.241	172.0495	0.860545	1.429596
498	-1532.961	-1704.995	172.0341	0.8351233	1.460504
504	-1541.614	-1713.782	172.1676	0.8265772	1.363612
510	-1538.474	-1710.706	172.2314	0.7181705	1.395087
516	-1535.063	-1707.358	172.2955	0.8782421	1.217534
522	-1536.597	-1708.611	172.0135	0.9470168	1.390838
528	-1538.756	-1710.414	171.6579	0.9470779	1.655784
534	-1532.414	-1704.195	171.781	1.264598	1.325378
540	-1529.422	-1701.159	171.737	0.8768717	1.649163
546	-1536.262	-1708.407	172.1446	0.8120516	1.392814
552	-1543.751	-1715.772	172.0208	0.888533	1.43036
558	-1528.502	-1700.515	172.0127	1.00695	1.344287
564	-1525.603	-1697.83	172.2271	0.7361819	1.38527
570	-1527.383	-1699.5	172.1166	0.8681764	1.371525
576	-1534.008	-1705.695	171.6871	1.05603	1.555503
582	-1537.305	-1709.335	172.0302	0.9089134	1.407417
588	-1530.865	-1702.903	172.0389	0.9002114	1.407417
594	-1523.597	-1695.442	171.8445	1.001695	1.478624
600	-1530.308	-1702.587	172.2786	0.6752763	1.388938
606	-1524.558	-1696.673	172.1148	0.8407976	1.39406
612	-1531.336	-1703.197	171.8617	0.978723	1.48302
