Iteration	Posterior	Likelihood	Prior	acrv_sd	tree_length
0	-413.6455	-583.9202	170.2747	0.1356503	3.011725
6	-424.9507	-595.2498	170.2991	0.1112784	3.011725
12	-425.7354	-596.1148	170.3793	0.1127311	2.962645
18	-414.1529	-585.7673	171.6145	0.173426	2.155777
24	-412.9363	-584.1543	171.218	0.3706322	2.284388
30	-414.3592	-585.4691	171.1099	0.1325154	2.503196
36	-421.9662	-593.1942	171.228	0.01447066	2.503196
42	-417.886	-588.809	170.923	0.02138985	2.687798
48	-411.4728	-582.3255	170.8528	0.1887381	2.627991
54	-412.8497	-584.0164	171.1667	0.5171986	2.223124
60	-418.569	-589.5097	170.9407	0.5171986	2.367629
66	-408.3317	-578.8954	170.5637	0.4681905	2.633933
72	-416.3446	-587.3764	171.0318	0.4681905	2.340922
78	-413.7382	-584.0919	170.3537	0.2137406	2.917267
84	-410.9956	-582.8068	171.8111	0.04883745	2.108679
90	-408.2075	-579.4756	171.2681	0.05491456	2.452749
96	-413.3127	-584.5923	171.2796	0.04335549	2.452749
102	-407.2374	-578.6298	171.3924	0.1770307	2.296677
108	-404.6066	-575.7434	171.1368	0.3028532	2.379197
114	-414.4889	-585.5503	171.0614	0.3701055	2.38433
120	-413.9016	-584.2179	170.3163	0.006465895	3.064142
126	-421.6776	-592.3972	170.7196	0.006405621	2.821222
132	-420.8683	-592.0751	171.2067	0.1906508	2.405914
138	-416.7614	-588.6429	171.8815	0.02229254	2.079881
144	-416.1901	-587.1606	170.9704	0.01377886	2.663322
150	-403.4471	-575.1645	171.7175	0.02711164	2.183915
156	-403.9928	-575.094	171.1012	0.009752636	2.585023
162	-407.4175	-579.2929	171.8754	0.0282433	2.079998
168	-410.923	-582.6741	171.7512	0.08382309	2.125043
174	-413.4903	-584.4707	170.9804	0.1873938	2.549734
180	-430.2686	-600.4665	170.198	0.1493473	3.049471
186	-428.948	-600.4736	171.5256	0.08327576	2.2714
192	-422.638	-593.9238	171.2858	0.06132904	2.437593
198	-412.7175	-583.0269	170.3094	0.4408497	2.806504
204	-410.7491	-581.3006	170.5515	0.1987147	2.806504
210	-413.2785	-584.3331	171.0546	0.1335103	2.537107
216	-409.5364	-580.364	170.8276	0.3605261	2.537107
222	-403.5815	-574.8246	171.243	0.2702278	2.332468
