Iteration	Posterior	Likelihood	Prior	part_rate_trans	tree_length
0	-2026.072	-2189.084	163.0116	1.477893	6.344696
6	-2025.317	-2187.763	162.4452	1.477893	6.651508
12	-2022.767	-2186.071	163.3047	1.533945	6.154956
18	-2014.372	-2178.238	163.8661	1.667594	5.775617
24	-2017.45	-2181.585	164.135	1.651391	5.637114
30	-2018.458	-2181.691	163.2334	1.691834	6.107794
36	-2024.488	-2187.517	163.029	1.390913	6.382483
42	-2026.007	-2188.889	162.8815	1.53841	6.382483
48	-2023.845	-2187.028	163.1831	1.484203	6.248122
54	-2035.81	-2198.948	163.1382	1.650211	6.182263
60	-2022.477	-2184.865	162.3873	1.320931	6.767581
66	-2013.997	-2176.683	162.6858	1.371648	6.57885
72	-2035.273	-2198.852	163.5789	1.540748	6.001856
78	-2030.185	-2194.603	164.4172	1.573239	5.525084
84	-2033.234	-2197.142	163.9077	1.679184	5.746482
90	-2014.152	-2177.824	163.6723	1.504061	5.970905
96	-2016.062	-2179.136	163.0741	1.500795	6.298338
102	-2020.175	-2182.476	162.301	1.31197	6.818999
108	-2009.524	-2172.9	163.3758	1.690085	6.03117
114	-2008.603	-2170.593	161.9902	1.413803	6.93169
120	-2014.068	-2175.834	161.7669	1.354483	7.083857
126	-2015.11	-2177.899	162.7892	1.416193	6.498757
132	-2027.189	-2192.123	164.9337	1.740438	5.147852
138	-2031.854	-2195.529	163.6746	1.70623	5.859228
144	-2031.046	-2194.855	163.8095	1.716392	5.779904
150	-2029.708	-2193.828	164.1195	1.521403	5.716881
156	-2032.045	-2195.73	163.6853	1.69206	5.86112
162	-2024.789	-2189.616	164.8279	1.800205	5.173364
168	-2025.754	-2189.304	163.5509	1.723642	5.917316
174	-2025.364	-2189.785	164.4213	1.596242	5.510192
180	-2024.414	-2187.978	163.5635	1.596242	5.97998
186	-2018.291	-2181.192	162.9009	1.353751	6.472041
192	-2014.743	-2178.639	163.8959	1.598874	5.796896
198	-2018.997	-2182.712	163.7153	1.779532	5.796896
204	-2013.916	-2176.894	162.9784	1.466387	6.368991
210	-2013.434	-2177.126	163.692	1.606795	5.90408
216	-2017.929	-2181.259	163.3301	1.557214	6.128481
222	-2017.117	-2181.165	164.0481	1.538534	5.746638
228	-2015.737	-2178.68	162.9428	1.296184	6.48054
234	-2024.006	-2188.68	164.6743	1.661507	5.334855
240	-2026.657	-2190.899	164.2427	1.784205	5.505007
246	-2030.115	-2194.43	164.3149	1.712015	5.505007
252	-2022.582	-2186.379	163.797	1.712015	5.789118
258	-2015.203	-2179.514	164.3105	1.698136	5.515087
264	-2020.367	-2183.973	163.6061	1.680123	5.910924
270	-2022.062	-2185.818	163.7559	1.533201	5.909345
276	-2018.173	-2181.929	163.7559	1.533201	5.909345
282	-2022.257	-2186.553	164.2952	1.555785	5.601698
288	-2025.961	-2189.655	163.6943	1.595646	5.908923
294	-2028.236	-2191.289	163.0535	1.604729	6.253087
300	-2030.878	-2194.11	163.2316	1.444459	6.24338
306	-2021.586	-2185.252	163.6659	1.449284	6.004309
312	-2035.172	-2198.15	162.9781	1.525796	6.336888
318	-2037.064	-2201.154	164.0897	1.622204	5.677971
324	-2030.691	-2194.263	163.5717	1.78022	5.875041
330	-2031.976	-2195.75	163.7745	1.74846	5.781494
336	-2036.361	-2200.261	163.9004	1.682554	5.748666
342	-2036.424	-2199.759	163.3356	1.717854	6.037922
348	-2042.868	-2206.585	163.7179	1.670147	5.855279
354	-2028.597	-2192.077	163.4804	1.550757	6.050103
360	-2027.046	-2190.62	163.5737	1.792591	5.867191
366	-2020.51	-2185.365	164.8554	1.906358	5.099294
372	-2014.543	-2178.9	164.357	1.436995	5.632949
378	-2018.123	-2181.554	163.4308	1.73075	5.978971
384	-2033.637	-2197.664	164.0265	1.685638	5.677871
390	-2030.396	-2194.045	163.6485	1.680195	5.88775
396	-2018.68	-2183.054	164.3741	1.696993	5.480706
402	-2046.089	-2208.431	162.3424	1.455507	6.719169
408	-2032.092	-2196.109	164.0176	1.543706	5.760477
414	-2037.901	-2201.2	163.2991	1.622838	6.109601
420	-2027.775	-2191.87	164.0949	1.610362	5.681638
426	-2027.386	-2191.793	164.4071	1.51366	5.563387
432	-2014.453	-2178.193	163.7398	1.512491	5.929438
438	-2021.558	-2185.025	163.4664	1.638882	6.009664
444	-2026.107	-2189.521	163.4142	1.428104	6.152939
450	-2034.913	-2197.869	162.9556	1.370913	6.433112
456	-2022.697	-2185.973	163.2758	1.497661	6.190419
462	-2015.543	-2179.305	163.7624	1.692628	5.81867
468	-2022.659	-2186.634	163.9756	1.479369	5.81867
474	-2022.501	-2186.376	163.8747	1.363384	5.937198
480	-2024.367	-2187.055	162.6878	1.499226	6.508689
486	-2027.263	-2190.046	162.7833	1.379726	6.521722
492	-2020.561	-2182.353	161.7922	1.379726	7.056689
498	-2017.7	-2180.723	163.0228	1.339647	6.413622
504	-2023.038	-2185.51	162.4722	1.508689	6.620244
510	-2020.41	-2183.11	162.6997	1.281256	6.620244
516	-2013.358	-2176.579	163.2217	1.534114	6.199988
522	-2024.634	-2188.096	163.4615	1.431781	6.125209
528	-2018.542	-2182.227	163.6847	1.431781	6.003553
534	-2027.747	-2189.251	161.5032	1.242395	7.285794
540	-2020.788	-2183.231	162.4434	1.427466	6.679738
546	-2018.65	-2181.657	163.0072	1.535026	6.316062
552	-2015.112	-2179.025	163.9133	1.573679	5.801197
558	-2018.655	-2182.617	163.9619	1.52505	5.801197
564	-2013.881	-2178.605	164.7248	1.660854	5.30738
570	-2033.878	-2198.427	164.5492	1.83639	5.30738
576	-2028.841	-2192.928	164.087	1.617823	5.681894
582	-2023.224	-2186.597	163.3724	1.617823	6.072382
588	-2029.781	-2193.819	164.0379	1.549117	5.746416
594	-2019.842	-2183.818	163.9759	1.611112	5.746416
600	-2017.013	-2179.948	162.935	1.534257	6.355676
606	-2029.455	-2192.554	163.0995	1.359436	6.36127
612	-2031.045	-2194.124	163.0792	1.379731	6.36127
618	-2031.189	-2195.114	163.9245	1.458932	5.8578
624	-2025.289	-2188.281	162.9921	1.559443	6.310991
630	-2038.564	-2202.91	164.3462	1.565563	5.568332
636	-2032.577	-2196.105	163.5276	1.465039	6.071064
642	-2012.991	-2177.369	164.3777	1.465039	5.606223
648	-2022.987	-2185.975	162.988	1.449161	6.373117
654	-2034.647	-2197.082	162.4349	1.284921	6.761366
660	-2036.488	-2198.895	162.4066	1.313189	6.761366
666	-2033.386	-2195.88	162.4946	1.22516	6.761366
672	-2023.939	-2187.016	163.0763	1.432525	6.334235
678	-2033.753	-2195.898	162.1446	1.304986	6.907099
684	-2037.109	-2199.719	162.61	1.323695	6.645785
690	-2019.193	-2181.751	162.558	1.37565	6.645785
696	-2028.381	-2191.505	163.1245	1.52717	6.2566
702	-2032.359	-2194.011	161.652	1.457126	7.090473
708	-2023.771	-2186.27	162.4987	1.383301	6.673704
714	-2021.422	-2184.878	163.4562	1.397291	6.146847
720	-2016.795	-2180.426	163.6313	1.479503	6.006682
726	-2015.044	-2178.23	163.1855	1.550852	6.210601
732	-2018.675	-2181.945	163.2692	1.311874	6.294957
738	-2017.872	-2181.04	163.1674	1.256784	6.380136
744	-2016.027	-2179.81	163.7826	1.499451	5.913193
750	-2032.35	-2196.331	163.9812	1.730398	5.678139
756	-2033.616	-2197.067	163.4513	1.728546	5.968995
762	-2029.261	-2192.611	163.35	1.597746	6.095547
768	-2024.198	-2186.424	162.2262	1.304919	6.863164
774	-2020.602	-2183.883	163.281	1.329996	6.278725
780	-2030.494	-2193.204	162.71	1.33994	6.582888
786	-2034.1	-2196.842	162.7423	1.494935	6.481479
792	-2050.957	-2213.704	162.7462	1.502429	6.4753
798	-2050.913	-2214.355	163.4419	1.547445	6.072894
804	-2025.194	-2187.591	162.3973	1.26708	6.791265
810	-2018.379	-2181.384	163.0046	1.446415	6.365614
816	-2031.289	-2194.401	163.1124	1.448444	6.305962
822	-2013.451	-2176.951	163.5006	1.425194	6.107495
828	-2011.243	-2175.1	163.8571	1.413907	5.91926
834	-2016.71	-2180.526	163.8163	1.696747	5.786916
840	-2010.895	-2175.525	164.6296	1.745795	5.313036
846	-2015.88	-2180.436	164.5563	1.819122	5.313036
852	-2017.337	-2181.646	164.3093	1.598358	5.570586
