Iteration	Posterior	Likelihood	Prior	tree_length
0	-0.5405509	-174.1583	173.6177	0.6079498
6	-4.038139	-177.6157	173.5776	0.6946947
12	2.728053	-170.8024	173.5305	0.769179
18	3.163292	-170.2413	173.4046	0.9235679
24	6.872269	-166.3799	173.2522	1.076318
30	4.352394	-169.2828	173.6352	0.5395763
36	9.706781	-163.8277	173.5345	0.7633861
42	9.362789	-164.275	173.6378	0.512385
48	8.987491	-164.6501	173.6376	0.4840477
54	5.680798	-167.8567	173.5375	0.7589967
60	10.698	-162.9302	173.6282	0.5737898
66	8.909052	-164.6809	173.59	0.6715786
72	-0.2882667	-173.9153	173.6271	0.429259
78	-11.12509	-184.5403	173.4152	0.9119507
84	6.643164	-166.7047	173.3478	0.9833025
90	10.28543	-163.3403	173.6257	0.4252788
96	3.966347	-169.6682	173.6345	0.4588317
102	4.044878	-169.3225	173.3674	0.9632049
108	10.71201	-162.9156	173.6276	0.5760077
114	-9.604289	-183.2349	173.6307	0.5636751
120	7.770233	-165.7255	173.4958	0.8162136
126	7.089304	-166.4065	173.4958	0.8162136
132	-4.632138	-178.1984	173.5663	0.7141992
138	-4.507164	-178.1405	173.6333	0.5508249
144	-10.47249	-184.0136	173.5411	0.7536797
150	-17.42295	-190.8382	173.4152	0.9119252
156	-11.20315	-184.6879	173.4848	0.830209
162	-7.510399	-181.1083	173.5979	0.6556348
168	2.013873	-171.624	173.6379	0.511453
174	7.036382	-166.6013	173.6377	0.5151879
180	14.07989	-159.5545	173.6344	0.5446847
186	0.4535546	-173.0056	173.4592	0.8615109
192	5.103599	-168.5286	173.6322	0.4473539
198	0.2580353	-173.3535	173.6116	0.6242518
204	6.07128	-167.5473	173.6185	0.4074311
210	3.458684	-170.1107	173.5694	0.7090178
216	-1.462158	-174.771	173.3089	1.022178
222	-4.946209	-178.5352	173.589	0.6735271
228	-1.274647	-174.8964	173.6217	0.596092
234	1.033172	-172.3828	173.416	0.9110881
240	7.178816	-166.3853	173.5641	0.7177651
246	9.39084	-164.1973	173.5881	0.3580964
252	11.83212	-161.5315	173.3637	0.2148103
258	6.716005	-166.9138	173.6298	0.4381378
264	3.603744	-170.0023	173.6061	0.38386
270	-2.49806	-176.1356	173.6376	0.5172427
276	-2.653347	-175.9774	173.324	1.007248
282	7.780281	-165.7752	173.5555	0.731662
288	4.089342	-169.5222	173.6115	0.3933083
294	5.781249	-167.7786	173.5598	0.7247851
300	10.27795	-163.3571	173.635	0.5404093
306	4.793867	-168.8003	173.5942	0.6632907
312	7.759065	-165.7636	173.5227	0.7801632
318	1.476151	-172.1372	173.6134	0.6197016
324	2.722347	-170.876	173.5984	0.6545935
330	-1.716585	-175.21	173.4934	0.8192497
336	-3.989434	-177.3474	173.3579	0.9729677
342	-2.47427	-176.0799	173.6056	0.6385037
348	-1.121081	-174.3392	173.2181	1.107784
354	5.494786	-168.1134	173.6082	0.3874538
360	2.793153	-170.7806	173.5738	0.7014231
