Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	tree_length
0	-3151.337	-3316.172	164.8354	0.1861177	1.010961	1.137546	4.917575
6	-3174.283	-3338.663	164.3801	0.1991195	0.9376258	1.087019	5.231598
12	-3164.656	-3329.202	164.5458	0.1072914	0.8913317	0.9094113	5.314313
18	-3158.235	-3322.58	164.3449	0.06516327	1.007477	1.050055	5.30688
24	-3152.664	-3317.691	165.0266	0.1826729	0.9194502	1.081909	4.894926
30	-3158.822	-3324.068	165.2464	0.1059127	0.9765388	1.077797	4.785647
36	-3160.55	-3324.64	164.0908	0.3115485	0.9765388	1.021801	5.343808
42	-3155.745	-3320.871	165.1259	0.05469242	1.051694	1.121819	4.814986
48	-3151.532	-3316.313	164.7811	0.09606933	1.051694	1.062533	5.01688
54	-3160.22	-3324.385	164.1644	0.06439382	0.8889385	1.062533	5.465095
60	-3165.549	-3330.792	165.2426	0.08241912	0.760765	1.05909	4.929779
66	-3158.359	-3322.729	164.3703	0.08241912	0.8348875	0.9432767	5.436882
72	-3165.038	-3329.615	164.5774	0.03077964	0.8282255	1.084269	5.276962
78	-3157.31	-3321.907	164.597	0.03255549	0.8309053	0.9705458	5.326514
84	-3163.91	-3328.455	164.5441	0.05668273	0.7915761	1.037646	5.326514
90	-3157.318	-3322.379	165.061	0.1364002	1.00999	1.049911	4.868935
96	-3160.844	-3326.095	165.2502	0.100331	0.905171	1.066738	4.832545
102	-3161.242	-3326.567	165.3242	0.009299093	0.9388688	1.253378	4.719088
108	-3174.845	-3340.127	165.2828	0.002650953	0.7957221	1.245784	4.829058
114	-3175.331	-3340.242	164.911	0.002332282	0.8996144	1.082683	5.069942
120	-3160.951	-3325.908	164.9569	0.1491109	0.887632	1.046305	4.98976
126	-3153.742	-3318.701	164.9591	0.06157079	1.004566	1.04546	4.972834
132	-3162.456	-3327.25	164.7946	0.1142095	1.090063	1.174524	4.915745
138	-3169.259	-3332.316	163.0567	0.04946296	1.090063	0.8924761	6.062953
144	-3161.388	-3325.544	164.1558	0.1233582	0.8633489	1.020048	5.474713
150	-3169.761	-3334.634	164.873	0.033696	0.9001921	0.9860907	5.126808
156	-3158.753	-3323.439	164.6856	0.1806444	0.820142	1.105575	5.126808
162	-3151.341	-3316.283	164.9416	0.1814224	0.7993831	1.070166	5.015234
