Iteration	Posterior	Likelihood	Prior	er_morph[1]	er_morph[2]	er_morph[3]	er_morph[4]	er_morph[5]	er_morph[6]	er_morph[7]	er_morph[8]	er_morph[9]	er_morph[10]	er_morph[11]	er_morph[12]	er_morph[13]	er_morph[14]	er_morph[15]	er_morph[16]	er_morph[17]	er_morph[18]	er_morph[19]	er_morph[20]	er_morph[21]	er_morph[22]	er_morph[23]	er_morph[24]	er_morph[25]	er_morph[26]	er_morph[27]	er_morph[28]	er_morph[29]	er_morph[30]	er_morph[31]	er_morph[32]	er_morph[33]	er_morph[34]	er_morph[35]	er_morph[36]	tree_length
0	-315.2514	-581.0171	265.7657	0.734864	0.0276729	0.00428199	0.00163209	0.000697761	0.00345665	0.00739635	0.000479743	0.0204229	0.00156975	0.0121783	0.00404155	0.0035615	0.00297327	0.00486065	0.00775215	0.000175522	0.001291	0.00746223	0.0175604	0.0102148	0.0204094	0.0270696	7.64415e-05	0.000264909	0.00239649	0.0130038	0.00256699	0.00856908	0.00462765	0.00210856	0.0258353	0.00281551	0.00182195	0.00972519	0.00416327	0.5684878
6	-296.632	-562.4012	265.7692	0.801425	0.0202152	0.00312801	0.00325613	0.000509718	0.00252509	0.00540307	0.000350454	0.014919	0.00114671	0.00889632	0.00295237	0.00599846	0.00217199	0.00286385	0.00752163	0.000128219	0.000943083	0.00545119	0.0128279	0.00746194	0.0149091	0.0182407	5.58408e-05	0.000555241	0.00175065	0.00949933	0.00187519	0.00625975	0.00338051	0.00154031	0.0188728	0.000656268	0.00216287	0.00710429	0.00304129	0.5521556
12	-303.837	-569.6038	265.7668	0.780458	0.0193476	0.00227219	0.00448309	0.00591543	0.000674973	0.00312556	0.00049991	0.00562144	0.00633807	0.0113514	0.00253065	0.00545525	0.00628178	0.00431218	0.0197428	0.000267854	0.00269915	0.0219109	0.00720478	0.00846505	0.00773409	0.0136347	0.000381934	0.00048532	0.00112377	0.00154281	0.00685008	0.000533861	0.00247832	0.00187129	0.0141754	0.00932987	0.00719087	0.010597	0.0031126	0.5637876
18	-308.7882	-574.5606	265.7724	0.705902	0.0275406	0.00323439	0.00638153	0.00842042	0.000960804	0.00444914	0.000862988	0.00800194	0.00902205	0.0161584	0.00552499	0.00776537	0.00894191	0.00613825	0.0142036	0.000381282	0.00384215	0.0311895	0.0102558	0.0120497	0.0110092	0.0210053	0.000543672	0.000690838	0.00159965	0.00350682	0.00975087	0.000759934	0.00352782	0.00266372	0.00997516	0.0132808	0.010236	0.0150845	0.00513889	0.4695039
24	-314.8447	-580.6146	265.7699	0.703074	0.0274303	0.00322143	0.00635597	0.00838669	0.000956955	0.00667037	0.000859532	0.00796989	0.00898591	0.0160937	0.00550285	0.00773427	0.0089061	0.00611366	0.0141467	0.000379755	0.00382676	0.0310645	0.0102147	0.0120015	0.0109651	0.0209212	0.000541494	0.000688071	0.00335978	0.00349277	0.00971181	0.00075689	0.00351368	0.00265305	0.00993521	0.0132276	0.010195	0.0150241	0.00511831	0.5483499
30	-316.0105	-581.7779	265.7674	0.706887	0.0275791	0.0032389	0.00639044	0.00843218	0.000962145	0.00670655	0.000864193	0.00801311	0.00903464	0.016181	0.00353	0.00545845	0.0089544	0.00614682	0.0142235	0.000381814	0.00274467	0.031233	0.0102701	0.0120666	0.0110246	0.0210347	0.000544431	0.000691802	0.003378	0.00351171	0.00976448	0.000760995	0.00353274	0.00266744	0.00998909	0.0132993	0.0102503	0.0151055	0.00514607	0.4433492
36	-312.2206	-577.9859	265.7653	0.708486	0.0276415	0.00324623	0.00640489	0.00845125	0.00096432	0.00672171	0.000866147	0.00803123	0.00905507	0.0162176	0.0011217	0.00547079	0.00897464	0.00616072	0.0142556	0.000339705	0.00275087	0.0313036	0.0102933	0.0120526	0.0110495	0.0210822	0.000545662	0.000693367	0.00338564	0.00351965	0.00978656	0.000762716	0.00354073	0.00267347	0.0100117	0.0133294	0.0102734	0.015379	0.0051577	0.5702723
42	-300.7709	-566.5443	265.7734	0.706367	0.0275588	0.00323652	0.00638573	0.00842597	0.000961436	0.0067016	0.000863556	0.0055531	0.00902799	0.0161691	0.00111834	0.00285479	0.0089478	0.00614229	0.014213	0.000338689	0.00274264	0.03121	0.00479234	0.0120165	0.0110165	0.0210192	0.00054403	0.000691293	0.00337551	0.00350913	0.0232725	0.000760434	0.00353014	0.00266547	0.00998173	0.0132895	0.0102427	0.015333	0.00514227	0.5214021
48	-302.0037	-567.7771	265.7734	0.734106	0.0258032	0.00429692	0.00810099	0.007256	0.000827938	0.00577107	0.00074365	0.00478204	0.00777443	0.0139239	0.000963058	0.00378042	0.0132327	0.00528942	0.0122395	0.000291661	0.00236182	0.0268764	0.00412692	0.010348	0.00948681	0.0181006	0.00046849	0.000595305	0.00290682	0.00302188	0.0200411	0.000654846	0.00303997	0.00229536	0.00859575	0.0114442	0.00882049	0.013204	0.00442826	0.5214021
54	-308.5372	-574.3089	265.7717	0.737038	0.0174063	0.00645652	0.00533601	0.000681263	0.00337492	0.00756608	0.000608488	0.00988317	0.00804153	0.0128228	0.00065415	0.00303666	0.00504796	0.00382768	0.0102276	0.000382868	0.000904516	0.0123298	0.00784595	0.00996263	0.0199268	0.0225776	7.46341e-05	0.00208513	0.00495767	0.00893849	0.00606784	0.0213253	0.00445445	0.00736705	0.0205838	0.000877136	0.00289079	0.00972144	0.00471738	0.5370732
