Iteration	Posterior	Likelihood	Prior	tree_length
0	-2173.335	-2344.314	170.979	2.666504
6	-2169.994	-2340.566	170.5719	2.914575
12	-2168.256	-2339.148	170.8923	2.719784
18	-2180.557	-2351.545	170.9876	2.661217
24	-2186.474	-2357.454	170.9799	2.66596
30	-2181.662	-2352.407	170.7446	2.809948
36	-2178.338	-2349.484	171.1455	2.5636
42	-2163.669	-2334.455	170.7866	2.784344
48	-2166.351	-2337.621	171.2695	2.486279
54	-2167.952	-2338.617	170.6655	2.85796
60	-2162.82	-2333.553	170.7328	2.81711
66	-2161.619	-2332.413	170.7937	2.780045
72	-2158.895	-2329.855	170.9603	2.678003
78	-2176.16	-2347.118	170.9575	2.679741
84	-2176.262	-2347.088	170.8262	2.760213
90	-2170.504	-2341.437	170.9329	2.694874
96	-2159.903	-2330.934	171.0305	2.634812
102	-2161.786	-2332.817	171.0305	2.634812
108	-2159.809	-2330.839	171.0305	2.634812
114	-2170.273	-2341.075	170.8019	2.774991
120	-2167.898	-2339.016	171.1173	2.5811
126	-2161.153	-2332.267	171.1146	2.582799
132	-2166.348	-2337.038	170.6896	2.843344
138	-2166.137	-2337.343	171.2058	2.526091
144	-2164.219	-2335.308	171.089	2.598641
150	-2156.324	-2327.186	170.862	2.738288
156	-2181.343	-2351.984	170.6407	2.87294
162	-2170.376	-2341.381	171.0053	2.650358
168	-2175.901	-2346.542	170.6414	2.87252
174	-2179.437	-2350.281	170.8441	2.749253
180	-2170.533	-2341.458	170.9242	2.700222
186	-2168.899	-2339.949	171.0498	2.622865
192	-2175.241	-2346.162	170.9212	2.702041
198	-2182.241	-2353.159	170.9182	2.703862
204	-2167.362	-2338.452	171.0904	2.597798
210	-2159.454	-2330.041	170.5876	2.905069
216	-2158.986	-2330.158	171.1725	2.546786
222	-2167.002	-2338.034	171.0318	2.633992
228	-2171.788	-2342.649	170.8611	2.738846
234	-2167.74	-2338.601	170.8611	2.738846
240	-2165.344	-2336.419	171.0749	2.607347
246	-2164.69	-2335.94	171.25	2.498502
252	-2162.599	-2333.677	171.0787	2.605004
258	-2170.711	-2341.36	170.6492	2.867835
264	-2162.145	-2332.95	170.8051	2.773075
270	-2158.727	-2329.51	170.7829	2.786587
276	-2162.479	-2333.471	170.9922	2.658429
282	-2172.091	-2342.977	170.8865	2.723333
288	-2172.45	-2343.482	171.0316	2.634125
294	-2174.588	-2345.763	171.1749	2.54531
300	-2159.515	-2330.668	171.1537	2.558482
306	-2168.65	-2339.328	170.6783	2.850207
312	-2164.919	-2336.267	171.3473	2.437501
318	-2162.603	-2333.888	171.2854	2.476312
324	-2162.224	-2332.856	170.6323	2.878018
330	-2172.883	-2343.697	170.8147	2.767222
336	-2168.003	-2338.724	170.7213	2.824107
342	-2177.453	-2348.111	170.6581	2.862454
348	-2162.771	-2333.511	170.7402	2.812612
354	-2162.211	-2332.998	170.7876	2.783744
360	-2161.352	-2332.073	170.7208	2.824357
366	-2164.46	-2335.797	171.3368	2.444059
372	-2163.067	-2334.021	170.9547	2.681471
378	-2172.353	-2343.438	171.0853	2.600916
384	-2166.889	-2337.585	170.696	2.839456
390	-2169.102	-2340.183	171.0811	2.603509
396	-2165.655	-2336.414	170.7594	2.800922
402	-2169.237	-2339.974	170.7369	2.814573
408	-2166.283	-2337.387	171.104	2.58936
414	-2168.799	-2339.503	170.7045	2.834307
420	-2172.293	-2342.997	170.7045	2.834307
426	-2167.972	-2338.579	170.6075	2.893034
432	-2170.508	-2341.313	170.8041	2.773692
438	-2169.504	-2340.319	170.8141	2.767571
444	-2166.37	-2337.271	170.9018	2.713962
450	-2172.61	-2343.858	171.2471	2.500277
456	-2171.063	-2342.377	171.3134	2.458764
462	-2176.452	-2347.383	170.931	2.69605
468	-2167.198	-2338.548	171.3505	2.435447
474	-2167.695	-2338.759	171.0647	2.613659
480	-2176.977	-2348.344	171.3671	2.425009
486	-2171.403	-2342.225	170.8216	2.763004
492	-2178.489	-2349.385	170.8956	2.717734
498	-2185.632	-2356.528	170.8956	2.717734
504	-2167.528	-2338.434	170.9065	2.711092
510	-2161.951	-2333.04	171.0894	2.598384
516	-2165.524	-2336.375	170.8512	2.744915
522	-2171.031	-2342.217	171.1864	2.538163
528	-2171.62	-2342.606	170.986	2.662193
534	-2172.091	-2343.043	170.9521	2.683098
540	-2173.394	-2344.567	171.1739	2.545927
546	-2185.106	-2356.131	171.0255	2.637905
552	-2175.005	-2346.284	171.2781	2.48088
558	-2172.572	-2343.766	171.1941	2.533373
564	-2170.476	-2341.28	170.8043	2.773586
570	-2179.304	-2350.06	170.7564	2.802712
576	-2169.582	-2340.555	170.9727	2.670409
582	-2185.134	-2355.525	170.3909	3.023381
588	-2176.84	-2347.68	170.8407	2.751361
594	-2180.116	-2351.054	170.9385	2.691452
600	-2174.888	-2345.826	170.9385	2.691452
606	-2178.85	-2349.649	170.7988	2.776926
612	-2183.807	-2354.879	171.0715	2.609448
618	-2159.308	-2330.074	170.7655	2.797185
624	-2163.992	-2335.102	171.1101	2.585564
630	-2167.189	-2337.94	170.7508	2.806125
636	-2170.482	-2341.597	171.115	2.582544
642	-2166.365	-2337.62	171.2546	2.495631
648	-2166.47	-2337.675	171.2045	2.526875
654	-2159.476	-2330.598	171.1224	2.577923
660	-2174.127	-2345.052	170.9245	2.699993
666	-2159.946	-2330.716	170.7693	2.794884
672	-2163.645	-2334.212	170.567	2.917516
678	-2158.588	-2329.452	170.8634	2.737448
684	-2170.399	-2341.36	170.9607	2.677766
690	-2168.525	-2339.486	170.9607	2.677766
696	-2173.172	-2343.926	170.754	2.804225
702	-2183.289	-2354.508	171.2185	2.518123
708	-2181.364	-2351.986	170.6217	2.884461
714	-2175.057	-2346.023	170.966	2.674523
720	-2157.39	-2328.326	170.936	2.692976
726	-2164.352	-2335.245	170.8933	2.719142
732	-2162.725	-2333.617	170.8914	2.720291
738	-2180.696	-2351.362	170.6658	2.857757
744	-2176.543	-2347.284	170.7403	2.812515
750	-2170.152	-2341.102	170.9499	2.684409
756	-2180.554	-2351.624	171.0702	2.610281
762	-2165.665	-2336.479	170.8133	2.768094
768	-2173.268	-2344.117	170.8493	2.746097
774	-2173.114	-2343.964	170.8493	2.746097
780	-2177.983	-2348.611	170.6274	2.881037
786	-2168.218	-2339.154	170.9353	2.693363
792	-2163.547	-2334.706	171.1584	2.555596
798	-2181.489	-2352.436	170.9476	2.685818
804	-2189.598	-2360.666	171.0678	2.611765
810	-2177.846	-2349.075	171.2288	2.511757
816	-2168.614	-2339.782	171.1686	2.54925
822	-2174.168	-2345.336	171.1686	2.54925
828	-2168.884	-2340.052	171.1686	2.54925
834	-2171.379	-2342.112	170.7327	2.817131
840	-2182.708	-2353.272	170.5635	2.919593
846	-2169.12	-2340.081	170.9605	2.677917
852	-2168.49	-2339.527	171.037	2.630781
858	-2165.514	-2336.609	171.0953	2.594709
864	-2175.929	-2347.185	171.2556	2.494965
870	-2165.137	-2335.905	170.7679	2.795728
876	-2171.383	-2341.945	170.5618	2.920628
882	-2166.397	-2337.508	171.1107	2.585206
888	-2164.574	-2335.842	171.2685	2.486929
894	-2159.437	-2330.705	171.2685	2.486929
900	-2163.212	-2334.255	171.0436	2.626683
906	-2173.776	-2344.82	171.0436	2.626683
912	-2169.364	-2340.183	170.8191	2.7645
918	-2174.267	-2345.48	171.2139	2.521005
924	-2189.222	-2359.858	170.6364	2.875583
930	-2182.066	-2352.831	170.7648	2.797633
936	-2172.606	-2343.125	170.519	2.946459
942	-2176.054	-2346.843	170.7888	2.783024
