Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-198.6727	-363.013	164.3402	0.9884831	0.7341939	0.9236724	5.062022
6	-209.4079	-375.5608	166.1529	0.6023597	0.7121991	0.6664281	4.40897
12	-197.5498	-363.5288	165.9791	0.6150401	0.5947431	0.8346167	4.464187
18	-198.9664	-366.5682	167.6018	1.191847	0.588869	1.476329	2.826318
24	-198.4182	-365.2909	166.8727	0.8007881	0.455359	1.31117	3.63784
30	-186.1033	-352.8743	166.7711	0.6096533	0.455359	0.883049	4.042974
36	-199.2273	-367.0732	167.8459	0.7685098	0.4391011	1.440943	3.010866
42	-203.0081	-370.2306	167.2225	1.56547	0.4566287	1.29078	3.004072
48	-197.975	-365.7922	167.8173	0.4808639	0.481347	1.170049	3.316497
54	-186.441	-353.4419	167.0008	0.9406364	0.378102	0.8769531	3.747871
60	-183.1557	-350.0681	166.9124	0.4829627	0.5702298	0.8817078	3.972825
66	-182.323	-349.4988	167.1758	0.6521505	0.5225249	1.050462	3.671087
72	-202.0693	-369.3777	167.3085	0.676842	0.4262178	0.7730923	3.771287
78	-200.9042	-365.6906	164.7864	0.7375311	0.407617	0.7237825	5.191548
84	-203.4688	-370.6335	167.1647	0.5682843	0.6061478	1.426396	3.462531
90	-198.157	-366.5748	168.4178	0.4329923	0.5409914	1.553856	2.716768
96	-188.0638	-356.3887	168.3249	0.9718998	0.3969082	1.198309	2.7543
102	-199.5623	-368.4753	168.913	0.3848275	0.4768743	2.104071	2.089216
108	-211.6252	-380.7756	169.1503	0.3848275	0.4768743	2.215302	1.855663
114	-200.376	-366.6149	166.2389	1.053727	0.7048251	0.9909163	3.934085
120	-211.7611	-379.0418	167.2808	0.7749131	0.7834404	1.829821	2.950845
126	-198.3994	-366.3126	167.9133	0.4619028	0.6407051	1.58074	2.950845
132	-200.7155	-366.5118	165.7963	0.7735729	0.5505478	0.7984512	4.525467
138	-196.0533	-361.202	165.1488	0.9259348	0.4366813	0.7488768	4.868965
144	-188.5263	-354.8645	166.3382	0.4922875	0.4537696	0.6577492	4.464582
150	-191.1689	-357.9913	166.8224	0.551385	0.5740714	0.7977693	4.044888
156	-189.3365	-357.1063	167.7697	0.4008487	0.5752362	0.988842	3.432211
162	-193.4479	-361.001	167.5531	0.9017147	0.5752362	0.8553853	3.404018
168	-201.2153	-366.3271	165.1118	0.7053174	0.3789044	0.8321113	4.970347
174	-190.6535	-356.0867	165.4332	0.5937508	0.3841253	0.6074947	4.970347
180	-200.8443	-366.9767	166.1324	0.660848	0.3339273	0.4909044	4.61118
186	-187.5071	-356.1769	168.6698	0.6682143	0.4026434	1.264117	2.681926
192	-181.7019	-347.4965	165.7947	0.5877536	0.6032797	0.9871065	4.490777
198	-176.8266	-343.872	167.0454	0.5162232	0.4823876	0.7208583	4.01104
204	-174.7447	-341.629	166.8843	0.515958	0.4881904	0.893233	4.002838
210	-195.2581	-363.6566	168.3985	0.3665967	0.5965915	1.163466	2.947786
216	-188.9057	-354.7198	165.814	0.6821869	0.3888979	0.7486363	4.636208
222	-188.7553	-357.3097	168.5544	0.3908144	0.416778	0.9393072	3.053104
228	-196.7964	-365.2772	168.4808	0.7923949	0.7298758	1.606784	2.369758
234	-203.0973	-371.8012	168.7039	0.7403825	0.4860782	1.272529	2.59327
240	-192.4376	-359.644	167.2064	0.6830387	0.3525949	0.795169	3.819859
246	-193.9812	-361.0959	167.1147	0.5004341	0.570714	0.9354271	3.819859
252	-184.3984	-351.1393	166.7409	0.8574312	0.4869801	1.166519	3.755993
258	-181.2336	-348.1713	166.9377	1.058307	0.4869801	0.8610328	3.703115
264	-201.1513	-368.1593	167.008	0.5895986	0.9088885	0.8610328	3.707199
270	-187.5933	-354.6457	167.0524	0.4409746	0.6441143	1.163596	3.707199
276	-192.3053	-360.8224	168.5171	0.4530448	0.5037255	1.220122	2.869656
282	-186.0823	-354.7438	168.6615	0.5868908	0.4745952	1.005309	2.869656
288	-189.4779	-357.3875	167.9096	0.3274635	0.4356077	1.20482	3.271638
294	-196.9439	-364.2342	167.2903	0.7069209	0.590832	1.174537	3.474173
300	-207.394	-373.0874	165.6933	0.8395877	0.3570859	0.7988698	4.592355
306	-195.4418	-361.6598	166.2181	0.6439195	0.7547081	0.9678793	4.158919
312	-200.6052	-368.97	168.3648	0.3059533	0.3532666	1.165931	3.026051
318	-190.3322	-358.2727	167.9405	0.8653243	0.5763379	1.105063	3.047862
324	-195.405	-361.5619	166.157	0.543963	0.6044214	1.167103	4.202655
330	-200.8617	-365.8413	164.9796	0.5952243	0.5499356	0.51994	5.225424
336	-204.925	-372.9308	168.0058	0.854647	0.2803827	0.6549275	3.320276
342	-218.1502	-385.4583	167.3081	0.9090294	0.5065535	0.8815564	3.556029
348	-231.8649	-398.3009	166.4359	1.11008	1.396803	1.115336	3.321293
354	-201.4748	-368.45	166.9751	0.5022804	0.5322916	0.9327534	3.917058
360	-187.4416	-354.6844	167.2428	0.6661211	0.5269294	0.8713113	3.727055
366	-187.7956	-355.1251	167.3295	0.9254369	0.766224	1.065203	3.298784
372	-191.0141	-357.6211	166.607	0.5183343	0.4094656	1.000289	4.118557
378	-201.2137	-366.0926	164.8789	0.9251296	0.4444207	1.102257	4.8211
384	-191.831	-357.5792	165.7482	0.6126784	0.4444207	0.8357282	4.649109
390	-190.9168	-356.387	165.4702	0.9060357	0.3016029	0.8357282	4.649109
396	-189.2775	-356.5923	167.3148	0.6298626	0.4034619	0.8491247	3.751399
402	-184.5171	-351.8045	167.2874	0.7387573	0.448937	1.073109	3.571473
408	-197.1097	-364.7184	167.6087	0.8175291	0.4254411	1.041663	3.363285
414	-203.1176	-371.1708	168.0532	0.6968462	0.3418484	0.9929187	3.202181
420	-193.8252	-360.1163	166.2911	0.5199212	0.5031615	0.7902061	4.391458
426	-199.1695	-367.2594	168.0899	0.5124985	0.4475587	0.7902061	3.378244
432	-202.6271	-370.7476	168.1205	0.3829655	0.2662812	0.9709571	3.266272
438	-189.8344	-357.0132	167.1788	0.6216309	0.5866321	0.9283438	3.727826
444	-192.1342	-358.6605	166.5263	0.9622914	0.6257787	0.8676958	3.932631
450	-200.1322	-366.3486	166.2164	1.065943	0.3877308	0.8676958	4.130197
456	-205.6346	-372.8828	167.2482	0.5036126	0.2992245	1.145488	3.663781
462	-195.1216	-362.462	167.3404	0.9329033	0.3896472	0.9561813	3.508757
468	-198.64	-366.5477	167.9077	0.5836108	0.3900281	1.266047	3.184942
474	-189.7182	-356.4986	166.7804	0.5836108	0.4552353	0.9562449	4.007954
480	-192.1039	-361.6941	169.5902	0.3578606	0.8166377	1.56461	1.805553
486	-200.5325	-369.4283	168.8958	0.4113692	0.4327818	1.85356	2.272789
492	-194.25	-362.3702	168.1203	0.4756148	0.7265607	1.548095	2.793966
498	-195.8405	-363.5835	167.7429	0.7525871	0.5847321	1.802578	2.808514
504	-189.3515	-357.691	168.3395	0.5512468	0.446953	1.468774	2.808514
510	-198.551	-366.709	168.158	0.4443874	0.5985805	1.780062	2.707545
