Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-691.2619	-861.241	169.9792	0.9384848	1.21455	0.9129507	1.389071
6	-693.1597	-863.4161	170.2564	0.5908668	0.916609	0.9290639	1.635459
12	-692.844	-862.7433	169.8992	0.7727396	1.36928	0.7580343	1.575952
18	-689.9824	-860.5542	170.5718	0.788218	0.6514494	0.9872334	1.413347
24	-686.7458	-856.8825	170.1367	0.9267521	1.000005	0.832273	1.502316
30	-701.6517	-871.9515	170.2998	0.4714752	1.094733	1.072397	1.424975
36	-701.3861	-871.8721	170.4861	0.7570881	0.6977364	1.509637	1.031921
42	-696.1183	-866.9553	170.837	0.5038654	0.7364391	1.298099	1.065859
48	-698.577	-868.6852	170.1081	0.6954015	1.097604	1.066313	1.442627
54	-697.6837	-868.1008	170.417	1.323871	0.6490723	1.05975	1.034904
60	-694.4791	-865.1408	170.6617	0.9138917	0.5764512	1.053087	1.239003
66	-710.0481	-880.5028	170.4547	0.6127049	1.115746	0.7577103	1.455262
72	-695.1464	-865.4593	170.3129	0.8000612	0.9176571	0.7699003	1.571548
78	-698.8168	-869.1581	170.3413	0.8233619	0.6078958	1.08406	1.517088
84	-695.5286	-865.433	169.9044	1.244994	1.095214	0.6239946	1.524068
90	-690.9883	-861.0201	170.0318	0.8139558	1.295372	0.9262786	1.371971
96	-686.271	-856.7341	170.4631	0.6254677	0.9445102	1.23289	1.195154
102	-687.2562	-856.9587	169.7024	1.092187	1.029031	1.23289	1.379277
108	-693.1712	-863.5701	170.399	0.9443974	0.6718158	0.9559595	1.43796
114	-702.6926	-872.5199	169.8272	0.6591445	1.750773	0.9136122	1.322624
120	-701.834	-872.1708	170.3368	0.6039014	1.159373	0.8147217	1.474149
126	-681.2909	-851.528	170.237	0.8441216	0.8679891	0.8147217	1.598779
132	-688.5444	-859.0596	170.5152	0.857358	0.8679891	0.9592834	1.263034
138	-691.8626	-862.0777	170.2151	1.13884	0.6988227	0.914521	1.443132
144	-683.0302	-853.4069	170.3767	1.173588	0.759956	1.02005	1.150342
150	-694.9698	-865.2187	170.2489	1.06594	0.6352259	0.8331618	1.575383
156	-692.7138	-862.807	170.0932	0.9038777	0.8579291	0.7181558	1.73539
162	-699.9869	-869.7238	169.7369	1.029146	0.8750777	0.9996847	1.687804
168	-693.3211	-863.9275	170.6064	0.5962345	0.8434332	0.9188451	1.433859
174	-685.4972	-855.7451	170.248	0.9578202	0.9157754	0.989303	1.336086
180	-698.0225	-868.5984	170.5759	0.8306525	0.64438	1.189121	1.218671
186	-676.9732	-847.2253	170.2521	0.5981746	1.117666	1.181111	1.289384
192	-693.8582	-863.2641	169.4059	1.081221	1.438489	1.272543	1.272588
198	-689.8446	-859.8494	170.0048	0.8383154	1.248231	1.084723	1.284302
204	-695.0543	-865.7189	170.6646	0.7794317	0.7008337	1.084723	1.231262
210	-698.3275	-868.9335	170.606	0.6549726	0.8035731	1.026015	1.341957
216	-694.5844	-864.7598	170.1754	0.8108312	0.8035731	1.217349	1.415228
222	-681.4591	-851.7842	170.325	0.7717701	0.6460257	1.10867	1.524003
