Iteration	Posterior	Likelihood	Prior	part_rate_trans	tree_length
0	-253.0885	-424.9618	171.8733	0.8984666	1.473604
6	-249.7963	-421.7616	171.9652	0.8065428	1.473604
12	-252.7847	-424.6281	171.8433	1.273066	1.19761
18	-255.6004	-427.2719	171.6715	1.561037	1.094497
24	-259.1456	-430.854	171.7084	1.561037	1.060116
30	-254.4253	-427.0218	172.5965	0.8926276	0.8247262
36	-241.7779	-413.7591	171.9812	1.248146	1.097448
42	-245.2488	-417.2684	172.0195	1.263657	1.047047
48	-251.7062	-423.7151	172.0089	1.263657	1.057137
54	-243.1731	-415.1978	172.0247	1.118618	1.174366
60	-243.4806	-415.774	172.2933	0.6515866	1.339226
66	-251.8233	-424.1731	172.3498	0.5598308	1.367204
72	-257.1799	-429.0563	171.8765	0.522049	1.744667
78	-260.7365	-432.4218	171.6853	0.7132337	1.744667
84	-258.5028	-430.7607	172.258	0.8413026	1.212229
90	-266.0263	-437.9466	171.9203	1.098721	1.279251
96	-252.8901	-424.5755	171.6854	1.006907	1.533163
102	-267.319	-438.6625	171.3435	1.921417	1.064382
108	-261.6002	-433.3845	171.7842	0.889794	1.54669
114	-260.461	-431.7094	171.2484	0.7920445	1.989284
120	-271.3815	-442.9093	171.5278	0.7459231	1.831278
126	-276.668	-448.9142	172.2463	0.5875374	1.426273
132	-263.6992	-435.6043	171.9051	0.7555677	1.556542
138	-268.7771	-440.5014	171.7243	1.335283	1.245709
144	-267.2895	-439.0312	171.7417	1.317918	1.245709
150	-263.4522	-435.4767	172.0245	1.03977	1.241769
156	-256.671	-428.6239	171.9529	0.8708614	1.433999
162	-253.7161	-425.7591	172.043	0.7807205	1.433999
168	-255.3977	-427.0955	171.6978	1.185703	1.387713
174	-253.4484	-424.8638	171.4154	1.72652	1.17551
180	-258.3306	-430.0134	171.6828	1.356066	1.262917
186	-256.966	-428.6729	171.707	1.213506	1.358636
192	-247.0954	-419.2692	172.1737	1.197366	0.959335
198	-254.0555	-425.8401	171.7846	0.9333115	1.514105
204	-252.411	-424.2303	171.8193	1.183315	1.292667
210	-249.2515	-421.5346	172.2831	0.6562832	1.343625
216	-257.7913	-429.2708	171.4795	0.9564225	1.718342
222	-251.9213	-423.7946	171.8733	0.6648854	1.64562
228	-250.1021	-421.8571	171.755	0.5335592	1.821102
234	-260.081	-431.4778	171.3968	0.6130885	2.009685
240	-248.9755	-421.2813	172.3058	0.632304	1.344647
246	-255.4891	-427.8547	172.3656	0.9610722	1.004617
252	-247.7054	-420.0015	172.2961	0.979947	1.053802
258	-249.8775	-422.1208	172.2432	0.8842797	1.188022
264	-268.0514	-440.1555	172.1041	0.7808519	1.386591
270	-257.7237	-429.2382	171.5145	0.4498762	2.039922
276	-262.5208	-434.5957	172.0749	0.7803238	1.409703
