Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-609.7777	-775.9352	166.1575	1.467116	1.015007	1.188142	3.458426
6	-604.6579	-770.8466	166.1887	1.293056	0.9623004	0.9700102	3.694588
12	-602.3349	-767.3443	165.0094	1.293056	1.035916	0.8396011	4.400048
18	-605.7866	-769.8537	164.0672	1.183663	1.24806	0.9200434	4.825575
24	-601.9423	-767.5968	165.6545	1.016918	0.9428253	1.033331	4.132313
30	-604.6538	-768.803	164.1493	1.12188	0.9039909	0.8951915	5.018109
36	-601.9928	-766.0317	164.0388	1.161044	0.9700434	0.9008882	5.018109
42	-609.7353	-773.9455	164.2101	1.300989	1.107614	0.6193419	4.92671
48	-606.165	-770.737	164.572	0.9644585	1.149895	0.7716343	4.802517
54	-603.5255	-769.774	166.2485	0.8481524	1.026545	1.028956	3.843479
60	-591.0951	-754.6026	163.5075	1.040832	1.158301	0.8641496	5.294947
66	-589.8803	-755.69	165.8097	0.6602136	1.337107	1.020673	4.026076
72	-591.7896	-756.2422	164.4525	1.232394	0.9890378	0.8793331	4.749923
78	-595.8763	-762.0571	166.1808	0.9470479	0.9612133	1.111171	3.8162
84	-611.9692	-778.0706	166.1014	0.8588526	1.100401	1.063541	3.859678
90	-606.1517	-772.1846	166.0329	1.054331	1.058275	0.9678292	3.866206
96	-603.8822	-769.0932	165.211	1.438431	1.218347	1.07078	3.972151
102	-603.3986	-769.1031	165.7045	0.8009955	1.066189	1.019324	4.163559
108	-595.4353	-760.7339	165.2986	0.8335374	1.198988	0.8617736	4.389953
114	-608.4316	-774.5167	166.0851	0.8711783	0.9913294	1.140101	3.88062
120	-606.2073	-772.4638	166.2565	1.029715	0.9349044	1.127171	3.730845
126	-602.7779	-769.463	166.685	0.8200591	0.9349044	0.9070481	3.730845
132	-607.6737	-772.8956	165.2219	1.053088	1.081096	0.8823582	4.364259
138	-613.5264	-777.9128	164.3864	0.9998595	1.428138	0.9228661	4.650715
144	-605.0767	-771.0417	165.965	1.08038	0.9218771	0.9058419	4.003775
150	-608.2969	-773.8957	165.5988	1.637142	0.9329243	1.244535	3.70633
156	-615.0729	-779.4016	164.3287	0.8619672	1.210409	0.8043321	4.943345
162	-622.2851	-787.7493	165.4642	1.489005	1.06491	1.233874	3.79313
168	-612.5894	-776.9027	164.3133	1.207865	0.9054667	1.0039	4.818147
174	-614.6392	-780.8502	166.2111	1.129281	0.8607199	0.94825	3.845348
180	-612.6335	-778.8126	166.1791	1.005848	0.9316026	1.116474	3.797308
186	-602.1453	-767.9499	165.8046	1.046497	1.108827	1.056243	3.922026
