Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	part_rate_trans	tree_length
0	-40.24863	-209.211	168.9623	1.138723	2.500963	0.8665091	1.102995
6	-44.44265	-212.3356	167.893	2.4106	2.509131	0.7794632	0.9861548
12	-47.64222	-216.2225	168.5802	0.5374634	4.046334	1.089685	0.809316
18	-44.20274	-210.0321	165.8293	2.499815	5.668967	0.9919699	0.8359511
24	-46.10262	-214.5744	168.4718	2.148119	2.093359	0.8618816	0.9150939
30	-46.88534	-214.4747	167.5893	2.581375	0.4740937	2.883476	0.8037951
36	-51.25958	-221.7507	170.4911	0.4402718	1.162932	1.61248	0.4236448
42	-45.00573	-213.8317	168.826	0.7426095	2.441156	1.854242	0.4486865
48	-46.15413	-213.3904	167.2362	1.442333	4.065409	1.56235	0.7465461
54	-44.45591	-215.3708	170.9149	0.5164561	0.4803366	1.660074	0.7465461
60	-35.93098	-206.5402	170.6093	0.5164561	0.965367	1.604871	0.3998266
66	-45.4309	-216.0229	170.592	0.253168	1.243862	1.609837	0.4019237
72	-42.88102	-209.5286	166.6476	3.407604	1.169484	2.464307	0.634789
78	-38.70679	-210.0963	171.3895	0.2314517	0.877466	1.189534	0.634789
84	-44.31663	-214.3045	169.9879	1.026919	0.7535278	1.411424	1.209733
90	-51.60035	-221.8483	170.2479	0.3230124	1.439572	1.682596	0.6440551
96	-50.39189	-219.3379	168.946	1.648604	1.027629	1.682596	1.102596
102	-44.44518	-213.9247	169.4796	1.213342	0.7739897	1.835292	1.102596
108	-41.80003	-208.7166	166.9165	1.938503	3.413698	1.835292	0.6700241
114	-48.22136	-217.8038	169.5824	1.556009	1.322967	0.6798155	1.248519
120	-56.17429	-227.3349	171.1607	0.4876123	0.8310234	0.7182851	1.196636
126	-51.88892	-219.8605	167.9716	1.978412	2.411444	1.255206	0.9374957
132	-48.8998	-218.9494	170.0496	0.6730308	1.184786	0.6946557	1.658526
138	-46.51812	-217.4168	170.8987	0.6113983	0.7669471	1.040102	1.088593
144	-62.63554	-232.7946	170.1591	0.192477	0.7087171	2.648414	0.5475474
150	-52.03313	-216.8056	164.7725	2.588746	1.333124	5.012287	0.5973459
156	-51.71169	-220.0352	168.3235	2.395634	0.8411238	1.959053	0.8850521
162	-39.02998	-209.4744	170.4444	1.08978	0.5054563	1.194114	1.126201
168	-40.65586	-210.6649	170.009	0.695889	0.4335984	2.474784	0.6228306
174	-43.18804	-213.9066	170.7185	1.084994	0.4272314	1.0242	1.071013
180	-38.95949	-210.5851	171.6256	0.2007555	0.7052455	0.8587754	1.015292
186	-44.98067	-216.5388	171.5582	0.2077263	0.9390381	0.6151484	1.088514
192	-38.59944	-209.2627	170.6633	0.06199997	1.622965	1.185094	0.8944838
198	-42.87257	-213.1114	170.2388	0.6755365	1.622965	1.189402	0.5880948
204	-45.19263	-211.7801	166.5875	4.712015	0.7621698	1.085166	1.237922
210	-42.92415	-210.466	167.5418	3.407374	0.4662504	1.569774	1.322356
216	-38.9812	-208.6194	169.6382	0.8432977	1.56867	1.035754	1.304765
222	-33.94371	-203.2724	169.3287	1.052122	1.363337	1.723709	0.948459
228	-35.79318	-206.1457	170.3525	0.3717395	1.268886	1.723709	0.5502293
234	-43.38017	-213.9537	170.5735	0.3433767	1.268886	1.399506	0.8082993
240	-54.47851	-224.0861	169.6076	0.5598564	1.144328	1.878977	1.20373
246	-44.72544	-212.9233	168.1979	1.253188	2.844245	1.498686	0.860152
