Iteration	Posterior	Likelihood	Prior	acrv_sd	part_rate_trans	tree_length
0	-3077.401	-3243.45	166.0481	0.1269185	1.04599	4.843991
6	-3071.816	-3237.829	166.0126	0.2323136	1.148255	4.747885
12	-3077.968	-3243.424	165.4554	0.09078671	1.021974	5.206514
18	-3074.774	-3240.828	166.0537	0.1626509	1.014499	4.838497
24	-3078.748	-3244.657	165.9086	0.04664263	1.014499	4.983865
30	-3081.208	-3247.084	165.8766	0.09066923	1.002513	4.983865
36	-3084.561	-3250.746	166.1847	0.2056327	0.9588894	4.772439
42	-3083.172	-3248.808	165.6364	0.2527351	0.9615963	5.049953
48	-3076.285	-3241.858	165.5724	0.2527351	1.02566	5.049953
54	-3080.593	-3245.853	165.2605	0.323792	0.9354853	5.233292
60	-3080.609	-3246.128	165.5192	0.2300974	0.9460423	5.136132
66	-3070.039	-3236.488	166.4486	0.1667698	1.004548	4.620962
72	-3066.907	-3233.01	166.1024	0.254634	1.05951	4.734828
78	-3070.259	-3236.098	165.8395	0.1228395	1.080101	4.943473
84	-3067.726	-3232.816	165.0908	0.1658573	0.9351447	5.414262
90	-3069.79	-3235.683	165.8933	0.113946	1.009071	4.95799
96	-3079.832	-3245.122	165.2898	0.1686494	1.009071	5.262143
102	-3083.079	-3248.767	165.6878	0.02960625	0.8506302	5.206564
108	-3078.171	-3244.266	166.0957	0.0594918	0.9726499	4.895924
114	-3086.968	-3252.792	165.8243	0.3396029	0.9639436	4.895924
120	-3090.575	-3256.462	165.887	0.05958328	0.9634054	5.017074
126	-3069.447	-3235.443	165.9959	0.03698326	1.048825	4.921608
132	-3072.274	-3238.302	166.0284	0.1016681	1.055197	4.863943
138	-3066.537	-3232.531	165.9944	0.2585919	1.096164	4.772503
144	-3061.567	-3228.215	166.6478	0.05761763	1.09407	4.52019
150	-3071.332	-3237.953	166.621	0.08444409	1.094009	4.52019
156	-3059.778	-3226.327	166.5492	0.06110249	1.004674	4.623745
162	-3069.178	-3234.908	165.7301	0.07849461	1.036283	5.053228
168	-3079.538	-3245.143	165.6047	0.1606039	1.036283	5.077233
174	-3077.769	-3243.486	165.7168	0.04850054	1.036283	5.077233
180	-3084.587	-3250.773	166.1862	0.101881	1.047319	4.780175
186	-3097.932	-3264.021	166.0893	0.1732455	1.048897	4.79353
192	-3082.904	-3248.162	165.2579	0.06228913	0.9319911	5.380992
198	-3078.823	-3244.737	165.9144	0.1288934	0.9688046	4.960306
204	-3088.938	-3254.785	165.8476	0.2579008	0.9688046	4.925745
210	-3095.1	-3260.919	165.8193	0.0308165	0.9496581	5.078218
216	-3075.558	-3242.35	166.7928	0.1100124	1.101683	4.404756
222	-3089.019	-3255.457	166.4379	0.105139	1.099169	4.608471
228	-3082.383	-3248.91	166.5272	0.01414916	1.099169	4.609439
234	-3070.308	-3236.22	165.9128	0.197233	1.099169	4.850613
240	-3066.119	-3232.189	166.0701	0.1666181	0.9724906	4.850613
246	-3078.943	-3243.56	164.6177	0.1975654	1.004624	5.618763
252	-3083.695	-3249.02	165.3253	0.1813713	0.9351044	5.27636
258	-3088.88	-3254.507	165.6271	0.02246018	0.9278686	5.201381
264	-3081.372	-3247.227	165.855	0.0775481	1.027562	4.989242
270	-3073.605	-3238.985	165.3795	0.06365347	0.9762584	5.28875
276	-3077.39	-3243.157	165.7669	0.1183847	1.035203	5.01126
282	-3071.053	-3236.719	165.6657	0.255072	1.07244	4.970841
288	-3059.268	-3225.169	165.9006	0.1754733	1.064282	4.888976
294	-3061.533	-3227.45	165.9175	0.169564	1.064271	4.882856
300	-3063.477	-3229.479	166.0017	0.01678181	1.006479	4.953158
306	-3074.288	-3239.908	165.6199	0.1169935	1.012422	5.106221
312	-3077.185	-3242.607	165.4216	0.2552469	1.015768	5.137621
318	-3063.753	-3229.334	165.581	0.2657496	1.072926	5.011677
324	-3060.915	-3227.436	166.5217	0.1110326	1.072926	4.572884
330	-3066.093	-3232.272	166.1793	0.11102	0.998831	4.805977
336	-3074.673	-3241.194	166.5212	0.2082155	0.9919135	4.564084
342	-3087.527	-3254.104	166.5771	0.08811871	1.056143	4.564084
348	-3072.939	-3239.568	166.6283	0.003872782	1.056143	4.582617
354	-3079.728	-3245.751	166.0229	0.02783193	1.048818	4.911687
360	-3080.921	-3246.95	166.0288	0.03200049	1.038137	4.91204
366	-3073.042	-3238.739	165.6971	0.1988233	1.016782	5.015588
372	-3070.447	-3236.561	166.1135	0.0210058	1.034065	4.873254
378	-3073.284	-3239.384	166.0993	0.03513796	1.034065	4.873254
384	-3075.811	-3242.118	166.3073	0.141028	1.043072	4.692968
390	-3080.869	-3246.764	165.8949	0.1844072	0.9830206	4.932364
396	-3071.333	-3237.205	165.8721	0.05704377	1.065448	4.970059
402	-3080.218	-3247.052	166.8342	0.07343961	1.119837	4.391785
408	-3077.276	-3243.996	166.7204	0.0605733	1.198772	4.418688
414	-3077.122	-3243.707	166.5852	0.1565233	1.054158	4.522197
420	-3085.619	-3250.688	165.0696	0.177038	0.9360273	5.419316
426	-3075.16	-3240.553	165.3927	0.2556078	0.8738375	5.23195
432	-3079.855	-3245.336	165.4806	0.1756731	0.8659366	5.23195
438	-3080.615	-3246.498	165.8837	0.05827906	0.9196489	5.043937
444	-3089.065	-3255.113	166.0474	0.1430466	1.055594	4.830073
450	-3083.801	-3249.39	165.5893	0.1037895	1.029025	5.121292
456	-3085.761	-3250.863	165.1021	0.2312633	0.9452651	5.366391
462	-3079.429	-3244.708	165.2789	0.2312633	0.9008564	5.293336
468	-3085.174	-3250.547	165.373	0.08264631	0.9554599	5.293336
474	-3087.167	-3252.721	165.554	0.1235377	0.9668026	5.164372
480	-3071.856	-3237.463	165.6065	0.2712503	1.011359	5.028667
486	-3075.526	-3241.901	166.3757	0.1581757	1.092522	4.617348
492	-3088.357	-3254.937	166.5795	0.01570939	1.031192	4.617348
498	-3077.401	-3243.475	166.0738	0.1375469	1.168827	4.755172
504	-3072.159	-3238.81	166.6504	0.08306464	1.182537	4.454632
510	-3063.608	-3230.067	166.4595	0.003998408	1.048517	4.681424
516	-3070.977	-3237.346	166.3689	0.001398363	1.021432	4.7487
522	-3071.382	-3237.48	166.0982	0.1916275	1.101975	4.7487
528	-3084.265	-3249.673	165.408	0.3455403	1.043468	5.079765
534	-3075.909	-3242.005	166.0958	0.03193205	1.051845	4.867091
540	-3081.401	-3247.089	165.6887	0.1166691	1.093947	5.022989
546	-3083.28	-3249.6	166.3204	0.0381186	0.9433682	4.798906
552	-3085.743	-3251.661	165.9177	0.2150381	0.9433682	4.924745
558	-3088.46	-3253.219	164.7594	0.2377671	0.9001199	5.576258
564	-3089.245	-3255.253	166.0088	0.1313045	1.044274	4.864438
570	-3077.459	-3242.942	165.4834	0.2055621	1.045455	5.114475
576	-3071.729	-3237.938	166.209	0.06768516	1.159087	4.7241
582	-3072.133	-3238.797	166.6648	0.05938718	1.176199	4.463423
588	-3075.967	-3242.305	166.3375	0.1409235	1.118761	4.633755
594	-3087.283	-3253.205	165.9221	0.2592951	1.173254	4.769431
600	-3085.414	-3251.723	166.3088	0.2471491	1.161365	4.56636
606	-3081.808	-3247.347	165.5394	0.07593774	1.026155	5.165956
612	-3082.054	-3247.423	165.3681	0.00702483	0.9814595	5.323382
618	-3077.526	-3243.705	166.1789	0.03285346	0.9814595	4.859484
624	-3079.907	-3245.92	166.0129	0.1721886	1.076539	4.821375
630	-3085.877	-3251.478	165.6009	0.05908929	0.9433027	5.187085
636	-3069.055	-3234.15	165.0949	0.02131175	0.9219564	5.498828
642	-3071.316	-3235.953	164.6367	0.003943027	0.9195216	5.761141
648	-3075.582	-3240.086	164.5049	0.1340953	0.8950941	5.775425
654	-3065.302	-3231.486	166.1836	0.2206921	1.098689	4.6865
660	-3076.441	-3241.809	165.3679	0.05074784	0.9853907	5.297205
666	-3074.739	-3240.794	166.0549	0.1140733	1.134072	4.798246
672	-3075.457	-3240.585	165.1278	0.2450791	1.19707	5.205547
678	-3066.569	-3232.409	165.8406	0.1049166	0.987461	5.004274
684	-3068.031	-3234.303	166.2729	0.2873301	1.217629	4.532321
690	-3086.18	-3252.313	166.1333	0.01424397	1.084888	4.837617
696	-3086.765	-3253.065	166.3002	0.01284032	1.077967	4.749114
702	-3079.455	-3245.374	165.9191	0.1304277	1.056258	4.908206
708	-3082.204	-3248.109	165.9052	0.2262978	1.087812	4.844928
714	-3069.06	-3235	165.94	0.2262978	1.077337	4.831399
720	-3072.385	-3238.438	166.0526	0.05991915	1.005667	4.901319
726	-3071.357	-3237.466	166.1088	0.003675795	1.005667	4.901319
732	-3081.608	-3248.428	166.8201	0.03064905	1.105485	4.431945
738	-3079.017	-3244.391	165.374	0.1098237	1.015867	5.244387
744	-3084.99	-3251.417	166.427	0.1131659	1.035181	4.645945
750	-3078.255	-3244.821	166.5661	0.03926556	1.080545	4.583987
756	-3076.732	-3242.565	165.8333	0.2516802	1.097848	4.865308
762	-3085.79	-3251.397	165.6066	0.290419	1.121128	4.956982
768	-3074.459	-3240.569	166.11	0.1731585	1.035235	4.789682
774	-3070.989	-3236.611	165.6218	0.03215423	0.9370759	5.193863
780	-3074.699	-3241.322	166.6235	0.1778182	1.040234	4.496493
786	-3080.66	-3246.164	165.5035	0.2226058	1.044477	5.094434
792	-3077.657	-3243.656	165.9988	0.07584141	0.9983868	4.926455
798	-3069.422	-3235.189	165.7663	0.1358152	1.06384	4.985971
804	-3067.614	-3234.305	166.6915	0.0484	1.164613	4.461092
810	-3091.421	-3257.566	166.1447	0.129945	1.136404	4.737931
