Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-1910.7	-2075.844	165.1442	1.257156	0.9861809	4.146725	2.657105	0.6108215	0.5316775	0.2089459	0.6776953
6	-1922.7	-2085.878	163.1777	1.796214	1.105116	3.66955	3.543355	0.6245394	0.7281372	0.6291413	1.049431
12	-1911.455	-2075.543	164.0875	1.485803	1.282293	2.815441	3.691324	0.499743	0.5728877	0.8948401	0.9690363
18	-1903.737	-2068.301	164.5637	0.9925244	1.005695	3.82432	3.152537	0.4468202	0.7817237	0.5839804	0.9314311
24	-1915.524	-2077.35	161.8259	1.7063	1.087979	3.402266	4.731331	0.8434876	1.445285	0.2733457	0.9985528
30	-1919.336	-2081.049	161.713	1.216142	1.165178	4.550996	4.39604	0.8881058	0.6065361	0.7458361	1.005263
36	-1919.849	-2083.13	163.2815	1.358048	1.057456	4.311358	3.51717	0.5491658	0.7370585	0.4014202	1.07452
42	-1916.728	-2081.131	164.4033	1.027943	0.9983459	4.311358	3.322049	0.4727868	0.1233884	0.5484477	1.074916
48	-1909.198	-2073.109	163.9109	1.127827	1.031122	4.87755	3.096311	0.4727868	0.5160382	0.3884685	0.852391
54	-1909.413	-2071.989	162.5764	0.9580083	1.198767	4.723167	4.108149	0.5665189	0.6568005	0.7522797	0.6808735
60	-1914.357	-2076.74	162.3828	0.9580083	1.067075	4.965717	4.108149	0.6178437	0.6212485	0.7667599	0.7645427
66	-1903.728	-2068.156	164.4278	0.9580083	1.042926	4.161962	3.451299	0.24011	0.492042	0.713478	0.7645427
72	-1915.035	-2079.485	164.4502	1.42352	1.068931	4.566309	0.3920977	0.3076642	0.3361254	2.878797	0.8584946
78	-1911.717	-2077.988	166.2712	0.9802409	0.9673531	2.545452	0.6893698	0.5253985	0.5376881	2.836101	0.9298039
84	-1907.475	-2074.014	166.5392	1.101307	1.273399	2.356729	0.4865392	0.5384226	0.3529436	2.836101	0.7725739
90	-1914.963	-2080.164	165.2004	1.393238	0.9743806	2.313298	0.3369043	0.784048	0.7273832	3.71628	0.8293835
96	-1918.373	-2082.03	163.6572	1.144542	1.147414	2.7047	1.187985	0.784048	0.5429648	4.157477	0.9587888
102	-1930.361	-2093.367	163.0065	0.768668	1.357767	2.532149	1.293451	0.784048	0.4673279	5.119912	0.9566641
108	-1926.273	-2089.696	163.423	1.722311	1.098498	2.559876	0.9037664	0.602981	0.6189653	3.689687	1.575946
114	-1919.555	-2083.211	163.6553	2.131244	0.9904447	2.439038	0.7565864	0.5816167	0.6142677	3.656971	1.464872
120	-1913.103	-2074.542	161.4389	1.059873	1.004295	4.472183	0.653162	1.299205	0.223137	4.753841	1.33462
126	-1916.472	-2078.66	162.1881	1.482752	0.7721188	3.677238	1.708545	0.5241079	0.2163449	4.307175	1.363797
132	-1913.269	-2078.029	164.7601	0.8089059	0.8442539	4.090746	0.993631	0.3602641	0.3227137	2.964369	1.130115
138	-1909.367	-2072.043	162.6756	1.199156	1.105189	3.517488	1.100873	1.120005	0.5718223	3.99564	1.000648
144	-1921.227	-2082.735	161.5078	1.433819	1.210068	2.875425	1.641721	1.032208	0.8906952	4.756631	0.9449986
150	-1918.933	-2078.476	159.5427	1.63262	1.216529	3.523018	1.641721	1.421191	0.4259176	6.031095	0.8637698
156	-1923.158	-2081.965	158.8068	1.479172	1.565445	3.523018	1.018534	1.421191	0.4803361	6.991059	1.027138
162	-1924.67	-2090.529	165.8591	1.946969	1.246717	3.216351	0.3571761	0.4053448	1.902293	0.3282935	1.080481
168	-1903.388	-2070.527	167.1384	1.010834	1.246717	3.123387	0.4166507	0.3606347	1.898683	0.3659651	0.6388839
174	-1908.355	-2074.921	166.5664	1.640626	1.376282	2.847916	0.335644	0.4682997	2.006389	0.3253011	0.6828341
180	-1907.339	-2072.899	165.5591	1.080816	1.147701	3.73395	0.437394	0.7394402	2.662715	0.2201153	0.5790082
186	-1915.11	-2081.431	166.3217	0.9699903	1.147701	3.091098	0.437394	0.5233126	2.662715	0.4376255	0.5222073
192	-1909.527	-2076.549	167.0213	1.096547	1.209271	2.973474	0.4220706	0.5233126	1.995183	0.338664	0.5867471
198	-1916.715	-2084.175	167.4602	1.455184	1.053611	2.278931	0.3652555	0.6042086	2.193896	0.1793002	0.5782754
204	-1922.674	-2089.484	166.81	0.9270655	1.267309	3.139272	0.5854236	0.4598901	2.193896	0.198191	0.5857294
210	-1912.937	-2079.886	166.9487	1.10268	0.8835292	3.073188	0.5755221	0.4372193	2.363832	0.2021502	0.5519308
216	-1914.891	-2080.567	165.6764	1.511681	1.115412	3.673109	0.5979555	0.3280753	2.363832	0.3327559	0.4468559
222	-1911.16	-2073.928	162.7684	1.770861	0.7556819	5.038441	0.8854299	0.4988197	3.540204	0.3652434	0.5291323
228	-1927.388	-2090.853	163.4641	1.123689	0.7556819	4.78074	0.8854299	0.5405841	3.540204	0.4366432	0.69692
234	-1918.882	-2083.164	164.2824	1.097834	1.149806	3.273087	0.6599017	1.108971	3.540204	0.4602894	0.6070836
240	-1897.924	-2063.184	165.2606	1.301959	1.088283	3.263259	0.7792639	0.4547628	2.823737	0.5368426	0.7379746
246	-1905.142	-2070.53	165.3878	1.139131	1.042613	4.544844	0.2870106	0.3888781	2.439436	0.3305323	0.63777
252	-1906.821	-2071.861	165.0395	1.139131	1.328636	4.455953	0.2244233	0.4745334	2.439436	0.4584917	0.6472595
258	-1900.43	-2065.796	165.3656	1.139131	1.328636	4.444865	0.2380142	0.4745334	2.330844	0.2686803	0.5578624
264	-1906.372	-2071.584	165.2118	0.9636123	0.9031072	3.967697	0.5545934	0.477518	2.779724	0.5475912	0.8700403
270	-1912.303	-2078.191	165.888	0.8959413	1.243726	4.105789	0.5248785	0.4933979	1.958877	0.2436166	0.9300247
276	-1900.353	-2067.004	166.6507	1.206201	1.154726	3.347265	0.3945006	0.3027968	2.112264	0.2329967	0.8771241
